"Time (s)","Latitude (°)","Longitude (°)","Height (m)","Velocity (m/s)","Direction (°)","Horizontal Accuracy (m)","Vertical Accuracy (°)"
6.059821153E1,3.211792749E1,1.189527112E2,2.333151380E1,1.537494261E0,2.258322790E2,4.717520263E0,4.717520263E0
6.159821558E1,3.211792068E1,1.189527010E2,2.343529313E1,1.519698576E0,2.266905665E2,4.717293937E0,4.717293937E0
6.259821773E1,3.211791278E1,1.189526905E2,2.339740179E1,1.538575705E0,2.233568255E2,4.717010786E0,4.717010786E0
6.359822094E1,3.211790386E1,1.189526818E2,2.299621980E1,1.445341396E0,2.185265484E2,4.722147694E0,4.722147694E0
6.459822488E1,3.211789543E1,1.189526767E2,2.252066123E1,1.297494297E0,2.146483772E2,4.724641078E0,4.724641078E0
6.559822786E1,3.211788851E1,1.189526703E2,2.254209307E1,1.138527598E0,2.170079840E2,4.731723997E0,4.731723997E0
6.659823012E1,3.211787968E1,1.189526701E2,2.257290179E1,1.012928023E0,2.076251486E2,4.730429324E0,4.730429324E0
6.759823370E1,3.211787528E1,1.189526687E2,2.258908150E1,7.468455799E-1,2.092337853E2,4.736234741E0,4.736234741E0
6.859823763E1,3.211785861E1,1.189526606E2,2.227766987E1,1.139774373E0,2.069505962E2,4.739549459E0,4.739549459E0
6.959824026E1,3.211785240E1,1.189526530E2,2.228727007E1,1.137593589E0,2.111994816E2,4.740048041E0,4.740048041E0
7.059824312E1,3.211784772E1,1.189526478E2,2.268428867E1,9.999325570E-1,2.113389087E2,4.736736309E0,4.736736309E0
7.159824622E1,3.211784214E1,1.189526357E2,2.221607158E1,1.020056655E0,2.162393362E2,4.736729565E0,4.736729565E0
7.259824979E1,3.211783238E1,1.189526270E2,2.181578065E1,1.142502353E0,2.174453477E2,4.746871927E0,4.746871927E0
7.359825253E1,3.211780740E1,1.189526260E2,2.068292745E1,1.553813780E0,2.018418176E2,4.752351259E0,4.752351259E0
7.459825611E1,3.211779340E1,1.189526261E2,2.094529848E1,1.546963984E0,1.921500777E2,4.734210731E0,4.734210731E0
7.559826100E1,3.211778009E1,1.189526214E2,2.194343052E1,1.522225852E0,1.974622189E2,4.729447796E0,4.729447796E0
7.659826267E1,3.211776602E1,1.189526139E2,2.240684285E1,1.472541161E0,1.998366605E2,4.724359820E0,4.724359820E0
7.759826672E1,3.211775932E1,1.189526170E2,2.377393144E1,1.279656638E0,1.882557950E2,4.730838746E0,4.730838746E0
7.859827006E1,3.211774857E1,1.189525996E2,2.332175188E1,1.440685282E0,2.038440962E2,4.730307263E0,4.730307263E0
7.959827352E1,3.211773865E1,1.189525916E2,2.312086581E1,1.320529845E0,2.123944443E2,4.729075542E0,4.729075542E0
8.059827697E1,3.211773999E1,1.189525786E2,2.206702091E1,9.789180654E-1,2.289253352E2,4.739163437E0,4.739163437E0
8.159827995E1,3.211773977E1,1.189525610E2,2.171364852E1,1.035260609E0,2.355483564E2,4.743790478E0,4.743790478E0
8.259828424E1,3.211773183E1,1.189525490E2,2.196161485E1,1.088966646E0,2.325507013E2,4.746975367E0,4.746975367E0
8.359829712E1,3.211772826E1,1.189525303E2,2.142145588E1,1.193075543E0,2.380510423E2,4.747830249E0,4.747830249E0
8.459829032E1,3.211772726E1,1.189525188E2,2.206675852E1,1.102772995E0,2.478169680E2,4.755453092E0,4.755453092E0
8.559829426E1,3.211771477E1,1.189525194E2,2.150289873E1,7.665311390E-1,2.235179184E2,4.762837588E0,4.762837588E0
8.659829712E1,3.211770701E1,1.189524965E2,2.133082305E1,1.201233231E0,2.327578110E2,4.758210147E0,4.758210147E0
8.759830177E1,3.211770228E1,1.189524830E2,2.103911491E1,1.152176211E0,2.370631049E2,4.761498310E0,4.761498310E0
8.859830487E1,3.211769161E1,1.189524730E2,2.088225420E1,1.139577186E0,2.296171669E2,4.754640170E0,4.754640170E0
8.959830785E1,3.211768356E1,1.189524554E2,1.987519096E1,1.112301679E0,2.316434226E2,4.747856430E0,4.747856430E0
9.059831142E1,3.211767985E1,1.189524388E2,1.965121691E1,1.126620842E0,2.289296805E2,4.746379458E0,4.746379458E0
9.159831631E1,3.211767049E1,1.189524324E2,2.015844603E1,1.040929948E0,2.151712755E2,4.740997160E0,4.740997160E0
9.259831917E1,3.211767822E1,1.189524293E2,2.119886562E1,6.014167852E-1,-1.000000000E0,4.740377612E0,4.740377612E0
9.359832227E1,3.211766395E1,1.189524120E2,2.136689113E1,8.610763475E-1,2.278346283E2,4.741803781E0,4.741803781E0
9.459832609E1,3.211764606E1,1.189523984E2,2.094284557E1,1.446109625E0,2.125273941E2,4.734347212E0,4.734347212E0
9.559832942E1,3.211763607E1,1.189523873E2,2.052498506E1,1.575992908E0,2.113902332E2,4.727992454E0,4.727992454E0
9.659833348E1,3.211762763E1,1.189523773E2,2.067949981E1,1.538178794E0,2.166048047E2,4.720652571E0,4.720652571E0
9.759833705E1,3.211762087E1,1.189523669E2,2.129231652E1,1.371235796E0,2.268888709E2,4.713444038E0,4.713444038E0
9.859834099E1,3.211762277E1,1.189523626E2,2.216190143E1,5.399047761E-1,2.511375465E2,4.717498777E0,4.717498777E0
9.959834445E1,3.211762152E1,1.189523593E2,2.211374685E1,4.725107003E-1,2.549622369E2,4.728143687E0,4.728143687E0
1.005983478E2,3.211761768E1,1.189523502E2,2.227067386E1,7.854620436E-1,2.499900295E2,4.723113888E0,4.723113888E0
1.015983510E2,3.211762014E1,1.189523461E2,2.269214843E1,6.706171341E-1,2.551616469E2,4.714391159E0,4.714391159E0
1.025983545E2,3.211762255E1,1.189523370E2,2.208253458E1,6.947378332E-1,2.666911674E2,4.714120098E0,4.714120098E0
1.035983580E2,3.211761728E1,1.189523353E2,2.239718649E1,5.627982746E-1,2.418899367E2,4.715345388E0,4.715345388E0
1.045983624E2,3.211761778E1,1.189523336E2,2.233451171E1,0.000000000E0,2.378230191E2,4.718957646E0,4.718957646E0
1.055983655E2,3.211761267E1,1.189523147E2,2.268086906E1,8.042478428E-1,2.436836337E2,4.727565084E0,4.727565084E0
1.065983695E2,3.211760828E1,1.189522907E2,2.243062822E1,1.373290765E0,2.544394886E2,4.743706588E0,4.743706588E0
1.075983734E2,3.211760260E1,1.189522962E2,2.171435410E1,8.092176807E-1,2.340246484E2,4.742419570E0,4.742419570E0
1.085983762E2,3.211759363E1,1.189522878E2,2.234909716E1,7.793502487E-1,2.292318392E2,4.759415057E0,4.759415057E0
1.095983807E2,3.211757920E1,1.189522686E2,2.226562731E1,1.279056871E0,2.304147409E2,4.775002425E0,4.775002425E0
1.105983844E2,3.211755640E1,1.189522538E2,2.223203658E1,1.582913006E0,2.254722072E2,4.790174485E0,4.790174485E0
1.115983876E2,3.211753996E1,1.189522398E2,2.152385139E1,1.548661125E0,2.253450643E2,4.762806105E0,4.762806105E0
1.125983912E2,3.211752134E1,1.189522250E2,2.156339250E1,1.526540167E0,2.246848279E2,4.763331956E0,4.763331956E0
1.135983950E2,3.211749731E1,1.189522270E2,2.080631038E1,1.365500963E0,1.989900131E2,4.768553449E0,4.768553449E0
1.145983988E2,3.211750064E1,1.189522082E2,2.071448197E1,7.609279908E-1,2.246379666E2,4.785151348E0,4.785151348E0
1.155984020E2,3.211749549E1,1.189522014E2,1.994555025E1,6.338903899E-1,2.353264263E2,4.806538004E0,4.806538004E0
1.165984062E2,3.211749198E1,1.189521894E2,2.054405844E1,5.820964402E-1,2.507134994E2,4.807283606E0,4.807283606E0
1.175984100E2,3.211747466E1,1.189521806E2,2.042708853E1,8.326833205E-1,2.381042330E2,4.803723346E0,4.803723346E0
1.185984129E2,3.211747576E1,1.189521774E2,2.035005158E1,4.953927842E-1,2.403268615E2,4.814717463E0,4.814717463E0
1.195984167E2,3.211746266E1,1.189521457E2,1.997360515E1,1.177069239E0,2.417589489E2,4.815464905E0,4.815464905E0
1.205984207E2,3.211745325E1,1.189521320E2,2.037379934E1,1.139622526E0,2.389818477E2,4.815973122E0,4.815973122E0
1.215984251E2,3.211744531E1,1.189521253E2,2.030688797E1,8.556833692E-1,2.341908666E2,4.801756972E0,4.801756972E0
1.225984279E2,3.211743818E1,1.189521117E2,2.003454488E1,8.335514269E-1,2.364330379E2,4.847661660E0,4.847661660E0
1.235984310E2,3.211743285E1,1.189520949E2,1.973791891E1,8.824256959E-1,2.382856435E2,4.860214969E0,4.860214969E0
