"Time (s)","X (rad/s)","Y (rad/s)","Z (rad/s)"
1.584169625E0,1.112266660E0,1.610827923E0,5.593844652E-1
1.604107625E0,1.679476023E0,2.766289711E0,1.019249797E0
1.624045625E0,1.999236345E0,3.343992472E0,1.487510681E0
1.643983625E0,1.100253940E0,3.361601591E0,6.788229346E-1
1.663920625E0,5.245329738E-1,2.231676340E0,4.754270315E-1
1.683859625E0,5.585660934E-1,2.074794471E-1,4.952558875E-1
1.703797625E0,3.277097344E-1,-2.477131039E-1,9.150995612E-1
1.723735625E0,-9.879342914E-1,-6.377854943E-1,1.009911776E0
1.743673625E0,-1.655661106E0,-1.250028729E0,8.252279162E-1
1.763611625E0,-1.090195894E0,-8.756566644E-1,1.057707548E0
1.783549625E0,6.607357860E-1,8.512837291E-1,1.172001600E0
1.803487625E0,1.102522969E0,1.651594162E0,1.555643320E0
1.823425625E0,1.965728998E0,2.861927986E0,2.460808992E0
1.843363625E0,1.989693403E0,4.017478943E0,2.308316231E0
1.863301625E0,-7.618342042E-1,4.003431797E0,1.161528826E0
1.883239625E0,-1.059769273E0,2.221237659E0,-4.478021860E-1
1.903177625E0,-3.316237330E-1,9.184273481E-1,-4.672743846E-3
1.923115625E0,9.179321527E-1,-2.615903318E-1,-6.325364709E-1
1.943053625E0,-1.471208632E-1,-1.353497624E0,-3.449435532E-1
1.962991625E0,-8.985486627E-2,-2.821734905E0,-3.208335117E-2
1.982929625E0,-4.729360938E-1,-3.524724483E0,8.665341139E-1
2.002867625E0,-1.320519805E0,-3.881965876E0,2.877311468E0
2.022805625E0,-2.574771881E0,-4.254099846E0,2.729506254E0
2.042742625E0,-3.747486115E0,-3.447810411E0,-9.014292359E-1
2.062681625E0,-4.482103348E0,-3.462819099E0,-3.416415155E-1
2.082619625E0,-3.431725979E0,-3.264449358E0,1.427062392E0
2.102556625E0,-1.222178221E0,-3.201762676E0,1.414919019E0
2.122495625E0,3.154001832E-1,-2.724828720E0,6.584508717E-2
2.142432625E0,6.729233265E-2,-1.266100049E0,-2.221196413E0
2.162370625E0,-5.987258554E-1,-1.042775393E0,-2.210543156E0
2.182309625E0,-2.382903814E0,-1.307167649E0,-1.723971605E0
2.202246625E0,-2.464804888E0,6.618935466E-1,-1.054792643E0
2.222184625E0,-1.637373924E0,9.958273768E-1,-8.075873256E-1
2.242123625E0,-4.039909244E-1,3.372283578E-1,-1.927857757E0
2.262060625E0,3.330887556E-1,-7.823567986E-1,-2.303216457E0
2.281998625E0,1.547201127E-1,-3.363894522E-1,-2.445061207E0
2.301937625E0,9.502571225E-1,-3.849644661E-1,-9.789883494E-1
2.321874625E0,2.189892054E0,-6.725623608E-1,-2.997711599E-1
2.341812625E0,3.105996132E0,-1.265560746E0,-1.852006614E-1
2.361750625E0,3.322699308E0,-1.583528161E0,-8.459208906E-2
2.381688917E0,2.753337860E0,-1.379320621E0,-8.908103108E-1
2.401626917E0,4.794645011E-1,-1.278655291E0,8.374220133E-1
2.421564917E0,-1.264004856E-1,7.560267448E-1,1.417247176E0
2.441502917E0,1.306201577E0,2.365683079E0,1.243801832E0
2.461440917E0,1.533124208E0,3.350503922E0,4.836049974E-1
2.481378917E0,1.546852946E0,3.132932186E0,-7.219406962E-2
2.501316917E0,1.440301657E0,3.229058266E0,5.244018435E-1
2.521254917E0,1.153713346E0,2.139952660E0,9.639038444E-1
2.541192917E0,5.982078910E-1,6.327474117E-1,4.869278371E-1
2.561130917E0,4.943742156E-1,-4.494706988E-1,1.231328696E-1
2.581068917E0,4.707178473E-1,-6.874182820E-1,1.349986792E-1
2.601006917E0,4.269048870E-1,-5.412245989E-1,1.654335260E-1
2.620944917E0,3.948312998E-1,-1.269414127E-1,2.379304618E-1
2.640882917E0,5.083530545E-1,-6.815293431E-2,2.305715382E-1
2.660820917E0,4.475763142E-1,-4.231072664E-1,2.273953706E-1
2.680758917E0,4.832124412E-1,-4.050012529E-1,2.984818518E-1
2.700696917E0,4.436127543E-1,8.591306955E-2,3.328248858E-1
2.720634917E0,1.706701517E-1,4.726818204E-1,3.719610572E-1
2.740572917E0,-7.823321968E-2,5.762833357E-1,3.769294024E-1
2.760510917E0,-2.079870701E-1,6.315119863E-1,4.465843141E-1
2.780448917E0,-4.077981114E-1,8.325340152E-1,4.979511499E-1
2.800386917E0,-4.116362631E-1,8.018959165E-1,5.402447581E-1
2.820324917E0,-4.714183807E-1,6.971759200E-1,5.043784976E-1
2.840262917E0,-5.152670741E-1,7.218607664E-1,4.457204044E-1
2.860200917E0,-4.825510383E-1,7.447569966E-1,4.132742286E-1
2.880138917E0,-3.468433917E-1,2.537105978E-1,4.136648178E-1
2.900076917E0,-1.111444905E-1,-2.431159467E-1,4.518894553E-1
2.920014917E0,-1.080909446E-1,-3.212988973E-1,3.546432853E-1
2.939952917E0,-1.693224311E-1,-1.129539385E-1,2.665211260E-1
2.959890917E0,-3.639556766E-1,-7.016653568E-2,2.056307495E-1
2.979828917E0,-7.977269292E-1,-2.039632201E-1,1.244904920E-1
2.999766917E0,-1.251904011E0,-2.078346610E-1,1.474982593E-3
3.019704917E0,-1.463869214E0,1.569031030E-1,-4.537703842E-2
3.039642917E0,-1.506739259E0,6.576300859E-1,-1.111284196E-1
3.059580917E0,-1.324195385E0,1.109182954E0,-2.455515712E-1
3.079518917E0,-1.235641003E0,1.072063327E0,-3.661927879E-1
3.099456917E0,-1.193569303E0,5.469251871E-1,-1.942972243E-1
3.119394917E0,-1.122462869E0,-1.807220578E-1,-4.669695720E-2
3.139332917E0,-8.606213331E-1,-9.586188793E-1,5.577814952E-2
3.159270917E0,-6.885436773E-1,-1.543030858E0,1.080727130E-1
3.179208917E0,-5.851443410E-1,-1.822999835E0,6.241863221E-2
3.199146917E0,-3.826531470E-1,-1.830024004E0,1.366941184E-1
3.219084917E0,-2.089023590E-1,-1.216353655E0,4.333565757E-2
3.239022917E0,-2.966608107E-1,-8.956702948E-1,-1.067072004E-1
3.258960917E0,-4.343452156E-1,-8.707263470E-1,-7.870329171E-2
3.278898917E0,-5.464813709E-1,-7.424194813E-1,-4.280444607E-2
3.298836917E0,-6.613470912E-1,-5.327901244E-1,1.006903201E-1
3.318774917E0,-9.034792781E-1,-4.227048755E-1,6.639117002E-2
3.338712917E0,-8.896108866E-1,-6.537314653E-1,-1.789579093E-1
3.358650917E0,-5.130705833E-1,5.322296023E-1,-2.570202053E-1
3.378588875E0,-4.955883920E-1,1.489186287E0,-2.483536154E-1
3.398526875E0,-1.569299400E-1,2.472796917E0,1.371237170E-2
3.418464875E0,7.679677606E-1,3.867764711E0,6.400265694E-1
3.438402875E0,6.559282541E-1,2.980720043E0,8.287409544E-1
3.458340875E0,-2.479153425E-1,5.649941564E-1,7.384137511E-1
3.478278875E0,-3.032988310E-1,-1.448169947E0,3.172171116E-1
3.498216875E0,-6.861627102E-1,-1.680796742E0,-1.743188314E-2
3.518154875E0,-1.178158998E0,-8.723974824E-1,-1.917723566E-1
3.538092875E0,-5.615275502E-1,5.417245626E-1,-1.594315171E-1
3.558030875E0,1.495508999E-1,1.667302966E0,2.081979215E-1
3.577968875E0,1.962892711E-1,2.469429731E0,3.557758331E-1
3.597906875E0,2.414387465E-1,2.586920261E0,2.500654757E-1
3.617844875E0,3.117814660E-2,1.855848908E0,1.679719537E-1
3.637782875E0,-8.393364400E-2,7.172865272E-1,-8.316378295E-2
3.657720875E0,1.561205387E-1,4.665555060E-1,7.384268194E-2
3.677658875E0,1.571264565E-1,7.567763925E-1,9.230104089E-2
3.697595875E0,-1.247751191E-1,8.024187088E-1,6.406242400E-2
3.717533875E0,-4.837260544E-1,6.716665626E-1,4.152567685E-2
3.737471875E0,-6.702449322E-1,6.743811369E-1,5.020801723E-2
3.757409875E0,-4.849862158E-1,1.075683832E0,2.809250057E-1
3.777347875E0,-3.164035976E-1,1.671092629E0,4.629822373E-1
3.797285875E0,-2.851577103E-1,2.035742521E0,6.278955936E-1
3.817223875E0,-2.309703678E-1,2.127295256E0,7.412934303E-1
3.837161875E0,-2.069294900E-1,1.883665323E0,6.959028244E-1
3.857099875E0,-1.866337806E-1,1.416831851E0,6.892722249E-1
3.877037875E0,-9.014779329E-2,1.435632229E0,6.274218559E-1
3.896975875E0,3.910915554E-1,1.711723208E0,6.000098586E-1
3.916913875E0,1.491179019E-1,1.173936129E0,3.411999941E-1
3.936851875E0,2.950735576E-2,7.259540558E-1,2.100557685E-1
3.956789875E0,6.818680465E-2,7.971581817E-1,-4.466566145E-1
3.976727875E0,2.016266584E-1,9.010843039E-1,-1.082211494E0
3.996665875E0,3.338429630E-1,5.879719257E-1,-1.300091505E0
4.016603875E0,-8.360503316E-1,-7.273705006E-1,-1.467911720E0
4.036541875E0,-2.112811327E0,-5.583071709E-1,-1.851336241E0
4.056479875E0,-2.270620584E0,-2.669147551E-1,-2.123968124E0
4.076417875E0,-2.093202829E0,-2.565260231E-1,-2.261830330E0
4.096355875E0,-2.084244251E0,-6.725751758E-1,-2.253733873E0
4.116293875E0,-2.300383329E0,-1.015351057E0,-2.342054605E0
4.136231875E0,-2.463235140E0,-1.177164555E0,-2.357099056E0
4.156169875E0,-2.396528006E0,-1.255408168E0,-2.230759144E0
4.176107875E0,-2.363004684E0,-1.327455997E0,-2.000689030E0
4.196045875E0,-2.352698326E0,-1.444551468E0,-1.887410641E0
4.215983875E0,-2.340719461E0,-1.492928028E0,-1.715325117E0
4.235921875E0,-2.430770636E0,-1.286872149E0,-1.692243934E0
4.255859875E0,-2.225534678E0,-1.001813173E0,-1.471857548E0
4.275797875E0,-1.885156870E0,-8.764922619E-1,-1.124227166E0
4.295735875E0,-1.783527970E0,-7.986763716E-1,-8.648099899E-1
4.315673875E0,-1.948768854E0,-5.853619576E-1,-7.021729350E-1
4.335611875E0,-2.001222610E0,-3.711937070E-1,-5.672101378E-1
4.355549875E0,-1.906143665E0,-2.910543978E-1,-4.442087114E-1
4.375487875E0,-1.881709099E0,-2.069534063E-1,-2.973549962E-1
4.395425792E0,-1.925597191E0,-1.478482634E-1,-5.289900675E-2
4.415363792E0,-1.997744083E0,-2.256567776E-1,4.844082147E-2
4.435301792E0,-1.897607923E0,-8.962382376E-2,-2.523227222E-2
4.455239792E0,-1.720645189E0,9.683925658E-2,-5.885499343E-2
4.475176792E0,-1.775664806E0,9.871038795E-2,-3.282193244E-1
4.495114792E0,-2.204467297E0,-1.658208519E-1,-8.156230450E-1
4.515052792E0,-2.713628769E0,-5.352548361E-1,-1.574978352E0
4.534990792E0,-3.050003767E0,-1.215694070E0,-1.957241178E0
4.554928792E0,-2.433608294E0,-1.775370121E0,-1.483795524E0
4.574866792E0,-1.283902287E0,-1.561482906E0,-7.993010879E-1
4.594804792E0,-4.400612414E-1,-1.330547690E0,6.505656242E-2
4.614742792E0,-2.830055356E-2,-1.174307942E0,5.297465324E-1
4.634680792E0,1.160356589E-2,-7.746088505E-1,4.346832335E-1
4.654618792E0,1.665289700E-1,-2.067704201E-1,4.973005354E-1
4.674556792E0,2.507118881E-1,2.297019120E-3,7.343578935E-1
4.694494792E0,3.413188457E-1,9.952823818E-2,8.943120241E-1
4.714432792E0,3.559568822E-1,1.593215317E-1,9.769685268E-1
4.734370792E0,3.583269417E-1,2.205614746E-1,1.052598476E0
4.754308792E0,4.151354432E-1,2.186623663E-1,1.058959961E0
4.774246792E0,3.990494013E-1,5.299192294E-2,1.009708047E0
4.794184792E0,3.999278247E-1,-5.371589214E-2,8.944934011E-1
4.814122792E0,4.605918825E-1,-8.050862700E-2,7.475960255E-1
4.834060792E0,5.242336988E-1,-5.918762088E-2,6.108278036E-1
4.853998792E0,5.511878133E-1,3.481584042E-2,5.055341721E-1
4.873936792E0,5.589509606E-1,9.721370041E-2,3.537429869E-1
4.893874792E0,5.804564953E-1,2.713394165E-1,1.211167276E-1
4.913812792E0,5.912466645E-1,4.404107332E-1,-1.128214151E-1
4.933750792E0,5.441467166E-1,4.515922964E-1,-2.569096982E-1
4.953688792E0,2.128844410E-1,2.333235890E-1,-4.471214116E-1
4.973626792E0,-3.205814660E-1,-2.044706140E-3,-7.534206510E-1
4.993564792E0,-8.216830492E-1,9.970083088E-2,-1.258764744E0
5.013502792E0,-1.129278660E0,3.038102984E-1,-1.647924781E0
5.033439792E0,-1.400578737E0,3.838856816E-1,-1.707318425E0
5.053377792E0,-1.613671184E0,-5.868476629E-1,-1.368707657E0
5.073315792E0,-1.447575688E0,-1.906228065E0,-8.953701258E-1
5.093253792E0,-1.051555157E0,-1.889867425E0,-1.601527929E0
5.113191792E0,-8.180127740E-1,-1.110173702E0,-1.702482581E0
5.133129792E0,-5.811356306E-1,-5.827528834E-1,-1.264139414E0
5.153067792E0,-3.927456439E-1,-6.538075209E-1,-7.912862301E-1
5.173005792E0,-2.450354099E-1,-5.959115624E-1,-3.333266973E-1
5.192943792E0,-1.691037863E-1,-3.035499752E-1,3.759990633E-2
5.212881792E0,-4.003358074E-3,8.184499107E-3,3.743525743E-1
5.232819792E0,1.432421803E-1,3.875203729E-1,6.663650870E-1
5.252757792E0,1.631566435E-1,6.667741537E-1,8.571925163E-1
5.272695792E0,3.239851445E-2,7.944226265E-1,9.691658020E-1
5.292633792E0,-7.448174059E-2,9.156870246E-1,1.023712516E0
5.312571792E0,-1.376680583E-1,9.660793543E-1,1.006194592E0
5.332509792E0,-2.688034475E-1,8.447542787E-1,8.612017632E-1
5.352447792E0,-4.364449382E-1,8.307774663E-1,5.582115054E-1
5.372385792E0,-3.310604393E-1,9.447447658E-1,2.431281656E-1
5.392323875E0,-1.726669818E-1,7.465952039E-1,4.429847747E-2
5.412261875E0,-3.713474274E-1,5.711480379E-1,-2.708877921E-1
5.432199875E0,-8.322215080E-1,2.122146040E-1,-7.777477503E-1
5.452137875E0,-9.200981855E-1,-4.928945601E-1,-1.083162069E0
5.472075875E0,-3.890492320E-1,-1.106709719E0,-6.366403103E-1
5.492012875E0,3.536986709E-1,-1.085560560E0,5.015921593E-2
5.511950875E0,4.169913828E-1,-9.786330462E-1,2.698923051E-1
5.531888875E0,3.361004591E-1,-6.850346923E-1,3.612584472E-1
5.551826875E0,3.521208167E-1,-4.323665202E-1,4.819950759E-1
5.571764875E0,4.051549137E-1,-2.565670013E-1,5.139262676E-1
5.591702875E0,3.464961052E-1,-1.775171906E-1,5.467829704E-1
5.611640875E0,3.100122213E-1,1.015630737E-2,5.587412119E-1
5.631578875E0,2.915683091E-1,5.988923460E-2,6.076115966E-1
5.651516875E0,3.185324073E-1,-7.427174598E-2,6.547521949E-1
5.671454875E0,3.436415493E-1,-2.312214226E-1,7.118064165E-1
5.691392875E0,3.285861015E-1,-2.930437922E-1,7.530918717E-1
5.711330875E0,2.914195955E-1,-2.820893824E-1,6.822392344E-1
5.731268875E0,3.237110078E-1,-2.253994942E-1,5.941058397E-1
5.751206875E0,3.503251076E-1,-2.016616613E-1,5.577402115E-1
5.771144875E0,3.302284777E-1,-2.407736480E-1,5.367133617E-1
5.791082875E0,3.482867479E-1,-1.977039576E-1,4.825737774E-1
5.811020875E0,3.847299218E-1,-8.261170983E-2,4.122909009E-1
5.830958875E0,4.645921290E-1,7.584637403E-2,2.860758007E-1
5.850896875E0,4.780669212E-1,2.428348213E-1,6.760092825E-2
5.870834875E0,3.810030520E-1,4.636582732E-1,-1.977717429E-1
5.890772875E0,1.789209247E-1,6.626827121E-1,-4.804393053E-1
5.910709875E0,-2.339884341E-1,6.287963390E-1,-7.720308304E-1
5.930647875E0,-7.148147225E-1,6.177765131E-1,-1.068985462E0
5.950585875E0,-1.002650738E0,5.272591114E-1,-1.293987513E0
5.970523875E0,-1.215453625E0,2.882891297E-1,-1.360701084E0
5.990461875E0,-1.301361442E0,-4.588303566E-1,-1.041070819E0
6.010399875E0,-9.746536613E-1,-1.897414804E0,-3.258494139E-1
6.030337875E0,-6.337587833E-1,-2.878425837E0,-5.179358125E-1
6.050275875E0,-7.199158669E-1,-2.290906191E0,-1.182856202E0
6.070213875E0,-6.629807353E-1,-1.307980299E0,-1.176046491E0
6.090151875E0,-3.017991781E-1,-7.199767977E-2,-8.464378119E-1
6.110089875E0,4.155465215E-2,7.303869128E-1,-4.178504050E-1
6.130027875E0,1.991924495E-1,6.997891068E-1,-6.587422639E-2
6.149965875E0,2.547087371E-1,4.577045441E-1,1.801207066E-1
6.169903875E0,2.753558457E-1,5.326349735E-1,3.965167999E-1
6.189841875E0,1.520871818E-1,7.233164907E-1,4.775826335E-1
6.209779875E0,1.324894093E-2,9.542961717E-1,4.982964993E-1
6.229717875E0,-1.021438278E-2,1.004772902E0,5.393661261E-1
6.249655875E0,2.663022280E-2,8.794538975E-1,5.492842793E-1
6.269592875E0,-2.011034638E-2,7.746089697E-1,4.953327477E-1
6.289530875E0,-2.661174536E-1,7.084856033E-1,2.912262082E-1
6.309468875E0,-5.247797966E-1,8.328704238E-1,-4.826105013E-2
6.329406875E0,-5.751408935E-1,8.067924976E-1,-3.305133283E-1
6.349344875E0,-6.289464831E-1,6.756570935E-1,-4.382975399E-1
6.369282875E0,-8.764590025E-1,4.602448940E-1,-5.890297890E-1
6.389220500E0,-9.188859463E-1,3.089504540E-1,-8.773428798E-1
6.409158500E0,-7.409138680E-1,-7.160893083E-1,-8.905055523E-1
6.429096500E0,-1.528327465E-1,-1.502834201E0,-5.245041251E-1
6.449034500E0,4.365689158E-1,-1.039855123E0,-3.810784221E-2
6.468972500E0,6.319054365E-1,-9.311310053E-1,3.223578632E-1
6.488910500E0,7.123575211E-1,-6.056109667E-1,5.221211910E-1
6.508848500E0,7.915495634E-1,-3.569140732E-1,6.500965357E-1
6.528786500E0,8.327209949E-1,-2.276218832E-1,6.987214088E-1
6.548724500E0,8.652793169E-1,-6.699573249E-2,7.234756947E-1
6.568662500E0,8.916113377E-1,1.467016339E-1,7.390419841E-1
6.588600500E0,9.052328467E-1,2.136484534E-1,8.284051418E-1
6.608537500E0,9.650452733E-1,1.360338330E-1,9.300270677E-1
6.628475500E0,1.005782962E0,1.784673333E-2,9.900469184E-1
6.648413500E0,9.952090979E-1,4.959187657E-2,9.410781860E-1
6.668351500E0,9.801247120E-1,8.912783861E-2,8.934840560E-1
6.688289500E0,9.354152679E-1,1.715377346E-2,8.827546835E-1
6.708227500E0,9.159713984E-1,-1.231854931E-1,8.599525690E-1
6.728165500E0,8.586519957E-1,-1.750787646E-1,8.317198753E-1
6.748103500E0,7.796298265E-1,-2.479364723E-1,7.787426710E-1
6.768041500E0,7.039707899E-1,-2.084133029E-1,6.075451970E-1
6.787979500E0,6.108300090E-1,1.707707718E-2,3.549246490E-1
6.807917500E0,4.584671855E-1,1.877036840E-1,8.650616556E-2
6.827855500E0,3.053486943E-1,2.522033155E-1,-1.472163945E-1
6.847793500E0,2.226013243E-1,3.367144763E-1,-3.385771215E-1
6.867731500E0,6.421096623E-2,3.738149405E-1,-5.510123968E-1
6.887669500E0,-2.847598791E-1,3.068644404E-1,-7.525892258E-1
6.907607500E0,-6.205453277E-1,3.376452327E-1,-9.672074914E-1
6.927544500E0,-9.635555744E-1,5.275171995E-1,-1.223176837E0
6.947482500E0,-1.324399710E0,6.057826877E-1,-1.427356005E0
6.967420500E0,-1.573189020E0,5.988661647E-1,-1.490357995E0
6.987358500E0,-1.762093067E0,4.863901436E-2,-1.404283524E0
7.007296500E0,-1.654421449E0,-1.312555909E0,-1.459532022E0
7.027234500E0,-1.023924232E0,-2.383667946E0,-1.727958560E0
7.047172500E0,-5.466418862E-1,-2.239567518E0,-1.596170187E0
7.067110500E0,-2.039813846E-1,-1.061091185E0,-1.134585142E0
7.087048500E0,2.339264378E-3,1.321855634E-1,-7.266617417E-1
7.106986500E0,1.785518527E-1,4.940729141E-1,-2.772617638E-1
7.126924500E0,3.316296935E-1,3.482970893E-1,5.551373586E-2
7.146862500E0,3.859018385E-1,4.781797230E-1,4.118559957E-1
7.166800500E0,2.794997692E-1,7.461723089E-1,6.645404696E-1
7.186738500E0,2.153934836E-1,1.025387406E0,7.713720798E-1
7.206676500E0,2.421221882E-1,1.278221011E0,7.849753499E-1
7.226613500E0,2.060530186E-1,1.315569997E0,8.161642551E-1
7.246551500E0,2.055073678E-1,1.175293565E0,8.216518164E-1
7.266489500E0,1.600176841E-1,8.458719850E-1,7.491129041E-1
7.286427500E0,3.888506442E-2,6.506870389E-1,5.517302752E-1
7.306365500E0,8.817043900E-2,5.426101089E-1,4.195907116E-1
7.326303500E0,2.780900598E-1,2.913728356E-1,4.214547575E-1
7.346241500E0,2.014931440E-1,2.209988087E-1,2.633469999E-1
7.366179500E0,-2.083745599E-1,3.030585051E-1,-1.527088284E-1
7.386117500E0,-6.405627728E-1,1.720602810E-1,-5.591242909E-1
7.406055500E0,-6.788387895E-1,-4.291299582E-1,-6.624914408E-1
7.425993500E0,-4.263050556E-1,-8.664870262E-1,-5.490089059E-1
7.445931500E0,2.996266186E-1,-9.422785044E-1,-1.046547517E-1
7.465869500E0,6.762233973E-1,-1.000758052E0,3.439483047E-1
7.485807500E0,7.394358516E-1,-9.415495992E-1,5.800800920E-1
7.505745500E0,7.353789806E-1,-6.278872490E-1,6.464712024E-1
7.525682500E0,6.747660637E-1,-3.892262280E-1,6.998479366E-1
7.545620500E0,7.076637745E-1,-1.718800366E-1,7.573046684E-1
7.565558500E0,7.201084495E-1,8.773358539E-3,8.388364911E-1
7.585496500E0,7.372763753E-1,1.567652076E-1,8.964983225E-1
7.605434500E0,7.710943818E-1,1.492692232E-1,9.396661520E-1
7.625372500E0,8.226342797E-1,6.817835569E-2,9.781948924E-1
7.645310500E0,8.520167470E-1,-1.858289167E-2,1.023137212E0
7.665248500E0,8.629483581E-1,-1.417703480E-1,1.056846261E0
7.685186500E0,8.487175703E-1,-2.764461339E-1,1.061067581E0
7.705124500E0,8.425475955E-1,-3.785256445E-1,1.068729401E0
7.725062500E0,8.480448127E-1,-3.888725340E-1,1.003692389E0
7.745000500E0,7.908664942E-1,-2.840805948E-1,8.517004251E-1
7.764938500E0,7.357855439E-1,-8.097355813E-2,6.492030621E-1
7.784875500E0,6.361287832E-1,1.493664235E-1,3.992480934E-1
