"Time (s)","X (m/s^2)","Y (m/s^2)","Z (m/s^2)"
2.521153792E0,-1.068148773E1,3.323987732E0,3.795207825E0
2.541193792E0,-1.011237122E1,4.492158508E0,2.707270203E0
2.561229917E0,-1.087593338E1,3.464395752E0,3.725752258E0
2.581269917E0,-1.150806885E1,-1.465452576E-1,2.797682190E0
2.601309917E0,-8.349636841E0,-7.303312683E-1,3.205284576E0
2.621349917E0,-5.599405975E0,-9.509724426E-1,1.078357544E0
2.641389917E0,-4.405339050E0,-2.890638885E0,7.334747314E-1
2.661429917E0,-3.998934174E0,-2.031874695E0,4.030219116E0
2.681469917E0,-5.875282288E0,-7.168592834E-1,4.655468903E0
2.701509917E0,-6.574927368E0,-8.532257080E-2,4.065845032E0
2.721549917E0,-8.541537781E0,-5.209167480E-2,3.825894012E0
2.741589917E0,-7.805817719E0,3.965254211E-1,1.877845001E0
2.761629917E0,-9.382039948E0,8.208929443E-1,1.808539124E0
2.781669918E0,-1.042028091E1,1.182540894E0,4.768633575E0
2.801709917E0,-2.033371582E1,3.092763565E1,2.252051834E1
2.821749917E0,-6.294261017E0,2.015558624E0,-5.326972504E0
2.841789917E0,-1.459524902E1,3.566483459E0,5.059329071E0
2.861829917E0,-1.013272888E1,4.083508301E-1,-3.648512878E0
2.881869917E0,-7.836803284E0,2.052531738E0,-8.924441528E-1
2.901909917E0,-6.754853210E0,2.242037659E0,7.173083496E-1
2.921949917E0,-5.488935699E0,2.164049835E0,5.108876038E-1
2.941989917E0,-7.434739380E0,1.011446686E0,3.749702454E-1
2.962029917E0,-8.737180939E0,-9.639953613E-2,2.327659607E0
2.982069917E0,-9.973609772E0,2.290237427E-2,3.763324127E0
3.002109917E0,-9.216184845E0,6.782395935E-1,2.642155609E0
3.022149917E0,-8.182733917E0,1.058898010E0,8.541238403E-1
3.042189918E0,-9.235494690E0,2.141297150E0,6.613247681E-1
3.062229917E0,-1.110525650E1,3.176095276E0,6.062393188E-1
3.082269917E0,-1.314760941E1,4.790488129E0,-9.340576172E-1
3.102309917E0,-1.115330658E1,7.791597290E0,-2.137554932E-1
3.122349917E0,-1.013692017E1,7.351662140E0,8.373587036E-1
3.142389917E0,-1.121707397E1,3.959266663E0,8.292755127E-1
3.162429917E0,-9.129365387E0,2.942580872E0,-1.421144714E0
3.182469917E0,-9.149423676E0,1.943558350E0,-1.007554779E0
3.202509917E0,-9.667196960E0,4.363426208E-1,-9.265731812E-2
3.222549917E0,-1.025547363E1,-1.826202393E-2,-2.161355438E0
3.242589917E0,-8.412655792E0,2.817141724E-1,-3.310066681E0
3.262629917E0,-6.656507721E0,2.795137482E0,-5.008883972E0
3.282669917E0,-7.500303040E0,1.196012878E0,-4.559967499E0
3.302709918E0,-9.939929810E0,1.454076233E0,1.472637634E0
3.322750917E0,-1.280422348E1,4.057761841E0,7.280709686E0
3.342790917E0,-7.758665771E0,4.204456787E0,4.964276733E0
3.362830917E0,-8.969946899E0,1.943258972E0,2.536175995E0
3.382870917E0,-1.087174210E1,1.074540482E1,-6.031257935E0
3.402910917E0,-1.843251938E1,7.520211639E0,-2.355202332E0
3.422950917E0,-1.255124954E1,5.265151062E0,5.155429230E0
3.442990917E0,-6.816375275E0,4.423451385E0,1.801503754E0
3.463030917E0,-7.621850281E0,5.314698029E0,4.138893127E-1
3.483070917E0,-7.836354218E0,6.390061798E0,-6.135740662E-1
3.503110917E0,-7.986492004E0,6.171067200E0,-4.174818420E-1
3.523150917E0,-8.267008667E0,5.934858398E0,-1.033899994E0
3.543190917E0,-8.265960846E0,5.240153046E0,-7.439529419E-1
3.563235917E0,-8.549321594E0,4.744084625E0,-9.581575012E-1
3.583275917E0,-8.588390350E0,4.546046448E0,-1.092727661E0
3.603315917E0,-8.042325897E0,4.111051025E0,-8.879534912E-1
3.623355917E0,-9.047335968E0,3.796704712E0,-8.457412720E-1
3.643395917E0,-8.894204407E0,3.750750275E0,-8.496331787E-1
3.663435917E0,-8.456813965E0,3.623514862E0,-3.784130859E-1
3.683475917E0,-1.093056976E1,3.744313660E0,1.086740112E-1
3.703515917E0,-9.479038239E0,4.181105347E0,2.923420715E-1
3.723555917E0,-1.093386292E1,3.792663116E0,1.080004120E0
3.743595917E0,-1.051368668E1,3.513942719E0,6.574328613E-1
3.763635917E0,-1.006222549E1,3.229085083E0,1.116827545E0
3.783675917E0,-9.648186493E0,3.389850769E0,2.103575592E0
3.803715917E0,-7.782166901E0,3.821403351E0,3.064726868E0
3.823755917E0,-8.094267883E0,4.291725311E0,5.595663757E0
3.843795917E0,-7.066355438E0,3.032394104E0,4.583917694E0
3.863835917E0,-6.607709198E0,1.432371368E0,7.250622253E0
3.883876917E0,-8.797804871E0,3.743265839E0,2.414329376E0
3.903916917E0,-2.021695862E0,6.116580505E0,1.890134445E1
3.923956917E0,-2.546354828E0,1.966460724E0,5.541476440E0
3.943996917E0,-4.035757599E0,3.469485168E0,9.216633911E0
3.964036917E0,-3.742218018E0,2.505340118E0,8.139473877E0
3.984076917E0,-4.609813843E0,1.769170990E0,8.140821075E0
4.004116917E0,-4.758155365E0,1.539847870E0,7.247778168E0
4.024156917E0,-4.711901550E0,1.948348389E0,6.760840759E0
4.044196917E0,-4.545447693E0,2.426005096E0,6.318211212E0
4.064236918E0,-5.703589325E0,3.067121887E0,6.463109894E0
4.084276917E0,-6.051166534E0,3.639830933E0,6.261030121E0
4.104316917E0,-6.278693390E0,3.581003265E0,5.898034973E0
4.124356917E0,-5.912854156E0,3.616479492E0,5.678740997E0
4.144396917E0,-5.629643097E0,3.827839966E0,6.134393463E0
4.164436917E0,-5.845194855E0,3.807781677E0,6.196214905E0
4.184476917E0,-5.983656921E0,3.751199341E0,6.127657471E0
4.204516917E0,-6.762637024E0,3.958069153E0,6.634204102E0
4.224556917E0,-7.574249268E0,4.258494415E0,7.328011322E0
4.244596917E0,-7.877219238E0,3.931723938E0,8.781039734E0
4.264636917E0,-7.955656128E0,3.078647919E0,1.003498215E1
4.284676917E0,-7.552544403E0,2.950514374E0,9.847571869E0
4.304716917E0,-6.971303101E0,2.661465454E0,1.066277664E1
4.324756918E0,-6.031856689E0,2.235451355E0,1.091320587E1
4.344796917E0,-5.909860382E0,1.967209167E0,9.565109253E0
4.364836917E0,-5.423970795E0,1.705403595E0,8.936266937E0
4.384877917E0,-4.818779297E0,2.141596527E0,8.143964539E0
4.404917917E0,-5.275778961E0,2.503843231E0,1.080228653E1
4.424957917E0,-3.826941833E0,1.825154572E0,1.054856415E1
4.444997917E0,-4.241729279E0,1.431323547E0,9.004225616E0
4.465037917E0,-4.357738037E0,1.480870514E0,9.638157349E0
4.485077917E0,-3.645968170E0,1.786235504E0,1.012539413E1
4.505117917E0,-3.326682129E0,1.262025604E0,9.754764862E0
4.525157917E0,-2.373164978E0,1.196611633E0,9.122629395E0
4.545197917E0,-1.776356049E0,1.065634003E0,9.235494690E0
4.565233417E0,-1.542242889E0,8.666976929E-1,8.805588684E0
4.585273417E0,-2.070644073E0,4.614903259E-1,8.032446442E0
4.605313418E0,-2.417472839E0,8.758287048E-1,7.339387665E0
4.625353417E0,-2.197430420E0,7.707472229E-1,6.541846161E0
4.645393417E0,-2.579286346E0,7.435038757E-1,7.238048401E0
4.665433417E0,-2.735411682E0,1.057700500E0,7.857160950E0
4.685473417E0,-2.443818054E0,6.514453125E-1,8.022417297E0
4.705513417E0,-2.303260345E0,1.613644409E-1,7.274572449E0
4.725553417E0,-2.990331573E0,3.058140564E-1,7.781119080E0
4.745593417E0,-3.339255981E0,4.240681458E-1,8.385711823E0
4.765633417E0,-3.250041504E0,9.659413147E-1,9.745633850E0
4.785673417E0,-3.497776337E0,1.077309723E0,9.464817810E0
4.805713417E0,-5.391188965E0,1.069226532E0,9.024583282E0
4.825753417E0,-7.100185089E0,1.586850128E0,9.223519592E0
4.845794417E0,-8.456065521E0,7.053332520E-1,9.557175751E0
4.865834417E0,-7.191794586E0,1.416504364E0,1.127410538E1
4.885874417E0,-5.454806671E0,2.296224976E0,1.113324829E1
4.905914417E0,-6.374344482E0,1.325792999E0,1.007524841E1
4.925954417E0,-5.802234192E0,1.580712891E0,9.385632477E0
4.945994417E0,-5.078489227E0,1.443148956E0,9.088350677E0
4.966034417E0,-4.945715332E0,1.539099426E0,8.638386383E0
4.986074417E0,-5.654790802E0,1.390458527E0,8.997489624E0
5.006114417E0,-6.904691620E0,1.399739227E0,9.848470001E0
5.026154418E0,-5.923332367E0,1.073717194E0,9.188941498E0
5.046194417E0,-6.212830353E0,9.970765686E-1,8.621022491E0
5.066234417E0,-5.460794220E0,1.225651245E0,7.928263092E0
5.086274417E0,-4.259542236E0,1.180744629E0,6.771019592E0
5.106314417E0,-3.677402802E0,9.925859070E-1,5.761967926E0
5.126354417E0,-2.990780640E0,1.036444702E0,5.791456604E0
5.146394417E0,-2.054328003E0,1.275647278E0,5.884263611E0
5.166434417E0,-1.356628876E0,1.287921753E0,6.052962799E0
5.186474417E0,-1.495090942E0,1.031355286E0,6.624773712E0
5.206514417E0,-2.718047791E0,6.770420837E-1,8.127049713E0
5.226554417E0,-3.593876495E0,3.107537842E-1,8.970395966E0
5.246594417E0,-5.209466858E0,6.755451965E-1,8.487051086E0
5.266634417E0,-4.216880951E0,1.261127472E0,6.300847321E0
5.286674418E0,-4.469256134E0,9.286688232E-1,8.927135925E0
5.306715417E0,-4.892426147E0,6.183641052E-1,9.639803925E0
5.326755418E0,-6.030808868E0,8.255332947E-1,1.043180695E1
5.346795417E0,-7.695048065E0,1.922302551E0,1.010398865E1
5.366835417E0,-9.657616882E0,2.702929230E0,8.881331177E0
5.386875417E0,-1.037956558E1,2.594554596E0,8.314609680E0
5.406915417E0,-7.911348267E0,2.113754425E0,8.562793579E0
5.426955417E0,-6.851402435E0,1.661245422E0,8.409212952E0
5.446995417E0,-6.176006927E0,1.251547394E0,8.577912140E0
5.467035417E0,-5.396577759E0,1.038390656E0,9.189839630E0
5.487075417E0,-5.046156464E0,9.485774231E-1,9.545949097E0
5.507115417E0,-4.443060608E0,7.301815796E-1,1.003932312E1
5.527155417E0,-3.849395142E0,7.785310364E-1,9.848769379E0
5.547195417E0,-3.987408142E0,8.270301819E-1,8.988657990E0
5.567238834E0,-4.102818146E0,7.999365234E-1,8.215665436E0
5.587278834E0,-3.971092072E0,9.602531433E-1,7.648644562E0
5.607318833E0,-3.958967285E0,1.108594666E0,7.007677460E0
5.627358833E0,-3.863615570E0,1.379830627E0,6.400090942E0
5.647398834E0,-4.174818420E0,1.604363708E0,6.085744629E0
5.667438834E0,-3.328628082E0,8.966354370E-2,6.450685730E0
5.687479834E0,-3.132984924E0,-3.369493103E-1,7.185956726E0
5.707519834E0,-3.433709564E0,9.545649719E-1,6.972650299E0
5.727559834E0,-4.448898468E0,8.644523621E-1,6.764882355E0
5.747599834E0,-4.961732025E0,8.707392883E-1,7.375462646E0
5.767639834E0,-5.339246979E0,8.878038025E-1,7.125482483E0
5.787679833E0,-6.299649811E0,6.538403320E-1,7.076833649E0
5.807719834E0,-6.794670410E0,8.795709229E-1,8.020022278E0
5.827759834E0,-7.528145142E0,1.509011993E0,8.738827515E0
5.847799834E0,-8.657097473E0,2.349065094E0,9.137747955E0
5.867839834E0,-9.504784698E0,2.729274445E0,9.100625153E0
5.887879834E0,-9.921967163E0,2.325264587E0,7.522007904E0
5.907919833E0,-8.886420593E0,1.820813599E0,6.550378418E0
5.927959834E0,-7.702682190E0,9.440867615E-1,6.360124054E0
5.947999834E0,-6.130052490E0,1.215921478E0,7.700287170E0
5.968039834E0,-5.157824249E0,9.343569946E-1,8.876241760E0
5.988079834E0,-4.602778473E0,1.399140472E0,1.030187714E1
6.008119834E0,-4.564009094E0,1.451531525E0,1.089868607E1
6.028159834E0,-4.590653687E0,1.487756195E0,1.121617584E1
6.048199833E0,-4.464615784E0,1.001417542E0,1.121572678E1
6.068240833E0,-4.143832855E0,2.938389587E-1,1.091560089E1
6.088280833E0,-4.238885193E0,-2.219883728E-1,1.052596115E1
6.108320834E0,-4.883145447E0,-5.321434021E-1,9.321116638E0
6.128360834E0,-4.699776764E0,-6.697073364E-1,6.655160522E0
6.148400834E0,-4.619842987E0,2.439926147E-2,7.729775848E0
6.168440834E0,-5.611979828E0,6.466552734E-2,7.685318298E0
6.188480834E0,-4.335733795E0,7.261399841E-1,6.245612183E0
6.208520833E0,-4.123774567E0,7.358697510E-1,6.095474396E0
6.228560834E0,-3.578608246E0,1.027313690E0,5.824238434E0
6.248600834E0,-2.973865814E0,1.180594940E0,6.012097778E0
6.268640834E0,-2.933150482E0,9.554631042E-1,6.093079376E0
6.288680834E0,-3.184777222E0,9.160949707E-1,5.958509216E0
6.308720834E0,-3.521726532E0,9.512718201E-1,6.350244598E0
6.328760833E0,-4.133803711E0,9.722282410E-1,6.525530090E0
6.348800833E0,-5.822891235E0,1.137634277E0,6.899602203E0
6.368840834E0,-7.655230865E0,2.209555206E0,8.173602905E0
6.388880834E0,-9.114097137E0,2.337988129E0,9.057814178E0
6.408920834E0,-1.061248123E1,2.289189606E0,9.049581299E0
6.428960834E0,-1.167512146E1,2.646945648E0,8.970246277E0
6.449000834E0,-8.672515411E0,2.959795074E0,1.077279785E1
6.469041834E0,-6.721023560E0,2.957699432E0,1.157198593E1
6.489081834E0,-5.571863251E0,2.765199738E0,1.052491333E1
6.509121833E0,-5.114414520E0,2.865491180E0,9.340725861E0
6.529161834E0,-4.183500366E0,2.973566437E0,9.236392822E0
6.549201834E0,-3.444187775E0,2.232307892E0,8.758736115E0
6.569241292E0,-2.884052582E0,1.495839386E0,9.072034607E0
6.589281292E0,-3.017425232E0,1.344504089E0,9.753717041E0
6.609321292E0,-2.924618225E0,1.099463654E0,9.685009918E0
6.629361292E0,-2.907553711E0,8.915460205E-1,9.307494965E0
6.649401292E0,-2.743794250E0,7.824229431E-1,8.773854675E0
6.669441292E0,-2.251168671E0,5.978567505E-1,8.083340607E0
6.689481292E0,-2.118544464E0,7.680528259E-1,7.753875732E0
6.709521292E0,-2.324815521E0,1.257085876E0,8.077502747E0
6.729561292E0,-2.218087463E0,1.155297546E0,7.596403198E0
6.749601292E0,-1.708696747E0,1.480271759E0,7.366331635E0
6.769641292E0,-1.785786438E0,1.422192535E0,7.457192688E0
6.789681292E0,-2.049537964E0,1.575473785E0,7.256160736E0
6.809722292E0,-2.674338684E0,1.611548767E0,6.880442047E0
6.829762292E0,-3.738026733E0,1.599873047E0,6.895560608E0
6.849802292E0,-4.744982758E0,1.640438690E0,6.877448273E0
6.869842292E0,-6.153104553E0,1.858684845E0,7.046297150E0
6.889882292E0,-8.675060120E0,1.538650360E0,6.948999481E0
6.909922292E0,-1.116513199E1,1.670975189E0,7.493567047E0
6.929962292E0,-1.297771271E1,2.391726379E0,9.682614899E0
6.950002292E0,-1.242521164E1,2.255210266E0,8.690777435E0
6.970042292E0,-9.471553802E0,1.504521332E0,8.615633698E0
6.990082292E0,-8.319399719E0,2.136507111E0,1.008587631E1
7.010122292E0,-6.318360901E0,2.977308655E0,1.151016449E1
7.030162293E0,-4.836143188E0,3.591481476E0,1.150866760E1
7.050202292E0,-3.766467590E0,3.923790436E0,9.922715607E0
7.070242292E0,-3.603157196E0,3.993695068E0,9.243278503E0
7.090282292E0,-3.596121826E0,3.505410461E0,9.007967834E0
7.110322292E0,-2.609523468E0,1.726958771E0,9.118438110E0
7.130362292E0,-2.367177429E0,7.209008789E-1,9.427545319E0
7.150402292E0,-2.425855408E0,1.639091492E-1,9.636959839E0
7.170442292E0,-2.383643188E0,1.219963074E-1,9.925859070E0
7.190483292E0,-2.502645721E0,2.327659607E-1,1.014545242E1
7.210523292E0,-2.520758057E0,1.173559570E-1,8.875942383E0
7.230563292E0,-2.383044434E0,1.076261902E-1,7.253017273E0
7.250603292E0,-2.149230652E0,2.404000854E-1,6.534810791E0
7.270643292E0,-1.769021301E0,2.579136658E-1,6.292464752E0
7.290683292E0,-1.953138428E0,5.824388123E-1,6.127058716E0
7.310723292E0,-2.221979370E0,8.662486267E-1,5.575455780E0
7.330763292E0,-2.677482147E0,1.065334625E0,5.710774384E0
7.350803292E0,-3.152294769E0,1.405876465E0,6.602320404E0
7.370843292E0,-3.557951202E0,2.004930725E0,7.745792542E0
7.390883292E0,-4.262236633E0,2.757266235E0,8.557105408E0
7.410923292E0,-5.389392700E0,3.623065796E0,9.009015656E0
7.430963292E0,-7.145391083E0,4.775818634E0,9.443711700E0
7.451003292E0,-8.317304077E0,6.710994415E0,1.022778122E1
7.471043292E0,-7.609126740E0,4.003125458E0,9.805958405E0
7.491083292E0,-8.926537170E0,3.334316254E0,9.241781616E0
7.511123292E0,-9.554780731E0,3.973487091E0,1.026819717E1
7.531163292E0,-6.197412415E0,3.757186890E0,1.072325089E1
7.551204292E0,-4.691992950E0,2.965483246E0,9.936486969E0
7.571240709E0,-3.961212616E0,2.604284363E0,1.031265472E1
7.591280709E0,-3.819307709E0,2.762505341E0,1.056278458E1
7.611320709E0,-3.690725098E0,2.644251251E0,1.042761566E1
7.631360709E0,-2.926264801E0,2.474504242E0,1.016386414E1
7.651400709E0,-2.916834412E0,1.906136169E0,9.646240540E0
7.671440708E0,-2.683020630E0,1.246757355E0,9.431137848E0
7.691480708E0,-2.142494659E0,2.975811768E-1,8.755892029E0
7.711520709E0,-1.713636475E0,-3.890409851E-1,7.693102112E0
7.731560709E0,-1.350491638E0,-5.465135193E-1,7.225474548E0
7.751600709E0,-1.050814819E0,-4.685256958E-1,7.377558289E0
7.771640709E0,-1.932631073E0,-1.498384094E-1,8.029602356E0
7.791680709E0,-2.287093964E0,4.326004028E-2,7.234605560E0
7.811720708E0,-2.183359680E0,-1.468446350E-1,6.680757294E0
7.831760709E0,-3.200793915E0,4.677772522E-1,6.255341949E0
7.851800709E0,-2.955753479E0,6.834786987E-1,6.772965546E0
7.871840709E0,-3.392395477E0,1.617087250E0,8.314759369E0
7.891880709E0,-3.392395477E0,2.212249603E0,9.051377563E0
7.911921709E0,-3.753893738E0,2.521207123E0,9.345515900E0
7.931961709E0,-3.470982056E0,3.105591888E0,9.638756104E0
7.952001709E0,-2.778072968E0,3.725303192E0,8.804690552E0
7.972041708E0,-3.088078308E0,3.469036102E0,8.839568024E0
7.992081709E0,-4.361779633E0,3.440744934E0,8.602760468E0
8.012121709E0,-6.580914917E0,3.222349091E0,8.227041779E0
8.032161709E0,-9.674831085E0,3.641627197E0,8.750952301E0
8.052201709E0,-1.348755249E1,3.096909943E0,7.926766205E0
8.072241709E0,-8.809630280E0,3.075504456E0,8.678802338E0
8.092281708E0,-6.571783905E0,3.985911255E0,1.053658905E1
8.112321708E0,-7.109016724E0,2.488574982E0,1.094164673E1
8.132361709E0,-5.143304443E0,2.185754700E0,1.051832703E1
8.152401709E0,-3.804638214E0,2.208208008E0,8.804391174E0
8.172441709E0,-4.398902435E0,2.203417969E0,7.884853363E0
8.192481709E0,-3.708538055E0,1.235530701E0,9.112001495E0
8.212521709E0,-2.368374939E0,3.095562744E-1,9.229058075E0
8.232561708E0,-2.449805603E0,-2.185455322E-1,9.534572754E0
8.252601709E0,-2.878813477E0,-8.283773804E-1,9.746232605E0
