"Time (s)","X (µT)","Y (µT)","Z (µT)"
3.446746917E0,1.887199402E1,-4.766511154E1,1.159445190E1
3.466786917E0,1.980186462E1,-4.760376358E1,9.865386963E0
3.486826917E0,2.079116821E1,-4.712940598E1,9.287597656E0
3.506866917E0,2.128233337E1,-4.729665756E1,8.977935791E0
3.526906917E0,2.158306885E1,-4.712251663E1,9.071197510E0
3.546946917E0,2.192076111E1,-4.672940445E1,9.203796387E0
3.566991917E0,2.177438354E1,-4.654350662E1,9.439422607E0
3.587031917E0,2.185229492E1,-4.647885513E1,9.870208740E0
3.607071918E0,2.189553833E1,-4.670483780E1,1.036041260E1
3.627111917E0,2.239128113E1,-4.661957169E1,1.056842041E1
3.647151917E0,2.231875610E1,-4.638875961E1,1.035171509E1
3.667191917E0,2.234397888E1,-4.630558395E1,1.066857910E1
3.687231917E0,2.283560181E1,-4.634887314E1,1.032089233E1
3.707271917E0,2.305873108E1,-4.608155441E1,9.874053955E0
3.727311917E0,2.321446228E1,-4.611548233E1,9.549133301E0
3.747351917E0,2.362513733E1,-4.616372299E1,9.081237793E0
3.767391917E0,2.386048889E1,-4.637796402E1,7.858245850E0
3.787431917E0,2.436569214E1,-4.628235245E1,6.861511230E0
3.807471917E0,2.451159668E1,-4.637525558E1,5.482055664E0
3.827511917E0,2.469204712E1,-4.638998795E1,2.644348145E0
3.847551917E0,2.346981812E1,-4.693965530E1,-1.346496582E0
3.867591918E0,2.107905579E1,-4.731838608E1,-5.383117676E0
3.887632917E0,1.952525330E1,-4.769482040E1,-7.313140869E0
3.907672917E0,2.049961853E1,-4.742284012E1,-7.910949707E0
3.927712917E0,2.047329712E1,-4.732825089E1,-8.131988525E0
3.947752917E0,2.011026001E1,-4.700779343E1,-9.106597900E0
3.967792917E0,2.048599243E1,-4.697885513E1,-9.854736328E0
3.987832917E0,2.047416687E1,-4.654353714E1,-1.084780884E1
4.007872917E0,2.102072144E1,-4.597211838E1,-1.237796021E1
4.027912918E0,2.140943909E1,-4.521731949E1,-1.368417358E1
4.047952917E0,2.197752380E1,-4.485245895E1,-1.505871582E1
4.067992917E0,2.209910583E1,-4.436426163E1,-1.657086182E1
4.088032917E0,2.241845703E1,-4.394211960E1,-1.754681396E1
4.108072917E0,2.236849976E1,-4.361015701E1,-1.843185425E1
4.128112917E0,2.298841858E1,-4.287973404E1,-1.857794189E1
4.148152917E0,2.353596497E1,-4.232315445E1,-1.992767334E1
4.168192917E0,2.419728088E1,-4.178000259E1,-2.037905884E1
4.188232917E0,2.463125610E1,-4.156135941E1,-2.082586670E1
4.208272917E0,2.484669495E1,-4.117844009E1,-2.117590332E1
4.228312917E0,2.503167725E1,-4.098147202E1,-2.110818481E1
4.248352917E0,2.575317383E1,-4.065916824E1,-2.078683472E1
4.268392917E0,2.644326782E1,-4.035403061E1,-2.012463379E1
4.288432918E0,2.723860168E1,-4.000719833E1,-1.936090088E1
4.308472917E0,2.789562225E1,-4.013222885E1,-1.919818115E1
4.328512917E0,2.878284454E1,-3.944160843E1,-1.802996826E1
4.348552917E0,2.968655396E1,-3.942649460E1,-1.732208252E1
4.368592917E0,3.060789490E1,-3.891653824E1,-1.646463013E1
4.388633917E0,3.148679352E1,-3.860416031E1,-1.588488770E1
4.408673917E0,3.212040710E1,-3.846862411E1,-1.516040039E1
4.428713917E0,3.279089355E1,-3.796274185E1,-1.420690918E1
4.448753917E0,3.335353851E1,-3.762097549E1,-1.406396484E1
4.468793917E0,3.380796051E1,-3.749834061E1,-1.344631958E1
4.488833917E0,3.419282532E1,-3.728411484E1,-1.319601440E1
4.508873917E0,3.473040009E1,-3.705367661E1,-1.296112061E1
4.528913917E0,3.450272369E1,-3.704271317E1,-1.324172974E1
4.548953917E0,3.495691681E1,-3.692026138E1,-1.278637695E1
4.568989418E0,3.492070770E1,-3.668626785E1,-1.276663208E1
