"Time (s)","Latitude (°)","Longitude (°)","Height (m)","Velocity (m/s)","Direction (°)","Horizontal Accuracy (m)","Vertical Accuracy (°)"
6.637275541E1,3.211756637E1,1.189532204E2,2.031550735E1,9.391100377E-1,2.313860278E2,4.903546095E0,4.903546095E0
6.737276244E1,3.211756033E1,1.189532041E2,1.977190002E1,1.069615105E0,2.356475731E2,4.903826994E0,4.903826994E0
6.837276852E1,3.211755455E1,1.189531924E2,1.938944929E1,1.037597407E0,2.349474516E2,4.898439958E0,4.898439958E0
6.937277460E1,3.211754321E1,1.189531845E2,1.922093896E1,1.116549378E0,2.287565610E2,4.897438405E0,4.897438405E0
7.037278056E1,3.211753415E1,1.189531787E2,1.943081620E1,1.069237094E0,2.261014043E2,4.905104904E0,4.905104904E0
7.137278771E1,3.211752469E1,1.189531715E2,2.012494810E1,1.063653662E0,2.234334993E2,4.914662036E0,4.914662036E0
7.237279439E1,3.211751699E1,1.189531718E2,2.021774687E1,8.051192158E-1,2.123839485E2,4.903447692E0,4.903447692E0
7.337280321E1,3.211751009E1,1.189531568E2,2.019243630E1,8.941386576E-1,2.234385373E2,4.907781645E0,4.907781645E0
7.437280822E1,3.211750406E1,1.189531512E2,2.004045088E1,8.034685525E-1,2.216167011E2,4.914892239E0,4.914892239E0
7.537281477E1,3.211749467E1,1.189531401E2,2.022972752E1,1.021960764E0,2.244419457E2,4.924932430E0,4.924932430E0
7.637282300E1,3.211748381E1,1.189531294E2,2.037027013E1,1.101266369E0,2.255794092E2,4.914770416E0,4.914770416E0
7.737282813E1,3.211746983E1,1.189531220E2,2.020566163E1,1.211450520E0,2.239161709E2,4.913605427E0,4.913605427E0
7.837283576E1,3.211745275E1,1.189531185E2,1.999150938E1,1.262704721E0,2.162259633E2,4.906830721E0,4.906830721E0
7.937284184E1,3.211744501E1,1.189531068E2,1.998283895E1,1.172648040E0,2.201140661E2,4.906286599E0,4.906286599E0
8.037284935E1,3.211744112E1,1.189530973E2,1.986015628E1,9.869294418E-1,2.278890301E2,4.905321217E0,4.905321217E0
8.137285733E1,3.211743408E1,1.189530888E2,2.002854067E1,9.961026787E-1,2.284505623E2,4.906816716E0,4.906816716E0
8.237286305E1,3.211742545E1,1.189530805E2,1.967334795E1,1.104938368E0,2.258643362E2,4.918926257E0,4.918926257E0
8.337286985E1,3.211742572E1,1.189530727E2,1.949299346E1,8.138838488E-1,2.348180272E2,4.927439508E0,4.927439508E0
8.437287605E1,3.211741807E1,1.189530626E2,1.940282091E1,9.358367745E-1,2.334628029E2,4.935124419E0,4.935124419E0
8.537288392E1,3.211740986E1,1.189530549E2,1.948384663E1,1.037790397E0,2.296827384E2,4.939988182E0,4.939988182E0
8.637289119E1,3.211739804E1,1.189530482E2,1.993431441E1,1.116790325E0,2.224245276E2,4.930606028E0,4.930606028E0
8.737289798E1,3.211739138E1,1.189530411E2,1.998671958E1,1.031165370E0,2.240543940E2,4.926395512E0,4.926395512E0
8.837290490E1,3.211738257E1,1.189530322E2,2.008832076E1,1.134705890E0,2.236336999E2,4.930833994E0,4.930833994E0
8.937291169E1,3.211737768E1,1.189530236E2,2.024712033E1,1.042091675E0,2.267785908E2,4.939364041E0,4.939364041E0
9.037292087E1,3.211736619E1,1.189530202E2,2.000688559E1,1.033711944E0,2.186810065E2,4.939461385E0,4.939461385E0
9.137292624E1,3.211736067E1,1.189530036E2,1.988491124E1,1.084612952E0,2.309745819E2,4.915950821E0,4.915950821E0
9.237293339E1,3.211735160E1,1.189529875E2,2.029474171E1,1.236887818E0,2.305418111E2,4.904162949E0,4.904162949E0
9.337294042E1,3.211733864E1,1.189529780E2,2.064224789E1,1.216895640E0,2.255159707E2,4.894549516E0,4.894549516E0
9.437294710E1,3.211732833E1,1.189529667E2,2.026544176E1,1.196092289E0,2.261674084E2,4.883698760E0,4.883698760E0
9.537295485E1,3.211731778E1,1.189529631E2,1.988103271E1,9.873656067E-1,2.197560402E2,4.881613606E0,4.881613606E0
9.637296176E1,3.211730422E1,1.189529565E2,1.989962564E1,1.065437055E0,2.186206272E2,4.876568823E0,4.876568823E0
9.737296975E1,3.211728918E1,1.189529487E2,1.980016446E1,1.229410993E0,2.205826495E2,4.862697761E0,4.862697761E0
9.837297642E1,3.211728166E1,1.189529420E2,2.020176062E1,1.020364643E0,2.207996208E2,4.862234786E0,4.862234786E0
9.937298334E1,3.211727291E1,1.189529241E2,1.977753699E1,1.197565925E0,2.300172689E2,4.863518885E0,4.863518885E0
1.003729910E2,3.211726423E1,1.189529121E2,2.003622025E1,1.213451397E0,2.298855298E2,4.860745354E0,4.860745354E0
1.013729982E2,3.211725536E1,1.189529106E2,1.944699925E1,1.034279427E0,2.325133041E2,4.833991870E0,4.833991870E0
1.023730052E2,3.211724438E1,1.189529087E2,1.896761080E1,9.547074253E-1,2.246176798E2,4.823566516E0,4.823566516E0
1.033730123E2,3.211723515E1,1.189529056E2,1.929661249E1,9.372605210E-1,2.185113121E2,4.824972899E0,4.824972899E0
1.043730196E2,3.211722286E1,1.189528988E2,1.967599389E1,1.137856155E0,2.168233012E2,4.825897381E0,4.825897381E0
1.053730270E2,3.211721656E1,1.189528925E2,2.039983702E1,1.056322608E0,2.182999392E2,4.831067935E0,4.831067935E0
1.063730341E2,3.211721344E1,1.189528841E2,2.030332257E1,9.523000709E-1,2.239556509E2,4.836649100E0,4.836649100E0
1.073730415E2,3.211720595E1,1.189528720E2,2.070231097E1,1.137698185E0,2.248086070E2,4.841190233E0,4.841190233E0
1.083730482E2,3.211720204E1,1.189528639E2,2.044039683E1,1.048557441E0,2.282716964E2,4.847139017E0,4.847139017E0
1.093730557E2,3.211719194E1,1.189528556E2,2.021903530E1,1.115632144E0,2.233600119E2,4.850646894E0,4.850646894E0
1.103730637E2,3.211718840E1,1.189528472E2,2.018970234E1,1.032812999E0,2.266698760E2,4.864065456E0,4.864065456E0
1.113730725E2,3.211718105E1,1.189528388E2,2.024987626E1,1.026381418E0,2.250142204E2,4.871636493E0,4.871636493E0
1.123730800E2,3.211717698E1,1.189528267E2,2.043570830E1,1.096912849E0,2.315974310E2,4.871628133E0,4.871628133E0
1.133730878E2,3.211717026E1,1.189528132E2,1.983197314E1,1.210920116E0,2.346125773E2,4.876251528E0,4.876251528E0
1.143730963E2,3.211716510E1,1.189528031E2,1.969961655E1,1.181845804E0,2.366256331E2,4.889618732E0,4.889618732E0
1.153731054E2,3.211715314E1,1.189527963E2,1.937586166E1,1.234737186E0,2.272885417E2,4.901723615E0,4.901723615E0
1.163731107E2,3.211714799E1,1.189527954E2,1.951916105E1,9.108982063E-1,2.277249103E2,4.883001491E0,4.883001491E0
1.173731183E2,3.211713813E1,1.189527855E2,2.025256153E1,1.083385777E0,2.300963600E2,4.875463321E0,4.875463321E0
1.183731254E2,3.211712672E1,1.189527873E2,2.036409257E1,9.478405787E-1,2.219710202E2,4.866642198E0,4.866642198E0
1.193731333E2,3.211711397E1,1.189527820E2,2.033031354E1,1.100142299E0,2.224096536E2,4.862448510E0,4.862448510E0
1.203731414E2,3.211710572E1,1.189527731E2,2.050908929E1,1.180473895E0,2.218326948E2,4.865099143E0,4.865099143E0
1.213731487E2,3.211709778E1,1.189527605E2,2.013315847E1,1.149185131E0,2.272775879E2,4.865359856E0,4.865359856E0
1.223731558E2,3.211708689E1,1.189527547E2,1.979875718E1,1.074163245E0,2.207240033E2,4.866726621E0,4.866726621E0
1.233731627E2,3.211707946E1,1.189527440E2,1.969465900E1,1.062888832E0,2.260620639E2,4.862122808E0,4.862122808E0
1.243731709E2,3.211707492E1,1.189527378E2,1.900664620E1,8.616200019E-1,2.319157320E2,4.863770429E0,4.863770429E0
1.253731782E2,3.211706687E1,1.189527355E2,1.900102106E1,7.848713601E-1,2.240151418E2,4.867914034E0,4.867914034E0
1.263731883E2,3.211706401E1,1.189527271E2,1.922047287E1,7.014075667E-1,2.335573051E2,4.872355952E0,4.872355952E0
1.273731940E2,3.211705760E1,1.189527154E2,1.981323937E1,8.129130327E-1,2.331223166E2,4.860044934E0,4.860044934E0
1.283732011E2,3.211704949E1,1.189527018E2,1.971454955E1,9.669952726E-1,2.317957044E2,4.859570408E0,4.859570408E0
1.293732076E2,3.211704230E1,1.189526876E2,1.964294502E1,1.055564621E0,2.318204486E2,4.857400976E0,4.857400976E0
1.303732157E2,3.211703799E1,1.189526765E2,2.000621022E1,9.621854488E-1,2.280926176E2,4.855716123E0,4.855716123E0
1.313732257E2,3.211702960E1,1.189526599E2,1.967972194E1,1.140611583E0,2.302769888E2,4.860280359E0,4.860280359E0
1.323726456E2,3.211702230E1,1.189526508E2,1.979698800E1,1.026154327E0,2.271759477E2,4.862415999E0,4.862415999E0
1.333726424E2,3.211701840E1,1.189526282E2,1.985636536E1,1.148029349E0,2.285616135E2,4.863232150E0,4.863232150E0
1.343726285E2,3.211701491E1,1.189526202E2,1.960015688E1,9.548199959E-1,2.303882650E2,4.870767456E0,4.870767456E0
1.353726164E2,3.211700503E1,1.189526091E2,1.938859891E1,1.097101570E0,2.249538615E2,4.876429719E0,4.876429719E0
1.363725941E2,3.211699867E1,1.189525945E2,1.903684767E1,1.038997371E0,2.278452350E2,4.875151182E0,4.875151182E0
1.373725810E2,3.211699235E1,1.189525802E2,1.875139219E1,1.070418492E0,2.346558033E2,4.882954226E0,4.882954226E0
1.383722361E2,3.211698234E1,1.189525685E2,1.877855160E1,1.093402358E0,2.287866255E2,4.879029621E0,4.879029621E0
1.393722202E2,3.211697189E1,1.189525639E2,1.921370243E1,9.569046408E-1,2.193335321E2,4.875883050E0,4.875883050E0
1.403721999E2,3.211697195E1,1.189525500E2,1.908678384E1,7.811033800E-1,2.344694003E2,4.876725878E0,4.876725878E0
1.413721857E2,3.211696633E1,1.189525392E2,1.912244329E1,8.089594546E-1,2.314931798E2,4.874602929E0,4.874602929E0
1.423721614E2,3.211695406E1,1.189525350E2,1.954450326E1,8.112155738E-1,2.253604041E2,4.870869272E0,4.870869272E0
1.433721492E2,3.211694598E1,1.189525251E2,1.978142828E1,8.677730839E-1,2.259377622E2,4.853518892E0,4.853518892E0
1.443724430E2,3.211693867E1,1.189525110E2,1.988442301E1,1.070300456E0,2.316285290E2,4.854940406E0,4.854940406E0
1.453724309E2,3.211693100E1,1.189524999E2,1.954658104E1,1.090822299E0,2.262602394E2,4.855255199E0,4.855255199E0
1.463724080E2,3.211692459E1,1.189524893E2,1.927823518E1,1.009106430E0,2.265909906E2,4.852627652E0,4.852627652E0
1.473723955E2,3.211692188E1,1.189524794E2,1.934834101E1,8.781786448E-1,2.327043816E2,4.860672551E0,4.860672551E0
1.483723693E2,3.211691808E1,1.189524670E2,1.938415241E1,9.621625924E-1,2.367410548E2,4.861656398E0,4.861656398E0
1.493723555E2,3.211692405E1,1.189524561E2,1.945809956E1,7.973086813E-1,2.489715400E2,4.855644229E0,4.855644229E0
1.503720087E2,3.211692311E1,1.189524505E2,1.859980937E1,7.761631905E-1,2.396769947E2,4.848176953E0,4.848176953E0
1.513719985E2,3.211691534E1,1.189524464E2,1.882030922E1,8.270353951E-1,2.303476422E2,4.852768286E0,4.852768286E0
1.523719864E2,3.211692082E1,1.189524300E2,1.912174961E1,8.911922546E-1,2.534152833E2,4.847572909E0,4.847572909E0
1.533719784E2,3.211691939E1,1.189524303E2,1.988433712E1,5.667361943E-1,2.551248875E2,4.840963053E0,4.840963053E0
1.543719691E2,3.211691446E1,1.189524223E2,1.986510199E1,6.990843994E-1,2.513801422E2,4.839444775E0,4.839444775E0
1.553719658E2,3.211690734E1,1.189524168E2,1.994417386E1,7.884079107E-1,2.455358348E2,4.851784218E0,4.851784218E0
1.563719562E2,3.211690326E1,1.189524173E2,1.982074703E1,6.009397222E-1,2.373452209E2,4.858365549E0,4.858365549E0
1.573719497E2,3.211690115E1,1.189524076E2,1.996455067E1,7.236222245E-1,2.394898928E2,4.855549923E0,4.855549923E0
1.583719454E2,3.211689764E1,1.189524053E2,1.971569308E1,5.897877969E-1,2.321822409E2,4.875317351E0,4.875317351E0
1.593719423E2,3.211689550E1,1.189524058E2,1.951623990E1,4.286920596E-1,2.233788212E2,4.889823867E0,4.889823867E0
1.603719379E2,3.211688686E1,1.189523995E2,1.951048272E1,7.355396382E-1,2.222165283E2,4.899909790E0,4.899909790E0
1.613719349E2,3.211687834E1,1.189523939E2,1.976046762E1,9.274554233E-1,2.234057509E2,4.909993789E0,4.909993789E0
1.623719312E2,3.211687554E1,1.189523848E2,1.951405302E1,8.746749097E-1,2.304205789E2,4.905262724E0,4.905262724E0
1.633719306E2,3.211687314E1,1.189523816E2,1.938287519E1,7.653879456E-1,2.325745619E2,4.908542199E0,4.908542199E0
1.643719286E2,3.211687222E1,1.189523781E2,1.930071979E1,6.728393613E-1,2.360398057E2,4.909183600E0,4.909183600E0
1.653719274E2,3.211686722E1,1.189523737E2,1.942263310E1,6.674341150E-1,2.336738292E2,4.917024426E0,4.917024426E0
1.663719281E2,3.211686397E1,1.189523588E2,1.960402789E1,7.885870820E-1,2.367477211E2,4.908686090E0,4.908686090E0
1.673719265E2,3.211687063E1,1.189523385E2,1.986165744E1,9.005011004E-1,2.492268953E2,4.865947038E0,4.865947038E0
1.683719292E2,3.211687194E1,1.189523346E2,2.018491571E1,6.798840948E-1,2.485089488E2,4.870680875E0,4.870680875E0
1.693719274E2,3.211686576E1,1.189523255E2,1.988642519E1,7.300839844E-1,2.419226565E2,4.873177185E0,4.873177185E0
1.703719310E2,3.211685905E1,1.189523152E2,2.003774706E1,8.625286722E-1,2.371802251E2,4.870319759E0,4.870319759E0
1.713719319E2,3.211685295E1,1.189523149E2,1.955367947E1,5.095590808E-1,2.209483569E2,4.871251061E0,4.871251061E0
1.723719308E2,3.211684004E1,1.189523007E2,1.919860417E1,5.843700141E-1,2.231691813E2,4.871808855E0,4.871808855E0
1.733719321E2,3.211683060E1,1.189522838E2,1.884373373E1,8.420839600E-1,2.319261214E2,4.881282027E0,4.881282027E0
1.743719349E2,3.211682177E1,1.189522736E2,1.868183622E1,8.801186515E-1,2.330845573E2,4.887856420E0,4.887856420E0
1.753719374E2,3.211681163E1,1.189522627E2,1.896760161E1,9.717301564E-1,2.355401756E2,4.890078332E0,4.890078332E0
1.763719397E2,3.211680151E1,1.189522497E2,1.975126991E1,8.795734220E-1,2.341500032E2,4.889674356E0,4.889674356E0
1.773719420E2,3.211679550E1,1.189522396E2,1.985063334E1,8.218704620E-1,2.395650809E2,4.891203621E0,4.891203621E0
1.783719451E2,3.211679986E1,1.189522275E2,1.969892609E1,8.692858155E-1,2.473320373E2,4.878082885E0,4.878082885E0
1.793719504E2,3.211680288E1,1.189522183E2,1.967158559E1,8.386039288E-1,2.537377542E2,4.871659691E0,4.871659691E0
1.803719505E2,3.211679277E1,1.189522130E2,1.963592561E1,6.285592376E-1,2.478151567E2,4.871230563E0,4.871230563E0
1.813719543E2,3.211678386E1,1.189521990E2,1.901602033E1,7.755069921E-1,2.440468723E2,4.875834185E0,4.875834185E0
1.823719583E2,3.211677727E1,1.189521860E2,1.885435539E1,8.762031289E-1,2.418996161E2,4.882365086E0,4.882365086E0
1.833719617E2,3.211676446E1,1.189521698E2,1.925679247E1,1.168781678E0,2.411784609E2,4.884380995E0,4.884380995E0
1.843719659E2,3.211675622E1,1.189521588E2,1.905023317E1,1.149692253E0,2.403219602E2,4.890477154E0,4.890477154E0
1.853719722E2,3.211674313E1,1.189521530E2,1.946804790E1,9.819635408E-1,2.335967569E2,4.889876120E0,4.889876120E0
1.863719736E2,3.211673255E1,1.189521501E2,1.884691342E1,6.273348107E-1,2.294667647E2,4.887441727E0,4.887441727E0
1.873719788E2,3.211672397E1,1.189521446E2,1.900042716E1,4.965053169E-1,2.376902382E2,4.888223367E0,4.888223367E0
1.883719819E2,3.211671545E1,1.189521293E2,1.916314090E1,7.801483969E-1,2.443470945E2,4.888611360E0,4.888611360E0
1.893719867E2,3.211670738E1,1.189521168E2,1.901409660E1,9.476282653E-1,2.427793366E2,4.888628526E0,4.888628526E0
1.903719959E2,3.211669963E1,1.189521095E2,1.832704841E1,8.972826747E-1,2.388185878E2,4.894918751E0,4.894918751E0
1.913719977E2,3.211669947E1,1.189520994E2,1.893071366E1,8.322189628E-1,2.464175657E2,4.896249227E0,4.896249227E0
1.923719999E2,3.211669342E1,1.189520887E2,1.919721077E1,9.214176480E-1,2.449941385E2,4.897439137E0,4.897439137E0
1.933720046E2,3.211668492E1,1.189520835E2,1.953253391E1,8.308150652E-1,2.351272330E2,4.877584675E0,4.877584675E0
1.943720129E2,3.211668175E1,1.189520760E2,1.947492982E1,8.019993249E-1,2.364553003E2,4.879165104E0,4.879165104E0
1.953720146E2,3.211667648E1,1.189520682E2,1.922962652E1,8.306851581E-1,2.366953454E2,4.876051398E0,4.876051398E0
1.963720200E2,3.211666971E1,1.189520599E2,1.945188665E1,8.311678418E-1,2.318267365E2,4.880667826E0,4.880667826E0
1.973720249E2,3.211666560E1,1.189520488E2,1.907927213E1,8.888266894E-1,2.347094104E2,4.888501183E0,4.888501183E0
1.983720299E2,3.211666505E1,1.189520387E2,1.886557878E1,8.091042748E-1,2.378626997E2,4.887189648E0,4.887189648E0
1.993720376E2,3.211666533E1,1.189520343E2,1.858453837E1,5.915914230E-1,2.394448095E2,4.884634791E0,4.884634791E0
2.003720404E2,3.211666275E1,1.189520230E2,1.942912322E1,7.853383296E-1,2.436559118E2,4.882122783E0,4.882122783E0
2.013720449E2,3.211665331E1,1.189520222E2,1.887931478E1,4.959572642E-1,2.333114111E2,4.879812284E0,4.879812284E0
2.023720502E2,3.211662554E1,1.189520203E2,1.907395807E1,6.587022518E-1,2.089008014E2,4.867711197E0,4.867711197E0
2.033720552E2,3.211660864E1,1.189520115E2,1.903826751E1,7.109919070E-1,2.110699591E2,4.864410397E0,4.864410397E0
2.043720604E2,3.211659260E1,1.189520001E2,1.891840319E1,8.598138106E-1,2.188711054E2,4.863777333E0,4.863777333E0
2.053720660E2,3.211657538E1,1.189519977E2,1.854646152E1,5.789655228E-1,2.242743214E2,4.851039527E0,4.851039527E0
2.063720717E2,3.211655644E1,1.189519880E2,1.837790840E1,7.570771704E-1,2.284978103E2,4.843736920E0,4.843736920E0
2.073720798E2,3.211654226E1,1.189519786E2,1.803147248E1,8.492299348E-1,2.307599593E2,4.842564594E0,4.842564594E0
2.083720821E2,3.211653007E1,1.189519618E2,1.754863855E1,1.110655813E0,2.327145311E2,4.842351030E0,4.842351030E0
2.093720882E2,3.211652025E1,1.189519492E2,1.828794852E1,1.132334248E0,2.296041663E2,4.845839250E0,4.845839250E0
2.103720931E2,3.211651335E1,1.189519382E2,1.810079504E1,1.041080820E0,2.339637098E2,4.848158439E0,4.848158439E0
2.113720993E2,3.211650706E1,1.189519313E2,1.866650188E1,8.073079625E-1,2.357735776E2,4.848134116E0,4.848134116E0
