"Time (s)","X (m/s^2)","Y (m/s^2)","Z (m/s^2)"
3.606254083E0,1.983375549E0,-7.680977325E0,1.215921478E0
3.626293084E0,3.318000183E0,-6.465205536E0,1.476529541E0
3.646332083E0,2.369273071E0,-7.994275818E0,1.326990509E0
3.666371083E0,6.219566345E-1,-9.452243958E0,-7.370672607E-1
3.686410083E0,-8.165519714E-1,-1.142574005E1,-2.918930054E-1
3.706449083E0,-2.188898163E0,-1.245634689E1,-4.969665527E-2
3.726488084E0,-2.885399780E0,-1.184217407E1,-1.995350647E-1
3.746527083E0,-2.940335541E0,-1.000354752E1,-8.708889771E-1
3.766566083E0,-2.048490143E0,-7.974067841E0,-1.011596375E0
3.786605083E0,-1.693578186E0,-6.838678894E0,-1.339863739E0
3.806644083E0,-1.419647827E0,-6.473288727E0,-1.415007477E0
3.826683084E0,-9.337582397E-1,-6.420149231E0,-1.070274353E0
3.846722083E0,-6.351292419E-1,-6.243815918E0,-5.763015747E-1
3.866761083E0,-1.020128632E0,-6.237379303E0,-4.317022705E-1
3.886800083E0,-9.017248535E-1,-6.415808258E0,2.287243652E-1
3.906839083E0,-1.226699066E0,-7.422614594E0,1.971400452E-1
3.926878083E0,-1.900447998E0,-9.048832855E0,-5.998027039E-1
3.946917083E0,-2.228415985E0,-1.034154465E1,-1.455872498E0
3.966956084E0,-2.911744995E0,-1.104104004E1,-2.701582031E0
3.986995083E0,-3.480262756E0,-1.284419037E1,-3.572021942E0
4.007034083E0,-3.876488800E0,-1.516960464E1,-3.806284790E0
4.027073083E0,-4.373605042E0,-1.567689972E1,-2.941682739E0
4.047112083E0,-4.313280487E0,-1.453013443E1,-2.105072479E0
4.067151084E0,-3.411855011E0,-1.240186020E1,-1.104702759E0
4.087190083E0,-2.392774200E0,-1.033241364E1,5.553451538E-2
4.107229083E0,-1.343755646E0,-9.080866241E0,9.237290955E-1
4.127268083E0,-3.787124634E-2,-9.534572754E0,1.487307129E0
4.147307083E0,1.178050232E-1,-1.025128235E1,2.285597076E0
4.167346084E0,4.706213379E-1,-1.173739197E1,2.434986420E0
4.187385083E0,6.960525513E-1,-1.358889175E1,2.737507324E0
4.207424083E0,4.730163574E-1,-1.349862946E1,3.045566711E0
4.227463083E0,9.529183960E-1,-1.120045853E1,1.389710083E0
4.247502083E0,-2.511776733E-1,-9.065298615E0,2.484832764E-2
4.267541084E0,-5.777984619E-1,-7.842491455E0,-1.526675262E0
4.287580083E0,-8.500822449E-1,-6.783593445E0,-2.018851776E0
4.307619083E0,-9.816586304E-1,-5.696254578E0,-1.952689362E0
4.327658083E0,-1.950893097E0,-6.030060425E0,-3.363505554E0
4.347697083E0,-2.528242493E0,-6.748266907E0,-3.959865417E0
4.367736083E0,-1.998793488E0,-6.638694763E0,-3.209176483E0
4.387775083E0,-8.840615845E-1,-5.239703979E0,-1.372046814E0
4.407814084E0,3.103047180E-1,-3.983815613E0,-5.227130127E-1
4.427853083E0,-3.576063538E-1,-4.239933014E0,-9.475296021E-1
4.447892083E0,-1.110390930E0,-5.734874268E0,-2.099683685E0
4.467931083E0,-1.106049957E0,-9.331145782E0,-3.962559814E0
4.487970083E0,-2.370769958E0,-1.303818695E1,-5.167554016E0
4.508009084E0,-2.575244751E0,-1.438763077E1,-5.548811188E0
4.528048083E0,-2.598446503E0,-1.455558151E1,-5.910309448E0
4.548087083E0,-2.747835846E0,-1.252026398E1,-5.941893768E0
4.568126083E0,-1.921703796E0,-9.665700073E0,-4.313280487E0
4.588165083E0,-2.031126251E0,-1.038315811E1,-2.524949341E0
4.608204084E0,-1.708547058E0,-1.025996429E1,-4.995112610E-1
4.628243083E0,-4.391867065E-1,-9.101822662E0,1.136586456E0
4.648282083E0,7.406597900E-1,-8.542735291E0,1.476230164E0
4.668321083E0,5.381309509E-1,-1.299357971E1,2.389181671E0
4.688360083E0,1.271905060E0,-1.209035797E1,4.891827393E-1
4.708399083E0,-3.540138245E-1,-1.160581558E1,1.456471252E-1
4.728438083E0,-2.268831940E0,-1.289538391E1,-4.572990417E-1
4.748477084E0,-3.766317902E0,-1.404499329E1,-5.408253479E-1
4.768516083E0,-3.623065796E0,-1.251876709E1,-7.267387390E-1
4.788555083E0,-2.980751495E0,-8.848699036E0,-3.030148773E0
4.808594083E0,-2.496807861E0,-6.424639893E0,-2.602637787E0
4.828633083E0,-1.534459076E0,-5.547613678E0,-1.187929688E0
4.848671917E0,-1.351240082E0,-5.739664307E0,-1.074765015E-1
4.868710916E0,-1.328786774E0,-5.053491211E0,-5.987548828E-4
4.888749916E0,-8.646020508E-1,-5.175337830E0,-3.412902832E-2
4.908788917E0,-5.565426636E-1,-5.791157227E0,1.969903564E-1
4.928827916E0,-1.671124878E0,-6.543941803E0,2.086660767E-1
4.948866917E0,-2.451152802E0,-8.271499329E0,-1.046623535E0
4.968905916E0,-2.686313782E0,-9.501940613E0,-1.760938110E0
4.988944917E0,-2.781515808E0,-1.025367737E1,-1.347348175E0
5.008983917E0,-3.032094727E0,-1.126557312E1,-1.772763519E0
5.029022916E0,-3.487597504E0,-1.257834320E1,-2.950963440E0
5.049061917E0,-4.800367584E0,-1.434960983E1,-3.299438782E0
5.069100916E0,-6.159092102E0,-1.469239700E1,-2.939138031E0
5.089139917E0,-6.025869141E0,-1.342737762E1,-1.644330597E0
5.109178917E0,-5.047353973E0,-1.243030106E1,-4.638853455E-1
