"Time (s)","X (µT)","Y (µT)","Z (µT)"
6.905170667E0,2.906200409E1,2.553255081E1,-1.175302124E1
6.925209667E0,2.893728638E1,2.527894211E1,-1.186306763E1
6.945248666E0,2.881172943E1,2.464056015E1,-1.253143311E1
6.965287667E0,2.848565674E1,2.427539444E1,-1.313351440E1
6.985326666E0,2.795293427E1,2.373256302E1,-1.460174561E1
7.005365667E0,2.795041656E1,2.363754272E1,-1.583700562E1
7.025404667E0,2.753076172E1,2.347879410E1,-1.605865479E1
7.045443666E0,2.746060181E1,2.306962967E1,-1.680651855E1
7.065482667E0,2.731987000E1,2.306731796E1,-1.664990234E1
7.085521666E0,2.727696228E1,2.317639160E1,-1.710220337E1
7.105560667E0,2.682063293E1,2.305643082E1,-1.802270508E1
7.125599666E0,2.666947937E1,2.331596375E1,-1.876284790E1
7.145638666E0,2.620234680E1,2.343109131E1,-1.857678223E1
7.165677667E0,2.563034058E1,2.388429642E1,-1.887683105E1
7.185716666E0,2.555171204E1,2.400129700E1,-1.869985962E1
7.205755667E0,2.517691040E1,2.474485016E1,-1.856460571E1
7.225794666E0,2.522634888E1,2.487625122E1,-1.802441406E1
7.245833667E0,2.527999878E1,2.524073792E1,-1.815783691E1
7.265872667E0,2.516140747E1,2.558174133E1,-1.699743652E1
7.285911666E0,2.507765198E1,2.647162247E1,-1.616046143E1
7.305950667E0,2.526773071E1,2.679009628E1,-1.510379028E1
7.325989666E0,2.592294312E1,2.722047043E1,-1.388775635E1
7.346028667E0,2.639009094E1,2.730121994E1,-1.323648071E1
7.366067667E0,2.660955811E1,2.743941879E1,-1.216418457E1
7.386106666E0,2.686314392E1,2.712845230E1,-1.236517334E1
7.406145667E0,2.652734375E1,2.715099335E1,-1.242132568E1
7.426184666E0,2.617175293E1,2.738787079E1,-1.289825439E1
7.446223667E0,2.589656067E1,2.749341202E1,-1.257577515E1
7.466262667E0,2.579869080E1,2.744350052E1,-1.290725708E1
7.486301666E0,2.560751343E1,2.738595200E1,-1.314208984E1
7.506340667E0,2.559545898E1,2.761927032E1,-1.325234985E1
7.526379666E0,2.580726624E1,2.789953995E1,-1.286581421E1
7.546418667E0,2.611441040E1,2.799555206E1,-1.283740234E1
7.566457666E0,2.658029175E1,2.834841537E1,-1.223031616E1
7.586496666E0,2.665740967E1,2.827013397E1,-1.208914185E1
7.606535667E0,2.649565125E1,2.815877533E1,-1.192913818E1
7.626574666E0,2.676333618E1,2.808138657E1,-1.193032837E1
