"Time (s)","X (m/s^2)","Y (m/s^2)","Z (m/s^2)"
2.635154128E-2,-1.376238098E0,1.991009674E0,9.872719574E0
5.891554151E-2,-1.428030396E0,2.034718781E0,9.396859131E0
9.148354083E-2,-1.143023071E0,2.173031158E0,9.228159943E0
1.240465408E-1,-1.091679840E0,2.062261505E0,9.350156250E0
1.566105410E-1,-1.148411865E0,2.018103333E0,9.520801392E0
1.891745413E-1,-1.135688324E0,1.920805664E0,9.588909760E0
2.217425415E-1,-1.090033264E0,1.967807922E0,9.452693024E0
2.543055415E-1,-1.100062408E0,1.836680603E0,9.561067657E0
2.868695408E-1,-1.013093262E0,1.666634216E0,9.614656219E0
3.194335410E-1,-1.047671356E0,1.472487946E0,9.408085785E0
3.520015413E-1,-1.065484314E0,1.453028412E0,9.430539093E0
3.845645413E-1,-1.106648712E0,1.704355774E0,9.702523499E0
4.171285415E-1,-9.798623657E-1,2.126477966E0,9.601932678E0
4.496925408E-1,-8.235873413E-1,2.467768250E0,9.650431824E0
4.822595408E-1,-1.187031555E-1,2.687511292E0,9.585317230E0
5.148235410E-1,1.044827271E-1,2.403551788E0,9.587263184E0
5.473875413E-1,2.749781799E-1,2.649190979E0,9.646240540E0
5.799515415E-1,6.497987366E-1,2.776426392E0,9.926906891E0
6.125185415E-1,5.315446472E-1,2.010618896E0,1.000609222E1
6.450825408E-1,-9.610015869E-2,1.555714874E0,1.066083069E1
6.776465410E-1,-2.881507874E-1,1.366059265E0,1.090661957E1
7.102105413E-1,2.415975952E-1,1.685794373E0,9.763746185E0
7.427770412E-1,3.838018799E-1,1.853595428E0,9.256002045E0
7.753410414E-1,1.965412903E-1,2.024989014E0,9.412127380E0
8.079050416E-1,1.939965820E-1,1.709445190E0,9.704469452E0
8.404680416E-1,4.939727783E-3,1.309027863E0,1.015203873E1
8.730360409E-1,1.531315613E-1,1.236279144E0,1.046384033E1
9.056000412E-1,4.472698975E-1,1.076411591E0,1.028151947E1
9.381640414E-1,8.976832581E-1,1.295705566E0,1.033780243E1
9.707270414E-1,6.662644958E-1,1.294657745E0,1.016715729E1
1.003295042E0,-3.177891541E-1,2.577639771E-1,1.024888733E1
1.035859041E0,-1.282233582E0,-7.092251587E-1,1.146435974E1
1.068422041E0,-1.747765503E0,-1.333427124E0,9.286987610E0
1.100986041E0,-8.563691711E-1,-1.775308228E-1,7.580835571E0
1.133554041E0,-1.237925720E0,3.026705933E-1,8.475225677E0
1.166118042E0,-1.798060913E0,8.741821289E-2,9.114995270E0
1.198681042E0,-1.323098602E0,6.780899048E-1,9.052275696E0
1.231245041E0,-1.107995911E0,8.107141113E-1,8.407266998E0
1.263813041E0,-1.225351868E0,1.192270660E0,9.599687347E0
1.296376041E0,-1.829345856E0,8.666976929E-2,9.846374359E0
1.328940041E0,-8.520281982E-1,2.498304749E-1,9.062753906E0
