"Time (s)","Latitude (°)","Longitude (°)","Height (m)","Velocity (m/s)","Direction (°)","Horizontal Accuracy (m)","Vertical Accuracy (°)"
5.696996939E1,3.211689926E1,1.189504226E2,1.689329055E1,1.287063609E0,7.763289550E1,4.963346408E0,4.963346408E0
5.796997082E1,3.211689882E1,1.189504277E2,1.677093968E1,1.080605044E0,7.353197337E1,4.940890569E0,4.940890569E0
5.896997225E1,3.211690089E1,1.189504391E2,1.682519532E1,1.190988579E0,7.451324183E1,4.915379728E0,4.915379728E0
5.996997416E1,3.211690457E1,1.189504393E2,1.676583106E1,8.303256411E-1,6.512817320E1,4.900420322E0,4.900420322E0
6.096997571E1,3.211690739E1,1.189504518E2,1.669048530E1,1.037117110E0,6.549761295E1,4.872600945E0,4.872600945E0
6.196997809E1,3.211690611E1,1.189504582E2,1.723361592E1,7.507066716E-1,6.797051724E1,4.853680175E0,4.853680175E0
6.296997964E1,3.211690313E1,1.189504806E2,1.716260659E1,1.140334943E0,6.904478515E1,4.840565300E0,4.840565300E0
6.396998119E1,3.211689993E1,1.189504930E2,1.695876068E1,1.066794373E0,7.172691896E1,4.834477226E0,4.834477226E0
6.496998310E1,3.211690063E1,1.189505054E2,1.721370382E1,1.067349737E0,7.179357898E1,4.829829540E0,4.829829540E0
6.596998441E1,3.211690524E1,1.189505148E2,1.715435112E1,1.155551528E0,7.127578851E1,4.826645011E0,4.826645011E0
6.696998584E1,3.211690672E1,1.189505248E2,1.698578858E1,1.079678376E0,7.419561412E1,4.829821165E0,4.829821165E0
6.796998799E1,3.211691036E1,1.189505231E2,1.716345366E1,6.756662019E-1,6.829457036E1,4.820529921E0,4.820529921E0
6.896998894E1,3.211691476E1,1.189505314E2,1.692702684E1,8.118888111E-1,6.575161301E1,4.815564827E0,4.815564827E0
6.996999097E1,3.211691942E1,1.189505426E2,1.689622497E1,1.012888567E0,6.552047223E1,4.811078623E0,4.811078623E0
7.096999288E1,3.211691985E1,1.189505545E2,1.722918413E1,1.001562762E0,7.293295552E1,4.808242994E0,4.808242994E0
7.196999466E1,3.211692829E1,1.189505580E2,1.675016359E1,9.179413239E-1,6.878655234E1,4.804316244E0,4.804316244E0
7.296999669E1,3.211694095E1,1.189505572E2,1.677140057E1,9.155051008E-1,5.856155427E1,4.802418510E0,4.802418510E0
7.396999776E1,3.211694806E1,1.189505616E2,1.665471306E1,9.590690701E-1,5.934320454E1,4.804389351E0,4.804389351E0
7.496999919E1,3.211695138E1,1.189505622E2,1.659215300E1,7.520092167E-1,6.486605093E1,4.778216115E0,4.778216115E0
7.597000098E1,3.211695712E1,1.189505641E2,1.711428061E1,6.303040882E-1,5.501231724E1,4.777775744E0,4.777775744E0
7.697000360E1,3.211696743E1,1.189505674E2,1.677655281E1,7.948490915E-1,4.826819646E1,4.777646056E0,4.777646056E0
7.797000468E1,3.211697589E1,1.189505660E2,1.666771357E1,7.267922118E-1,3.675978583E1,4.778545793E0,4.778545793E0
7.897000670E1,3.211698380E1,1.189505630E2,1.653254615E1,7.238121505E-1,2.338928255E1,4.782371899E0,4.782371899E0
7.997000802E1,3.211699381E1,1.189505548E2,1.678117139E1,7.901367360E-1,5.351870105E0,4.793068715E0,4.793068715E0
8.097000957E1,3.211700374E1,1.189505580E2,1.695310537E1,8.255804997E-1,1.175799819E1,4.798000374E0,4.798000374E0
8.197001195E1,3.211701691E1,1.189505609E2,1.722825553E1,9.549023137E-1,8.563677008E0,4.793446993E0,4.793446993E0
8.297001362E1,3.211702632E1,1.189505615E2,1.722777638E1,8.918769910E-1,1.417448415E0,4.793495289E0,4.793495289E0
8.397001481E1,3.211703875E1,1.189505565E2,1.704270126E1,1.141792468E0,3.478531148E2,4.795309160E0,4.795309160E0
8.497001684E1,3.211704812E1,1.189505531E2,1.679385689E1,1.284527868E0,3.389815363E2,4.795432624E0,4.795432624E0
8.597001839E1,3.211705240E1,1.189505480E2,1.714306012E1,1.112603123E0,3.290194574E2,4.795694756E0,4.795694756E0
8.697002017E1,3.211706226E1,1.189505410E2,1.691764201E1,1.193267296E0,3.289277237E2,4.803048524E0,4.803048524E0
8.797002125E1,3.211706457E1,1.189505400E2,1.748163556E1,7.422126225E-1,3.316058380E2,4.813411315E0,4.813411315E0
8.897002316E1,3.211707273E1,1.189505303E2,1.719548311E1,8.819547192E-1,3.272656284E2,4.812516138E0,4.812516138E0
8.997002482E1,3.211708119E1,1.189505227E2,1.732807717E1,9.599111645E-1,3.307987935E2,4.817089056E0,4.817089056E0
9.097002637E1,3.211709189E1,1.189505233E2,1.701535977E1,8.806523170E-1,3.405099973E2,4.812934899E0,4.812934899E0
9.197002876E1,3.211710249E1,1.189505197E2,1.718578477E1,8.844712292E-1,3.405449882E2,4.810692895E0,4.810692895E0
9.297002959E1,3.211711848E1,1.189505207E2,1.692488066E1,1.227285505E0,3.477669568E2,4.813254445E0,4.813254445E0
9.397003174E1,3.211713105E1,1.189505143E2,1.703252372E1,1.366430057E0,3.403312255E2,4.814951968E0,4.814951968E0
9.497003388E1,3.211713810E1,1.189505044E2,1.714136615E1,1.223015467E0,3.350900476E2,4.815515069E0,4.815515069E0
9.597003484E1,3.211714791E1,1.189504920E2,1.706332307E1,1.235124320E0,3.302867687E2,4.815092606E0,4.815092606E0
9.697003710E1,3.211715657E1,1.189504849E2,1.707731886E1,1.121304919E0,3.268757702E2,4.812783799E0,4.812783799E0
9.797003853E1,3.211716455E1,1.189504890E2,1.709930161E1,9.261959059E-1,3.387444440E2,4.815954315E0,4.815954315E0
9.897004056E1,3.211717897E1,1.189504835E2,1.706293865E1,1.250429070E0,3.360933350E2,4.821671202E0,4.821671202E0
9.997004163E1,3.211719027E1,1.189504814E2,1.713695768E1,1.231202118E0,3.360680438E2,4.824440888E0,4.824440888E0
1.009700433E2,3.211720098E1,1.189504806E2,1.714367717E1,1.118327244E0,3.387378370E2,4.802457819E0,4.802457819E0
1.019700456E2,3.211721418E1,1.189504781E2,1.708322747E1,1.268388775E0,3.387391613E2,4.826438397E0,4.826438397E0
1.029700464E2,3.211721836E1,1.189504758E2,1.691096986E1,1.033151087E0,3.361057575E2,4.801139630E0,4.801139630E0
1.039700489E2,3.211723008E1,1.189504714E2,1.698036029E1,1.153853753E0,3.365133963E2,4.802815521E0,4.802815521E0
1.049700507E2,3.211723945E1,1.189504654E2,1.729978666E1,1.168430217E0,3.338127414E2,4.803553543E0,4.803553543E0
1.059700519E2,3.211725014E1,1.189504652E2,1.703539031E1,1.097755187E0,3.371906189E2,4.797459487E0,4.797459487E0
1.069700539E2,3.211726304E1,1.189504573E2,1.663464804E1,1.201893640E0,3.334180228E2,4.799145721E0,4.799145721E0
1.079700556E2,3.211727334E1,1.189504498E2,1.678530319E1,1.126826126E0,3.334844929E2,4.800375831E0,4.800375831E0
1.089700567E2,3.211728358E1,1.189504457E2,1.666502456E1,1.017376534E0,3.410616535E2,4.804689982E0,4.804689982E0
1.099700589E2,3.211729434E1,1.189504408E2,1.689959093E1,1.003916785E0,3.385807791E2,4.802542447E0,4.802542447E0
1.109700602E2,3.211730489E1,1.189504386E2,1.688340260E1,1.127821643E0,3.384100259E2,4.795381495E0,4.795381495E0
1.119700620E2,3.211731445E1,1.189504346E2,1.697676478E1,1.191113097E0,3.370013218E2,4.796542948E0,4.796542948E0
1.129700637E2,3.211732486E1,1.189504320E2,1.685578694E1,1.115615786E0,3.374308673E2,4.802876353E0,4.802876353E0
1.139700652E2,3.211733445E1,1.189504296E2,1.669723461E1,1.103229516E0,3.381369099E2,4.806160660E0,4.806160660E0
1.149700668E2,3.211734263E1,1.189504295E2,1.667433972E1,9.638704204E-1,3.438137876E2,4.810582120E0,4.810582120E0
1.159700687E2,3.211735742E1,1.189504273E2,1.686904042E1,1.133719799E0,3.402322307E2,4.803120520E0,4.803120520E0
1.169700707E2,3.211736671E1,1.189504242E2,1.661426051E1,1.058615017E0,3.406671534E2,4.796979501E0,4.796979501E0
1.179700718E2,3.211737706E1,1.189504168E2,1.687883821E1,1.100945367E0,3.367910671E2,4.806729852E0,4.806729852E0
1.189700739E2,3.211738915E1,1.189504066E2,1.689119536E1,1.279067215E0,3.311629913E2,4.806113380E0,4.806113380E0
1.199700756E2,3.211739643E1,1.189504002E2,1.687428840E1,1.106539694E0,3.267483267E2,4.801875028E0,4.801875028E0
1.209700772E2,3.211741136E1,1.189503954E2,1.660610354E1,1.318788588E0,3.316437932E2,4.801631771E0,4.801631771E0
1.219700785E2,3.211742083E1,1.189503902E2,1.655293133E1,1.231153195E0,3.309674807E2,4.804210382E0,4.804210382E0
1.229700809E2,3.211742962E1,1.189503855E2,1.675224218E1,1.075383730E0,3.316201668E2,4.811844104E0,4.811844104E0
1.239700824E2,3.211743912E1,1.189503801E2,1.664171549E1,1.048140904E0,3.323199231E2,4.814613602E0,4.814613602E0
1.249700841E2,3.211744953E1,1.189503773E2,1.683104632E1,1.013041821E0,3.370786453E2,4.820345003E0,4.820345003E0
1.259700851E2,3.211746242E1,1.189503740E2,1.681159724E1,1.024752485E0,3.389555039E2,4.803365844E0,4.803365844E0
1.269700875E2,3.211747490E1,1.189503655E2,1.678954244E1,1.141428452E0,3.336655319E2,4.825195587E0,4.825195587E0
1.279700893E2,3.211748526E1,1.189503623E2,1.682541983E1,1.023566295E0,3.331152754E2,4.807495574E0,4.807495574E0
1.289700902E2,3.211750008E1,1.189503575E2,1.716205023E1,1.188167692E0,3.330203492E2,4.803084089E0,4.803084089E0
1.299700928E2,3.211751124E1,1.189503547E2,1.717552335E1,1.067989714E0,3.387483667E2,4.809988266E0,4.809988266E0
1.309700941E2,3.211752377E1,1.189503512E2,1.680950033E1,1.054070654E0,3.391025445E2,4.805265404E0,4.805265404E0
1.319700961E2,3.211753704E1,1.189503476E2,1.716348668E1,1.202440178E0,3.371052707E2,4.794549945E0,4.794549945E0
1.329700979E2,3.211754688E1,1.189503454E2,1.693160442E1,1.103971881E0,3.338590759E2,4.793716312E0,4.793716312E0
1.339693168E2,3.211755841E1,1.189503360E2,1.681923410E1,1.238203168E0,3.337701383E2,4.794758337E0,4.794758337E0
1.349693180E2,3.211757254E1,1.189503266E2,1.699227089E1,1.425381892E0,3.340289463E2,4.795162980E0,4.795162980E0
1.359697037E2,3.211758416E1,1.189503291E2,1.707140519E1,1.215759233E0,3.469299672E2,4.791559105E0,4.791559105E0
1.369697052E2,3.211759489E1,1.189503203E2,1.683536072E1,1.123407505E0,3.396745823E2,4.795110222E0,4.795110222E0
1.379697416E2,3.211760550E1,1.189503199E2,1.701856839E1,1.097803357E0,3.403768742E2,4.794765691E0,4.794765691E0
1.389697429E2,3.211761590E1,1.189503142E2,1.648329523E1,1.120349264E0,3.367765619E2,4.798045304E0,4.798045304E0
1.399691745E2,3.211762570E1,1.189503118E2,1.673087061E1,1.098383705E0,3.451803243E2,4.807406000E0,4.807406000E0
1.409691768E2,3.211763889E1,1.189503012E2,1.665870786E1,1.324568832E0,3.389837677E2,4.818977861E0,4.818977861E0
1.419695348E2,3.211764982E1,1.189502946E2,1.700576273E1,1.307985832E0,3.406096863E2,4.818696922E0,4.818696922E0
1.429695363E2,3.211765887E1,1.189502889E2,1.697213707E1,1.174268465E0,3.392511076E2,4.816612176E0,4.816612176E0
1.439689996E2,3.211767272E1,1.189502871E2,1.684409450E1,1.184671614E0,3.421663629E2,4.810949341E0,4.810949341E0
1.449690013E2,3.211768331E1,1.189502854E2,1.698309651E1,1.183360278E0,3.401718524E2,4.807327759E0,4.807327759E0
1.459693425E2,3.211769241E1,1.189502767E2,1.684383887E1,1.172496356E0,3.356068232E2,4.810773988E0,4.810773988E0
1.469693444E2,3.211770118E1,1.189502716E2,1.691810862E1,1.070963182E0,3.382232174E2,4.816622714E0,4.816622714E0
1.479693016E2,3.211771206E1,1.189502668E2,1.686749512E1,1.192197398E0,3.412745625E2,4.815154330E0,4.815154330E0
1.489693037E2,3.211771510E1,1.189502543E2,1.687379635E1,1.039439353E0,3.352513913E2,4.815148804E0,4.815148804E0
1.499691131E2,3.211772093E1,1.189502460E2,1.690563965E1,9.718078912E-1,3.348602103E2,4.819550007E0,4.819550007E0
1.509691153E2,3.211772959E1,1.189502383E2,1.686403572E1,9.568566402E-1,3.308169329E2,4.801372446E0,4.801372446E0
1.519696134E2,3.211773995E1,1.189502261E2,1.686370812E1,1.067632027E0,3.271249650E2,4.803737335E0,4.803737335E0
1.529696149E2,3.211774892E1,1.189502158E2,1.679461112E1,1.170347762E0,3.240680894E2,4.808381966E0,4.808381966E0
1.539696165E2,3.211775047E1,1.189502159E2,1.697967908E1,7.238286135E-1,3.246734132E2,4.814047044E0,4.814047044E0
1.549696182E2,3.211776542E1,1.189502119E2,1.733725544E1,1.012448401E0,3.345350061E2,4.824744497E0,4.824744497E0
1.559696205E2,3.211777319E1,1.189502025E2,1.697155928E1,1.059396188E0,3.297547850E2,4.841497670E0,4.841497670E0
1.569696221E2,3.211778027E1,1.189501977E2,1.717810514E1,8.995505615E-1,3.316799641E2,4.860634451E0,4.860634451E0
1.579696239E2,3.211779311E1,1.189501907E2,1.720322270E1,9.880390881E-1,3.325762534E2,4.863705101E0,4.863705101E0
1.589696258E2,3.211780448E1,1.189501912E2,1.723365446E1,9.129859086E-1,3.376271111E2,4.859802446E0,4.859802446E0
1.599696267E2,3.211781760E1,1.189501857E2,1.698137967E1,1.121776960E0,3.322303398E2,4.863268385E0,4.863268385E0
1.609696287E2,3.211782614E1,1.189501802E2,1.656277130E1,1.101399738E0,3.353307019E2,4.855786361E0,4.855786361E0
1.619696302E2,3.211783623E1,1.189501737E2,1.669239506E1,1.095068333E0,3.343975067E2,4.855227699E0,4.855227699E0
1.629696318E2,3.211784900E1,1.189501720E2,1.654504978E1,1.059298068E0,3.368686306E2,4.856929644E0,4.856929644E0
1.639696338E2,3.211786171E1,1.189501726E2,1.648246168E1,1.141981655E0,3.369269330E2,4.855887719E0,4.855887719E0
1.649696354E2,3.211787407E1,1.189501657E2,1.684777784E1,1.213469944E0,3.351559656E2,4.851541061E0,4.851541061E0
1.659696370E2,3.211788057E1,1.189501646E2,1.663768649E1,9.845006446E-1,3.357776842E2,4.853458286E0,4.853458286E0
1.669696387E2,3.211788950E1,1.189501655E2,1.633387518E1,8.481961469E-1,3.411690862E2,4.853648478E0,4.853648478E0
1.679696401E2,3.211789961E1,1.189501682E2,1.651697103E1,8.783635926E-1,3.533894506E2,4.854146108E0,4.854146108E0
1.689696420E2,3.211791120E1,1.189501738E2,1.648534963E1,1.042722658E0,2.696518732E0,4.851905712E0,4.851905712E0
1.699696436E2,3.211791815E1,1.189501763E2,1.663088959E1,8.107990752E-1,3.556876608E2,4.845466646E0,4.845466646E0
1.709696454E2,3.211792918E1,1.189501729E2,1.647459441E1,1.000154143E0,3.492130875E2,4.841801074E0,4.841801074E0
1.719696475E2,3.211794516E1,1.189501725E2,1.624607788E1,1.459485353E0,3.514284883E2,4.849387100E0,4.849387100E0
1.729696487E2,3.211795233E1,1.189501677E2,1.635887247E1,1.290782964E0,3.482982318E2,4.845643584E0,4.845643584E0
1.739696505E2,3.211795674E1,1.189501650E2,1.658060658E1,1.000121705E0,3.504860631E2,4.855179463E0,4.855179463E0
1.749696523E2,3.211796378E1,1.189501668E2,1.645625402E1,8.868807310E-1,1.359049150E-1,4.865056145E0,4.865056145E0
1.759696538E2,3.211797129E1,1.189501731E2,1.681250232E1,7.199707408E-1,1.790071250E1,4.867039385E0,4.867039385E0
1.769696562E2,3.211798183E1,1.189501808E2,1.712710971E1,8.866771396E-1,2.834291082E1,4.852483916E0,4.852483916E0
1.779696577E2,3.211799083E1,1.189501901E2,1.695356414E1,9.119841574E-1,3.578435265E1,4.847286312E0,4.847286312E0
