"Time (s)","X (rad/s)","Y (rad/s)","Z (rad/s)"
1.223733041E0,-1.230588913E0,2.659369707E-1,1.306061745E-1
1.243773041E0,-1.208213449E0,3.390598297E-1,1.240679994E-1
1.263813041E0,-1.138582349E0,6.316884421E-3,1.592044085E-1
1.283852042E0,-1.206665635E0,-4.960553050E-1,1.708266884E-1
1.303892042E0,-1.342849731E0,-6.700410843E-1,7.606344670E-2
1.323932041E0,-1.337001204E0,-5.763546228E-1,1.240649540E-2
1.343972041E0,-1.135357141E0,-3.871321976E-1,-4.413323104E-2
1.364012041E0,-7.798283696E-1,-4.694171548E-1,-2.026829422E-1
1.384052041E0,-4.614292383E-1,-6.679521203E-1,-4.990256429E-1
1.404091042E0,-2.812344730E-1,-5.237723589E-1,-6.475412846E-1
1.424131041E0,-7.859586924E-2,4.201834276E-2,-4.605434537E-1
1.444171041E0,2.144739032E-1,5.632702708E-1,-2.306833416E-1
1.464211041E0,4.918205142E-1,8.269113898E-1,-4.161266237E-2
1.484251041E0,7.281614542E-1,6.632633805E-1,3.531609103E-2
1.504291041E0,8.473852277E-1,3.260159791E-1,-4.063567147E-2
1.524330041E0,7.843492627E-1,1.589422822E-1,-2.361219972E-1
1.544370041E0,6.450830698E-1,-7.666202635E-2,-4.153181612E-1
1.564410041E0,4.028802514E-1,-2.294937670E-1,-4.751642942E-1
1.584450041E0,2.093624175E-1,-1.461941004E-1,-3.188859224E-1
1.604490041E0,2.483040690E-1,1.918248385E-1,-2.138202935E-1
1.624529041E0,5.037789345E-1,3.279092908E-1,-2.951359153E-1
1.644569041E0,6.875990033E-1,3.605442941E-1,-3.895823956E-1
1.664609041E0,7.777194381E-1,2.133173048E-1,-4.964401424E-1
1.684649041E0,8.275539875E-1,-3.993187845E-2,-5.720537901E-1
1.704689041E0,7.786768675E-1,-1.098725647E-1,-5.149286389E-1
1.724729583E0,6.747532487E-1,1.407525092E-1,-4.038214087E-1
1.744768583E0,5.305700302E-1,3.379576802E-1,-2.535546720E-1
1.764808583E0,3.131160140E-1,1.908670813E-1,-1.131084487E-1
1.784848583E0,8.135918528E-2,-4.028474540E-2,-5.529640615E-2
1.804888583E0,-6.573254615E-2,-3.059513867E-1,-1.184097901E-1
1.824928583E0,-1.037301943E-1,-5.734707713E-1,-4.115574658E-1
1.844968583E0,-1.283280551E-1,-6.809136271E-1,-7.183998227E-1
1.865007583E0,-1.004127041E-1,-7.699445486E-1,-7.843976021E-1
1.885047583E0,6.663005799E-2,-7.406793237E-1,-8.012595773E-1
1.905087583E0,3.328331411E-1,-7.004357576E-1,-9.057382941E-1
1.925127583E0,5.147336125E-1,-2.253881544E-1,-9.953173995E-1
1.945167582E0,5.108163357E-1,1.211052462E-1,-8.166145682E-1
1.965207583E0,4.860039353E-1,3.455716968E-1,-3.567876220E-1
1.985246583E0,5.033718944E-1,3.649688959E-1,1.172536761E-1
2.005286583E0,4.225045741E-1,4.726352990E-1,3.074779809E-1
2.025326583E0,1.704425812E-1,6.042792797E-1,3.783955872E-1
2.045366582E0,-6.471373886E-2,5.823921561E-1,3.889454007E-1
2.065406583E0,-1.452526152E-1,4.238787293E-1,2.866361141E-1
2.085445583E0,-1.444623023E-1,1.035718545E-1,1.856786013E-1
2.105485583E0,-1.727497727E-1,-3.146550059E-1,1.330569685E-1
2.125525583E0,-2.011188269E-1,-6.288337111E-1,2.165603787E-1
2.145565583E0,-2.393282801E-1,-5.563092232E-1,9.317962080E-2
2.165605583E0,-2.951666713E-1,-4.342651367E-1,-6.378738582E-2
2.185645583E0,-3.702808917E-1,-2.590456903E-1,-1.553646773E-1
2.205684583E0,-4.575619698E-1,-7.941034436E-2,-6.330946088E-2
2.225724583E0,-4.560532272E-1,4.036750644E-2,-5.118527263E-2
2.245764583E0,-4.117311239E-1,8.207271993E-2,-6.695963442E-2
2.265804583E0,-3.306156397E-1,2.752073109E-1,3.305414319E-2
2.285844583E0,9.486957453E-3,2.815834880E-1,2.304386497E-1
2.305884583E0,4.088357985E-1,2.338548750E-1,2.410677373E-1
2.325923583E0,5.771954060E-1,8.767319471E-2,1.399609596E-1
2.345963583E0,3.834921718E-1,-1.237873547E-2,1.293788403E-1
2.366003583E0,1.553209685E-2,7.720939070E-2,2.456734627E-1
2.386043583E0,-2.106549889E-1,-9.535180777E-2,4.960407615E-1
2.406083583E0,-2.340723872E-1,-3.015091121E-1,6.598432064E-1
2.426123583E0,-1.818789691E-1,-4.171065688E-1,6.815779805E-1
2.446162583E0,-1.930627078E-1,-4.022518694E-1,6.682969928E-1
2.466202583E0,-3.190138638E-1,-2.592395842E-1,6.990428567E-1
2.486242583E0,-4.959309399E-1,-5.990273878E-2,7.608551383E-1
2.506282583E0,-4.949087799E-1,1.114728525E-1,7.289748788E-1
2.526322583E0,-2.737482786E-1,2.628464103E-1,5.783501863E-1
2.546362583E0,2.404050529E-2,2.838333845E-1,3.266592324E-1
2.566401583E0,2.423201054E-1,2.364658117E-1,3.492828086E-2
2.586441583E0,3.374495208E-1,1.181375682E-1,-1.501461565E-1
2.606481583E0,3.699916005E-1,-8.129592240E-2,-2.311600447E-1
2.626521583E0,4.206773639E-1,-2.142285258E-1,-2.152032405E-1
2.646561583E0,4.628104568E-1,-2.314828336E-1,-1.442680508E-1
2.666601583E0,4.524781406E-1,-2.673014104E-1,-7.364930958E-2
2.686640583E0,3.161217272E-1,-3.413594067E-1,-7.626272738E-2
2.706680583E0,3.456151485E-2,-3.277316093E-1,-2.422245294E-1
2.726720416E0,-1.901980340E-1,-3.930526972E-1,-4.607903361E-1
2.746760416E0,-3.500635624E-1,-3.451463282E-1,-7.201040983E-1
2.766800417E0,-3.800905645E-1,-2.852614224E-1,-7.545388341E-1
2.786840416E0,-3.551639020E-1,-1.610132903E-1,-7.030277848E-1
2.806879416E0,-3.467727005E-1,1.671348363E-1,-6.715250611E-1
2.826919416E0,-6.075328588E-2,1.357697397E-1,-5.699616671E-1
2.846959416E0,3.233671188E-1,-1.531621516E-1,-4.088299572E-1
2.866999417E0,5.514093637E-1,-3.176895082E-1,-1.621169150E-1
2.887039416E0,5.608443618E-1,-2.732595205E-1,4.157315567E-2
2.907078416E0,4.332151115E-1,-1.759400368E-1,1.814254224E-1
2.927118416E0,3.385872841E-1,-4.709231853E-2,6.048212573E-2
2.947158416E0,2.078972459E-1,5.486407876E-2,-1.262669712E-1
2.967198417E0,5.710234400E-3,7.399415970E-2,-7.374677807E-2
2.987238416E0,-2.385730147E-1,3.221184611E-1,-5.118741468E-2
3.007278416E0,-3.829441369E-1,5.364881158E-1,1.488963421E-2
3.027317416E0,-2.537980676E-1,6.382300854E-1,-2.523091855E-3
3.047357416E0,2.870224416E-2,6.608473063E-1,-5.908652395E-2
3.067397417E0,3.438211381E-1,5.518749356E-1,-7.157813758E-2
3.087437416E0,5.574901104E-1,3.480628729E-1,-1.006926373E-1
3.107477416E0,6.325851679E-1,2.159848064E-1,-1.299328804E-1
3.127517416E0,6.367620230E-1,2.153689116E-1,-9.510297328E-2
3.147556417E0,5.984511375E-1,1.919963509E-1,-2.317391522E-2
3.167596417E0,5.805453658E-1,1.551560014E-1,-1.833305508E-2
3.187636416E0,5.883334279E-1,1.322008818E-1,-3.160589188E-2
3.207676416E0,5.231944323E-1,2.073493749E-1,5.361735821E-3
3.227716416E0,4.281162620E-1,2.494995147E-1,6.526382267E-2
3.247756416E0,3.397481740E-1,1.553067118E-1,9.133394808E-2
3.267795417E0,2.852124274E-1,-5.380911753E-2,2.001116611E-2
3.287835416E0,1.802022010E-1,-1.854090393E-1,-7.983868569E-2
3.307875416E0,-7.643506676E-2,-5.209844559E-2,-4.817108810E-2
3.327915416E0,-4.283769429E-1,2.539905310E-1,7.600057870E-2
3.347955416E0,-5.880601406E-1,4.118814468E-1,1.510904729E-1
3.367994417E0,-5.174747109E-1,3.646076024E-1,1.345725954E-1
3.388034416E0,-3.707069755E-1,2.026881427E-1,2.136532404E-2
3.408074416E0,-1.175635755E-1,-1.012915224E-1,-1.294683665E-1
3.428114416E0,2.243274003E-1,-3.179722726E-1,-2.235379219E-1
3.448154416E0,4.372929037E-1,-2.094746530E-1,-2.541980743E-1
3.468194416E0,4.294053316E-1,-7.288208604E-2,-2.095606178E-1
3.488233416E0,2.106319666E-1,-1.718604565E-2,-1.131147295E-1
3.508273416E0,-1.035346314E-1,-8.148147725E-3,4.383083805E-2
3.528313416E0,-3.441981673E-1,-4.235628620E-2,1.472035348E-1
3.548353416E0,-4.160927832E-1,-5.832654983E-2,1.285632402E-1
3.568393417E0,-3.693336546E-1,-1.814398542E-2,5.329448730E-2
3.588433417E0,-2.764548957E-1,6.624667905E-3,2.728878520E-2
3.608472416E0,-1.679960340E-1,1.323209144E-3,8.063293993E-2
3.628512416E0,-9.950030595E-3,-1.234410256E-1,1.929477602E-1
3.648552416E0,1.072316915E-1,-1.782726645E-1,2.864340842E-1
3.668592417E0,1.198873147E-1,-6.441106647E-2,3.390801847E-1
3.688632417E0,9.801872075E-2,9.311167151E-2,3.264807463E-1
3.708671416E0,5.662193522E-2,1.576851159E-1,2.641445100E-1
3.728710708E0,-2.602411807E-2,1.621240228E-1,1.806325912E-1
3.748750708E0,-5.590787157E-2,1.248056591E-1,7.777863741E-2
3.768790708E0,4.294334352E-2,7.446257025E-2,-2.551983297E-2
3.788830708E0,2.448668629E-1,5.434185266E-2,-5.913052708E-2
3.808870708E0,3.599351943E-1,2.343913466E-1,-5.822199956E-2
3.828909708E0,3.142280579E-1,2.707326710E-1,5.296291783E-2
3.848949708E0,2.445622087E-1,1.180230975E-1,1.910271198E-1
3.868989708E0,2.455860972E-1,-6.482437253E-2,1.173194200E-1
3.889029708E0,2.960920930E-1,-3.160408139E-1,-9.323605895E-2
3.909069708E0,3.533961773E-1,-6.302986741E-1,-2.554134130E-1
3.929108708E0,2.200990766E-1,-6.027803421E-1,-2.185920924E-1
3.949148708E0,-6.853839383E-3,-3.434572816E-1,-1.505443603E-1
3.969188708E0,5.243007094E-2,-3.677377105E-1,-2.469204217E-1
3.989228708E0,4.501895308E-1,-6.653848886E-1,-4.349660277E-1
4.009268708E0,7.913807631E-1,-7.136277556E-1,-3.194160759E-1
4.029308707E0,7.058087587E-1,-2.964979410E-1,6.572157145E-2
4.049347708E0,3.301272392E-1,2.291260660E-1,4.502362013E-1
4.069387708E0,-1.014308631E-1,5.910573006E-1,6.318519115E-1
4.089427708E0,-3.739119172E-1,6.330707669E-1,5.167908072E-1
4.109467708E0,-5.463575125E-1,3.855174184E-1,3.427586555E-1
4.129507708E0,-7.161327004E-1,1.390348822E-1,9.273818135E-2
4.149546708E0,-8.743451238E-1,-2.269443497E-2,-1.241070777E-1
4.169586708E0,-9.609319568E-1,-5.129840225E-2,-2.841081023E-1
4.189626708E0,-9.012998939E-1,1.621257365E-1,-2.381402552E-1
4.209666708E0,-7.247847319E-1,3.474707305E-1,-1.200154349E-1
4.229706708E0,-3.409533203E-1,3.514885902E-1,-1.256169230E-1
4.249746708E0,1.196106896E-1,1.047831923E-1,-2.383061349E-1
4.269785708E0,3.592086732E-1,-1.167276874E-2,-3.373752534E-1
4.289825708E0,3.510704935E-1,-1.007821411E-2,-2.770370841E-1
4.309865708E0,2.580834627E-1,3.528775275E-2,-1.820250750E-1
4.329905708E0,2.848139405E-1,8.257308975E-3,-1.334968954E-1
4.349945708E0,4.031207263E-1,1.396947633E-2,-1.626838744E-1
4.369984708E0,4.619134068E-1,1.103438139E-1,-1.832824498E-1
4.390024708E0,4.513625205E-1,2.052230090E-1,-1.129945070E-1
4.410064708E0,4.675377011E-1,2.028595805E-1,-5.618910491E-2
4.430104708E0,5.366278887E-1,1.065888554E-1,-1.028753743E-1
4.450144708E0,5.549414158E-1,-6.496400572E-3,-2.447296679E-1
4.470183708E0,4.762737751E-1,-3.774994612E-2,-3.161884546E-1
4.490223708E0,2.890728414E-1,5.955241621E-2,-2.259973884E-1
4.510263707E0,-6.276071817E-2,2.789193392E-1,-4.400185868E-2
4.530303708E0,-2.968129516E-1,3.023800850E-1,3.772217780E-2
4.550343708E0,-2.801400125E-1,1.395327747E-1,6.311533600E-2
4.570383708E0,-2.210018933E-1,-5.273291841E-2,4.785127193E-2
4.590422708E0,-1.609884351E-1,-4.727706313E-2,7.369666547E-2
4.610462707E0,-4.786365107E-2,1.739001274E-2,1.045781672E-1
4.630502708E0,1.422055066E-1,-1.359677874E-3,5.269873887E-2
4.650542708E0,2.209191322E-1,-3.272923827E-2,-9.102164954E-2
4.670582708E0,3.555506095E-2,5.750451237E-4,-1.297863722E-1
4.690621708E0,-3.633786738E-1,5.830134079E-2,5.721761659E-2
4.710661707E0,-6.563974619E-1,4.073254019E-2,2.877237499E-1
4.730702416E0,-6.109619737E-1,-1.358236521E-1,3.592045605E-1
4.750742416E0,-3.926882744E-1,-3.065324128E-1,2.696442306E-1
4.770782417E0,-1.925432831E-1,-4.356018901E-1,2.101337314E-1
4.790821416E0,-1.115721837E-1,-3.949690461E-1,2.927617729E-1
4.810861416E0,-9.725529701E-2,-2.766328156E-1,4.393746257E-1
4.830901416E0,-1.017262861E-1,-1.040827781E-1,5.398399234E-1
4.850941416E0,-1.146538705E-1,2.979741246E-2,5.608708858E-1
4.870981417E0,-1.215202287E-1,-6.454247050E-3,5.111339092E-1
4.891020416E0,-1.163967326E-1,-6.038672477E-2,3.634382188E-1
4.911060416E0,-7.913500071E-2,-1.114829779E-1,1.300017387E-1
4.931100416E0,-3.176201601E-3,-1.036855355E-1,-2.165557630E-2
4.951140416E0,1.023737639E-1,-4.291757196E-2,1.983721182E-2
4.971180417E0,2.135178149E-1,1.997445896E-2,1.406693161E-1
4.991219416E0,2.411668897E-1,9.374536574E-2,3.368455768E-1
5.011259416E0,1.885822862E-1,1.873994917E-1,5.712475181E-1
5.031299416E0,1.427964568E-1,1.283392161E-1,6.720635295E-1
5.051339416E0,1.310126036E-1,-1.284766644E-1,5.171285272E-1
5.071379417E0,5.468066037E-2,-4.816198945E-1,2.052062154E-1
5.091418416E0,-1.088755429E-1,-6.754720211E-1,-1.493367366E-3
5.111458416E0,-3.202469945E-1,-3.665933907E-1,-9.517847002E-2
5.131498416E0,-4.201336801E-1,8.196116984E-2,-1.746577919E-1
5.151538416E0,-2.133626342E-1,2.344948351E-1,-2.221409827E-1
5.171578417E0,1.717275679E-1,-9.821834415E-2,-2.410474122E-1
5.191617416E0,3.453600109E-1,-2.760023177E-1,-2.707883120E-1
5.211657416E0,2.066543996E-1,-1.677853912E-1,-2.242764533E-1
5.231697416E0,-2.865883894E-2,-2.514208481E-2,-1.121726036E-1
5.251737416E0,-2.590526938E-1,8.901957422E-2,-2.688905783E-2
5.271777417E0,-4.760338962E-1,1.636037380E-1,-5.095534772E-2
5.291816416E0,-6.358358860E-1,3.592809290E-2,-2.071059346E-1
5.311856416E0,-7.089594007E-1,-9.503658116E-2,-4.137605727E-1
5.331896416E0,-6.194717288E-1,-1.089854315E-1,-5.778436065E-1
5.351936417E0,-4.038131833E-1,6.435605884E-2,-5.088737011E-1
5.371976417E0,-1.982500404E-1,7.275066376E-1,-2.738847435E-1
5.392015416E0,1.266261786E-1,1.301642776E0,-1.292927563E-1
5.412055416E0,5.329353213E-1,1.368684888E0,-1.042948887E-1
5.432095416E0,8.511526585E-1,1.056082964E0,-1.844478995E-1
5.452135417E0,9.261683822E-1,5.614624619E-1,-1.887929142E-1
5.472175417E0,6.376558542E-1,3.110251427E-1,-1.089168787E-1
5.492214416E0,2.751922905E-1,2.530077994E-1,-1.227743551E-1
5.512254416E0,1.226070374E-1,7.238832861E-2,-1.838122904E-1
5.532294416E0,1.633545905E-1,-7.871571183E-2,-2.429438829E-1
5.552334417E0,2.308390141E-1,-9.519500285E-2,-2.246878892E-1
5.572373416E0,2.247021496E-1,8.648280986E-3,-2.420507669E-1
5.592413416E0,2.874405682E-1,-1.078710034E-1,-2.244707942E-1
5.612453416E0,4.035483897E-1,-2.119737118E-1,-2.276578546E-1
5.632493416E0,4.791610241E-1,-2.039173245E-1,-2.631990314E-1
5.652533417E0,4.409570694E-1,-2.337827086E-1,-2.935796082E-1
5.672572416E0,2.303303480E-1,-1.936765462E-1,-2.959914207E-1
5.692612416E0,-7.839786261E-2,-4.797301441E-2,-2.015641928E-1
5.712652416E0,-2.668747306E-1,9.958225489E-2,-1.377513260E-1
5.732692208E0,-3.300694525E-1,1.063937843E-1,-1.095494851E-1
5.752732208E0,-2.930366397E-1,1.813576743E-2,-1.346869469E-1
5.772771208E0,-9.527196735E-2,-1.305923760E-1,-4.785748944E-2
5.792811207E0,1.545065790E-1,-1.212912798E-1,1.025289074E-1
5.812851208E0,2.517198324E-1,2.669604495E-3,2.275425941E-1
5.832891208E0,1.587855071E-1,2.222734317E-2,2.569082975E-1
5.852931208E0,-5.486527458E-2,-8.780279756E-2,2.662296295E-1
5.872970208E0,-3.011635840E-1,-1.411794424E-1,2.695417106E-1
5.893010207E0,-5.538734198E-1,-1.076098904E-1,2.370955199E-1
5.913050208E0,-6.958516240E-1,-5.199971795E-2,2.762385607E-1
5.933090208E0,-6.589359641E-1,-7.719962299E-2,3.509103358E-1
5.953129208E0,-4.804512858E-1,-2.541618645E-1,4.223460555E-1
5.973169208E0,-3.228909075E-1,-3.758072555E-1,5.204585791E-1
5.993209208E0,-2.397374362E-1,-2.947576642E-1,4.757686555E-1
6.013249208E0,-1.719211340E-1,-2.116234154E-1,4.464739263E-1
6.033289208E0,-9.205806255E-2,-2.339182347E-1,4.234360456E-1
6.053328208E0,-2.745172195E-2,-3.371672928E-1,4.308068156E-1
6.073368208E0,-7.514326274E-2,-1.971069574E-1,3.586106598E-1
6.093408208E0,-1.018981487E-1,-8.159201592E-2,2.264376432E-1
6.113448208E0,-5.534509942E-2,-6.315525621E-3,8.029799163E-2
6.133488208E0,4.781564698E-3,3.742041066E-2,-7.256814092E-2
6.153527208E0,3.715460747E-2,2.467782609E-2,-1.313861907E-1
6.173567208E0,9.787751734E-2,-4.308436438E-2,-5.672128871E-2
6.193607208E0,1.559042037E-1,-1.178946793E-1,5.042150244E-2
6.213647208E0,1.985860169E-1,-1.887912303E-1,1.109052971E-1
6.233686208E0,2.069752365E-1,-2.566717565E-1,1.078045368E-1
6.253726208E0,2.126068622E-1,-3.351575434E-1,-1.782721467E-2
6.273766208E0,1.619831771E-1,-3.499360681E-1,-1.333473623E-1
6.293806208E0,6.141752377E-2,-2.808660269E-1,-1.728346199E-1
6.313846208E0,-1.235394925E-2,-1.490907669E-1,-2.540190816E-1
6.333885208E0,-5.678227171E-2,8.829808235E-2,-3.494900167E-1
6.353925208E0,6.144750491E-2,9.240030497E-2,-6.179997325E-1
6.373965207E0,3.522210121E-1,-1.257837266E-1,-5.511184335E-1
6.394005208E0,5.856103301E-1,-2.500545681E-1,-1.863228232E-1
6.414044208E0,4.455237389E-1,2.112330683E-2,1.191778481E-1
6.434084208E0,6.640597433E-2,3.327262104E-1,3.792861402E-1
6.454124208E0,-2.296288759E-1,4.446975291E-1,2.731564045E-1
6.474164207E0,-2.975535691E-1,3.439930677E-1,6.662909407E-3
6.494204208E0,-2.646072805E-1,9.265200794E-2,-2.325325459E-1
6.514243208E0,-2.291301340E-1,-1.667223573E-1,-3.065634072E-1
6.534283208E0,-2.182473242E-1,-2.655558288E-1,-3.169723749E-1
6.554323208E0,-2.021805942E-1,-1.762083620E-1,-3.461304009E-1
6.574363207E0,-1.941680014E-1,7.372944057E-2,-3.088656664E-1
6.594402208E0,-1.796814203E-1,3.110297322E-1,-2.237506807E-1
6.614442208E0,-1.233451068E-1,3.616645336E-1,-1.507737786E-1
6.634482208E0,-4.349097610E-2,2.602048218E-1,-1.529862136E-1
6.654522208E0,-1.560981944E-2,1.649685800E-1,-1.852291524E-1
6.674562208E0,-4.700333625E-2,1.034124792E-1,-1.795859337E-1
6.694601208E0,-1.047277674E-1,2.277560160E-2,-1.256827116E-1
6.714641208E0,-1.552419662E-1,-5.224804953E-2,-9.403360635E-2
6.734680916E0,-1.722987145E-1,-1.287739873E-1,-1.352305412E-1
6.754720916E0,-1.953506470E-1,-2.098866999E-1,-2.151664943E-1
6.774759917E0,-3.090314269E-1,-2.311598063E-1,-2.766200006E-1
6.794799916E0,-6.000528336E-1,-9.399485588E-2,-2.457981110E-1
6.814839916E0,-8.918730021E-1,1.055508554E-1,-9.339926392E-2
6.834879916E0,-9.833238721E-1,2.378041297E-1,6.443495303E-2
6.854918916E0,-7.675806880E-1,2.183779478E-1,1.066532731E-1
6.874958917E0,-4.094942212E-1,1.310120523E-1,4.754406959E-2
6.894998916E0,-1.164763719E-1,5.496327579E-2,-1.212132871E-1
6.915038916E0,-5.008999631E-2,5.789946020E-2,-1.479162127E-1
6.935078916E0,-1.477068067E-1,1.263536513E-1,-1.144933030E-1
6.955117917E0,-1.695131958E-1,4.958532006E-2,-7.674012333E-2
6.975157917E0,1.096557304E-1,-2.425266802E-1,-1.876701042E-2
6.995197916E0,5.453528762E-1,-3.197474182E-1,2.448458970E-2
7.015237916E0,7.950934768E-1,-4.128604382E-2,1.463578790E-1
7.035276916E0,7.725251913E-1,3.656460643E-1,2.752232254E-1
7.055316917E0,5.196872950E-1,5.264593363E-1,3.294954002E-1
7.075356917E0,2.378440350E-1,3.430328667E-1,3.565854132E-1
7.095396916E0,3.729686886E-2,4.662401043E-3,3.342183828E-1
7.115435916E0,-1.029704586E-1,-2.026944607E-1,2.173667848E-1
7.135475916E0,-2.595588863E-1,-2.593527436E-1,1.187325940E-1
7.155515917E0,-3.390598297E-1,-2.966558039E-1,1.090531871E-1
7.175555917E0,-2.630692422E-1,-3.272237182E-1,1.169179454E-1
7.195595916E0,-1.303792447E-1,-2.909381986E-1,1.570504159E-1
7.215634916E0,-1.521962043E-2,-1.898226887E-1,2.913455069E-1
7.235674916E0,6.058384199E-3,-1.283753663E-4,4.192588627E-1
7.255714917E0,-8.974003606E-3,2.055083364E-1,4.310097694E-1
7.275754916E0,-1.436265931E-2,2.725616097E-1,3.451046050E-1
7.295793916E0,-5.752880126E-3,2.137761414E-1,2.256385088E-1
7.315833916E0,5.029421765E-3,9.555515647E-2,1.219840944E-1
7.335873916E0,5.491431430E-2,-2.143532597E-2,6.229046360E-2
7.355913917E0,1.345913112E-1,-8.550006896E-2,5.225650221E-2
7.375952916E0,1.298666596E-1,-7.932456583E-2,1.599294394E-1
7.395992916E0,7.368116081E-2,-1.052400544E-1,3.807483613E-1
7.416032916E0,4.258846119E-2,-1.264617890E-1,5.916961432E-1
7.436072916E0,7.594261318E-2,-2.194261998E-1,6.593461633E-1
7.456111916E0,1.793749183E-1,-3.302080333E-1,4.785495698E-1
7.476151916E0,3.960444033E-2,-1.082589552E-1,2.246063501E-1
7.496191916E0,-2.475086302E-1,1.022544801E-1,2.055353522E-1
7.516231916E0,-4.024318755E-1,1.506891549E-1,1.864876002E-1
7.536270916E0,-3.618135452E-1,6.778474897E-2,-7.437629253E-2
7.556310916E0,-1.712885350E-1,-1.537429243E-1,-3.772624135E-1
7.576350916E0,5.291404948E-2,-3.506134450E-1,-4.893831611E-1
7.596390916E0,1.951665133E-1,-3.588226736E-1,-4.077391326E-1
7.616429917E0,2.561668158E-1,-1.561426520E-1,-2.313493639E-1
7.636469916E0,2.565486133E-1,1.083215699E-1,-5.441584438E-2
