"Time (s)","X (m/s^2)","Y (m/s^2)","Z (m/s^2)"
4.750742416E0,-4.997724853E-1,1.166576533E-1,-1.585811663E0
4.770782417E0,-3.255164688E-1,6.063052462E-1,-1.902965224E0
4.790821416E0,4.199579917E-2,9.712453240E-1,-1.868614587E0
4.810861416E0,6.673569750E-2,9.153892118E-1,-1.945157563E0
4.830901416E0,-2.452093838E-2,6.386282158E-1,-1.791824273E0
4.850941416E0,-1.123895148E-1,4.889723857E-1,-1.248106892E0
4.870981417E0,-3.988920817E-1,2.807458735E-1,-9.429640961E-1
4.891020416E0,-5.820809627E-1,-1.991649359E-2,-8.642734373E-1
4.911060416E0,-7.244441454E-1,2.338352703E-1,-7.704443371E-1
4.931100416E0,-5.966810947E-1,8.786052552E-1,-5.529969120E-1
4.951140416E0,-5.093377262E-1,1.360065723E0,-2.410678375E-1
4.971180417E0,-6.425589334E-1,1.300174301E0,1.692453182E-1
4.991219416E0,-4.511343954E-1,1.189676689E0,7.968848616E-1
5.011259416E0,-1.637234087E-1,7.351777330E-1,1.397752928E0
5.031299416E0,-7.301522339E-2,1.782282494E-1,1.783500761E0
5.051339416E0,-4.227328610E-2,-4.481861562E-2,1.845835589E0
5.071379417E0,2.301902987E-1,-3.496386454E-2,1.788362721E0
5.091418416E0,7.503142009E-1,-3.559156314E-2,1.447798077E0
5.111458416E0,1.030448967E0,-2.374066034E-1,1.150268356E0
5.131498416E0,9.796749625E-1,-2.355090357E-1,9.447919357E-1
5.151538416E0,4.289750926E-1,-8.037772670E-2,1.144160939E0
5.171578417E0,7.454423374E-3,-3.262341414E-1,8.581771302E-1
5.191617416E0,3.869591205E-1,-6.810073730E-1,5.513485819E-1
5.211657416E0,9.833412398E-1,-1.033358396E0,3.545476753E-1
5.231697416E0,1.127520422E0,-1.561950784E0,1.238948983E-1
5.251737416E0,9.784904628E-1,-1.930042364E0,3.993940651E-2
5.271777417E0,5.267511729E-1,-1.684421008E0,1.347683805E-1
5.291816416E0,1.672783148E-1,-1.165488074E0,1.082424867E-1
5.311856416E0,1.427080863E-1,-8.475419220E-1,-3.291204733E-1
5.331896416E0,4.621646926E-1,-3.265208012E-1,-1.206366543E0
5.351936417E0,7.479127494E-1,-2.121450238E-1,-2.303531072E0
5.371976417E0,7.987033457E-1,1.219190510E-1,-2.656133963E0
5.392015416E0,3.288640729E-1,2.999603357E-1,-2.188447343E0
5.412055416E0,4.544474278E-2,1.875109235E-1,-1.690167505E0
5.432095416E0,-1.531047372E-1,-1.820722090E-1,-1.387637245E0
5.452135417E0,1.926537690E-1,-1.685809283E-1,-9.876093417E-1
5.472175417E0,4.110692006E-1,2.634853314E-1,-6.356057900E-1
5.492214416E0,2.590111881E-1,1.622763142E-1,-5.166775167E-1
5.512254416E0,1.493508978E-1,3.474707901E-4,-2.528727812E-1
5.532294416E0,8.767307840E-2,1.017361437E-1,-2.006097829E-1
5.552334417E0,1.896311239E-1,2.781942947E-1,4.764837563E-1
5.572373416E0,1.093050720E-1,1.122773579E-1,1.295965183E0
5.592413416E0,-1.114865220E-1,-1.284294140E-1,1.514092054E0
5.612453416E0,1.596260637E-2,-2.098377125E-1,1.400324534E0
5.632493416E0,1.721827400E-1,3.704254970E-2,1.349588243E0
5.652533417E0,2.456881611E-1,3.874147283E-1,1.677626982E0
5.672572416E0,2.800511511E-1,5.496239457E-1,1.895656205E0
5.692612416E0,1.764083766E-1,1.911087884E-1,1.924599338E0
5.712652416E0,-3.412282296E-1,-4.159261903E-1,1.708482739E0
5.732692208E0,-8.391637391E-1,-6.697454895E-1,1.867255109E0
5.752732208E0,-9.647986957E-1,-6.204255411E-1,1.667125967E0
5.772771208E0,-8.260079424E-1,-7.163333264E-1,7.855781007E-1
5.792811207E0,-8.278275959E-1,-1.132031037E0,-2.531359059E-1
5.812851208E0,-8.698267572E-1,-1.375244218E0,-7.436541492E-1
5.832891208E0,-8.778216552E-1,-1.381708753E0,-8.051697814E-1
5.852931208E0,-6.801989955E-1,-1.126127249E0,-8.756614745E-1
5.872970208E0,-7.167350301E-1,-1.108302305E0,-1.329963818E0
5.893010207E0,-4.620485888E-1,-5.711001840E-1,-1.333889639E0
5.913050208E0,-1.143004945E-1,3.011916862E-1,-1.108250849E0
5.933090208E0,1.196274541E-2,7.889797184E-1,-8.791931927E-1
5.953129208E0,3.984161183E-2,6.298915985E-1,-9.778491694E-1
5.973169208E0,-8.320514783E-2,4.709348948E-1,-1.436372618E0
5.993209208E0,5.656592768E-2,3.927747247E-1,-1.320289600E0
6.013249208E0,1.569177065E-1,4.451915047E-1,-1.239437225E0
6.033289208E0,1.529130947E-1,3.911993386E-1,-1.067833140E0
6.053328208E0,3.136983689E-1,3.790030700E-1,-9.400755715E-1
6.073368208E0,-3.520027477E-2,-9.015485600E-2,-1.260884228E0
6.093408208E0,1.793750711E-1,1.333526965E-1,-9.766083902E-1
6.113448208E0,7.501387479E-2,3.095725004E-1,-6.809339905E-1
6.133488208E0,-1.272644294E-1,5.633744773E-1,-2.562571496E-1
6.153527208E0,-1.838846083E-1,7.935906134E-1,4.103850764E-1
6.173567208E0,-1.898837602E-1,9.325204573E-1,9.171533167E-1
6.193607208E0,-3.040888354E-1,7.187909111E-1,1.169078849E0
6.213647208E0,-2.854121525E-1,4.876788354E-1,1.336958258E0
6.233686208E0,-9.423120584E-2,3.302875775E-1,1.434502094E0
6.253726208E0,1.066066550E-1,3.851783144E-1,1.413456210E0
6.273766208E0,4.307518421E-1,4.864751860E-1,1.287482627E0
6.293806208E0,8.503292897E-1,4.766059631E-1,1.317192914E0
6.313846208E0,1.206297400E0,5.949452756E-1,1.452369431E0
6.333885208E0,5.848206756E-1,6.525478050E-2,1.328521895E0
6.353925208E0,-1.102112442E-2,1.098691821E-3,1.641380677E0
6.373965207E0,4.033038790E-1,1.492903791E-1,1.216164722E0
6.394005208E0,7.860257050E-1,-1.420771077E-1,3.789925450E-1
6.414044208E0,1.265615941E0,-5.794168250E-1,1.900824559E-1
6.434084208E0,6.847921295E-1,-1.579847795E0,-1.271693391E-1
6.454124208E0,2.864962080E-2,-2.045730696E0,5.506966174E-2
6.474164207E0,-2.470302433E-1,-1.913019512E0,5.296934187E-2
6.494204208E0,-1.474216090E-1,-1.364869357E0,-4.844652057E-2
6.514243208E0,6.126370864E-2,-8.396458420E-1,-4.997170830E-1
6.534283208E0,1.321152430E-1,-6.063458844E-1,-1.177648528E0
6.554323208E0,2.253068139E-1,-3.027170786E-1,-1.799296430E0
6.574363207E0,5.332532767E-1,6.141082093E-2,-1.835740955E0
6.594402208E0,6.159908666E-1,3.071479525E-1,-1.525928573E0
6.614442208E0,4.198950610E-1,8.350174785E-2,-1.320692473E0
6.634482208E0,2.207141731E-1,-6.956154719E-2,-1.267382239E0
6.654522208E0,1.787326448E-1,-1.411283970E-2,-1.251615222E0
6.674562208E0,2.022797477E-1,1.737397805E-1,-1.128423159E0
6.694601208E0,1.100980641E-1,2.972063702E-1,-1.063315582E0
6.714641208E0,1.798654698E-2,2.941516386E-1,-1.043490012E0
6.734680916E0,-5.556879468E-2,3.447392634E-1,-1.031859316E0
6.754720916E0,-6.828524619E-2,4.795518634E-1,-1.042009497E0
6.774759917E0,-1.007332731E-2,7.375651512E-1,-7.809681559E-1
6.794799916E0,3.948049510E-1,1.310085039E0,1.144381964E-1
6.814839916E0,6.653228018E-1,1.421604598E0,1.176593691E0
6.834879916E0,7.110958292E-1,1.145819721E0,1.818740176E0
6.854918916E0,3.912561297E-1,5.139691960E-1,2.106369392E0
6.874958917E0,-1.001203022E-1,-9.481625631E-4,2.294844448E0
6.894998916E0,-5.302530704E-1,-4.509813445E-1,2.358155760E0
6.915038916E0,-3.711455816E-1,-3.990712257E-1,2.523299257E0
6.935078916E0,-8.263877191E-1,-5.345395180E-1,2.626561670E0
6.955117917E0,-1.092592006E0,-6.055292476E-1,2.446396676E0
6.975157917E0,-8.750546797E-1,-6.805103597E-1,1.409797608E0
6.995197916E0,-3.485642560E-1,-8.159592830E-1,-1.805544180E-1
7.015237916E0,-9.107952006E-2,-1.254626684E0,-1.175488567E0
7.035276916E0,-4.850416680E-1,-1.753020688E0,-1.265415235E0
7.055316917E0,-8.613616700E-1,-1.803401175E0,-6.928856993E-1
7.075356917E0,-7.285996154E-1,-1.377890229E0,-3.536062735E-1
7.095396916E0,-6.252024970E-1,-1.143745276E0,-7.364147115E-1
7.115435916E0,-5.516534046E-1,-8.481267898E-1,-1.248410363E0
7.135475916E0,-4.295214052E-1,-2.993164111E-1,-1.295288660E0
7.155515917E0,-2.686539046E-1,3.354974467E-1,-1.270816893E0
7.175555917E0,-2.457647962E-1,7.760605878E-1,-1.497787094E0
7.195595916E0,-1.198926985E-1,1.109468313E0,-1.619215052E0
7.215634916E0,5.024282176E-2,1.274671378E0,-1.581070156E0
7.235674916E0,4.021824561E-2,1.059872303E0,-1.419767695E0
7.255714917E0,-7.923834192E-2,8.834727699E-1,-1.146221498E0
7.275754916E0,-3.094789450E-1,7.442835288E-1,-6.852983522E-1
7.295793916E0,-5.231975276E-1,6.132426752E-1,-3.847538066E-1
