"Time (s)","X (rad/s)","Y (rad/s)","Z (rad/s)"
8.797365833E-1,-6.325958371E-1,-1.109308958E0,-4.745624959E-1
8.996745833E-1,-5.577042699E-1,-1.887682199E0,-2.684994042E-2
9.196115833E-1,2.240591645E-1,-3.646472692E0,-3.726082146E-1
9.395495832E-1,1.257947445E0,-5.583687782E0,-7.781243920E-1
9.594865832E-1,1.294414163E0,-5.318320274E0,7.542678714E-1
9.794245833E-1,1.098546505E0,-2.701270103E0,1.320703506E0
9.993615833E-1,3.137663007E-1,-1.968739986E0,1.912990808E0
1.019299583E0,-1.012317985E-1,7.704035938E-2,2.428161860E0
1.039236583E0,3.336220384E-1,7.873998582E-2,1.309677482E0
1.059173583E0,7.285272479E-1,5.593070760E-3,7.132287621E-1
1.079111583E0,6.886909604E-1,1.442000736E-3,3.922989368E-1
1.099048583E0,6.486113071E-1,-6.056923866E-1,-4.219025001E-2
1.118986583E0,9.201332927E-1,-8.621827364E-1,-6.441147923E-1
1.138923583E0,7.639977336E-1,-1.537995338E0,-1.044458032E0
1.158861583E0,4.520692229E-1,-1.097748399E0,-5.963627100E-1
1.178798583E0,1.133597046E-1,-1.259055853E0,-5.212023258E-1
1.198735583E0,-2.103234231E-1,-2.382928282E-1,-9.339884520E-1
1.218673583E0,-7.529470921E-1,3.718757033E-1,-1.351783752E0
1.238610583E0,-1.178230882E0,3.303839266E-1,-1.228361845E0
1.258548583E0,-1.003039718E0,8.463605046E-1,-4.865614176E-1
1.278485583E0,-8.354499936E-2,1.298109055E0,2.812809050E-1
1.298423583E0,1.003624678E0,2.458932698E-1,3.319147825E-1
1.318359833E0,1.288919926E0,2.955982685E-1,1.825931221E-1
1.338297833E0,7.544973493E-1,1.419085860E0,5.768707991E-1
1.358234833E0,7.818430662E-1,2.193494797E0,1.332332850E0
1.378172833E0,8.654125333E-1,4.961151123E0,2.153080702E0
1.398109833E0,6.513760686E-1,7.147824287E0,1.770838857E0
1.418046833E0,1.597227007E-1,5.132871151E0,-1.523932442E-2
1.437984833E0,2.670584805E-2,-3.885976672E-1,5.214691758E-1
1.457921833E0,1.513815019E-2,-3.167855144E-1,6.833605468E-2
1.477859833E0,-2.109466121E-2,-1.104509830E-1,2.306848168E-1
1.497796833E0,7.819405198E-2,-7.533242702E-1,3.511389345E-2
1.517734833E0,-4.335075617E-1,-1.042731524E0,-1.685177982E-1
1.537671833E0,-8.447536826E-1,-9.066972733E-1,-3.045610487E-1
1.557609833E0,-9.935387373E-1,-5.973586440E-1,-4.894714057E-1
1.577546833E0,-8.310912251E-1,-3.076775074E-1,-5.806433558E-1
1.597484833E0,-6.711646318E-1,7.052192688E-1,-4.765850008E-1
1.617421833E0,-5.390890837E-1,1.427994847E0,-4.574859142E-1
1.637358833E0,-7.470649481E-1,1.685155272E0,-5.631009936E-1
1.657296833E0,-8.226116896E-1,1.465157986E0,-5.965960026E-1
1.677233833E0,-5.278723836E-1,6.055247188E-1,-4.700101316E-1
1.697171833E0,-4.373563528E-1,-7.104963660E-1,-3.102051020E-1
1.717108833E0,-6.024590135E-1,-1.779953599E0,-3.844135404E-1
1.737046833E0,-5.193806887E-1,-2.529331684E0,-3.724456429E-1
1.756983833E0,-3.485639691E-1,-3.008374214E0,-3.175771236E-1
1.776921833E0,-2.340210676E-1,-2.507732630E0,-2.457369119E-1
1.796858833E0,-1.337874830E-1,-1.436225772E0,-2.108668685E-1
1.816796833E0,-1.263217628E-1,-2.196616381E-1,-1.535830200E-1
1.836733833E0,-1.117241532E-1,4.062339664E-1,-1.399896890E-1
1.856671833E0,-2.028398216E-1,6.257079840E-1,-1.748600602E-1
1.876608833E0,-3.327903152E-1,1.985747367E-1,-2.249018550E-1
1.896546833E0,-3.883367777E-1,-3.214910924E-1,-1.572112441E-1
1.916483833E0,-2.018781155E-1,-7.300575376E-1,4.595292732E-2
1.936421833E0,-1.965900511E-2,-7.930985689E-1,1.970455050E-1
1.956358833E0,1.397892535E-1,-6.463735700E-1,1.559483707E-1
1.976295833E0,3.067751527E-1,-4.021489024E-1,1.028663963E-1
1.996233833E0,5.407114029E-1,6.885989755E-2,6.814137846E-2
2.016170833E0,7.051482797E-1,3.299162388E-1,3.924096376E-2
2.036108833E0,6.503364444E-1,2.817769647E-1,-3.407606855E-2
2.056045833E0,6.320509315E-1,2.533442378E-1,-1.988040358E-1
2.075983833E0,7.501597404E-1,1.988772750E-1,-3.046894372E-1
2.095920833E0,6.679559946E-1,3.646798134E-1,-4.002604485E-1
2.115858833E0,6.977775097E-1,5.783963799E-1,-3.652121127E-1
2.135795833E0,8.328468204E-1,7.811159492E-1,-2.419079542E-1
2.155733833E0,8.602254987E-1,8.144112825E-1,-1.263173819E-1
2.175670833E0,8.637611866E-1,9.448214769E-1,-1.852264628E-2
2.195608833E0,7.947857976E-1,1.152067423E0,3.635013103E-2
2.215545833E0,7.433835864E-1,1.324373960E0,8.023686707E-2
2.235483833E0,7.814443707E-1,1.370096922E0,1.575502008E-1
2.255420833E0,7.795323133E-1,1.084083080E0,1.826844364E-1
2.275358833E0,7.577103376E-1,6.905263662E-1,2.672346830E-1
2.295295833E0,8.007666469E-1,4.465009272E-1,3.672893345E-1
2.315233458E0,7.892370820E-1,3.245960474E-1,4.165834486E-1
2.335170458E0,7.243646979E-1,3.778715134E-1,4.100411832E-1
2.355108458E0,5.956528187E-1,5.419579148E-1,4.495021105E-1
2.375045458E0,3.567204475E-1,7.121149898E-1,4.698406756E-1
2.394983458E0,1.488521993E-1,9.528666139E-1,4.386846721E-1
2.414920458E0,-5.497368425E-2,9.956505895E-1,4.307991862E-1
2.434858458E0,-2.048123479E-1,8.234298229E-1,3.829169869E-1
2.454795458E0,-3.565303683E-1,4.575016499E-1,2.627997994E-1
2.474733458E0,-4.305367172E-1,1.836908609E-1,7.433370501E-2
2.494670458E0,-4.191485047E-1,8.606656641E-2,-8.287407458E-3
2.514608458E0,-2.738956809E-1,2.368379682E-1,5.275067315E-2
2.534545458E0,-2.828734219E-1,5.126351714E-1,8.735612035E-2
2.554483458E0,-2.579886317E-1,5.334656239E-1,-2.693521418E-2
2.574420458E0,-3.319122493E-1,1.056104377E-1,-1.942366809E-1
2.594358458E0,-3.539752662E-1,-5.092154145E-1,-3.097837865E-1
2.614295458E0,-5.335397720E-1,-4.044046104E-1,-4.044936299E-1
2.634233458E0,-8.211656213E-1,-2.716335058E-1,-5.838100314E-1
2.654170458E0,-1.089516640E0,-8.509346098E-2,-7.930105925E-1
2.674108458E0,-1.229402423E0,9.143443406E-2,-7.363804579E-1
2.694045458E0,-1.171004653E0,2.883706391E-1,-7.850286365E-1
2.713983458E0,-1.399653435E0,4.481936395E-1,-9.716882706E-1
2.733920458E0,-1.770040154E0,-1.635534018E-1,-1.179291606E0
2.753858458E0,-1.657802582E0,-6.290025711E-1,-9.966434836E-1
2.773795458E0,-1.382095575E0,-1.305458307E0,-8.614057899E-1
2.793733458E0,-1.305464029E0,-3.092098475E0,-7.462646365E-1
2.813670458E0,-1.386078358E0,-4.436387062E0,-6.253549457E-1
2.833608458E0,-1.534931660E0,-3.994085312E0,-5.045948625E-1
2.853545458E0,-1.665099740E0,-2.857867718E0,-3.670612276E-1
2.873483458E0,-1.822160482E0,-1.411967158E0,-3.072420955E-1
2.893420458E0,-2.002635002E0,-1.034642160E-1,-2.903328538E-1
2.913358458E0,-2.036169052E0,1.173720956E0,-2.941724062E-1
2.933295458E0,-1.993739843E0,2.034310579E0,-3.988946080E-1
2.953233458E0,-1.948911667E0,2.365975380E0,-5.335161686E-1
2.973170458E0,-1.906240582E0,1.845857024E0,-5.983757973E-1
2.993108458E0,-1.811853409E0,8.773015738E-1,-6.323324442E-1
3.013045458E0,-1.466954112E0,4.872262180E-1,-5.383192897E-1
3.032983458E0,-1.131850123E0,2.958408296E-1,-4.099627435E-1
3.052920458E0,-1.037199974E0,-2.024094462E-1,-3.986141682E-1
3.072858458E0,-1.030026555E0,-1.332460940E-1,-5.457845330E-1
3.092795458E0,-1.134870529E0,3.016574681E-2,-8.389443755E-1
3.112733458E0,-1.247457862E0,1.643214077E-1,-1.149110913E0
3.132670458E0,-1.560932159E0,2.778455615E-1,-1.400234461E0
3.152608458E0,-1.845869780E0,3.454554975E-1,-1.530905724E0
3.172545458E0,-1.783001304E0,1.810700297E-1,-1.348702431E0
3.192483458E0,-1.463928699E0,3.742471933E-1,-9.841054082E-1
3.212421458E0,-1.477643728E0,1.618273407E-1,-4.436111152E-1
3.232358458E0,-7.973245382E-1,9.376927614E-1,1.562325060E-1
3.252296458E0,-3.236344755E-1,1.175327301E0,7.385435700E-1
3.272233458E0,-2.678420842E-1,4.837859571E-1,1.062679052E0
3.292171458E0,-6.097102165E-1,-6.449660659E-2,1.063385129E0
3.312108458E0,-9.935896397E-1,-8.977371454E-2,9.634944201E-1
3.332046458E0,-1.221992254E0,-2.810951769E-1,7.328052521E-1
3.351983458E0,-1.262860894E0,-3.355408907E-1,5.780853033E-1
3.371921458E0,-1.012363076E0,1.345818937E-1,5.744486451E-1
3.391858458E0,-8.921378851E-1,3.924003839E-1,4.924946427E-1
3.411796458E0,-8.071070910E-1,7.112008333E-2,3.750870824E-1
3.431733458E0,-8.309435844E-1,-5.405472517E-1,2.552916110E-1
3.451671458E0,-8.850513101E-1,-9.810560346E-1,1.610792279E-1
3.471608458E0,-8.382855058E-1,-1.312644601E0,1.694199070E-2
3.491546458E0,-8.292287588E-1,-1.319797635E0,-1.621112078E-1
3.511484458E0,-6.051371694E-1,-1.274682045E0,-1.682012379E-1
3.531421458E0,-4.853151739E-1,-1.514328957E0,-8.237900585E-2
3.551359458E0,-4.710100889E-1,-1.568073988E0,2.817564830E-2
3.571296458E0,-3.713423908E-1,-1.339707613E0,1.399615407E-1
3.591234458E0,-4.443108141E-1,-1.118759274E0,2.697542310E-1
3.611171458E0,-4.996903837E-1,-8.175671697E-1,3.519988060E-1
3.631109458E0,-6.149794459E-1,-1.965566278E-1,2.234601974E-1
3.651046458E0,-9.620669484E-1,4.146683812E-1,-1.596422791E-1
3.670984458E0,-1.598666787E0,5.219380856E-1,-7.058384418E-1
3.690921458E0,-2.133159161E0,3.262940645E-1,-9.737144113E-1
3.710859458E0,-2.377303123E0,3.368899822E-1,-1.057043314E0
3.730796458E0,-2.515636921E0,4.384624064E-1,-1.133524537E0
3.750734458E0,-2.609869480E0,8.080680966E-1,-1.157567263E0
3.770672458E0,-2.572280169E0,1.033231735E0,-1.085388780E0
3.790609458E0,-2.457033396E0,-2.497156383E-3,-1.090783119E0
3.810547458E0,-2.425964117E0,-1.356559634E0,-1.395594478E0
3.830484458E0,-2.223232031E0,-3.105792999E0,-1.508209705E0
3.850422458E0,-1.698759675E0,-3.501646519E0,-1.304681659E0
3.870359458E0,-1.316600084E0,-2.814855814E0,-9.639573097E-1
3.890297458E0,-9.466933608E-1,-1.600573301E0,-6.131243110E-1
3.910234458E0,-7.211770415E-1,7.226017863E-2,-3.023453057E-1
3.930172458E0,-5.261766315E-1,1.575110435E0,-3.482121974E-2
3.950110458E0,-3.680765331E-1,3.221047163E0,2.401620895E-1
3.970047458E0,-2.629144788E-1,2.891069174E0,3.438770473E-1
3.989985458E0,-1.966561377E-1,3.719747365E-1,4.285021126E-1
4.009922458E0,-1.608906835E-1,2.653936744E-1,6.219592094E-1
4.029860458E0,-2.600262165E-1,4.665504694E-1,6.354535222E-1
4.049797458E0,-3.698753715E-1,5.719293356E-1,4.820028543E-1
4.069735458E0,-4.458731115E-1,8.906793594E-1,3.340171874E-1
4.089672458E0,-4.076924324E-1,9.098839760E-1,1.829626560E-1
4.109610458E0,-2.849451303E-1,9.163325429E-1,4.452739656E-2
4.129548458E0,-3.330596685E-1,7.112813592E-1,-1.813920140E-1
4.149485458E0,-5.460088849E-1,2.131946683E-1,-4.417502284E-1
4.169423458E0,-7.516827583E-1,-7.487385869E-1,-6.751277447E-1
4.189360458E0,-6.310572028E-1,-1.885396481E0,-5.483731031E-1
4.209298458E0,2.134698629E-2,-2.192747593E0,8.217950352E-3
4.229235458E0,4.964524209E-1,-1.815161228E0,4.705463052E-1
4.249173458E0,5.505052209E-1,-1.143314123E0,6.889353991E-1
4.269110458E0,5.039057136E-1,-5.274538994E-1,6.829734445E-1
4.289048458E0,4.383225143E-1,-3.829497099E-1,4.867332280E-1
4.308986458E0,3.871804178E-1,-3.296446800E-1,4.521911144E-1
4.328923917E0,4.165491462E-1,-8.742724359E-2,5.183264017E-1
4.348861917E0,4.267202020E-1,7.196002454E-2,5.310443044E-1
4.368798917E0,4.531593025E-1,6.546323746E-2,6.108543873E-1
4.388736917E0,4.579355121E-1,-2.174462378E-2,6.826869249E-1
4.408673917E0,5.273945928E-1,1.278541684E-1,7.211283445E-1
4.428611917E0,6.254822016E-1,2.216384858E-1,7.349877954E-1
4.448549917E0,6.753798127E-1,6.216384470E-2,7.289027572E-1
4.468486917E0,7.273988128E-1,-1.212613657E-1,7.049878240E-1
4.488424917E0,7.639943957E-1,-1.937800348E-1,6.586070061E-1
4.508361917E0,7.336328626E-1,-2.318246365E-1,5.646782517E-1
4.528299917E0,6.787775159E-1,-1.392371655E-1,4.546962082E-1
4.548236917E0,6.163978577E-1,6.670499220E-3,3.445248306E-1
4.568174917E0,5.335091352E-1,1.329703778E-1,1.582349390E-1
4.588112917E0,4.114583433E-1,1.552559882E-1,-1.068526506E-1
4.608049917E0,3.861941695E-1,3.501482308E-1,-3.602682650E-1
4.627987917E0,3.156427443E-1,5.911624432E-1,-5.666110516E-1
4.647924917E0,9.470798075E-2,4.070232213E-1,-7.141693830E-1
4.667862917E0,-2.559812665E-1,9.698254615E-2,-8.319891691E-1
4.687799917E0,-6.708308458E-1,-2.878756523E-1,-9.153513908E-1
4.707737917E0,-8.991965055E-1,-9.335089922E-1,-8.134264350E-1
4.727675917E0,-8.974500895E-1,-1.980731606E0,-4.282925129E-1
4.747612917E0,-5.587372780E-1,-3.398065805E0,-4.512400925E-2
4.767550917E0,-3.135734797E-1,-4.499503613E0,-5.234135315E-2
4.787487917E0,-5.469440222E-1,-3.816572189E0,-4.061214328E-1
4.807425917E0,-6.203478575E-1,-1.306032538E0,-3.501176536E-1
4.827362917E0,-4.409554005E-1,8.708344772E-3,-1.061185598E-1
4.847300917E0,-5.206131563E-2,8.194224834E-1,8.841561526E-2
4.867238917E0,1.102058887E-1,1.620107770E0,1.564266235E-1
4.887175917E0,5.239885673E-2,2.091018200E0,1.931666732E-1
4.907113917E0,-8.117665537E-3,2.571756840E0,2.103627473E-1
4.927050917E0,-2.155877054E-1,2.424894810E0,1.744856983E-1
4.946988917E0,-2.038925886E-1,1.250830650E0,1.642142981E-1
4.966926917E0,-1.597028524E-1,4.799768031E-1,2.679424584E-1
4.986863917E0,-3.022504449E-1,4.658386111E-1,4.894838929E-1
5.006801917E0,-6.606854796E-1,6.399478316E-1,6.229427457E-1
5.026738917E0,-1.007246017E0,8.658392429E-1,6.798931360E-1
5.046676917E0,-7.096962929E-1,8.231538534E-1,4.659177065E-1
5.066613917E0,-2.344118059E-1,1.154043913E0,3.205355108E-1
5.086551917E0,1.159922313E-2,1.462566376E0,1.273936182E-1
5.106489917E0,-1.154218987E-2,1.353915215E0,-1.233878657E-1
5.126426917E0,5.851022154E-2,1.053542852E0,-2.169538289E-1
5.146364917E0,2.816063464E-1,5.444700122E-1,-2.186966836E-1
5.166301917E0,3.646176457E-1,2.024708688E-1,-3.397659063E-1
5.186239917E0,2.211442739E-1,-2.576027215E-1,-5.130003691E-1
5.206177917E0,3.652447164E-1,-1.033819914E0,-4.121642709E-1
5.226114917E0,8.997994661E-1,-2.161676407E0,1.346298158E-1
5.246052917E0,1.514769673E0,-2.267539501E0,5.443410873E-1
5.265989917E0,1.716846228E0,-1.396619081E0,6.283465624E-1
5.285927917E0,1.838533878E0,8.980078995E-2,8.329116106E-1
5.305865917E0,1.835556388E0,8.436724544E-1,9.111016393E-1
5.325802167E0,1.850492358E0,5.045897365E-1,9.675289989E-1
5.345740167E0,1.840179205E0,-9.942692518E-2,9.951493144E-1
5.365677167E0,1.897860289E0,1.115265936E-1,9.417178035E-1
5.385615167E0,1.877944827E0,3.469564319E-1,8.230823278E-1
5.405553167E0,1.886771441E0,4.982234240E-1,8.180904388E-1
5.425490167E0,1.914973736E0,4.044548869E-1,9.480522871E-1
5.445428167E0,1.879896283E0,2.386440486E-1,1.043582082E0
5.465365167E0,1.833584428E0,1.798443943E-1,1.092206120E0
5.485303167E0,1.734767318E0,9.181919694E-2,1.047912717E0
5.505241167E0,1.513028502E0,1.163133606E-1,9.323225021E-1
5.525178167E0,1.345333099E0,2.189340144E-1,7.914405465E-1
5.545116167E0,1.194483161E0,2.918372452E-1,6.385775208E-1
5.565053167E0,1.015947580E0,1.053861305E-1,5.267106295E-1
5.584991167E0,7.865982056E-1,-1.671441942E-1,4.006618559E-1
5.604929167E0,5.924145579E-1,-1.448420882E-1,2.061056197E-1
5.624866167E0,3.803369999E-1,-7.527419180E-2,-5.022706464E-2
5.644804167E0,2.151976228E-1,-1.944421604E-2,-3.180195391E-1
5.664741167E0,-3.795760497E-2,1.627351791E-1,-6.357159615E-1
5.684679167E0,-5.000095963E-1,3.942794502E-1,-1.051907063E0
5.704617167E0,-9.361512065E-1,4.470345378E-1,-1.408329606E0
5.724554167E0,-1.413626313E0,3.642019928E-1,-1.546481729E0
5.744492167E0,-1.707406640E0,3.442269266E-1,-1.457419634E0
5.764429167E0,-1.836921811E0,4.646452069E-1,-1.384133935E0
5.784367167E0,-2.044963360E0,3.490712345E-1,-1.279159784E0
5.804305167E0,-2.017943144E0,-3.126196563E-1,-1.075849533E0
5.824242167E0,-1.795149803E0,-1.059080005E0,-6.671683788E-1
5.844180167E0,-1.333779812E0,-1.907602787E0,-5.060197115E-1
5.864117167E0,-9.886700511E-1,-2.514983177E0,-6.274914742E-1
5.884055167E0,-7.375676632E-1,-1.777798176E0,-6.922357082E-1
5.903993167E0,-6.064075232E-1,-4.703594446E-1,-6.440367699E-1
5.923930167E0,-5.433053374E-1,7.559977174E-1,-6.355285645E-1
5.943868167E0,-5.564721823E-1,1.730387688E0,-5.573562384E-1
5.963806167E0,-5.005790591E-1,1.054611325E0,-4.867006540E-1
5.983743167E0,-4.435959756E-1,-7.424382120E-2,-2.325670421E-1
6.003681167E0,-4.522769153E-1,1.802001745E-1,5.167048052E-2
6.023618167E0,-4.065561891E-1,4.414035678E-1,1.540481597E-1
6.043556167E0,-3.475291133E-1,5.886214972E-1,2.625146508E-1
6.063494167E0,-3.279722333E-1,6.477146745E-1,3.304044306E-1
6.083431167E0,-4.130823016E-1,5.674773455E-1,3.280286491E-1
6.103369167E0,-5.545291305E-1,5.205577612E-1,2.303653061E-1
6.123306167E0,-6.301970482E-1,6.286531091E-1,1.161318123E-1
6.143244167E0,-5.914756656E-1,5.063176155E-1,4.472729191E-2
6.163182167E0,-4.978789985E-1,4.789173603E-1,-1.730370685E-3
6.183119167E0,-4.526841938E-1,3.717911839E-1,-1.114718989E-2
6.203057167E0,-5.138655305E-1,1.933455467E-1,-6.979793310E-2
6.222995167E0,-5.655681491E-1,-6.099277139E-1,-1.750048250E-1
6.242932167E0,-3.214752674E-2,-1.588853002E0,-1.466844231E-1
6.262870167E0,2.286881357E-1,-1.956500053E0,-7.954625040E-2
6.282807167E0,5.115348101E-1,-6.836330891E-1,8.377748728E-2
6.302745167E0,8.006830812E-1,6.177961826E-1,4.218718708E-1
6.322683167E0,7.885742188E-1,2.595988512E-1,4.710740447E-1
6.342620167E0,5.557853580E-1,-8.186591268E-1,4.017297924E-1
6.362558167E0,3.724814355E-1,-9.503588080E-1,3.500587642E-1
6.382496167E0,1.354874969E-1,-7.197207808E-1,3.146589398E-1
6.402433167E0,-4.549705423E-3,-4.954025149E-1,3.588981032E-1
6.422371167E0,-1.170080751E-1,-3.712515533E-1,4.908106029E-1
6.442308167E0,-1.587545425E-1,-1.731925011E-1,4.897417724E-1
6.462246167E0,-9.407158196E-2,1.729221642E-2,4.942809343E-1
6.482184167E0,6.098498777E-2,3.454897553E-2,5.683303475E-1
6.502121167E0,1.382570565E-1,-2.494635731E-1,5.708594322E-1
6.522059167E0,1.773812994E-2,-4.910069704E-1,5.035606027E-1
6.541997167E0,-1.902807951E-1,-4.557358027E-1,3.016594052E-1
6.561934167E0,-2.402968854E-1,-4.719917178E-1,-2.843299881E-2
6.581872167E0,-2.812722623E-1,-6.412787437E-1,-2.824924588E-1
6.601809167E0,-5.797995329E-1,-5.951519608E-1,-3.754353523E-1
6.621747167E0,-7.264798880E-1,-2.090469152E-1,-4.596861899E-1
6.641685167E0,-6.912097335E-1,4.024063349E-1,-4.774025679E-1
6.661622167E0,-6.682717800E-1,9.689790010E-1,-5.765798092E-1
6.681560167E0,-7.076113820E-1,1.454646111E0,-7.042788267E-1
6.701498167E0,-7.674838305E-1,1.747897148E0,-9.153289199E-1
6.721435167E0,-8.621981144E-1,1.465232134E0,-1.121699572E0
6.741373167E0,-9.627358913E-1,9.607487321E-1,-1.052192211E0
6.761310167E0,-9.471302629E-1,4.195632339E-1,-7.874055505E-1
6.781248167E0,-8.367460370E-1,-3.681606650E-1,-5.270798206E-1
6.801186167E0,-5.585334897E-1,-1.531811237E0,8.394754678E-2
6.821123167E0,-2.544811666E-1,-2.697800159E0,3.363590240E-1
6.841061167E0,-1.828498542E-1,-3.324375868E0,5.848207697E-2
6.860999167E0,-3.858324587E-1,-2.842929125E0,-3.108967245E-1
6.880936167E0,-3.413789272E-1,-1.685857892E0,-3.180938065E-1
6.900874167E0,-2.572644055E-1,-4.432000220E-1,-2.357494533E-1
6.920812167E0,-2.670269012E-1,8.058731556E-1,-1.379295439E-1
6.940749167E0,-2.890352607E-1,2.131970882E0,-8.934529126E-2
6.960687167E0,-4.759739935E-1,2.622943878E0,-1.814531386E-1
6.980624167E0,-6.314023733E-1,1.461156487E0,-4.255906343E-1
7.000562167E0,-6.111973524E-1,4.728770554E-1,-3.616964519E-1
7.020500167E0,-7.093276381E-1,5.334545970E-1,-1.297723055E-1
7.040437167E0,-7.215588093E-1,5.590950251E-1,2.581085823E-2
7.060375167E0,-7.694125175E-1,5.834968090E-1,8.299504966E-2
7.080313167E0,-7.969707251E-1,6.425231099E-1,1.136975437E-1
7.100250167E0,-8.912928700E-1,6.217136383E-1,3.537347540E-2
7.120188167E0,-1.127270818E0,6.971437335E-1,-2.368580699E-1
7.140126167E0,-1.120118022E0,1.069022179E0,-5.228711367E-1
7.160063167E0,-8.970333934E-1,1.370614052E0,-6.822130084E-1
7.180001167E0,-5.950711370E-1,1.273273945E0,-5.570478439E-1
7.199938167E0,-3.358807862E-1,8.493909836E-1,-3.884257674E-1
7.219876167E0,-3.138802648E-1,7.129966617E-1,-4.898158908E-1
7.239814167E0,-4.002338648E-1,5.814269185E-1,-6.507241130E-1
7.259751167E0,-4.015746415E-1,-7.138226926E-2,-5.657723546E-1
7.279689167E0,-1.254261732E-1,-1.002840400E0,-2.228749692E-1
7.299627167E0,2.739193439E-1,-1.566411138E0,3.255090117E-1
7.319565417E0,5.917171836E-1,-1.151844501E0,7.702355981E-1
7.339503417E0,5.905939937E-1,-8.249431849E-1,1.029150367E0
7.359441417E0,4.449625611E-1,-8.072879314E-1,1.077169538E0
7.379378417E0,3.468858302E-1,-5.073063374E-1,1.055710554E0
7.399316417E0,1.775456518E-1,-1.821814924E-1,9.837816954E-1
7.419254417E0,5.961808190E-2,-2.900232561E-2,8.240656853E-1
7.439191417E0,-8.579532057E-2,7.461886853E-2,7.612317801E-1
7.459129417E0,-1.916147321E-1,6.994821876E-2,7.002847791E-1
7.479067417E0,-3.224109709E-1,-7.320041209E-2,5.430151820E-1
7.499004417E0,-3.708544672E-1,-2.525640428E-1,4.015295506E-1
7.518942417E0,-2.097511441E-1,-2.656724155E-1,3.357288539E-1
7.538879417E0,-9.867707640E-2,3.122826666E-2,3.632951081E-1
7.558817417E0,1.263154298E-1,2.210288048E-1,3.325266242E-1
7.578755417E0,3.469061852E-1,4.558466673E-1,1.829888523E-1
7.598692417E0,4.400678873E-1,8.825103641E-1,2.557571530E-1
7.618630417E0,5.376139879E-1,1.329232216E0,5.345912576E-1
7.638568417E0,1.056091547E0,1.386423588E0,6.146067977E-1
7.658505417E0,1.263173819E0,1.230829000E0,7.044423223E-1
7.678443417E0,1.268349290E0,1.250679135E0,7.161912918E-1
7.698381417E0,1.145079970E0,9.665189385E-1,5.631744862E-1
7.718318417E0,8.262104988E-1,7.925258279E-1,1.280372292E-1
