"Time (s)","X (µT)","Y (µT)","Z (µT)"
1.836733833E0,-2.644567108E1,-3.787475204E1,-2.095299911E1
1.856671833E0,-2.606468201E1,-3.784262848E1,-2.118181992E1
1.876608833E0,-2.564823914E1,-3.781446457E1,-2.166593552E1
1.896546833E0,-2.558166504E1,-3.784109497E1,-2.211801910E1
1.916483833E0,-2.558433533E1,-3.782255936E1,-2.237420654E1
1.936421833E0,-2.597640228E1,-3.752363968E1,-2.220737076E1
1.956358833E0,-2.641098785E1,-3.751480484E1,-2.169876099E1
1.976295833E0,-2.670590973E1,-3.741220093E1,-2.111674881E1
1.996233833E0,-2.690683746E1,-3.751327515E1,-2.046518707E1
2.016170833E0,-2.671047211E1,-3.787904739E1,-2.020695877E1
2.036108833E0,-2.664157867E1,-3.830775452E1,-2.017280197E1
2.056045833E0,-2.632091522E1,-3.847372055E1,-1.948226547E1
2.075983833E0,-2.589562225E1,-3.903190231E1,-1.931593323E1
2.095920833E0,-2.576583862E1,-3.915739822E1,-1.900797653E1
2.115858833E0,-2.535900879E1,-3.975632477E1,-1.871817017E1
2.135795833E0,-2.473905182E1,-4.008398819E1,-1.855405426E1
2.155733833E0,-2.413004303E1,-4.049330902E1,-1.777646637E1
2.175670833E0,-2.365286255E1,-4.093286514E1,-1.752144623E1
2.195608833E0,-2.335105133E1,-4.113216019E1,-1.715690231E1
2.215545833E0,-2.274819946E1,-4.151449585E1,-1.723529053E1
2.235483833E0,-2.220969391E1,-4.172522354E1,-1.739220428E1
2.255420833E0,-2.167974854E1,-4.207646179E1,-1.708179855E1
2.275358833E0,-2.137306213E1,-4.226837540E1,-1.686405563E1
2.295295833E0,-2.140377808E1,-4.233805466E1,-1.641426849E1
2.315233458E0,-2.155631256E1,-4.254506302E1,-1.616426468E1
2.335170458E0,-2.167048645E1,-4.254644012E1,-1.526100159E1
2.355108458E0,-2.177889252E1,-4.264519501E1,-1.511569214E1
2.375045458E0,-2.196926880E1,-4.265129471E1,-1.507143784E1
2.394983458E0,-2.198561096E1,-4.254677963E1,-1.521185684E1
2.414920458E0,-2.189945984E1,-4.236386871E1,-1.537266541E1
2.434858458E0,-2.214548492E1,-4.213294220E1,-1.592713547E1
2.454795458E0,-2.196337128E1,-4.197974396E1,-1.658462524E1
2.474733458E0,-2.217485046E1,-4.157965851E1,-1.696442032E1
2.494670458E0,-2.226958466E1,-4.137450790E1,-1.746858978E1
2.514608458E0,-2.218687439E1,-4.113989639E1,-1.790438461E1
2.534545458E0,-2.212463379E1,-4.104100800E1,-1.808502197E1
2.554483458E0,-2.178852844E1,-4.088845444E1,-1.895794678E1
2.574420458E0,-2.151040649E1,-4.076359940E1,-1.926522446E1
2.594358458E0,-2.134799194E1,-4.056907654E1,-1.938579559E1
2.614295458E0,-2.125486755E1,-4.058887863E1,-1.940715790E1
2.634233458E0,-2.118656158E1,-4.063597107E1,-1.963688278E1
2.654170458E0,-2.076498413E1,-4.044657898E1,-2.049338913E1
2.674108458E0,-2.007791138E1,-4.004643250E1,-2.142660522E1
2.694045458E0,-1.938223267E1,-3.982638550E1,-2.263493347E1
2.713983458E0,-1.849025726E1,-3.959988403E1,-2.400664902E1
2.733920458E0,-1.731837463E1,-3.907235336E1,-2.517230225E1
2.753858458E0,-1.681874084E1,-3.859054947E1,-2.640959167E1
2.773795458E0,-1.656750488E1,-3.786885834E1,-2.752994156E1
2.793733458E0,-1.717085266E1,-3.749601746E1,-2.794180679E1
2.813670458E0,-1.880091858E1,-3.687868500E1,-2.721960068E1
2.833608458E0,-2.099935150E1,-3.618424225E1,-2.674235916E1
2.853545458E0,-2.260326385E1,-3.545528793E1,-2.620085526E1
2.873483458E0,-2.319738007E1,-3.496329880E1,-2.592442322E1
2.893420458E0,-2.401932526E1,-3.413969421E1,-2.657221985E1
2.913358458E0,-2.375813293E1,-3.309603119E1,-2.836008835E1
2.933295458E0,-2.282742310E1,-3.197185135E1,-3.007524872E1
2.953233458E0,-2.122681427E1,-3.091578865E1,-3.214965439E1
2.973170458E0,-1.941139984E1,-2.975683403E1,-3.444192123E1
2.993108458E0,-1.772196960E1,-2.857075500E1,-3.644528580E1
3.013045458E0,-1.691291809E1,-2.728293610E1,-3.771643829E1
3.032983458E0,-1.635908508E1,-2.634646034E1,-3.854917908E1
3.052920458E0,-1.601905823E1,-2.557901001E1,-3.883579254E1
3.072858458E0,-1.594564056E1,-2.491244316E1,-3.938586426E1
3.092795458E0,-1.548102570E1,-2.422410583E1,-3.990470886E1
3.112733458E0,-1.502644348E1,-2.354032898E1,-4.064007568E1
3.132670458E0,-1.442168427E1,-2.274631691E1,-4.143998718E1
3.152608458E0,-1.334224701E1,-2.177840805E1,-4.248819351E1
3.172545458E0,-1.251986694E1,-2.065751266E1,-4.366564560E1
3.192483458E0,-1.171258545E1,-1.946456909E1,-4.422100830E1
3.212421458E0,-1.122303772E1,-1.822589493E1,-4.492878723E1
3.232358458E0,-1.070253754E1,-1.723057175E1,-4.533770370E1
3.252296458E0,-1.027848053E1,-1.678957176E1,-4.577040100E1
3.272233458E0,-9.399154663E0,-1.635773277E1,-4.608380508E1
3.292171458E0,-9.481369019E0,-1.600793457E1,-4.625059509E1
3.312108458E0,-9.665084839E0,-1.502902985E1,-4.624734497E1
3.332046458E0,-1.018271637E1,-1.405032730E1,-4.651526260E1
3.351983458E0,-1.069367218E1,-1.259937286E1,-4.639317703E1
3.371921458E0,-1.122851562E1,-1.123566055E1,-4.699913025E1
3.391858458E0,-1.116087341E1,-1.016981506E1,-4.745508957E1
3.411796458E0,-1.113259888E1,-9.094825745E0,-4.754204559E1
3.431733458E0,-1.129843140E1,-8.255172729E0,-4.755738068E1
3.451671458E0,-1.196071625E1,-7.358844757E0,-4.742084122E1
3.471608458E0,-1.318927002E1,-6.183393478E0,-4.749727631E1
3.491546458E0,-1.463780212E1,-5.513545990E0,-4.719940186E1
3.511484458E0,-1.574884796E1,-4.818233490E0,-4.697890091E1
3.531421458E0,-1.713536835E1,-4.343166351E0,-4.665652466E1
3.551359458E0,-1.876900482E1,-3.739459991E0,-4.621452713E1
3.571296458E0,-2.007408142E1,-3.209178925E0,-4.557398987E1
3.591234458E0,-2.129164124E1,-2.986892700E0,-4.526119614E1
3.611171458E0,-2.220109558E1,-2.450431824E0,-4.494519806E1
3.631109458E0,-2.263821411E1,-1.655353546E0,-4.490886307E1
3.651046458E0,-2.252026367E1,-1.274658203E0,-4.514446640E1
3.670984458E0,-2.236890411E1,-3.680725098E-1,-4.537615585E1
3.690921458E0,-2.187495422E1,7.518043518E-1,-4.571664429E1
3.710859458E0,-2.164022827E1,2.358982086E0,-4.575108719E1
3.730796458E0,-2.134619904E1,4.116943359E0,-4.585883713E1
3.750734458E0,-2.085543060E1,6.092704773E0,-4.602706909E1
3.770672458E0,-2.021917725E1,7.949604034E0,-4.613842010E1
3.790609458E0,-1.965582275E1,9.924224854E0,-4.616915894E1
3.810547458E0,-2.010430145E1,1.187992477E1,-4.568215942E1
3.830484458E0,-2.194800568E1,1.356195831E1,-4.411594391E1
3.850422458E0,-2.536095428E1,1.454365921E1,-4.181283188E1
3.870359458E0,-2.846241760E1,1.520932388E1,-3.974036407E1
3.890297458E0,-3.068959045E1,1.572124481E1,-3.776818085E1
3.910234458E0,-3.178231812E1,1.604248810E1,-3.681277847E1
3.930172458E0,-3.125903320E1,1.636203766E1,-3.702791595E1
3.950110458E0,-2.953468323E1,1.675751495E1,-3.824272919E1
3.970047458E0,-2.670068359E1,1.727624512E1,-3.974047089E1
3.989985458E0,-2.508203888E1,1.770782852E1,-4.105423737E1
4.009922458E0,-2.468560791E1,1.814311218E1,-4.126476669E1
4.029860458E0,-2.432398224E1,1.861697388E1,-4.141040421E1
4.049797458E0,-2.362689972E1,1.915298843E1,-4.200476074E1
4.069735458E0,-2.282958221E1,1.959561539E1,-4.195195007E1
4.089672458E0,-2.197969055E1,2.008328629E1,-4.211308670E1
4.109610458E0,-2.096837616E1,2.041423416E1,-4.246391296E1
4.129548458E0,-2.021717072E1,2.059586334E1,-4.284098816E1
4.149485458E0,-1.962764740E1,2.087904739E1,-4.290248489E1
4.169423458E0,-1.966284943E1,2.117354965E1,-4.272419739E1
4.189360458E0,-2.071781921E1,2.155381393E1,-4.184218216E1
4.209298458E0,-2.245816803E1,2.175857544E1,-4.117874908E1
4.229235458E0,-2.413953400E1,2.148009109E1,-4.009619904E1
4.249173458E0,-2.517614746E1,2.134758377E1,-3.954080963E1
4.269110458E0,-2.558918762E1,2.123102188E1,-3.912895203E1
4.289048458E0,-2.559164429E1,2.119396591E1,-3.876870728E1
4.308986458E0,-2.572623444E1,2.106148148E1,-3.890428162E1
4.328923917E0,-2.557595062E1,2.094913483E1,-3.885532379E1
4.348861917E0,-2.538766479E1,2.086030960E1,-3.893128204E1
4.368798917E0,-2.504216003E1,2.071015930E1,-3.879256058E1
4.388736917E0,-2.462491608E1,2.070982742E1,-3.916424179E1
4.408673917E0,-2.431886292E1,2.080906296E1,-3.938668060E1
4.428611917E0,-2.388710022E1,2.119448471E1,-4.000087738E1
4.448549917E0,-2.323241425E1,2.081280518E1,-4.026157379E1
4.468486917E0,-2.290989685E1,2.041553879E1,-4.049147797E1
4.488424917E0,-2.255330658E1,2.013735580E1,-4.055311584E1
4.508361917E0,-2.228878784E1,1.971144867E1,-4.090031052E1
4.528299917E0,-2.217697144E1,1.917885971E1,-4.096272278E1
4.548236917E0,-2.210841370E1,1.881896591E1,-4.103771210E1
4.568174917E0,-2.178984070E1,1.835837173E1,-4.132848358E1
4.588112917E0,-2.152989197E1,1.791814041E1,-4.191254425E1
4.608049917E0,-2.121009827E1,1.740950394E1,-4.173499298E1
4.627987917E0,-2.067257690E1,1.670792770E1,-4.234035873E1
4.647924917E0,-2.023268890E1,1.633445358E1,-4.264417267E1
4.667862917E0,-2.009252930E1,1.607605743E1,-4.251589966E1
4.687799917E0,-2.006156158E1,1.603848648E1,-4.243637848E1
4.707737917E0,-2.074044800E1,1.625243759E1,-4.178234100E1
4.727675917E0,-2.202906036E1,1.664334869E1,-4.110437012E1
4.747612917E0,-2.420231628E1,1.732230377E1,-3.947886658E1
4.767550917E0,-2.722560883E1,1.762152100E1,-3.701099777E1
4.787487917E0,-3.041886139E1,1.765280914E1,-3.426339340E1
4.807425917E0,-3.236814880E1,1.803573990E1,-3.200747681E1
4.827362917E0,-3.235350800E1,1.855087280E1,-3.195818710E1
4.847300917E0,-3.232614136E1,1.877400970E1,-3.210170746E1
4.867238917E0,-3.175810242E1,1.882860565E1,-3.263409042E1
4.887175917E0,-3.047649384E1,1.891175842E1,-3.383836365E1
4.907113917E0,-2.889114380E1,1.902935791E1,-3.522721481E1
4.927050917E0,-2.667127991E1,1.927932358E1,-3.657327271E1
4.946988917E0,-2.480010223E1,1.936883926E1,-3.751905441E1
4.966926917E0,-2.400584412E1,1.973022842E1,-3.753520966E1
4.986863917E0,-2.325260162E1,1.992165375E1,-3.798773956E1
5.006801917E0,-2.249877930E1,2.055217361E1,-3.777230835E1
5.026738917E0,-2.158181763E1,2.136244202E1,-3.799258423E1
5.046676917E0,-2.043389130E1,2.247916412E1,-3.799022675E1
5.066613917E0,-1.943494415E1,2.294055176E1,-3.796836853E1
5.086551917E0,-1.812912750E1,2.306713486E1,-3.819866943E1
5.106489917E0,-1.686011505E1,2.313367081E1,-3.846111679E1
5.126426917E0,-1.565831757E1,2.305865097E1,-3.898369598E1
5.146364917E0,-1.509539032E1,2.281779099E1,-3.905248260E1
5.166301917E0,-1.453231812E1,2.252979660E1,-3.930126953E1
5.186239917E0,-1.432038116E1,2.260129547E1,-3.939678955E1
5.206177917E0,-1.470027924E1,2.227240372E1,-3.922201157E1
5.226114917E0,-1.575377655E1,2.207297134E1,-3.878132629E1
5.246052917E0,-1.727509308E1,2.157266617E1,-3.836000061E1
5.265989917E0,-1.877668762E1,2.059928894E1,-3.822044373E1
5.285927917E0,-1.925574493E1,1.962128830E1,-3.833094025E1
5.305865917E0,-1.885579681E1,1.849227905E1,-3.878938293E1
5.325802167E0,-1.795823669E1,1.752612686E1,-3.949971008E1
5.345740167E0,-1.723266602E1,1.627104950E1,-3.978384399E1
5.365677167E0,-1.710868073E1,1.516479874E1,-4.015259552E1
5.385615167E0,-1.662796021E1,1.396659470E1,-4.097757721E1
5.405553167E0,-1.606203461E1,1.249121857E1,-4.147742462E1
5.425490167E0,-1.542413330E1,1.127116776E1,-4.167805099E1
5.445428167E0,-1.481599426E1,1.007352066E1,-4.196686554E1
5.465365167E0,-1.469200897E1,8.735210419E0,-4.243864059E1
5.485303167E0,-1.439899445E1,7.598552704E0,-4.269712067E1
5.505241167E0,-1.417404175E1,6.475997925E0,-4.273296356E1
5.525178167E0,-1.385119629E1,5.598526001E0,-4.285778809E1
5.545116167E0,-1.374773407E1,4.707931519E0,-4.318071747E1
5.565053167E0,-1.347763824E1,3.981388092E0,-4.295761108E1
5.584991167E0,-1.328002167E1,3.852550507E0,-4.320143890E1
5.604929167E0,-1.336342621E1,3.306518555E0,-4.317076111E1
5.624866167E0,-1.342839050E1,2.902008057E0,-4.325639343E1
5.644804167E0,-1.334547424E1,2.441062927E0,-4.301812363E1
5.664741167E0,-1.337313080E1,2.472465515E0,-4.319522858E1
5.684679167E0,-1.316097260E1,2.589244843E0,-4.331398010E1
5.704617167E0,-1.288340759E1,2.899173737E0,-4.302150345E1
5.724554167E0,-1.282485962E1,3.461086273E0,-4.307863617E1
5.744492167E0,-1.257306671E1,4.420009613E0,-4.298673248E1
5.764429167E0,-1.237607574E1,5.614456177E0,-4.309220886E1
5.784367167E0,-1.231982422E1,7.011238098E0,-4.295670700E1
5.804305167E0,-1.246411896E1,8.772010803E0,-4.278953552E1
5.824242167E0,-1.312063599E1,1.039303970E1,-4.204957581E1
5.844180167E0,-1.442641449E1,1.155545425E1,-4.142558289E1
5.864117167E0,-1.663063812E1,1.240270233E1,-4.057739639E1
5.884055167E0,-1.877502441E1,1.280287170E1,-3.972746277E1
5.903993167E0,-2.001396942E1,1.318634796E1,-3.903927231E1
5.923930167E0,-2.035398865E1,1.346686554E1,-3.891718292E1
5.943868167E0,-1.957125092E1,1.382680511E1,-3.890687561E1
5.963806167E0,-1.849708557E1,1.393260956E1,-3.925265503E1
5.983743167E0,-1.819879150E1,1.414918518E1,-3.958948517E1
6.003681167E0,-1.830666351E1,1.439664841E1,-3.930744553E1
6.023618167E0,-1.823809814E1,1.509577560E1,-3.937450027E1
6.043556167E0,-1.794169617E1,1.550777435E1,-3.944286346E1
6.063494167E0,-1.738952637E1,1.602169800E1,-3.953580475E1
6.083431167E0,-1.660503387E1,1.641159058E1,-3.941862488E1
6.103369167E0,-1.622180176E1,1.669374084E1,-3.946275330E1
6.123306167E0,-1.580599976E1,1.743962860E1,-3.968111038E1
6.143244167E0,-1.528698730E1,1.804411316E1,-3.965956116E1
6.163182167E0,-1.489643860E1,1.864544296E1,-3.954329681E1
6.183119167E0,-1.468891907E1,1.896023178E1,-3.902907562E1
6.203057167E0,-1.439592743E1,1.948052216E1,-3.903528595E1
6.222995167E0,-1.471063232E1,1.987512589E1,-3.890082169E1
6.242932167E0,-1.557690430E1,2.014466095E1,-3.846993256E1
6.262870167E0,-1.704007721E1,2.017139053E1,-3.814622498E1
6.282807167E0,-1.837064362E1,1.981804276E1,-3.755332947E1
6.302745167E0,-1.865099335E1,1.929393387E1,-3.800042725E1
6.322683167E0,-1.816391754E1,1.878012085E1,-3.828667450E1
6.342620167E0,-1.837147522E1,1.827790070E1,-3.842829132E1
6.362558167E0,-1.891663361E1,1.816493607E1,-3.835664368E1
6.382496167E0,-1.934674072E1,1.811662674E1,-3.797409821E1
6.402433167E0,-1.984744263E1,1.826697159E1,-3.773551559E1
6.422371167E0,-2.014563751E1,1.838507462E1,-3.750122070E1
6.442308167E0,-2.041136932E1,1.860145187E1,-3.740771484E1
6.462246167E0,-2.054193115E1,1.896913910E1,-3.710269547E1
6.482184167E0,-2.043560791E1,1.923904800E1,-3.732687378E1
6.502121167E0,-2.035343170E1,1.954134750E1,-3.741048050E1
6.522059167E0,-2.039159393E1,1.964233017E1,-3.733171082E1
6.541997167E0,-2.055362701E1,1.982389069E1,-3.724906921E1
6.561934167E0,-2.089944458E1,1.999446106E1,-3.693338013E1
6.581872167E0,-2.152508545E1,2.022398758E1,-3.655872345E1
6.601809167E0,-2.225016785E1,2.039295197E1,-3.612649536E1
6.621747167E0,-2.282348633E1,2.054700089E1,-3.555168152E1
6.641685167E0,-2.313126373E1,2.083891678E1,-3.534754562E1
6.661622167E0,-2.300205231E1,2.094523239E1,-3.559454727E1
6.681560167E0,-2.253891754E1,2.128636932E1,-3.565242004E1
6.701498167E0,-2.177826691E1,2.127259445E1,-3.625334930E1
6.721435167E0,-2.103508759E1,2.151348495E1,-3.656392670E1
6.741373167E0,-2.069333649E1,2.155360031E1,-3.687903595E1
6.761310167E0,-2.059135437E1,2.164330673E1,-3.686370087E1
6.781248167E0,-2.077744293E1,2.194677734E1,-3.672214508E1
6.801186167E0,-2.144918823E1,2.249678421E1,-3.632065964E1
6.821123167E0,-2.246214294E1,2.281447601E1,-3.541469574E1
6.841061167E0,-2.470496368E1,2.324910736E1,-3.373994446E1
6.860999167E0,-2.691401672E1,2.333983231E1,-3.222178268E1
6.880936167E0,-2.892027283E1,2.346421814E1,-3.042679596E1
6.900874167E0,-2.997147369E1,2.338069916E1,-2.936719131E1
6.920812167E0,-3.028814697E1,2.345021057E1,-2.912276459E1
6.940749167E0,-2.971986389E1,2.341091156E1,-2.952332687E1
6.960687167E0,-2.844447327E1,2.356266785E1,-3.099314499E1
6.980624167E0,-2.696508789E1,2.375539780E1,-3.239392853E1
7.000562167E0,-2.647985077E1,2.402463913E1,-3.241770554E1
7.020500167E0,-2.615111542E1,2.419261932E1,-3.234385300E1
7.040437167E0,-2.599903107E1,2.471072006E1,-3.253779602E1
7.060375167E0,-2.585565948E1,2.513414764E1,-3.272101593E1
7.080313167E0,-2.531997681E1,2.571286774E1,-3.260340500E1
7.100250167E0,-2.500907135E1,2.609603882E1,-3.238315201E1
7.120188167E0,-2.466579437E1,2.673740768E1,-3.233539581E1
7.140126167E0,-2.415712738E1,2.721153641E1,-3.252635956E1
7.160063167E0,-2.393447876E1,2.729844284E1,-3.256079865E1
7.180001167E0,-2.367523956E1,2.765751266E1,-3.275519943E1
7.199938167E0,-2.316704559E1,2.772791672E1,-3.308081818E1
7.219876167E0,-2.272894287E1,2.772067642E1,-3.359980392E1
7.239814167E0,-2.247266388E1,2.753537369E1,-3.369238281E1
7.259751167E0,-2.251779938E1,2.767190933E1,-3.399315643E1
7.279689167E0,-2.282572937E1,2.767164993E1,-3.374876022E1
7.299627167E0,-2.370752716E1,2.763425827E1,-3.347121429E1
7.319565417E0,-2.442951965E1,2.758664322E1,-3.307652664E1
7.339503417E0,-2.497946930E1,2.770276260E1,-3.238538361E1
7.359441417E0,-2.502732849E1,2.768671036E1,-3.254540253E1
7.379378417E0,-2.487812042E1,2.786544418E1,-3.248182678E1
7.399316417E0,-2.474236298E1,2.827441025E1,-3.250470352E1
7.419254417E0,-2.426698303E1,2.862759781E1,-3.244130707E1
7.439191417E0,-2.387201691E1,2.895024490E1,-3.301520157E1
7.459129417E0,-2.337489319E1,2.952774429E1,-3.296644211E1
7.479067417E0,-2.305405426E1,2.978084183E1,-3.270950699E1
7.499004417E0,-2.304045868E1,3.011671066E1,-3.241716003E1
7.518942417E0,-2.299080658E1,3.029297256E1,-3.249036407E1
7.538879417E0,-2.312664795E1,3.026514053E1,-3.219463730E1
7.558817417E0,-2.290748596E1,3.042262650E1,-3.212680435E1
7.578755417E0,-2.252216339E1,3.063225174E1,-3.217418671E1
7.598692417E0,-2.214701843E1,3.040946579E1,-3.292181396E1
7.618630417E0,-2.140032959E1,3.015346909E1,-3.390449142E1
7.638568417E0,-2.007987976E1,2.992819595E1,-3.466373444E1
7.658505417E0,-1.864067841E1,2.953808212E1,-3.592283630E1
7.678443417E0,-1.718231964E1,2.864619827E1,-3.724324036E1
7.698381417E0,-1.591265106E1,2.792642593E1,-3.814844513E1
7.718318417E0,-1.493647003E1,2.704372787E1,-3.924232483E1
7.738256417E0,-1.427767944E1,2.639115524E1,-3.973296356E1
7.758194417E0,-1.434716034E1,2.600482178E1,-4.005955505E1
7.778131417E0,-1.507264709E1,2.596677399E1,-3.976975632E1
7.798069417E0,-1.616056061E1,2.622390747E1,-3.954828262E1
7.818007417E0,-1.734624481E1,2.677415085E1,-3.882825851E1
7.837944417E0,-1.849426270E1,2.727941513E1,-3.777269745E1
7.857882417E0,-1.970586395E1,2.799152756E1,-3.670034409E1
7.877820417E0,-2.021325684E1,2.879463577E1,-3.585906219E1
7.897757417E0,-2.014411163E1,2.937916183E1,-3.531631088E1
7.917695417E0,-1.997174072E1,3.044392776E1,-3.470913696E1
7.937633417E0,-2.002195740E1,3.056247330E1,-3.479727936E1
7.957570417E0,-1.912329102E1,3.136236954E1,-3.400630569E1
7.977508417E0,-1.853836060E1,3.256267166E1,-3.363763428E1
7.997446417E0,-1.752602386E1,3.344737625E1,-3.316627502E1
8.017383417E0,-1.664353943E1,3.448427200E1,-3.302022934E1
8.037321417E0,-1.565293884E1,3.531416702E1,-3.250715637E1
8.057259417E0,-1.473229980E1,3.625970840E1,-3.207519150E1
