"Time (s)","Latitude (°)","Longitude (°)","Height (m)","Velocity (m/s)","Direction (°)","Horizontal Accuracy (m)","Vertical Accuracy (°)"
5.076681185E1,3.211412814E1,1.189505104E2,1.469540186E1,6.505592404E-1,3.322547690E2,4.915314555E0,4.915314555E0
5.176681697E1,3.211413959E1,1.189505019E2,1.471763297E1,8.241487018E-1,3.332547607E2,4.906186787E0,4.906186787E0
5.276682222E1,3.211415099E1,1.189504941E2,1.454993374E1,8.567123986E-1,3.313898505E2,4.900956305E0,4.900956305E0
5.376682723E1,3.211415771E1,1.189504997E2,1.497612450E1,4.862413940E-1,3.433332034E2,4.890238589E0,4.890238589E0
5.476683187E1,3.211417145E1,1.189505026E2,1.471589658E1,7.732232393E-1,3.500856502E2,4.889862546E0,4.889862546E0
5.576683748E1,3.211418711E1,1.189505046E2,1.500092021E1,9.848042475E-1,3.531889450E2,4.883020887E0,4.883020887E0
5.676684260E1,3.211419924E1,1.189505092E2,1.500323843E1,1.106607519E0,3.539739226E2,4.876204778E0,4.876204778E0
5.776684773E1,3.211420739E1,1.189505080E2,1.492053857E1,8.284571687E-1,3.493591337E2,4.870396838E0,4.870396838E0
5.876685309E1,3.211421499E1,1.189505128E2,1.523537051E1,5.138764879E-1,6.395419671E0,4.875889033E0,4.875889033E0
5.976685786E1,3.211422815E1,1.189505112E2,1.520946706E1,5.723070930E-1,3.566408030E2,4.863662198E0,4.863662198E0
6.076686275E1,3.211424153E1,1.189505129E2,1.542990205E1,6.769644428E-1,3.582407561E2,4.865419057E0,4.865419057E0
6.176686835E1,3.211425993E1,1.189505115E2,1.500686163E1,8.972095588E-1,3.493965017E2,4.867097844E0,4.867097844E0
6.276687324E1,3.211427538E1,1.189505098E2,1.521710540E1,9.460072417E-1,3.483004036E2,4.873971071E0,4.873971071E0
6.376687825E1,3.211429072E1,1.189505102E2,1.487913016E1,1.028196889E0,3.514006238E2,4.873143597E0,4.873143597E0
6.476688373E1,3.211430638E1,1.189505155E2,1.555578131E1,8.948350609E-1,3.538170828E2,4.873635719E0,4.873635719E0
6.576688862E1,3.211431260E1,1.189505188E2,1.556892137E1,6.978423007E-1,3.558177489E2,4.869305755E0,4.869305755E0
6.676689398E1,3.211432337E1,1.189505278E2,1.545878923E1,5.156706699E-1,3.510725847E2,4.863401873E0,4.863401873E0
6.776689982E1,3.211433152E1,1.189505391E2,1.575010845E1,5.615424928E-1,7.839811842E0,4.872430213E0,4.872430213E0
6.876690412E1,3.211434636E1,1.189505434E2,1.577442410E1,1.106623584E0,5.317814350E-1,4.866225602E0,4.866225602E0
6.976691008E1,3.211435253E1,1.189505460E2,1.581161772E1,8.017271964E-1,3.420719469E-1,4.867860100E0,4.867860100E0
7.076691508E1,3.211436190E1,1.189505464E2,1.604690461E1,5.715781836E-1,3.559104192E2,4.879110713E0,4.879110713E0
7.176692080E1,3.211437245E1,1.189505501E2,1.591028955E1,5.390119452E-1,3.598025006E2,4.892062351E0,4.892062351E0
7.276692605E1,3.211438200E1,1.189505496E2,1.565718646E1,6.174490273E-1,3.507287497E2,4.906925806E0,4.906925806E0
7.376693130E1,3.211439206E1,1.189505491E2,1.586237050E1,6.144032886E-1,3.460720834E2,4.913427376E0,4.913427376E0
7.476693583E1,3.211440280E1,1.189505503E2,1.612021458E1,5.250275675E-1,3.461832982E2,4.918654264E0,4.918654264E0
7.576694179E1,3.211442210E1,1.189505477E2,1.595387668E1,8.522858921E-1,3.430049476E2,4.918592889E0,4.918592889E0
7.676694655E1,3.211442545E1,1.189505474E2,1.593449936E1,6.416363036E-1,3.330853533E2,4.930381499E0,4.930381499E0
7.776695156E1,3.211443838E1,1.189505425E2,1.611461067E1,6.708790695E-1,3.299231279E2,4.929108528E0,4.929108528E0
7.876695740E1,3.211445040E1,1.189505364E2,1.604391604E1,7.748470305E-1,3.271053548E2,4.927310929E0,4.927310929E0
7.976696277E1,3.211446402E1,1.189505343E2,1.576808901E1,9.804802500E-1,3.264297576E2,4.930155416E0,4.930155416E0
8.076696765E1,3.211447996E1,1.189505396E2,1.642115123E1,1.030840411E0,3.281163692E2,4.925643098E0,4.925643098E0
8.176697326E1,3.211448478E1,1.189505430E2,1.613668627E1,7.143618333E-1,3.270451013E2,4.924223833E0,4.924223833E0
8.276697874E1,3.211449274E1,1.189505459E2,1.617843449E1,6.678193563E-1,3.332721854E2,4.918724639E0,4.918724639E0
8.376698375E1,3.211450336E1,1.189505492E2,1.609582830E1,8.444483855E-1,3.329701664E2,4.913310106E0,4.913310106E0
8.476698923E1,3.211451774E1,1.189505479E2,1.664909861E1,1.160647237E0,3.334320150E2,4.919442104E0,4.919442104E0
8.576699412E1,3.211452435E1,1.189505444E2,1.617901572E1,9.853811160E-1,3.276348234E2,4.919351520E0,4.919351520E0
8.676699948E1,3.211453269E1,1.189505421E2,1.606863350E1,9.054470359E-1,3.282593104E2,4.908276150E0,4.908276150E0
8.776700473E1,3.211454195E1,1.189505365E2,1.648011566E1,9.418097429E-1,3.227692920E2,4.911062600E0,4.911062600E0
8.876700997E1,3.211454966E1,1.189505317E2,1.676269428E1,9.157197390E-1,3.233909044E2,4.903428717E0,4.903428717E0
8.976701570E1,3.211455733E1,1.189505286E2,1.677854700E1,8.672483532E-1,3.279227429E2,4.905921380E0,4.905921380E0
9.076702034E1,3.211456103E1,1.189505172E2,1.654203039E1,8.541799973E-1,3.248152552E2,4.906269867E0,4.906269867E0
9.176702547E1,3.211456616E1,1.189505063E2,1.607932154E1,8.976898687E-1,3.250733840E2,4.917775338E0,4.917775338E0
9.276703084E1,3.211457088E1,1.189504919E2,1.657110035E1,9.353073239E-1,3.238265779E2,4.935754118E0,4.935754118E0
9.376703620E1,3.211456951E1,1.189504659E2,1.643904835E1,9.344200750E-1,3.143187468E2,4.930461918E0,4.930461918E0
9.476704204E1,3.211457807E1,1.189504581E2,1.653884333E1,8.945298107E-1,3.242000097E2,4.930424239E0,4.930424239E0
9.576704705E1,3.211458481E1,1.189504492E2,1.677771049E1,8.822915092E-1,3.251142788E2,4.927575559E0,4.927575559E0
9.676705205E1,3.211459151E1,1.189504419E2,1.643787697E1,9.119406041E-1,3.338711070E2,4.918317911E0,4.918317911E0
9.776705730E1,3.211459954E1,1.189504326E2,1.608820367E1,9.273059379E-1,3.345882954E2,4.919514352E0,4.919514352E0
9.876706254E1,3.211460504E1,1.189504206E2,1.647077515E1,8.972416400E-1,3.323791000E2,4.920539148E0,4.920539148E0
9.976706779E1,3.211462002E1,1.189504139E2,1.691743107E1,1.089905196E0,3.330071035E2,4.913131513E0,4.913131513E0
1.007670738E2,3.211462539E1,1.189504041E2,1.659148894E1,9.136875206E-1,3.189944608E2,4.911285389E0,4.911285389E0
1.017670789E2,3.211464012E1,1.189503924E2,1.657581793E1,1.133208092E0,3.212358569E2,4.921741426E0,4.921741426E0
1.027670841E2,3.211464948E1,1.189503897E2,1.646467896E1,9.831086773E-1,3.258958329E2,4.931932346E0,4.931932346E0
1.037670898E2,3.211465727E1,1.189503826E2,1.672215529E1,1.010108858E0,3.237378675E2,4.932031772E0,4.932031772E0
1.047670949E2,3.211466731E1,1.189503731E2,1.709599679E1,1.173593423E0,3.234387405E2,4.935741800E0,4.935741800E0
1.057671000E2,3.211467513E1,1.189503699E2,1.644832057E1,1.051516828E0,3.311128575E2,4.921378142E0,4.921378142E0
1.067671052E2,3.211468734E1,1.189503721E2,1.615164747E1,1.043423645E0,3.334210035E2,4.904311439E0,4.904311439E0
1.077671106E2,3.211469504E1,1.189503665E2,1.645992295E1,8.866312666E-1,3.276406878E2,4.905194330E0,4.905194330E0
1.087671155E2,3.211471147E1,1.189503636E2,1.622757217E1,1.020729156E0,3.381374365E2,4.904002345E0,4.904002345E0
1.097671214E2,3.211472592E1,1.189503543E2,1.608754390E1,1.150266812E0,3.357950839E2,4.900360292E0,4.900360292E0
1.107671264E2,3.211474479E1,1.189503438E2,1.636783118E1,1.447565570E0,3.358913586E2,4.875329888E0,4.875329888E0
1.117671318E2,3.211475523E1,1.189503429E2,1.634260554E1,1.167038140E0,3.379967011E2,4.871369599E0,4.871369599E0
1.127671366E2,3.211476495E1,1.189503425E2,1.662349401E1,9.991637790E-1,3.399286008E2,4.875834901E0,4.875834901E0
1.137671427E2,3.211478039E1,1.189503369E2,1.641591262E1,1.164307982E0,3.374974683E2,4.878602700E0,4.878602700E0
1.147671478E2,3.211479419E1,1.189503327E2,1.652447935E1,1.194217359E0,3.375018482E2,4.888146974E0,4.888146974E0
1.157671527E2,3.211481008E1,1.189503253E2,1.684709941E1,1.290341675E0,3.390135469E2,4.890162331E0,4.890162331E0
1.167671585E2,3.211482376E1,1.189503224E2,1.663833745E1,1.177653466E0,3.431325303E2,4.888510556E0,4.888510556E0
1.177671640E2,3.211483550E1,1.189503188E2,1.684073759E1,1.104113396E0,3.394516821E2,4.887318043E0,4.887318043E0
1.187671686E2,3.211483708E1,1.189503066E2,1.662319957E1,8.682998763E-1,3.230804019E2,4.877649364E0,4.877649364E0
1.197671740E2,3.211484555E1,1.189502924E2,1.696515072E1,9.479151263E-1,3.170514919E2,4.872734175E0,4.872734175E0
1.207671797E2,3.211485454E1,1.189502826E2,1.680130941E1,1.043334452E0,3.175447233E2,4.872039453E0,4.872039453E0
1.217671846E2,3.211486557E1,1.189502732E2,1.676300038E1,1.194166520E0,3.193252338E2,4.873560296E0,4.873560296E0
1.227671901E2,3.211487417E1,1.189502737E2,1.668174643E1,1.149842604E0,3.318736302E2,4.870882409E0,4.870882409E0
1.237671951E2,3.211488111E1,1.189502754E2,1.638559814E1,1.024220241E0,3.417987033E2,4.877358146E0,4.877358146E0
1.247672008E2,3.211488950E1,1.189502693E2,1.634536352E1,1.051939263E0,3.352017172E2,4.878892228E0,4.878892228E0
1.257672058E2,3.211490451E1,1.189502681E2,1.700178860E1,1.095900293E0,3.368851132E2,4.866830156E0,4.866830156E0
1.267672114E2,3.211491798E1,1.189502666E2,1.677364162E1,1.284214047E0,3.382253533E2,4.866031013E0,4.866031013E0
1.277672167E2,3.211492084E1,1.189502633E2,1.667198358E1,9.578450464E-1,3.410739221E2,4.867208843E0,4.867208843E0
1.287672224E2,3.211492237E1,1.189502608E2,1.697521906E1,6.510775348E-1,3.413062013E2,4.875995726E0,4.875995726E0
1.297672272E2,3.211492894E1,1.189502558E2,1.696031823E1,6.982533876E-1,3.372828811E2,4.887642388E0,4.887642388E0
1.307672321E2,3.211493270E1,1.189502503E2,1.708033116E1,5.050461929E-1,3.308248660E2,4.898530643E0,4.898530643E0
1.317672373E2,3.211494907E1,1.189502457E2,1.687491691E1,9.393335883E-1,3.389763884E2,4.908135339E0,4.908135339E0
1.327672435E2,3.211496201E1,1.189502400E2,1.676086591E1,1.113953119E0,3.383440318E2,4.920406419E0,4.920406419E0
1.337666427E2,3.211497176E1,1.189502306E2,1.669598205E1,1.126268896E0,3.324135061E2,4.912997184E0,4.912997184E0
1.347666477E2,3.211498492E1,1.189502263E2,1.663279974E1,1.184037534E0,3.363020349E2,4.923982973E0,4.923982973E0
1.357665370E2,3.211499248E1,1.189502198E2,1.692828717E1,1.047840704E0,3.342625344E2,4.961166896E0,4.961166896E0
1.367665422E2,3.211500333E1,1.189502104E2,1.692354827E1,1.095129536E0,3.297985071E2,4.956360633E0,4.956360633E0
1.377669224E2,3.211501524E1,1.189502049E2,1.656893839E1,1.076998818E0,3.335382866E2,4.966175989E0,4.966175989E0
1.387669275E2,3.211502884E1,1.189501993E2,1.659252752E1,1.128705845E0,3.360036650E2,4.984375059E0,4.984375059E0
1.397664124E2,3.211503797E1,1.189502005E2,1.679269327E1,9.025813701E-1,3.461006137E2,4.989605379E0,4.989605379E0
1.407664179E2,3.211504762E1,1.189501867E2,1.703944727E1,1.036120748E0,3.371691903E2,4.984298994E0,4.984298994E0
1.417669203E2,3.211505662E1,1.189501736E2,1.674938800E1,1.217420067E0,3.379941965E2,4.979692676E0,4.979692676E0
1.427669263E2,3.211506186E1,1.189501641E2,1.664944129E1,1.041410002E0,3.318501422E2,4.977566613E0,4.977566613E0
1.437667673E2,3.211507863E1,1.189501532E2,1.599890671E1,1.450132998E0,3.355963382E2,4.983210062E0,4.983210062E0
1.447667723E2,3.211508469E1,1.189501462E2,1.659883706E1,1.187831953E0,3.383663494E2,4.975016657E0,4.975016657E0
1.457667716E2,3.211508967E1,1.189501401E2,1.625507511E1,1.003288382E0,3.376214837E2,4.950544303E0,4.950544303E0
1.467667773E2,3.211509848E1,1.189501324E2,1.614080316E1,1.051467885E0,3.333272228E2,4.912057689E0,4.912057689E0
1.477669754E2,3.211511010E1,1.189501311E2,1.621326183E1,1.139146386E0,3.402218190E2,4.889456427E0,4.889456427E0
1.487669805E2,3.211512203E1,1.189501156E2,1.642665493E1,1.401558490E0,3.347457730E2,4.886886088E0,4.886886088E0
1.497669733E2,3.211513049E1,1.189501097E2,1.660380708E1,1.219461720E0,3.386199043E2,4.892929598E0,4.892929598E0
1.507669784E2,3.211514025E1,1.189500950E2,1.635607521E1,1.372037136E0,3.355871948E2,4.900004159E0,4.900004159E0
1.517660668E2,3.211514191E1,1.189500819E2,1.641901966E1,1.125714016E0,3.317543139E2,4.901958814E0,4.901958814E0
1.527660720E2,3.211514635E1,1.189500714E2,1.640604391E1,1.046939718E0,3.331047679E2,4.905562911E0,4.905562911E0
1.537660776E2,3.211514861E1,1.189500590E2,1.672979752E1,9.738903014E-1,3.258201553E2,4.900533736E0,4.900533736E0
1.547660824E2,3.211515014E1,1.189500535E2,1.708203789E1,7.912319020E-1,3.331947572E2,4.899108688E0,4.899108688E0
1.557660877E2,3.211515652E1,1.189500433E2,1.694430038E1,9.233516811E-1,3.258857036E2,4.902059787E0,4.902059787E0
1.567660936E2,3.211516659E1,1.189500371E2,1.676770128E1,9.990660984E-1,3.250970931E2,4.904804448E0,4.904804448E0
1.577660986E2,3.211517277E1,1.189500247E2,1.715437251E1,1.101546134E0,3.277105242E2,4.895382352E0,4.895382352E0
1.587661035E2,3.211517772E1,1.189500175E2,1.716088878E1,1.017785367E0,3.300606502E2,4.891128413E0,4.891128413E0
1.597661091E2,3.211518755E1,1.189500163E2,1.698421088E1,9.730741232E-1,3.367479005E2,4.897591692E0,4.897591692E0
1.607661139E2,3.211519582E1,1.189500071E2,1.734337975E1,9.305562411E-1,3.307428453E2,4.919168636E0,4.919168636E0
1.617661200E2,3.211520750E1,1.189499994E2,1.750660002E1,1.026097011E0,3.299408027E2,4.915422656E0,4.915422656E0
1.627661247E2,3.211521524E1,1.189499943E2,1.760699935E1,1.074489954E0,3.307070426E2,4.940040192E0,4.940040192E0
1.637661301E2,3.211522481E1,1.189499923E2,1.758457009E1,1.090196618E0,3.359807125E2,4.956689924E0,4.956689924E0
1.647661355E2,3.211523725E1,1.189499887E2,1.725629598E1,1.157581948E0,3.376983125E2,4.963001309E0,4.963001309E0
1.657661412E2,3.211524616E1,1.189499895E2,1.695313708E1,1.009602695E0,3.404475962E2,4.962270822E0,4.962270822E0
1.667661462E2,3.211526035E1,1.189499885E2,1.727949252E1,1.200046273E0,3.402534253E2,4.975756361E0,4.975756361E0
1.677661512E2,3.211526307E1,1.189499886E2,1.719561764E1,7.357886194E-1,3.348560993E2,4.993048028E0,4.993048028E0
1.687661567E2,3.211526934E1,1.189499869E2,1.748741784E1,6.170620980E-1,3.388339219E2,5.012528859E0,5.012528859E0
1.697661619E2,3.211527307E1,1.189499815E2,1.746532109E1,6.466906922E-1,3.367899693E2,4.999865823E0,4.999865823E0
1.707661674E2,3.211528115E1,1.189499695E2,1.723809716E1,8.691593145E-1,3.296376258E2,4.977799637E0,4.977799637E0
1.717661724E2,3.211529549E1,1.189499670E2,1.710754495E1,9.649601315E-1,3.347699773E2,4.966568294E0,4.966568294E0
1.727661774E2,3.211531105E1,1.189499510E2,1.750407437E1,1.299922973E0,3.281257223E2,4.951436929E0,4.951436929E0
1.737661831E2,3.211532917E1,1.189499538E2,1.733053081E1,1.222730993E0,3.357273159E2,4.917584451E0,4.917584451E0
1.747661890E2,3.211534807E1,1.189499534E2,1.747493368E1,1.315450706E0,3.385525493E2,4.906577964E0,4.906577964E0
1.757661935E2,3.211535744E1,1.189499488E2,1.751854621E1,9.605267084E-1,3.405112485E2,4.905898253E0,4.905898253E0
1.767661990E2,3.211537456E1,1.189499591E2,1.770688760E1,9.119523013E-1,1.021462519E1,4.891051140E0,4.891051140E0
1.777662040E2,3.211538650E1,1.189499805E2,1.734295600E1,9.878963602E-1,3.527191192E1,4.878048036E0,4.878048036E0
1.787662092E2,3.211538767E1,1.189499962E2,1.744012357E1,8.993738340E-1,6.418162622E1,4.871941625E0,4.871941625E0
1.797662150E2,3.211540491E1,1.189500165E2,1.741187330E1,1.390865637E0,5.318194567E1,4.865828468E0,4.865828468E0
1.807662199E2,3.211540981E1,1.189500313E2,1.742680310E1,1.223099303E0,5.962720498E1,4.861028378E0,4.861028378E0
1.817662261E2,3.211541642E1,1.189500433E2,1.776532663E1,1.193725025E0,5.850476274E1,4.860364043E0,4.860364043E0
1.827662309E2,3.211541975E1,1.189500545E2,1.719419171E1,1.091099243E0,6.342409082E1,4.859308397E0,4.859308397E0
1.837662361E2,3.211542785E1,1.189500652E2,1.725353787E1,1.062617000E0,5.869285256E1,4.868763449E0,4.868763449E0
1.847662417E2,3.211543411E1,1.189500732E2,1.713024215E1,9.139484216E-1,5.817736766E1,4.882404468E0,4.882404468E0
1.857662470E2,3.211544281E1,1.189500826E2,1.719453034E1,9.136858826E-1,5.449473410E1,4.900395372E0,4.900395372E0
1.867662525E2,3.211544571E1,1.189500963E2,1.714814468E1,9.645017697E-1,6.514032863E1,4.916437321E0,4.916437321E0
1.877662574E2,3.211545674E1,1.189501022E2,1.696198461E1,8.742098016E-1,6.546714410E1,4.885439614E0,4.885439614E0
1.887662630E2,3.211547162E1,1.189501139E2,1.682729194E1,1.139120356E0,6.217857243E1,4.881345266E0,4.881345266E0
1.897662686E2,3.211547169E1,1.189501090E2,1.730364620E1,6.082008952E-1,5.898998995E1,4.903289808E0,4.903289808E0
1.907662736E2,3.211547480E1,1.189501192E2,1.695763164E1,7.768815514E-1,6.267168593E1,4.919551619E0,4.919551619E0
1.917662784E2,3.211548016E1,1.189501318E2,1.694535394E1,9.181030596E-1,6.445505597E1,4.934202694E0,4.934202694E0
1.927662839E2,3.211548491E1,1.189501473E2,1.681494318E1,1.090346171E0,6.745822781E1,4.945114171E0,4.945114171E0
1.937662891E2,3.211548857E1,1.189501557E2,1.720946909E1,9.873253559E-1,6.498241048E1,4.961583375E0,4.961583375E0
1.947662942E2,3.211549034E1,1.189501730E2,1.713742837E1,1.154253925E0,6.854229798E1,4.982347676E0,4.982347676E0
1.957662995E2,3.211549300E1,1.189501833E2,1.731856303E1,9.633597319E-1,7.010000638E1,4.998533942E0,4.998533942E0
1.967663057E2,3.211550498E1,1.189501899E2,1.727685686E1,7.928351314E-1,6.614852652E1,4.995283670E0,4.995283670E0
1.977663108E2,3.211551553E1,1.189501959E2,1.740571160E1,8.383973126E-1,5.419824990E1,5.004139959E0,5.004139959E0
1.987663152E2,3.211551559E1,1.189501994E2,1.727610086E1,5.618694091E-1,6.510935893E1,5.017377026E0,5.017377026E0
1.997663207E2,3.211552211E1,1.189502096E2,1.714767785E1,7.825604800E-1,6.230307087E1,5.050368607E0,5.050368607E0
2.007663267E2,3.211553279E1,1.189502102E2,1.730774677E1,7.463398137E-1,4.979413755E1,5.066756766E0,5.066756766E0
2.017663323E2,3.211553533E1,1.189502138E2,1.714206453E1,6.724547665E-1,5.101578383E1,5.087878336E0,5.087878336E0
2.027663367E2,3.211554182E1,1.189502221E2,1.730285173E1,8.488615225E-1,5.366651925E1,5.111495220E0,5.111495220E0
2.037663428E2,3.211554002E1,1.189502349E2,1.700168090E1,8.218857384E-1,6.866418926E1,5.117445235E0,5.117445235E0
2.047663479E2,3.211554273E1,1.189502464E2,1.739290802E1,9.550811096E-1,7.201006293E1,5.141849481E0,5.141849481E0
2.057663532E2,3.211553947E1,1.189502608E2,1.730244534E1,9.559295581E-1,8.540070779E1,5.165067371E0,5.165067371E0
2.067663586E2,3.211555696E1,1.189502762E2,1.711280036E1,1.228974865E0,7.270973118E1,5.163225039E0,5.163225039E0
2.077663641E2,3.211557270E1,1.189502855E2,1.685620152E1,1.168395213E0,6.312973123E1,5.185593173E0,5.185593173E0
2.087663686E2,3.211558386E1,1.189502981E2,1.688077122E1,1.240876392E0,6.267744699E1,5.198664770E0,5.198664770E0
2.097663738E2,3.211559436E1,1.189503117E2,1.706427198E1,1.271188950E0,6.423332918E1,5.199548146E0,5.199548146E0
2.107663794E2,3.211560822E1,1.189503173E2,1.691701828E1,9.797694269E-1,5.270613958E1,5.175738976E0,5.175738976E0
2.117663844E2,3.211561077E1,1.189503370E2,1.690041966E1,1.176244943E0,6.239234769E1,5.201342158E0,5.201342158E0
2.127663907E2,3.211561091E1,1.189503482E2,1.679117596E1,1.028293314E0,6.395375638E1,5.210845351E0,5.210845351E0
2.137663953E2,3.211561152E1,1.189503695E2,1.659044620E1,1.330103596E0,7.155136061E1,5.182852171E0,5.182852171E0
