"Time (s)","X (µT)","Y (µT)","Z (µT)"
1.231707042E0,-2.680342102E1,-4.572995186E0,-3.853958130E1
1.251647042E0,-2.661172485E1,-4.733197212E0,-3.877717590E1
1.271586042E0,-2.644941711E1,-4.973839760E0,-3.895871735E1
1.291526042E0,-2.632570648E1,-5.111020088E0,-3.894889832E1
1.311465042E0,-2.636195374E1,-5.177200317E0,-3.885301971E1
1.331405042E0,-2.637287903E1,-5.181239128E0,-3.889929199E1
1.351344042E0,-2.635619354E1,-5.197727203E0,-3.881436920E1
1.371284042E0,-2.632599640E1,-5.312979698E0,-3.885038376E1
1.391223042E0,-2.623521423E1,-5.546093941E0,-3.889925385E1
1.411163042E0,-2.617006683E1,-5.794183731E0,-3.887401199E1
1.431102042E0,-2.623442078E1,-5.985470772E0,-3.872260284E1
1.451042042E0,-2.641003418E1,-6.179775238E0,-3.865224457E1
1.470981042E0,-2.637011719E1,-6.328052521E0,-3.867496490E1
1.490921042E0,-2.603308105E1,-6.338270187E0,-3.873246765E1
1.510860042E0,-2.565840149E1,-6.359760284E0,-3.899405670E1
1.530800042E0,-2.534772491E1,-6.404919624E0,-3.909740448E1
1.550739042E0,-2.511463928E1,-6.425594330E0,-3.918966675E1
1.570679042E0,-2.489921570E1,-6.314536095E0,-3.952018738E1
1.590618042E0,-2.456709290E1,-6.090440750E0,-3.964764404E1
1.610558042E0,-2.445969391E1,-5.727119446E0,-3.982802582E1
1.630497042E0,-2.444208527E1,-5.204324722E0,-3.998988342E1
1.650437042E0,-2.424208832E1,-4.670726776E0,-4.001586914E1
1.670376042E0,-2.404241943E1,-3.939069748E0,-4.015575409E1
1.690316042E0,-2.384614563E1,-3.303077698E0,-4.052969360E1
1.710255042E0,-2.362239838E1,-2.563049316E0,-4.075078583E1
1.730195042E0,-2.313986969E1,-1.813171387E0,-4.104029846E1
1.750134042E0,-2.251771545E1,-1.085065842E0,-4.130989456E1
1.770074042E0,-2.183821106E1,-2.989978790E-1,-4.166331863E1
1.790013042E0,-2.114706421E1,6.543350220E-1,-4.190645981E1
1.809953042E0,-2.082478333E1,1.465120316E0,-4.248181915E1
1.829892042E0,-2.054584503E1,2.284297943E0,-4.249958038E1
1.849832042E0,-2.056919098E1,2.928247452E0,-4.241179657E1
1.869771042E0,-2.067710876E1,3.563896179E0,-4.228259277E1
1.889711042E0,-2.068887329E1,4.028411865E0,-4.218561554E1
1.909650042E0,-2.070704651E1,4.477537155E0,-4.214189911E1
1.929590042E0,-2.066867065E1,4.803409576E0,-4.203255463E1
1.949529042E0,-2.075966644E1,4.882368088E0,-4.197634125E1
1.969469042E0,-2.084339905E1,5.048442841E0,-4.191352844E1
1.989408042E0,-2.102771759E1,5.368745804E0,-4.183389282E1
2.009348042E0,-2.108211517E1,5.705583572E0,-4.184977722E1
2.029286792E0,-2.100109863E1,6.087623596E0,-4.192761230E1
2.049226792E0,-2.091551971E1,6.529445648E0,-4.195470810E1
2.069165792E0,-2.074823761E1,7.114952087E0,-4.190039062E1
2.089105792E0,-2.072085571E1,7.670536041E0,-4.193878937E1
2.109044792E0,-2.083743286E1,8.123723984E0,-4.189203262E1
2.128984792E0,-2.089559937E1,8.501081467E0,-4.167992401E1
2.148923792E0,-2.111899567E1,8.469652176E0,-4.155995941E1
2.168863792E0,-2.127248383E1,8.175750732E0,-4.146969223E1
2.188802792E0,-2.130782318E1,7.805536270E0,-4.143884659E1
2.208741792E0,-2.130448151E1,7.216739655E0,-4.142461777E1
2.228681792E0,-2.127947235E1,6.602773666E0,-4.161492157E1
2.248620792E0,-2.140856934E1,5.719118118E0,-4.178166962E1
2.268560792E0,-2.154018402E1,4.803478241E0,-4.155139160E1
2.288499792E0,-2.178832245E1,3.897247314E0,-4.153322220E1
2.308439792E0,-2.211008453E1,3.004606247E0,-4.166147995E1
2.328378792E0,-2.230720520E1,2.297239304E0,-4.144962692E1
2.348318792E0,-2.259647369E1,1.627983093E0,-4.100999451E1
2.368257792E0,-2.321804047E1,1.026210785E0,-4.079819107E1
2.388197792E0,-2.386127472E1,2.714309692E-1,-4.018263245E1
2.408136792E0,-2.472708130E1,-5.962142944E-1,-3.952036285E1
2.428076792E0,-2.519800568E1,-1.186000824E0,-3.916311264E1
2.448015792E0,-2.625698090E1,-2.412872314E0,-3.842892456E1
2.467955792E0,-2.697064972E1,-3.475391388E0,-3.778928375E1
2.487894792E0,-2.754199219E1,-4.296185493E0,-3.715525818E1
2.507834792E0,-2.794123077E1,-4.893390656E0,-3.666197205E1
2.527773792E0,-2.822481537E1,-5.202698708E0,-3.637273407E1
2.547713792E0,-2.842205811E1,-5.315476418E0,-3.616872406E1
2.567652792E0,-2.854991150E1,-5.288407326E0,-3.609915924E1
2.587591792E0,-2.858123779E1,-5.047052383E0,-3.615026855E1
2.607531792E0,-2.837141418E1,-4.802745819E0,-3.635163879E1
2.627470792E0,-2.802771759E1,-4.732182503E0,-3.652760696E1
2.647410792E0,-2.781770325E1,-4.881881714E0,-3.660681152E1
2.667349792E0,-2.794091034E1,-4.961687088E0,-3.646057129E1
2.687289792E0,-2.819869995E1,-4.989987373E0,-3.625712585E1
2.707228792E0,-2.850341034E1,-4.934413910E0,-3.607393646E1
2.727168792E0,-2.859680176E1,-4.862106323E0,-3.588447952E1
2.747107792E0,-2.843566895E1,-4.758723259E0,-3.599320221E1
2.767047792E0,-2.802494049E1,-4.769118309E0,-3.620027924E1
2.786986792E0,-2.760046387E1,-4.674499512E0,-3.647725677E1
2.806926792E0,-2.702670288E1,-4.675445557E0,-3.680036926E1
2.826865792E0,-2.647593689E1,-4.646445274E0,-3.715860367E1
2.846805792E0,-2.610153198E1,-4.681662560E0,-3.746375275E1
2.866744792E0,-2.586206055E1,-4.760655403E0,-3.744727325E1
2.886683792E0,-2.585877991E1,-4.926098824E0,-3.741934967E1
2.906623792E0,-2.598719025E1,-5.240364075E0,-3.731423187E1
2.926562792E0,-2.610591888E1,-5.580935478E0,-3.719823456E1
2.946502792E0,-2.626132202E1,-5.877440453E0,-3.709274292E1
2.966441792E0,-2.621604156E1,-6.029556274E0,-3.704722595E1
2.986381792E0,-2.620423889E1,-6.125191689E0,-3.705934525E1
3.006320792E0,-2.618276215E1,-6.091961861E0,-3.708148956E1
3.026260333E0,-2.633690643E1,-5.989885330E0,-3.693605042E1
3.046199333E0,-2.657297516E1,-5.809528351E0,-3.678379059E1
3.066139333E0,-2.680046082E1,-5.552400589E0,-3.653872681E1
3.086078333E0,-2.709396362E1,-5.630562782E0,-3.632882690E1
3.106018333E0,-2.733311462E1,-5.774082184E0,-3.609460449E1
3.125957333E0,-2.726763153E1,-6.093608856E0,-3.596550751E1
3.145896333E0,-2.699076080E1,-6.426886559E0,-3.615274811E1
3.165836333E0,-2.666422272E1,-6.842800140E0,-3.620703888E1
3.185775333E0,-2.650268555E1,-6.978912354E0,-3.623787689E1
3.205715333E0,-2.634095001E1,-7.086047173E0,-3.631484222E1
3.225654333E0,-2.616109467E1,-7.060837746E0,-3.624540710E1
3.245594333E0,-2.610254669E1,-7.235516548E0,-3.629570770E1
3.265533333E0,-2.604148102E1,-7.464402199E0,-3.619892120E1
3.285473333E0,-2.599379730E1,-7.818720818E0,-3.608354950E1
3.305412333E0,-2.584599304E1,-8.248113632E0,-3.603331757E1
3.325352333E0,-2.567285919E1,-8.674995422E0,-3.608778381E1
3.345291333E0,-2.544178772E1,-9.160583496E0,-3.594832993E1
3.365230333E0,-2.538992310E1,-9.385573387E0,-3.586718369E1
3.385170333E0,-2.533911896E1,-9.761718750E0,-3.572519684E1
3.405109333E0,-2.549990082E1,-1.000949478E1,-3.558077240E1
3.425049333E0,-2.559117889E1,-1.032211494E1,-3.543386078E1
3.444988333E0,-2.566531372E1,-1.062194538E1,-3.524572754E1
3.464928333E0,-2.557056427E1,-1.093805313E1,-3.513392639E1
3.484867333E0,-2.529935455E1,-1.122889137E1,-3.527027130E1
3.504807333E0,-2.513084412E1,-1.136750698E1,-3.527394867E1
3.524746333E0,-2.510575104E1,-1.134924507E1,-3.528028870E1
3.544685333E0,-2.508137512E1,-1.116458893E1,-3.532699203E1
3.564625333E0,-2.478224182E1,-1.102498436E1,-3.570497894E1
3.584564333E0,-2.431103516E1,-1.092716503E1,-3.612034225E1
3.604504333E0,-2.387445831E1,-1.079909134E1,-3.639755630E1
3.624443333E0,-2.337223816E1,-1.078825760E1,-3.661001968E1
3.644383333E0,-2.302604675E1,-1.083674145E1,-3.677239990E1
3.664322333E0,-2.296687317E1,-1.076651192E1,-3.676351929E1
3.684261333E0,-2.326425934E1,-1.063753414E1,-3.651821899E1
3.704201333E0,-2.379299927E1,-1.037509251E1,-3.633266068E1
3.724140333E0,-2.417652130E1,-1.007882595E1,-3.612297821E1
3.744080333E0,-2.465769958E1,-9.482069016E0,-3.575794220E1
3.764019333E0,-2.489028931E1,-8.955698013E0,-3.571628571E1
3.783959333E0,-2.495654297E1,-8.382375717E0,-3.572627258E1
3.803898333E0,-2.486418915E1,-7.720875740E0,-3.582398987E1
3.823838333E0,-2.475119019E1,-7.150812149E0,-3.590724945E1
3.843777333E0,-2.490829468E1,-6.815791130E0,-3.582274628E1
3.863716333E0,-2.517279053E1,-6.533399582E0,-3.560259628E1
3.883656333E0,-2.544935608E1,-6.377385139E0,-3.551619339E1
3.903595333E0,-2.567402649E1,-6.348435402E0,-3.517556763E1
3.923535333E0,-2.594329071E1,-6.412588120E0,-3.493233109E1
3.943474333E0,-2.614948273E1,-6.530169487E0,-3.462629318E1
3.963414333E0,-2.658942413E1,-6.545385361E0,-3.416215134E1
3.983353333E0,-2.712046814E1,-6.365686417E0,-3.367417908E1
4.003292333E0,-2.758083344E1,-6.354596138E0,-3.311827850E1
4.023232333E0,-2.811833191E1,-6.154588699E0,-3.271512604E1
4.043172167E0,-2.854571533E1,-5.898114204E0,-3.245138550E1
4.063112167E0,-2.876010132E1,-5.866534233E0,-3.216838074E1
4.083051167E0,-2.888359833E1,-5.998113632E0,-3.195804787E1
4.102991167E0,-2.879384613E1,-6.285611153E0,-3.189999771E1
4.122930167E0,-2.857859039E1,-6.561005592E0,-3.191162872E1
4.142869167E0,-2.847860718E1,-6.533170700E0,-3.185253716E1
4.162809167E0,-2.852746582E1,-6.413216591E0,-3.171173286E1
4.182748167E0,-2.871773529E1,-6.145957947E0,-3.143371391E1
4.202688167E0,-2.888106537E1,-5.906554222E0,-3.113289833E1
4.222627167E0,-2.897635651E1,-5.754550934E0,-3.116194153E1
4.242567167E0,-2.892580414E1,-5.790958405E0,-3.117343521E1
4.262506167E0,-2.873674011E1,-6.026818275E0,-3.136147118E1
4.282445167E0,-2.848013306E1,-6.299799919E0,-3.138324547E1
4.302385167E0,-2.811560822E1,-6.794346809E0,-3.134033012E1
4.322324167E0,-2.779141998E1,-7.339532852E0,-3.144342232E1
4.342264167E0,-2.753014374E1,-8.005458832E0,-3.129269981E1
4.362203167E0,-2.753726196E1,-8.600355148E0,-3.084347153E1
4.382143167E0,-2.791900635E1,-9.110000610E0,-3.024013138E1
4.402082167E0,-2.806896210E1,-9.519518852E0,-2.981404877E1
4.422021167E0,-2.788541412E1,-9.833332062E0,-2.978575897E1
4.441961167E0,-2.755982208E1,-9.939207077E0,-3.010124588E1
4.461900167E0,-2.714873505E1,-9.412595749E0,-3.052176285E1
4.481840167E0,-2.688773346E1,-8.389595032E0,-3.113784218E1
4.501779167E0,-2.674752808E1,-7.065735817E0,-3.155169487E1
4.521718167E0,-2.686229706E1,-5.427859306E0,-3.182342720E1
4.541658167E0,-2.724990082E1,-3.177211761E0,-3.175300598E1
4.561597167E0,-2.779278564E1,-2.008323669E-1,-3.152860260E1
4.581537167E0,-2.806828308E1,2.969993591E0,-3.119607925E1
4.601476167E0,-2.812988281E1,5.897903442E0,-3.088662529E1
4.621416167E0,-2.811758423E1,7.229785919E0,-3.068121147E1
4.641355167E0,-2.795101166E1,9.376970291E0,-3.032889748E1
4.661294167E0,-2.751870728E1,1.073516273E1,-3.026337624E1
4.681234167E0,-2.756923676E1,1.167860603E1,-2.988796043E1
4.701173167E0,-2.786621094E1,1.240647507E1,-2.923640442E1
4.721113167E0,-2.808289337E1,1.295361328E1,-2.855220795E1
4.741052167E0,-2.830020142E1,1.360395050E1,-2.794026184E1
4.760991167E0,-2.819916534E1,1.439961624E1,-2.750072479E1
4.780931167E0,-2.771302032E1,1.503656387E1,-2.737263489E1
4.800870167E0,-2.712736511E1,1.557770920E1,-2.762939072E1
4.820810167E0,-2.658794403E1,1.593790817E1,-2.769643211E1
4.840749167E0,-2.623833466E1,1.617388916E1,-2.776424980E1
4.860689167E0,-2.594066620E1,1.625899887E1,-2.778182602E1
4.880628167E0,-2.582228088E1,1.616123962E1,-2.769587898E1
4.900567167E0,-2.581095123E1,1.592539978E1,-2.753826332E1
4.920507167E0,-2.601564789E1,1.565323639E1,-2.720175171E1
4.940446167E0,-2.625685120E1,1.543396378E1,-2.675012589E1
4.960386167E0,-2.673796844E1,1.511555481E1,-2.626118088E1
4.980325167E0,-2.719975281E1,1.478483582E1,-2.567390060E1
5.000264167E0,-2.770967102E1,1.460425568E1,-2.502042389E1
5.020204167E0,-2.813355255E1,1.450879288E1,-2.439549637E1
5.040142333E0,-2.829733276E1,1.453286362E1,-2.387638474E1
5.060082333E0,-2.826470947E1,1.450039291E1,-2.344596481E1
5.080021333E0,-2.819276428E1,1.429160309E1,-2.324159241E1
5.099960333E0,-2.816123962E1,1.393026352E1,-2.336512375E1
5.119900333E0,-2.806621552E1,1.354788589E1,-2.329627609E1
5.139839333E0,-2.794990540E1,1.313895798E1,-2.331437683E1
5.159779333E0,-2.796678162E1,1.269869995E1,-2.329500961E1
5.179718333E0,-2.798599243E1,1.222386551E1,-2.320009995E1
5.199657333E0,-2.784771729E1,1.182223892E1,-2.314628983E1
5.219597333E0,-2.767279053E1,1.128986168E1,-2.314325333E1
5.239536333E0,-2.753950500E1,1.082124138E1,-2.321571732E1
5.259476333E0,-2.745507050E1,1.033202934E1,-2.314785004E1
5.279415333E0,-2.742331696E1,9.656166077E0,-2.298596573E1
5.299354333E0,-2.752366638E1,8.938110352E0,-2.278988647E1
5.319294333E0,-2.774399567E1,8.213787079E0,-2.224306488E1
5.339233333E0,-2.785157776E1,7.595848083E0,-2.192202377E1
5.359173333E0,-2.794530487E1,6.941591263E0,-2.157390976E1
5.379112333E0,-2.804221344E1,6.585603714E0,-2.125758743E1
5.399051333E0,-2.825884247E1,6.181413651E0,-2.079882431E1
5.418991333E0,-2.816665649E1,5.844572067E0,-2.066092682E1
5.438930333E0,-2.790293884E1,5.570049286E0,-2.068601990E1
5.458870333E0,-2.769573212E1,5.551332474E0,-2.076969528E1
5.478809333E0,-2.745679474E1,5.650819778E0,-2.072232056E1
5.498748333E0,-2.719470215E1,5.901107788E0,-2.053115463E1
5.518688333E0,-2.703256226E1,6.206359863E0,-2.038188934E1
5.538627333E0,-2.687290192E1,6.426040649E0,-2.036767960E1
5.558567333E0,-2.654273224E1,6.664613724E0,-2.054240799E1
5.578506333E0,-2.611935425E1,6.853511810E0,-2.063220978E1
5.598445333E0,-2.581046295E1,7.118597031E0,-2.060159302E1
5.618385333E0,-2.562509918E1,7.403781891E0,-2.045602798E1
5.638324333E0,-2.541760254E1,7.681079865E0,-2.043093491E1
5.658264333E0,-2.533624268E1,7.931303024E0,-2.047888565E1
5.678203333E0,-2.503580475E1,8.119903564E0,-2.059986496E1
5.698142333E0,-2.489332581E1,8.272857666E0,-2.077357483E1
5.718082333E0,-2.456153870E1,8.590282440E0,-2.098363876E1
5.738021333E0,-2.428196716E1,8.812307358E0,-2.148492050E1
5.757961333E0,-2.394567871E1,9.001615524E0,-2.171603012E1
5.777900333E0,-2.378370667E1,9.052804947E0,-2.195370102E1
5.797839333E0,-2.351546478E1,9.015758514E0,-2.222833252E1
5.817779333E0,-2.340210724E1,8.847127914E0,-2.255651093E1
5.837718333E0,-2.358836365E1,8.623199463E0,-2.273966217E1
5.857657333E0,-2.362435150E1,8.314155579E0,-2.272407532E1
5.877597333E0,-2.368085480E1,8.107580185E0,-2.284840012E1
5.897536333E0,-2.390817261E1,8.073108673E0,-2.294541931E1
5.917476333E0,-2.415950775E1,8.077354431E0,-2.291989899E1
5.937415333E0,-2.454032898E1,8.137424469E0,-2.259461975E1
5.957354333E0,-2.509241486E1,8.257692337E0,-2.226841736E1
5.977294333E0,-2.567845154E1,8.334207535E0,-2.194401932E1
5.997233333E0,-2.615756226E1,8.285131454E0,-2.162389755E1
6.017173333E0,-2.642771149E1,8.032056808E0,-2.143941116E1
6.037112292E0,-2.661351013E1,7.770910263E0,-2.146815109E1
6.057051292E0,-2.662136078E1,7.619598389E0,-2.151522827E1
6.076991292E0,-2.656209564E1,7.657903671E0,-2.163267517E1
6.096930292E0,-2.664580536E1,7.664413452E0,-2.163896561E1
6.116870292E0,-2.678937531E1,7.727922440E0,-2.169290543E1
6.136809292E0,-2.689929199E1,7.662471771E0,-2.165355682E1
6.156748292E0,-2.714218140E1,7.644435883E0,-2.156223679E1
6.176688292E0,-2.737105560E1,7.526121140E0,-2.151630020E1
6.196627292E0,-2.760855103E1,7.208795547E0,-2.148706436E1
6.216566292E0,-2.792407227E1,6.853906631E0,-2.150970840E1
6.236506292E0,-2.838490295E1,6.406633377E0,-2.134797287E1
6.256445292E0,-2.887823486E1,5.780746460E0,-2.112990189E1
6.276385292E0,-2.929795074E1,5.316429138E0,-2.102571487E1
6.296324292E0,-2.961306000E1,4.903944016E0,-2.085276794E1
6.316263292E0,-2.999600220E1,4.432306290E0,-2.069590378E1
6.336203292E0,-3.032393646E1,3.982584000E0,-2.073943329E1
6.356142292E0,-3.052242279E1,3.519021988E0,-2.077985382E1
6.376081292E0,-3.072759247E1,3.202688217E0,-2.093256378E1
6.396021292E0,-3.101158905E1,2.863958359E0,-2.119682693E1
6.415960292E0,-3.113814545E1,2.707077026E0,-2.163734055E1
6.435900292E0,-3.118852234E1,2.736154556E0,-2.207257080E1
6.455839292E0,-3.114892578E1,2.963129044E0,-2.257790375E1
6.475778292E0,-3.113786316E1,3.207361221E0,-2.293520737E1
6.495718292E0,-3.120829010E1,3.660127640E0,-2.315296936E1
6.515657292E0,-3.133820343E1,4.069528580E0,-2.327184296E1
6.535596292E0,-3.114993286E1,4.146659851E0,-2.356576157E1
6.555536292E0,-3.103806305E1,3.982379913E0,-2.408308411E1
6.575475292E0,-3.093164825E1,3.625308990E0,-2.453395462E1
6.595415292E0,-3.100721741E1,3.462047577E0,-2.469572067E1
6.615354292E0,-3.103423309E1,3.484321594E0,-2.472402573E1
6.635293292E0,-3.115541077E1,3.627649307E0,-2.466948318E1
6.655233292E0,-3.126068878E1,3.867038727E0,-2.457641220E1
6.675172292E0,-3.127057648E1,4.065301895E0,-2.457526398E1
6.695111292E0,-3.120436096E1,4.229181290E0,-2.468379974E1
6.715051292E0,-3.100805664E1,4.512805939E0,-2.506385422E1
6.734990292E0,-3.077826691E1,4.631448746E0,-2.537355042E1
6.754930292E0,-3.067888641E1,4.780786514E0,-2.579246902E1
6.774869292E0,-3.051627350E1,4.725385666E0,-2.606716156E1
6.794808292E0,-3.046702576E1,4.677433014E0,-2.618259430E1
6.814748292E0,-3.046589661E1,4.557731628E0,-2.635268021E1
6.834687292E0,-3.048337555E1,4.544801712E0,-2.646165085E1
6.854626292E0,-3.054390717E1,4.577037811E0,-2.652552795E1
6.874566292E0,-3.062046051E1,4.655941010E0,-2.661600494E1
6.894505292E0,-3.062941742E1,4.700723648E0,-2.669263840E1
6.914445292E0,-3.066864014E1,4.975975037E0,-2.665135574E1
6.934384292E0,-3.070018005E1,5.303071976E0,-2.663724899E1
6.954323292E0,-3.084888458E1,5.716871262E0,-2.672650146E1
6.974263292E0,-3.085472870E1,6.069150925E0,-2.665498734E1
6.994202292E0,-3.079898071E1,6.482307434E0,-2.649699020E1
7.014141292E0,-3.068268585E1,6.940473557E0,-2.650605392E1
7.034081708E0,-3.059221649E1,7.317256927E0,-2.660128021E1
7.054020708E0,-3.033464813E1,7.479867935E0,-2.672064209E1
7.073959708E0,-3.012025452E1,7.568967819E0,-2.680878448E1
7.093899708E0,-2.984015656E1,7.631626129E0,-2.688273621E1
7.113838708E0,-2.955049133E1,7.574575424E0,-2.707704926E1
7.133778708E0,-2.927307129E1,7.513683319E0,-2.746930122E1
7.153717708E0,-2.906054688E1,7.294998169E0,-2.770921707E1
7.173656708E0,-2.886639404E1,6.710411072E0,-2.786882591E1
7.193596708E0,-2.873355865E1,5.924423218E0,-2.783217239E1
7.213535708E0,-2.869664001E1,4.931697845E0,-2.802982330E1
7.233474708E0,-2.862090302E1,3.805034637E0,-2.798944092E1
7.253414708E0,-2.868939209E1,2.775341034E0,-2.783372307E1
7.273353708E0,-2.881548309E1,1.797136307E0,-2.766853523E1
7.293292708E0,-2.895658875E1,9.448566437E-1,-2.739693069E1
7.313232708E0,-2.912461853E1,2.217025757E-1,-2.714000320E1
7.333171708E0,-2.939760590E1,-2.028961182E-1,-2.691551971E1
7.353111708E0,-2.958321381E1,-5.748977661E-1,-2.671719360E1
7.373050708E0,-2.956709290E1,-8.857936859E-1,-2.636172104E1
7.392989708E0,-2.944664764E1,-9.797821045E-1,-2.636999130E1
7.412929708E0,-2.922124481E1,-1.043767929E0,-2.664279938E1
7.432868708E0,-2.909514618E1,-1.131267548E0,-2.684034729E1
7.452807708E0,-2.891820526E1,-9.331359863E-1,-2.682190704E1
7.472747708E0,-2.878209686E1,-6.575298309E-1,-2.668463135E1
7.492686708E0,-2.862220764E1,-5.541744232E-1,-2.657157516E1
7.512625708E0,-2.837858582E1,-4.338359833E-1,-2.649060059E1
7.532565708E0,-2.823296356E1,-3.858356476E-1,-2.659275436E1
7.552504708E0,-2.798731995E1,-2.446441650E-1,-2.672091293E1
7.572443708E0,-2.801624298E1,-2.389907837E-3,-2.650483704E1
7.592383708E0,-2.826580811E1,3.426952362E-1,-2.616677475E1
7.612322708E0,-2.857020569E1,7.355899811E-1,-2.591594696E1
7.632261708E0,-2.853913879E1,1.034151077E0,-2.582858658E1
7.652201708E0,-2.842518616E1,1.384927750E0,-2.584378433E1
7.672140708E0,-2.835726166E1,1.738119125E0,-2.599016953E1
7.692080708E0,-2.810565948E1,1.943920135E0,-2.617435074E1
7.712019708E0,-2.791124725E1,2.195245743E0,-2.659201431E1
7.731958708E0,-2.773809814E1,2.279607773E0,-2.692691422E1
7.751898708E0,-2.761746979E1,2.308416367E0,-2.705201340E1
7.771837708E0,-2.744773102E1,2.366964340E0,-2.714833450E1
7.791776708E0,-2.747821045E1,2.390010834E0,-2.716682053E1
7.811716708E0,-2.757085419E1,2.357328415E0,-2.716607666E1
7.831655708E0,-2.770526123E1,2.452014923E0,-2.696754837E1
7.851594708E0,-2.776821899E1,2.474555969E0,-2.685145187E1
7.871534708E0,-2.785974884E1,2.499755859E0,-2.682001877E1
7.891473708E0,-2.784481812E1,2.664291382E0,-2.693135071E1
7.911412708E0,-2.798400879E1,2.794952393E0,-2.705675125E1
7.931352708E0,-2.807788086E1,3.032880783E0,-2.698871994E1
7.951291708E0,-2.822472382E1,3.208190918E0,-2.681399155E1
7.971230708E0,-2.821149445E1,3.262035370E0,-2.678015137E1
7.991170708E0,-2.807139587E1,3.343496323E0,-2.710404205E1
8.011109708E0,-2.782031250E1,3.200220108E0,-2.757250023E1
8.031049042E0,-2.761745453E1,2.964635849E0,-2.799067497E1
