"Time (s)","Latitude (°)","Longitude (°)","Height (m)","Velocity (m/s)","Direction (°)","Horizontal Accuracy (m)","Vertical Accuracy (°)"
4.446897542E1,3.211699200E1,1.189490524E2,1.793321378E1,1.376482860E0,3.376156464E2,4.735508161E0,4.735508161E0
4.546895480E1,3.211700314E1,1.189490435E2,1.755962488E1,1.301517397E0,3.341319034E2,4.738986593E0,4.738986593E0
4.646893334E1,3.211701337E1,1.189490345E2,1.777843889E1,1.171725892E0,3.366108585E2,4.739700346E0,4.739700346E0
4.746891534E1,3.211702653E1,1.189490228E2,1.808609900E1,1.304468393E0,3.339785979E2,4.738967796E0,4.738967796E0
4.846889639E1,3.211703925E1,1.189490159E2,1.772759427E1,1.352780484E0,3.343177439E2,4.738267042E0,4.738267042E0
4.946887970E1,3.211705309E1,1.189490051E2,1.778513227E1,1.451290881E0,3.347001805E2,4.733435999E0,4.733435999E0
5.046886301E1,3.211706857E1,1.189489979E2,1.825733002E1,1.495913263E0,3.385338487E2,4.735180321E0,4.735180321E0
5.146884787E1,3.211708238E1,1.189489899E2,1.869227436E1,1.474892944E0,3.409666144E2,4.725358879E0,4.725358879E0
5.246883249E1,3.211708921E1,1.189489834E2,1.844798200E1,1.062636003E0,3.369874763E2,4.735031073E0,4.735031073E0
5.346881866E1,3.211709105E1,1.189489752E2,1.914116013E1,6.973090253E-1,3.111325366E2,4.724293567E0,4.724293567E0
5.446880507E1,3.211710616E1,1.189489714E2,1.819975086E1,1.054238779E0,3.330757978E2,4.731396596E0,4.731396596E0
5.546879315E1,3.211712122E1,1.189489618E2,1.781407752E1,1.424114882E0,3.387444507E2,4.732915891E0,4.732915891E0
5.646878040E1,3.211713685E1,1.189489506E2,1.792809187E1,1.530822987E0,3.388831093E2,4.731813772E0,4.731813772E0
5.746876907E1,3.211715085E1,1.189489401E2,1.804478882E1,1.519347234E0,3.372766756E2,4.727923194E0,4.727923194E0
5.846875751E1,3.211716316E1,1.189489308E2,1.822639878E1,1.502634219E0,3.324682806E2,4.728682885E0,4.728682885E0
5.946874738E1,3.211717727E1,1.189489242E2,1.827423404E1,1.494320236E0,3.336635090E2,4.732329487E0,4.732329487E0
6.046873772E1,3.211719121E1,1.189489171E2,1.803108079E1,1.441713749E0,3.353889803E2,4.732923693E0,4.732923693E0
6.146872699E1,3.211720403E1,1.189489105E2,1.761408573E1,1.357936282E0,3.406547531E2,4.736229512E0,4.736229512E0
6.246871889E1,3.211721477E1,1.189488967E2,1.766059953E1,1.412035083E0,3.321063349E2,4.741098808E0,4.741098808E0
6.346870947E1,3.211722632E1,1.189488879E2,1.735245015E1,1.350752273E0,3.321100545E2,4.742421163E0,4.742421163E0
6.446870100E1,3.211724020E1,1.189488781E2,1.783204764E1,1.455643519E0,3.365880007E2,4.742631671E0,4.742631671E0
6.546869326E1,3.211725177E1,1.189488685E2,1.736762244E1,1.485418985E0,3.350004921E2,4.731053939E0,4.731053939E0
6.646868479E1,3.211726757E1,1.189488635E2,1.712498920E1,1.530737216E0,3.376693761E2,4.734861158E0,4.734861158E0
6.746867752E1,3.211728472E1,1.189488648E2,1.663295708E1,1.522179959E0,3.445788336E2,4.733974382E0,4.733974382E0
6.846867049E1,3.211730031E1,1.189488581E2,1.649118713E1,1.541706044E0,3.375048606E2,4.732484094E0,4.732484094E0
6.946866274E1,3.211731602E1,1.189488560E2,1.613986043E1,1.524296378E0,3.372871221E2,4.727932570E0,4.727932570E0
7.046865630E1,3.211733482E1,1.189488591E2,1.568979589E1,1.499269198E0,3.428605301E2,4.728950877E0,4.728950877E0
7.146864974E1,3.211735076E1,1.189488593E2,1.559035080E1,1.500075024E0,3.437718623E2,4.730494092E0,4.730494092E0
7.246864414E1,3.211736649E1,1.189488574E2,1.553890732E1,1.497767947E0,3.394300229E2,4.728452608E0,4.728452608E0
7.346863830E1,3.211738011E1,1.189488543E2,1.516264831E1,1.491310432E0,3.390449621E2,4.729714105E0,4.729714105E0
7.446863210E1,3.211739486E1,1.189488581E2,1.532354860E1,1.474185517E0,3.509210194E2,4.731346962E0,4.731346962E0
7.546862602E1,3.211741265E1,1.189488586E2,1.533970608E1,1.538909268E0,3.513024815E2,4.729640388E0,4.729640388E0
7.646862066E1,3.211742675E1,1.189488490E2,1.559098584E1,1.544219102E0,3.382514154E2,4.729680340E0,4.729680340E0
7.746861446E1,3.211744081E1,1.189488472E2,1.498608107E1,1.514208861E0,3.386212591E2,4.730857339E0,4.730857339E0
7.846860945E1,3.211745716E1,1.189488467E2,1.514822708E1,1.571464104E0,3.400433255E2,4.732902692E0,4.732902692E0
7.946860421E1,3.211746994E1,1.189488449E2,1.500434463E1,1.546894695E0,3.408556800E2,4.727025385E0,4.727025385E0
8.046859944E1,3.211748155E1,1.189488405E2,1.498891149E1,1.538960976E0,3.402376994E2,4.731146022E0,4.731146022E0
8.146859419E1,3.211749605E1,1.189488410E2,1.491014973E1,1.546862205E0,3.449244608E2,4.721949532E0,4.721949532E0
8.246858966E1,3.211750703E1,1.189488336E2,1.465033107E1,1.544017104E0,3.388837785E2,4.718174412E0,4.718174412E0
8.346858525E1,3.211751829E1,1.189488257E2,1.494709934E1,1.547942890E0,3.372977640E2,4.723622885E0,4.723622885E0
8.446858096E1,3.211753047E1,1.189488208E2,1.486275374E1,1.538206468E0,3.372094533E2,4.726140428E0,4.726140428E0
8.546857619E1,3.211754102E1,1.189488142E2,1.487703285E1,1.529009136E0,3.355995682E2,4.728563595E0,4.728563595E0
8.646857083E1,3.211755201E1,1.189488075E2,1.460998211E1,1.523039014E0,3.317882057E2,4.729330203E0,4.729330203E0
8.746856725E1,3.211756443E1,1.189488000E2,1.443232987E1,1.518589271E0,3.351366310E2,4.730021645E0,4.730021645E0
8.846856344E1,3.211757583E1,1.189487957E2,1.399477875E1,1.511108989E0,3.383808826E2,4.731183899E0,4.731183899E0
8.946855867E1,3.211758968E1,1.189487893E2,1.408627552E1,1.530002121E0,3.372238182E2,4.730292843E0,4.730292843E0
9.046855426E1,3.211760385E1,1.189487854E2,1.403525391E1,1.551761873E0,3.391593437E2,4.729643252E0,4.729643252E0
9.146855068E1,3.211761892E1,1.189487875E2,1.373353222E1,1.505639986E0,3.475819851E2,4.728740473E0,4.728740473E0
9.246854663E1,3.211763355E1,1.189487831E2,1.378154435E1,1.543097695E0,3.460448966E2,4.727088899E0,4.727088899E0
9.346854186E1,3.211764617E1,1.189487762E2,1.400740887E1,1.551066734E0,3.424334320E2,4.724693709E0,4.724693709E0
9.446853876E1,3.211766107E1,1.189487691E2,1.420442259E1,1.554275451E0,3.406904937E2,4.725846874E0,4.725846874E0
9.546853471E1,3.211767865E1,1.189487675E2,1.408499274E1,1.604335810E0,3.469252971E2,4.726230595E0,4.726230595E0
9.646853089E1,3.211769279E1,1.189487632E2,1.405687775E1,1.572354749E0,3.443281964E2,4.723509212E0,4.723509212E0
9.746852803E1,3.211770562E1,1.189487540E2,1.385615718E1,1.575264625E0,3.360541329E2,4.724514047E0,4.724514047E0
9.846852362E1,3.211771689E1,1.189487430E2,1.350820953E1,1.565133250E0,3.288477317E2,4.723690904E0,4.723690904E0
9.946851957E1,3.211772718E1,1.189487338E2,1.364287370E1,1.561798573E0,3.253981004E2,4.725221223E0,4.725221223E0
1.004685155E2,3.211774212E1,1.189487279E2,1.353200576E1,1.580343862E0,3.314841315E2,4.725083420E0,4.725083420E0
1.014685124E2,3.211775477E1,1.189487205E2,1.347217465E1,1.576277315E0,3.316281430E2,4.726016006E0,4.726016006E0
1.024685092E2,3.211776767E1,1.189487118E2,1.342610630E1,1.580230531E0,3.299026512E2,4.726115540E0,4.726115540E0
1.034685055E2,3.211778262E1,1.189487090E2,1.308541692E1,1.552375602E0,3.379773476E2,4.727751265E0,4.727751265E0
1.044685025E2,3.211779555E1,1.189486998E2,1.356042771E1,1.560460514E0,3.331694805E2,4.729201111E0,4.729201111E0
1.054684988E2,3.211780893E1,1.189486931E2,1.355885277E1,1.575142901E0,3.342608862E2,4.725049235E0,4.725049235E0
1.064684952E2,3.211781948E1,1.189486858E2,1.371355413E1,1.564036078E0,3.344818284E2,4.728376372E0,4.728376372E0
1.074684920E2,3.211783155E1,1.189486793E2,1.353516043E1,1.556410395E0,3.349029803E2,4.721875733E0,4.721875733E0
1.084684885E2,3.211784385E1,1.189486736E2,1.339548359E1,1.559490564E0,3.361419483E2,4.722715650E0,4.722715650E0
1.094684854E2,3.211785745E1,1.189486682E2,1.345645526E1,1.570122654E0,3.390072925E2,4.724569291E0,4.724569291E0
1.104684818E2,3.211787081E1,1.189486655E2,1.335921646E1,1.568396646E0,3.445187912E2,4.724042238E0,4.724042238E0
1.114684781E2,3.211788543E1,1.189486680E2,1.327898821E1,1.578242200E0,3.542095921E2,4.724380435E0,4.724380435E0
1.124684743E2,3.211789822E1,1.189486653E2,1.314566971E1,1.569663411E0,3.521158568E2,4.722725735E0,4.722725735E0
1.134684712E2,3.211791009E1,1.189486587E2,1.339597589E1,1.563597147E0,3.447669082E2,4.723479035E0,4.723479035E0
1.144684675E2,3.211792344E1,1.189486527E2,1.342909522E1,1.570184805E0,3.417845968E2,4.723155920E0,4.723155920E0
1.154684646E2,3.211793539E1,1.189486482E2,1.313283739E1,1.558551966E0,3.407293943E2,4.724803624E0,4.724803624E0
1.164684618E2,3.211794830E1,1.189486457E2,1.299343003E1,1.532503195E0,3.440570008E2,4.725489258E0,4.725489258E0
1.174684578E2,3.211796289E1,1.189486413E2,1.329600998E1,1.558146023E0,3.451918528E2,4.722631696E0,4.722631696E0
1.184684541E2,3.211797416E1,1.189486314E2,1.334367761E1,1.567006725E0,3.358082609E2,4.720068263E0,4.720068263E0
1.194684523E2,3.211798605E1,1.189486231E2,1.282922865E1,1.530878735E0,3.338854753E2,4.721679499E0,4.721679499E0
1.204684478E2,3.211799742E1,1.189486154E2,1.283047206E1,1.536179492E0,3.330702041E2,4.722499166E0,4.722499166E0
1.214684452E2,3.211800923E1,1.189486075E2,1.302847729E1,1.510007924E0,3.344246462E2,4.720607844E0,4.720607844E0
1.224684417E2,3.211802085E1,1.189485976E2,1.286701824E1,1.550219144E0,3.327602076E2,4.723476055E0,4.723476055E0
1.234684384E2,3.211803228E1,1.189485915E2,1.285914449E1,1.552998706E0,3.364023131E2,4.723990089E0,4.723990089E0
1.244684345E2,3.211804522E1,1.189485827E2,1.272993424E1,1.558830306E0,3.350703950E2,4.725001641E0,4.725001641E0
1.254684321E2,3.211805778E1,1.189485752E2,1.281367622E1,1.557864485E0,3.357669808E2,4.724407528E0,4.724407528E0
1.264684290E2,3.211807082E1,1.189485695E2,1.290118399E1,1.560128045E0,3.378990713E2,4.723823822E0,4.723823822E0
1.274684259E2,3.211808268E1,1.189485605E2,1.346385493E1,1.555767844E0,3.328336166E2,4.723110218E0,4.723110218E0
1.284684224E2,3.211809524E1,1.189485539E2,1.292440932E1,1.577547286E0,3.346224301E2,4.718702934E0,4.718702934E0
1.294684193E2,3.211810654E1,1.189485489E2,1.264217203E1,1.539269828E0,3.360780367E2,4.722659942E0,4.722659942E0
1.304684153E2,3.211811864E1,1.189485431E2,1.279428479E1,1.553779839E0,3.388544064E2,4.722214767E0,4.722214767E0
1.314684281E2,3.211813355E1,1.189485535E2,1.272004587E1,1.565838205E0,4.447901631E0,4.723281009E0,4.723281009E0
1.324684092E2,3.211814630E1,1.189485516E2,1.291048277E1,1.571241988E0,3.813229924E0,4.719879403E0,4.719879403E0
1.334684057E2,3.211816012E1,1.189485428E2,1.289551817E1,1.576945315E0,3.520052032E2,4.718948238E0,4.718948238E0
1.344684035E2,3.211817362E1,1.189485378E2,1.293553657E1,1.580358463E0,3.469770702E2,4.717353679E0,4.717353679E0
1.354686083E2,3.211818637E1,1.189485312E2,1.295212062E1,1.566504243E0,3.429625599E2,4.721140105E0,4.721140105E0
1.364686102E2,3.211819929E1,1.189485220E2,1.331625989E1,1.561124787E0,3.386430686E2,4.720988663E0,4.720988663E0
1.374686209E2,3.211821159E1,1.189485148E2,1.318478471E1,1.572851080E0,3.378523300E2,4.721304635E0,4.721304635E0
1.384686249E2,3.211822367E1,1.189485065E2,1.336544105E1,1.566502397E0,3.366923235E2,4.723133339E0,4.723133339E0
1.394686358E2,3.211823501E1,1.189485018E2,1.267838429E1,1.545013167E0,3.393716819E2,4.724017311E0,4.724017311E0
1.404686424E2,3.211824542E1,1.189484923E2,1.269814327E1,1.537276632E0,3.342650404E2,4.723666265E0,4.723666265E0
1.414686608E2,3.211825700E1,1.189484826E2,1.287929054E1,1.588608879E0,3.323181344E2,4.723545333E0,4.723545333E0
1.424686671E2,3.211826756E1,1.189484738E2,1.277492990E1,1.558980793E0,3.322824448E2,4.723964814E0,4.723964814E0
1.434686799E2,3.211828017E1,1.189484719E2,1.263260482E1,1.555452430E0,3.397552179E2,4.724614859E0,4.724614859E0
1.444686818E2,3.211828988E1,1.189484636E2,1.268989383E1,1.533406389E0,3.351906403E2,4.724851354E0,4.724851354E0
1.454686885E2,3.211830058E1,1.189484547E2,1.267814644E1,1.513665337E0,3.323274902E2,4.717450607E0,4.717450607E0
1.464686867E2,3.211831277E1,1.189484485E2,1.288654524E1,1.516428639E0,3.356746825E2,4.721943883E0,4.721943883E0
1.474686940E2,3.211832508E1,1.189484448E2,1.221861240E1,1.551483998E0,3.412999674E2,4.713755473E0,4.713755473E0
1.484686937E2,3.211833552E1,1.189484394E2,1.213501885E1,1.505342947E0,3.412436001E2,4.719082543E0,4.719082543E0
1.494687073E2,3.211834846E1,1.189484363E2,1.220416752E1,1.549765285E0,3.450615339E2,4.711453983E0,4.711453983E0
1.504687070E2,3.211836122E1,1.189484372E2,1.223295677E1,1.546305082E0,3.521609439E2,4.716557753E0,4.716557753E0
