"Time (s)","X (m/s^2)","Y (m/s^2)","Z (m/s^2)"
3.598413296E1,-1.620829468E0,-5.924679565E-1,1.230561035E1
3.600406896E1,-1.706002350E0,-1.465901642E0,1.131901199E1
3.602400596E1,-8.491841125E-1,-1.645677795E0,1.123698257E1
3.604394196E1,1.395098877E-1,-1.367256775E0,1.091575058E1
3.606387896E1,3.487747192E-2,-1.221010895E0,9.445358276E0
3.608381596E1,-5.462141418E-1,-1.123563538E0,8.053402863E0
3.610375196E1,-4.724176025E-1,-8.816665649E-1,7.389234009E0
3.612368896E1,8.996292114E-2,-6.656657410E-1,7.439828796E0
3.614362496E1,4.559518433E-1,-4.501139832E-1,8.033194885E0
3.616356196E1,4.775070190E-1,-3.156935120E-1,8.229137421E0
3.618349896E1,3.487747192E-1,-2.667453003E-1,7.555089111E0
3.620343496E1,4.803511047E-1,1.465452576E-1,6.705904999E0
3.622337196E1,1.013542328E0,3.814068604E-1,6.429429932E0
3.624330796E1,1.106499023E0,7.155120850E-1,6.658902740E0
3.626324496E1,1.005309448E0,8.827143860E-1,7.068151703E0
3.628318096E1,7.041357422E-1,9.455836487E-1,7.509134674E0
3.630311796E1,7.285350037E-1,1.350791016E0,8.209977264E0
3.632305496E1,1.129551086E0,1.579365692E0,8.985664215E0
3.634299096E1,1.277144165E0,1.259331207E0,1.052880524E1
3.636292796E1,1.067280579E0,1.253643036E0,1.198931808E1
3.638286396E1,1.200653229E0,1.034498749E0,1.243000168E1
3.640280100E1,1.654060364E0,1.147813110E0,1.236398895E1
3.642273700E1,2.051783295E0,7.671546936E-1,1.228285767E1
3.644267400E1,1.852996674E0,-1.975891113E-2,1.253059250E1
3.646261100E1,1.177750854E0,-7.744894409E-1,1.274988647E1
3.648254700E1,7.601193237E-1,-1.776655426E0,1.222447906E1
3.650248400E1,3.442840576E-1,-2.537972260E0,1.177975388E1
3.652242000E1,2.082170105E-1,-2.710263977E0,1.125419678E1
3.654235700E1,8.503816223E-1,-2.174977112E0,1.064241898E1
3.656229400E1,1.597777405E0,-1.037791901E0,1.041264679E1
3.658223000E1,1.749112701E0,-2.381547546E-1,9.879904633E0
3.660216700E1,1.015787659E0,2.733316040E-1,8.081993408E0
3.662210300E1,4.406835938E-1,7.509883118E-1,6.262826385E0
3.664204000E1,-2.052232361E-1,1.116977234E0,5.272635498E0
3.666197600E1,-5.789959717E-1,1.289718018E0,5.550308075E0
3.668191300E1,-7.068301392E-1,1.460213470E0,6.306236115E0
3.670185000E1,-6.186634827E-1,1.639839935E0,6.986421661E0
3.672178600E1,-8.050259399E-1,1.758992157E0,7.744445343E0
3.674172300E1,-1.226399689E0,1.453028412E0,9.061855774E0
3.676165900E1,-1.246308289E0,1.182540894E0,1.008078690E1
3.678159600E1,-1.016685791E0,1.538500671E0,1.107307343E1
3.680153200E1,-3.959266663E-1,1.634600830E0,1.192704758E1
3.682146900E1,-5.553451538E-1,1.835483093E0,1.122261246E1
3.684140600E1,-9.280700684E-2,2.091450806E0,1.354173981E1
3.686134200E1,8.017327881E-1,2.092947693E0,1.462952774E1
3.688127900E1,9.237290955E-1,2.065404968E0,1.528965500E1
3.690121500E1,-2.469863892E-1,1.141226807E0,1.415561325E1
3.692115200E1,-8.035290527E-1,-1.254391479E-1,1.126811783E1
3.694108800E1,-1.282532959E0,-6.709048462E-1,9.583071899E0
3.696102500E1,-6.771917725E-1,-7.457492065E-1,9.707762604E0
3.698096200E1,-2.336640930E-1,-6.450086975E-1,9.579479370E0
3.700089800E1,1.148112488E-1,-5.227130127E-1,8.935069427E0
3.702083500E1,4.849914551E-1,-4.523593140E-1,8.186925201E0
3.704077100E1,5.110372925E-1,-4.176315308E-1,7.630981293E0
3.706070800E1,6.638694763E-1,-3.354524231E-1,7.420668640E0
