"Time (s)","X (m/s^2)","Y (m/s^2)","Z (m/s^2)"
3.961750004E-2,6.765322065E-1,1.249771010E0,1.309648837E0
5.955350003E-2,-1.443604454E-1,1.581890520E0,1.411886818E0
7.949050004E-2,2.041660595E-1,1.196644378E0,8.152474576E-1
9.942650003E-2,4.667294312E-1,1.548766043E0,8.218086183E-1
1.193635000E-1,7.006186420E-1,1.601307369E0,9.809879547E-1
1.393005000E-1,7.378813393E-1,1.430402026E0,8.700914168E-1
1.592365000E-1,9.549288149E-1,8.080471963E-1,8.258946526E-1
1.791735000E-1,7.593888603E-1,2.683462679E-2,3.380047327E-1
1.991095000E-1,3.225445484E-1,-4.179396790E-1,-2.588305092E-1
2.190465000E-1,2.579452407E-1,-7.637919599E-1,-7.967743492E-1
2.389825000E-1,2.986553103E-1,-1.094199405E0,-1.068315536E0
2.589195000E-1,4.823812580E-1,-1.348539838E0,-6.921735084E-1
2.788565001E-1,5.763942531E-1,-1.351192135E0,-4.359163588E-1
2.987925000E-1,3.953234529E-1,-1.274954967E0,-6.905169922E-1
3.187295001E-1,2.525306460E-1,-9.750465989E-1,-1.305300263E0
3.386655001E-1,3.377391230E-1,-5.279684901E-1,-1.492718142E0
3.586025001E-1,4.656468192E-1,2.278133690E-2,-1.230865792E0
3.785392083E-1,7.267361078E-1,2.910223550E-1,-1.039867662E0
3.984752083E-1,4.510697106E-1,4.495725310E-1,-1.314553481E0
4.184122083E-1,3.060964769E-1,4.343931592E-1,-9.359790123E-1
4.383482083E-1,3.952549674E-1,1.510850358E-1,3.771512568E-1
4.582852083E-1,3.074667719E-1,-5.430484593E-2,1.059019048E0
4.782212083E-1,2.736764435E-1,-3.858343720E-2,4.992633390E-1
4.981582083E-1,4.756405878E-1,2.177573276E-1,1.995537758E-2
5.180952083E-1,5.005299190E-1,3.689049286E-1,2.096256047E-1
5.380312083E-1,1.929824556E-1,1.690956295E-2,1.149149199E0
5.579682083E-1,-7.407534186E-1,3.516638285E-1,1.899359246E0
5.779042083E-1,-8.356952439E-1,6.487637794E-1,1.306741017E0
5.978412083E-1,-2.575217561E-1,6.487491614E-1,8.215723908E-1
6.177782083E-1,9.353489017E-1,4.279927969E-1,2.172275113E0
6.377142083E-1,9.058826624E-1,-5.686358750E-2,3.253346350E0
6.576512083E-1,1.772312260E-1,-3.416282523E-1,2.050972871E0
6.775872083E-1,-1.678336541E-1,-6.877582759E-1,-5.843414962E-2
6.975242083E-1,-7.275566183E-2,-1.198741774E0,-1.161961618E0
7.174612083E-1,-5.054976404E-2,-1.562441511E0,-8.949409139E-1
7.373972083E-1,1.820715512E-1,-1.442425656E0,-1.739552504E-1
7.573342083E-1,6.221320510E-1,-1.510527592E0,3.427836621E-1
7.772702083E-1,7.737083260E-1,-1.420731901E0,3.084113896E-2
7.972072084E-1,6.568731366E-1,-1.051473801E0,-1.076011056E0
8.171442084E-1,5.764811573E-1,-5.995284694E-1,-1.824166977E0
8.370802084E-1,8.907358888E-1,-5.133194607E-1,-1.692744373E0
8.570172084E-1,6.525106021E-1,-5.086200535E-1,-1.643075784E0
8.769532084E-1,2.309896497E-1,-4.419027382E-1,-1.706256704E0
8.968902084E-1,-3.300053032E-1,-2.178169692E-1,-1.894068686E0
9.168262084E-1,-3.864238445E-1,2.148500919E-2,-1.132999774E0
9.367632084E-1,-4.582645632E-2,-1.744206887E-1,-2.219146979E-1
9.567002084E-1,-1.206826756E-1,1.131588256E-1,-1.955759150E-1
9.766362084E-1,-1.487477941E-1,6.027561325E-1,-6.082799971E-1
9.965732084E-1,-2.863470675E-1,1.310039431E0,-2.066049331E-1
1.016509208E0,-2.277439333E-1,1.450796530E0,7.373695618E-1
