"Time (s)","X (rad/s)","Y (rad/s)","Z (rad/s)"
1.615442417E0,-2.459418476E-1,5.372354388E-1,2.142799646E-1
1.635380417E0,-2.294778526E-1,1.094446778E0,1.291970164E-1
1.655318417E0,-1.182688549E-1,1.009005666E0,3.402144462E-2
1.675256417E0,-3.090059757E-1,1.746584892E0,-3.326598108E-1
1.695194417E0,-8.100985289E-1,2.087509632E0,-4.745321274E-1
1.715131417E0,-9.238895774E-1,1.769677639E0,-2.424642444E-1
1.735069417E0,-9.019942284E-1,1.528694630E0,1.142897680E-1
1.755007417E0,-1.105096579E0,1.737109303E0,4.459769428E-1
1.774945417E0,-6.486735940E-1,1.532141566E0,4.273327589E-1
1.794883417E0,-3.422515988E-1,1.224099874E0,4.205926061E-1
1.814820417E0,-2.552946508E-1,5.189245939E-1,2.686237693E-1
1.834758417E0,-2.313832194E-1,-8.977331221E-3,2.249963284E-1
1.854696417E0,-1.217229515E-1,-2.691833377E-1,1.680132598E-1
1.874635125E0,-1.020440385E-1,-3.656606078E-1,1.892651170E-1
1.894573125E0,-1.069594268E-2,-2.487507612E-1,1.879056394E-1
1.914511125E0,1.968342215E-1,-1.946236193E-1,2.649188042E-1
1.934448125E0,3.806952536E-1,-2.312772274E-1,2.852804065E-1
1.954386125E0,2.209507078E-1,-1.790409386E-1,2.504322231E-1
1.974324125E0,-6.427096669E-4,-2.883682251E-1,1.332261711E-1
1.994262125E0,-2.001318634E-1,-1.431140751E-1,9.402135760E-2
2.014200125E0,-6.096985340E-1,-3.032201529E-1,1.213658601E-1
2.034137125E0,-9.165206552E-1,-6.030896306E-1,5.286401138E-2
2.054075125E0,-8.518818617E-1,-9.291066527E-1,1.896793023E-2
2.074013125E0,-6.159802675E-1,-1.109982729E0,4.474531114E-2
2.093951125E0,-5.813128948E-1,-9.826210141E-1,4.204425216E-2
2.113889125E0,-7.610268593E-1,-7.037214637E-1,-1.661627926E-2
2.133827125E0,-8.831391931E-1,-2.045516074E-1,-9.137301892E-2
2.153764125E0,-7.996255755E-1,2.205317616E-1,-9.566892684E-2
2.173702125E0,-8.345512152E-1,3.476199508E-1,-2.496594638E-1
2.193640125E0,-1.013754249E0,3.138883412E-1,-5.261918902E-1
2.213578125E0,-1.358837962E0,3.167347312E-1,-1.078083515E0
2.233516125E0,-1.308964491E0,4.672752321E-1,-1.286272168E0
2.253453125E0,-7.809564471E-1,2.466278374E-1,-1.066349387E0
2.273391125E0,-1.090375334E-1,-7.249149084E-1,-5.521895289E-1
2.293329125E0,1.361532360E-1,-9.075813890E-1,-3.988549113E-1
2.313267125E0,9.090320021E-2,-8.674486279E-1,-3.225681782E-1
2.333205125E0,5.180186406E-2,-8.215450048E-1,-3.243645132E-1
2.353143125E0,8.820647746E-2,-1.053564191E0,-5.430843830E-1
2.373080125E0,3.039619327E-1,-1.266962767E0,-4.892440140E-1
2.393018125E0,2.361019403E-1,-1.307555437E0,-2.701997757E-1
2.412956125E0,3.906352818E-1,-1.258442998E0,7.921258360E-2
2.432894125E0,5.178590417E-1,-1.148755074E0,4.335921407E-1
2.452832125E0,-2.299087942E-1,-1.052455425E0,2.266682088E-1
2.472769125E0,-8.106100559E-1,-1.135263562E0,-1.104305238E-1
2.492707125E0,-8.309470415E-1,-9.271579981E-1,-2.228206992E-1
2.512645125E0,-6.399260163E-1,-3.810789585E-1,-2.409006953E-1
2.532583125E0,-5.936608911E-1,1.763025224E-1,-2.387497872E-1
2.552521125E0,-9.577386975E-1,3.566299677E-1,-3.156921566E-1
2.572459125E0,-1.420913339E0,1.905893236E-1,-3.568781018E-1
2.592396125E0,-1.807785511E0,4.126183987E-1,-1.572813392E-1
2.612334125E0,-1.905528903E0,1.481598467E-1,-1.296416968E-1
2.632272125E0,-1.467502952E0,-6.585699320E-1,-1.215870753E-1
2.652210125E0,-9.091085196E-1,-9.617692232E-1,-1.862287521E-1
2.672148125E0,-6.868488193E-1,-9.608970881E-1,-1.269387901E-1
2.692085125E0,-7.021229267E-1,-7.024686933E-1,-5.816198140E-2
2.712023125E0,-9.356264472E-1,-4.514088035E-1,7.504913211E-2
2.731961125E0,-1.221625805E0,-2.332263738E-1,1.219843701E-1
2.751899125E0,-1.108782411E0,1.167899296E-1,9.024039656E-2
2.771837125E0,-9.958867431E-1,1.646762341E-1,1.222995818E-1
2.791775125E0,-9.479002953E-1,2.920134366E-1,2.410412282E-1
2.811712125E0,-7.640337348E-1,5.177123547E-1,3.267212510E-1
2.831650125E0,-4.596355259E-1,6.273136139E-1,4.369195402E-1
2.851588125E0,-2.601863146E-1,6.447541714E-1,4.900477827E-1
2.871525500E0,-1.758241057E-1,6.652831435E-1,4.982793331E-1
2.891463500E0,-1.187830344E-1,6.228235960E-1,5.388082266E-1
2.911400500E0,-2.143830508E-1,6.205822825E-1,5.742528439E-1
2.931338500E0,-3.768585026E-1,5.968852043E-1,5.703801513E-1
2.951276500E0,-5.406580567E-1,5.211648345E-1,5.301419497E-1
2.971214500E0,-5.897150040E-1,2.781859934E-1,4.588568211E-1
2.991152500E0,-5.392515063E-1,6.257703155E-2,3.188712895E-1
3.011090500E0,-5.127087235E-1,-9.559077770E-2,1.632170379E-1
3.031027500E0,-4.974731207E-1,-1.981464326E-1,7.915912569E-2
3.050965500E0,-6.518197656E-1,-3.324267268E-1,4.496595263E-2
3.070903500E0,-8.641118407E-1,-3.646006584E-1,-1.561398245E-2
3.090841500E0,-1.054685116E0,-2.972993851E-1,-1.137805432E-1
3.110779500E0,-1.077348113E0,-3.299103379E-1,-2.379800379E-1
3.130716500E0,-9.148554206E-1,-3.747938871E-1,-4.119143486E-1
3.150654500E0,-6.750709414E-1,-2.506970167E-1,-5.467181802E-1
3.170592500E0,-6.641519070E-1,-1.751774698E-1,-6.949893236E-1
3.190530500E0,-9.897708297E-1,-2.663441598E-1,-7.019583583E-1
3.210468500E0,-1.137108326E0,-5.380685925E-1,-5.893121362E-1
3.230406500E0,-7.189051509E-1,-4.454811513E-1,-5.356404781E-1
3.250343500E0,-3.396197557E-1,-2.262710184E-1,-4.288912117E-1
3.270281500E0,-7.483196855E-1,-3.319220841E-1,-5.863245726E-1
3.290219500E0,-1.661147714E0,-1.844191700E-1,-9.668943286E-1
3.310157500E0,-1.697718859E0,2.312754989E-1,-1.157862186E0
3.330095500E0,-1.324349046E0,-9.796435833E-1,-1.316730857E0
3.350032500E0,-1.174414992E0,-1.968042493E0,-1.382518291E0
3.369970500E0,-1.125998378E0,-2.262834549E0,-1.175415754E0
3.389908500E0,-1.110174894E0,-2.245634079E0,-7.505144477E-1
3.409846500E0,-1.189076185E0,-2.213972330E0,-3.484191298E-1
3.429784500E0,-1.507262468E0,-2.275779486E0,-1.187399775E-1
3.449722500E0,-1.705697179E0,-2.135442495E0,2.044727653E-2
3.469659500E0,-1.794601917E0,-1.881440997E0,1.346497238E-1
3.489597500E0,-1.855513573E0,-1.651184678E0,2.044767439E-1
3.509535500E0,-1.994152427E0,-1.603279233E0,2.998098731E-1
3.529473500E0,-2.164835691E0,-1.765345573E0,3.352589905E-1
3.549411500E0,-2.487608910E0,-1.566269279E0,2.906226218E-1
3.569348500E0,-2.882355690E0,-1.166859508E0,1.734120399E-1
3.589286500E0,-3.358121872E0,-6.353109479E-1,-3.206993267E-2
3.609224500E0,-3.802389622E0,-4.237489104E-1,-2.692758143E-1
3.629162500E0,-4.138385296E0,1.398063004E-1,-4.046368003E-1
3.649100500E0,-3.852895260E0,-5.139999986E-1,-6.325913668E-1
3.669038500E0,-2.747162342E0,-2.506152391E-1,-5.993518233E-1
3.688975500E0,-9.400178790E-1,-7.239359021E-1,-3.361921906E-1
3.708913500E0,-1.018956423E0,-7.367821932E-1,-1.448044926E-1
3.728851500E0,-1.343605876E0,-4.801927805E-1,-2.786751837E-2
3.748789500E0,-1.541206002E0,-6.472355127E-1,-8.157578111E-2
3.768727500E0,-1.825165272E0,-9.117955565E-1,-1.667410135E-1
3.788664500E0,-1.733663797E0,-1.485969305E0,-1.282666773E-1
3.808602500E0,-1.417772055E0,-2.390290499E0,-7.432790101E-2
3.828540500E0,-1.142884731E0,-2.650613546E0,-9.700869024E-2
3.848478500E0,-7.094456553E-1,-4.408860683E0,-3.135783225E-2
3.868415625E0,-2.285065055E-1,-6.279001236E0,-2.703156471E-1
3.888353625E0,3.808734715E-1,-6.253529072E0,-5.431929827E-1
3.908290625E0,1.488931894E0,-4.011938095E0,-4.518164992E-1
3.928228625E0,1.146380782E0,-2.656265497E0,-3.018689454E-1
3.948166625E0,1.481489837E-1,-1.853952408E0,-3.797842264E-1
3.968104625E0,-6.144654751E-1,-1.177262068E0,-2.207922041E-1
3.988042625E0,-9.356100559E-1,-5.551934838E-1,-1.740981638E-2
4.007980625E0,-1.045816183E0,2.551597953E-1,1.257980019E-1
4.027917625E0,-1.255778551E0,9.677181244E-1,2.071228325E-1
4.047855625E0,-1.382927418E0,1.115823150E0,3.904080689E-1
4.067793625E0,-1.562427402E0,1.591825366E0,6.557915807E-1
4.087731625E0,-1.294204354E0,1.629104853E0,7.845512033E-1
4.107669625E0,-2.327940315E-1,8.264507055E-1,8.361315727E-1
4.127606625E0,5.009401441E-1,-1.141295731E-1,8.152235746E-1
4.147544625E0,7.321676016E-1,-5.291219354E-1,7.451964617E-1
4.167482625E0,7.206829190E-1,-2.998530865E-1,6.754024029E-1
4.187420625E0,4.132720232E-1,2.906189561E-1,6.355983615E-1
4.207358625E0,-9.971929342E-2,3.019272983E-1,6.939213872E-1
4.227295625E0,-4.165445566E-1,3.909567595E-1,8.037673831E-1
4.247233625E0,-5.990841985E-1,2.239552587E-1,7.802937031E-1
4.267171625E0,-7.715871334E-1,2.004227638E-1,5.863137841E-1
4.287109625E0,-1.255112529E0,5.290116072E-1,1.923566312E-1
4.307047625E0,-2.025795460E0,1.375400901E0,-2.513841093E-1
4.326985625E0,-3.023389578E0,1.347151756E0,-7.002331018E-1
4.346922625E0,-3.030908346E0,-2.995894551E-1,-9.845195413E-1
4.366860625E0,-2.635275126E0,-2.568206072E0,-1.094859838E0
4.386798625E0,-2.328667641E0,-4.003110409E0,-1.300365090E0
4.406736625E0,-1.252376437E0,-4.620455742E0,-1.280011773E0
4.426674625E0,2.398394644E-1,-4.046379089E0,-1.213175416E0
4.446612625E0,1.395717382E0,-2.837577105E0,-1.323330760E0
4.466549625E0,1.376702905E0,-9.552197456E-1,-1.306427479E0
4.486487625E0,7.989957929E-1,7.030952573E-1,-1.008330584E0
4.506425625E0,3.423385024E-1,6.773366332E-1,-6.535254121E-1
4.526363625E0,-3.500893414E-1,1.162626222E-1,-5.182468891E-1
4.546301625E0,-1.037406206E0,2.328150868E-1,-1.433821768E-1
4.566238625E0,-1.062463999E0,8.725154400E-1,1.146056280E-1
4.586176625E0,-9.490111470E-1,1.200893521E0,3.125438094E-1
4.606114625E0,-6.374014020E-1,8.768790364E-1,5.025989413E-1
4.626052625E0,-5.123031139E-1,1.040234089E0,7.003372908E-1
4.645990625E0,-4.780112803E-1,1.085501432E0,8.298909068E-1
4.665928625E0,-4.648045599E-1,1.436029077E0,8.805217147E-1
4.685865625E0,-5.268856883E-1,1.575702548E0,8.324553370E-1
4.705803625E0,-3.462556005E-1,1.231573939E0,6.774721146E-1
4.725741625E0,-5.450381432E-3,8.812412620E-1,4.042999744E-1
4.745679625E0,1.299532801E-1,-1.172437146E-2,1.917810440E-1
4.765617625E0,3.659236431E-2,-9.652987123E-1,1.063012332E-1
4.785554625E0,3.233036026E-2,-2.793414116E0,-1.319852173E-1
4.805492625E0,9.542793632E-1,-3.642933369E0,-2.553918660E-1
4.825430625E0,2.347764730E0,-1.821261644E0,-2.724486887E-1
4.845368625E0,2.378398895E0,4.584598541E-2,-2.209127247E-1
4.865306750E0,1.694567680E0,-5.032719970E-1,-2.088171244E-1
4.885244750E0,9.330443144E-1,-8.029289842E-1,-2.424306273E-1
4.905181750E0,6.407138109E-1,-2.900806069E-1,-2.381580025E-1
4.925119750E0,5.629310012E-1,2.443043888E-2,-1.715144366E-1
4.945057750E0,5.945284367E-1,1.044528335E-1,-9.936599061E-3
4.964995750E0,6.361202002E-1,6.415388733E-2,1.837317795E-1
4.984933750E0,5.930711031E-1,4.437570460E-3,2.826657295E-1
5.004870750E0,5.599722862E-1,-2.962612361E-2,2.736213505E-1
5.024808750E0,5.145515800E-1,-1.451396793E-1,1.941968203E-1
5.044746750E0,4.603359103E-1,-9.389699996E-2,1.221819893E-1
5.064684750E0,4.029408097E-1,5.551245809E-2,5.902612954E-2
5.084622750E0,2.680707872E-1,1.650045812E-1,-1.248172019E-2
5.104560750E0,4.267658293E-2,3.503933549E-1,-1.051399335E-1
5.124497750E0,-2.760625184E-1,5.165285468E-1,-2.370969057E-1
5.144435750E0,-6.529401541E-1,7.956576943E-1,-3.229240775E-1
5.164373750E0,-7.982567549E-1,1.000317574E0,-3.232786357E-1
5.184311750E0,-9.124069214E-1,9.043913484E-1,-2.720116079E-1
5.204249750E0,-9.647448659E-1,5.283558965E-1,-2.352045178E-1
5.224187750E0,-1.166337013E0,-1.673872024E-1,9.312317520E-2
5.244124750E0,-2.110826254E0,-1.214592934E0,7.091537714E-1
5.264062750E0,-1.976212740E0,-2.340794086E0,6.432076693E-1
5.284000750E0,5.981790423E-1,-9.458086491E-1,4.865463972E-1
5.303938750E0,3.568818569E0,1.352917671E0,6.698539853E-1
5.323876750E0,2.772989035E0,1.298167944E0,3.807854950E-1
5.343813750E0,1.391158849E-1,-9.045368433E-1,-3.324451447E-1
5.363751750E0,-1.841432005E-1,-9.211669564E-1,-6.693667769E-1
5.383689750E0,-1.001442522E-1,-4.992170930E-1,-7.615873218E-1
5.403627750E0,1.442303210E-1,1.818943769E-1,-6.506983042E-1
5.423565750E0,3.260281980E-1,8.492791057E-1,-4.602806866E-1
5.443503750E0,2.670038939E-1,1.056001902E0,-2.331917733E-1
5.463440750E0,3.391796350E-1,1.266229391E0,3.287471458E-2
5.483378750E0,3.719649911E-1,1.559933782E0,4.597383142E-1
5.503316750E0,2.519827187E-1,1.519606590E0,6.343850493E-1
5.523254750E0,5.961152315E-1,1.089179516E0,6.820209622E-1
5.543192750E0,1.479372740E0,1.040304661E0,7.540329099E-1
5.563129750E0,1.920393467E0,1.553079367E0,7.800740600E-1
5.583067750E0,1.879464507E0,1.739904046E0,8.357763290E-1
5.603005750E0,1.561590672E0,1.831245422E0,8.368327618E-1
5.622943750E0,6.600880027E-1,1.554814339E0,5.951191783E-1
5.642881750E0,3.488897085E-1,1.415931582E0,2.752854228E-1
5.662819750E0,4.329974353E-1,1.170179367E0,5.552454665E-2
5.682756750E0,-1.475365460E-2,7.323556542E-1,-2.362788022E-1
5.702694750E0,-2.204732448E-1,3.747437298E-1,-4.578047097E-1
5.722632750E0,-1.093864068E-1,-6.064133048E-1,-4.930140972E-1
5.742570750E0,4.834547937E-1,-1.225636840E0,-4.695510864E-1
5.762508750E0,1.043955326E0,-8.154229522E-1,-4.292245507E-1
5.782445750E0,1.351259947E0,-2.628772557E-1,-3.227132857E-1
5.802383750E0,1.391930223E0,-2.797020078E-1,-1.963537931E-1
5.822321750E0,1.411330581E0,-2.942140996E-1,-1.025061384E-1
5.842259750E0,1.446529746E0,-2.602412403E-1,2.663224004E-2
5.862197750E0,1.426557183E0,-1.826854646E-1,1.951907426E-1
5.882137042E0,1.115808368E0,-4.742031544E-2,2.025113851E-1
5.902074042E0,9.900611043E-1,1.810717136E-1,2.893180251E-1
5.922012042E0,9.962101579E-1,2.292802781E-1,2.711834311E-1
5.941950042E0,9.721601009E-1,1.691351682E-1,2.357887477E-1
5.961888042E0,9.587267637E-1,2.001468688E-1,1.747979969E-1
5.981826042E0,8.730039001E-1,3.081950545E-1,7.490424067E-2
6.001763042E0,6.715317965E-1,4.383645058E-1,-3.668856993E-2
6.021701042E0,3.987688422E-1,5.136800408E-1,-1.490309685E-1
6.041639042E0,1.782171130E-1,3.604241908E-1,-1.981656551E-1
6.061577042E0,1.216955632E-1,1.186051592E-1,-2.469735742E-1
6.081515042E0,1.294356138E-1,4.212076217E-2,-3.339079022E-1
6.101453042E0,-1.054793149E-1,-1.791940629E-2,-4.509790540E-1
6.121390042E0,-3.180093765E-1,8.343622088E-3,-5.687924623E-1
6.141328042E0,-5.706546903E-1,1.154937744E-1,-7.263377309E-1
6.161266042E0,-7.234352231E-1,4.322472215E-1,-5.806653500E-1
6.181204042E0,-7.504626513E-1,6.185667515E-1,-2.768531144E-1
6.201142042E0,-9.182636738E-1,-1.651623696E-1,-3.563117087E-1
6.221079042E0,-1.137381077E0,-4.684487879E-1,-3.399190307E-1
6.241017042E0,-1.068875313E0,-5.583112836E-1,-2.916044593E-1
6.260955042E0,-9.400099516E-1,-1.028167129E0,-2.141841352E-1
6.280893042E0,-7.663610578E-1,-1.729015589E0,-1.631189883E-1
6.300831042E0,-2.915284336E-1,-2.140720367E0,-3.530713320E-1
6.320769042E0,2.470205277E-1,-9.116216302E-1,-7.413820028E-1
6.340706042E0,1.505724639E-1,-5.673177838E-1,-8.557883501E-1
6.360644042E0,-1.189086437E-1,-5.942239761E-1,-6.834344268E-1
6.380582042E0,-3.481972814E-1,-6.830513477E-1,-5.358155966E-1
6.400520042E0,-3.760484755E-1,-9.795072079E-1,-5.214555860E-1
6.420458042E0,-2.480548918E-1,-1.166890383E0,-5.471354723E-1
6.440395042E0,-2.929235399E-1,-1.092931509E0,-5.750683546E-1
6.460333042E0,-4.532543719E-1,-1.095783830E0,-5.344207287E-1
6.480271042E0,-6.832983494E-1,-8.860654235E-1,-4.728692770E-1
6.500209042E0,-8.125752807E-1,-4.045126736E-1,-1.257307231E-1
6.520147042E0,-4.815832675E-1,1.442308724E-1,2.926877439E-1
6.540085042E0,-9.005806595E-2,4.176565409E-1,5.210922360E-1
6.560022042E0,9.121512622E-2,8.521630168E-1,7.942876220E-1
6.579960042E0,-1.786357015E-1,1.378684878E0,6.397139430E-1
6.599898042E0,-5.943703651E-1,1.888564587E0,7.307595015E-1
6.619836042E0,-1.085763574E0,2.232343435E0,7.008905411E-1
6.639774042E0,-1.336351633E0,2.121191740E0,1.858301759E-1
6.659711042E0,-1.779846907E0,1.758501768E0,2.304332107E-1
6.679649042E0,-2.482116938E0,2.827970386E-1,1.771050990E-1
6.699587042E0,-2.464657545E0,-1.240077019E0,2.940788865E-1
6.719525042E0,-1.567075014E0,-2.959366322E0,4.399164915E-1
6.739463042E0,-5.084071755E-1,-3.270824909E0,-1.393866837E-1
6.759401042E0,1.194643617E0,-1.322332740E0,-3.372637033E-1
6.779338042E0,1.097021341E0,-9.476861954E-1,-1.661908627E-1
6.799276042E0,8.804324269E-1,-1.059550881E0,-8.555020392E-2
6.819214042E0,1.122278810E0,-1.018953919E0,-3.986456245E-2
6.839152042E0,1.325322986E0,-1.089346170E0,1.020702571E-1
6.859090042E0,1.595356822E0,-7.746699452E-1,2.956499457E-1
6.879026375E0,1.641767621E0,-5.528043509E-1,3.450859487E-1
6.898964375E0,1.536214828E0,-3.208464980E-1,4.298127294E-1
6.918902375E0,1.297066331E0,2.324054949E-2,4.868439734E-1
6.938840375E0,8.764358163E-1,4.488240778E-1,4.534136951E-1
6.958778375E0,3.448263407E-1,7.961274385E-1,4.697402418E-1
6.978716375E0,-4.207085818E-2,1.225914478E0,4.275223613E-1
6.998653375E0,-1.600133777E-1,1.471413255E0,3.947312832E-1
7.018591375E0,-3.932059743E-3,1.342165232E0,2.858493626E-1
7.038529375E0,2.740078568E-1,1.179550171E0,2.080655992E-1
7.058467375E0,4.272595048E-1,1.032886744E0,2.147124261E-1
7.078405375E0,6.961994171E-1,9.671021104E-1,2.201270461E-1
7.098342375E0,6.937341690E-1,8.105037212E-1,1.185811982E-1
7.118280375E0,3.311187923E-1,8.432558179E-1,3.462259844E-2
7.138218375E0,-4.006768763E-1,9.439421892E-1,-7.214805484E-2
7.158156375E0,-1.391597986E0,4.592900276E-1,-6.498187780E-2
7.178094375E0,-1.909732461E0,-9.261625409E-1,4.530579224E-2
7.198032375E0,-1.860209703E0,-2.518638849E0,2.570441663E-1
7.217969375E0,-1.278877974E0,-3.513862133E0,7.734283805E-1
7.237907375E0,1.431145798E-2,-2.906111002E0,1.024294376E0
7.257845375E0,6.645591259E-1,-1.944602489E0,8.887072206E-1
7.277783375E0,8.754240721E-2,-1.492509604E0,4.582982361E-1
7.297721375E0,-6.252018213E-1,-7.104992270E-1,3.443779945E-1
7.317658375E0,-8.563678861E-1,8.472334594E-2,8.146707416E-1
7.337596375E0,-8.550676107E-1,7.717246413E-1,1.096023560E0
7.357534375E0,-7.656804323E-1,1.339951873E0,1.318223596E0
7.377472375E0,-7.466573119E-1,2.077622652E0,1.482978344E0
7.397410375E0,-6.938458085E-1,2.371062279E0,1.382782102E0
7.417348375E0,-7.035613656E-1,1.877494931E0,1.053670526E0
7.437285375E0,-7.074649930E-1,6.173715591E-1,7.647652626E-1
7.457223375E0,-3.734674156E-1,2.513014078E-1,8.142564893E-1
7.477161375E0,-1.984299533E-2,8.247711062E-1,1.097723722E0
7.497099375E0,5.593594164E-2,1.431768894E0,1.036886692E0
7.517037375E0,2.544322908E-1,1.233130336E0,3.978159428E-1
7.536974375E0,3.728909492E-1,1.170976162E0,-3.173808157E-1
7.556912375E0,2.666270733E-1,1.230742335E0,-5.555148125E-1
7.576850375E0,-1.243081987E-1,1.401929498E0,-2.881776094E-1
7.596788375E0,-7.473195344E-2,1.340117216E0,-2.696908824E-2
7.616726375E0,3.689973354E-1,1.126327157E0,1.560253203E-1
7.636663375E0,6.807223558E-1,3.839883506E-1,5.389134884E-1
7.656601375E0,7.685176134E-1,-1.816755831E-1,9.091377258E-1
7.676539375E0,8.139829636E-1,-5.833180547E-1,1.246163726E0
7.696477375E0,1.277777076E0,-1.066100478E0,1.007469058E0
7.716415375E0,1.752564669E0,-1.339427114E0,8.971510530E-1
7.736353375E0,1.955204129E0,-9.742706418E-1,7.947469354E-1
