"Time (s)","Latitude (°)","Longitude (°)","Height (m)","Velocity (m/s)","Direction (°)","Horizontal Accuracy (m)","Vertical Accuracy (°)"
1.616352272E1,3.211669077E1,1.189493758E2,1.466584127E1,1.399999976E0,1.575000030E2,4.574579328E0,4.574579328E0
1.716352654E1,3.211668253E1,1.189493856E2,1.479486954E1,1.159999967E0,1.494140658E2,4.574579321E0,4.574579321E0
1.816352940E1,3.211667510E1,1.189493960E2,1.500513564E1,1.100000024E0,1.399218790E2,4.574579311E0,4.574579311E0
1.916353250E1,3.211666368E1,1.189494019E2,1.546296035E1,1.090000033E0,1.469531283E2,4.574579314E0,4.574579314E0
2.016353607E1,3.211664276E1,1.189494026E2,1.639832423E1,1.600000024E0,1.680468769E2,4.574579339E0,4.574579339E0
2.116353977E1,3.211662571E1,1.189493967E2,1.722644921E1,1.519999981E0,1.831640620E2,4.574579377E0,4.574579377E0
2.216354442E1,3.211661522E1,1.189493747E2,1.863225719E1,1.082529083E0,2.091480675E2,4.752711109E0,4.752711109E0
2.316354871E1,3.211659781E1,1.189493758E2,1.879521225E1,1.152092743E0,1.937640839E2,4.759582694E0,4.759582694E0
2.416355336E1,3.211658720E1,1.189493842E2,1.859869337E1,8.968079154E-1,1.669476531E2,4.758955112E0,4.758955112E0
2.516355777E1,3.211658205E1,1.189493930E2,1.842114738E1,1.100212710E0,1.284980455E2,4.764775961E0,4.764775961E0
2.616356313E1,3.211657741E1,1.189494081E2,1.821901590E1,1.463466405E0,1.314821500E2,4.737753952E0,4.737753952E0
2.716356778E1,3.211657162E1,1.189494209E2,1.842644101E1,1.431761831E0,1.258166965E2,4.728089369E0,4.728089369E0
2.816357255E1,3.211656495E1,1.189494376E2,1.947088429E1,1.561583881E0,1.174355138E2,4.719102474E0,4.719102474E0
2.916357756E1,3.211656910E1,1.189494575E2,1.939609907E1,1.599154543E0,1.030543349E2,4.728229212E0,4.728229212E0
3.016358304E1,3.211657575E1,1.189494742E2,1.910011429E1,1.593216688E0,8.606289972E1,4.732375073E0,4.732375073E0
3.116358805E1,3.211658222E1,1.189494885E2,1.829559471E1,1.599879186E0,7.275338052E1,4.725958113E0,4.725958113E0
3.216359377E1,3.211658588E1,1.189495023E2,1.887406945E1,1.581009133E0,7.457810217E1,4.726708289E0,4.726708289E0
3.316359961E1,3.211660257E1,1.189495101E2,1.923710074E1,1.503512732E0,5.881883775E1,4.735739476E0,4.735739476E0
3.416360486E1,3.211661227E1,1.189495236E2,1.954640550E1,1.557884285E0,5.739615998E1,4.733621688E0,4.733621688E0
3.516361094E1,3.211661905E1,1.189495333E2,1.959319686E1,1.577230330E0,5.427910506E1,4.736267878E0,4.736267878E0
3.616361666E1,3.211662763E1,1.189495393E2,2.067766974E1,1.454909876E0,4.803587734E1,4.743306953E0,4.743306953E0
3.716362262E1,3.211663510E1,1.189495475E2,2.138979445E1,1.355354232E0,4.288758884E1,4.749730106E0,4.749730106E0
3.816362858E1,3.211664616E1,1.189495653E2,2.047850238E1,1.618622942E0,4.548811480E1,4.750468166E0,4.750468166E0
3.916363525E1,3.211665884E1,1.189495764E2,1.977885713E1,1.622530074E0,4.187580341E1,4.751381288E0,4.751381288E0
4.016364086E1,3.211666380E1,1.189495934E2,1.959344020E1,1.608468608E0,5.281726382E1,4.742319256E0,4.742319256E0
4.116364729E1,3.211667470E1,1.189496034E2,1.953110385E1,1.605961491E0,4.968531933E1,4.752838648E0,4.752838648E0
4.216365361E1,3.211669072E1,1.189496132E2,1.931349748E1,1.614810379E0,4.339482750E1,4.753211486E0,4.753211486E0
4.316365898E1,3.211669940E1,1.189496235E2,1.833199785E1,1.494663970E0,4.487942568E1,4.749245400E0,4.749245400E0
4.416366553E1,3.211671078E1,1.189496346E2,1.755290108E1,1.431443656E0,4.757877210E1,4.753009284E0,4.753009284E0
4.516367161E1,3.211671110E1,1.189496582E2,1.795084859E1,1.568044992E0,5.996153772E1,4.746935851E0,4.746935851E0
4.616367900E1,3.211673020E1,1.189496672E2,1.936743765E1,1.593887035E0,5.020979113E1,4.737922440E0,4.737922440E0
4.716368484E1,3.211673250E1,1.189496848E2,2.001966741E1,1.553000383E0,5.708926978E1,4.744221602E0,4.744221602E0
4.816369092E1,3.211673898E1,1.189496976E2,2.066731320E1,1.492368993E0,5.719078142E1,4.758756090E0,4.758756090E0
4.916369796E1,3.211674706E1,1.189497150E2,1.975786712E1,1.637689696E0,5.817981912E1,4.769483038E0,4.769483038E0
5.016370416E1,3.211675645E1,1.189497251E2,1.924448523E1,1.546237830E0,5.423053111E1,4.774172264E0,4.774172264E0
5.116371167E1,3.211676195E1,1.189497365E2,1.874296850E1,1.442134540E0,5.804314584E1,4.770075099E0,4.770075099E0
5.216371739E1,3.211676740E1,1.189497495E2,1.859382056E1,1.381174315E0,6.047652171E1,4.778249327E0,4.778249327E0
5.316372406E1,3.211677132E1,1.189497578E2,1.814378038E1,1.143316385E0,6.222650778E1,4.784734526E0,4.784734526E0
5.416373122E1,3.211677954E1,1.189497611E2,1.844917415E1,1.069652214E0,6.717461411E1,4.771243828E0,4.771243828E0
5.516373813E1,3.211681106E1,1.189497700E2,1.845836460E1,1.277403168E0,4.825865111E1,4.756184776E0,4.756184776E0
5.616374350E1,3.211683238E1,1.189497760E2,1.808664460E1,1.645325418E0,3.849314345E1,4.751834908E0,4.751834908E0
5.716375124E1,3.211684169E1,1.189497882E2,1.924953165E1,1.622103407E0,3.585747043E1,4.743757139E0,4.743757139E0
5.816375756E1,3.211684105E1,1.189498081E2,2.051577980E1,1.443129876E0,5.088137344E1,4.741500298E0,4.741500298E0
5.916376483E1,3.211685039E1,1.189498235E2,2.125601332E1,1.345173613E0,5.273391382E1,4.746884139E0,4.746884139E0
6.016377163E1,3.211686337E1,1.189498306E2,2.169394138E1,1.443701118E0,4.114176209E1,4.743158091E0,4.743158091E0
6.116377914E1,3.211687705E1,1.189498397E2,2.033087206E1,1.626553009E0,3.711414524E1,4.728767664E0,4.728767664E0
6.216378498E1,3.211688562E1,1.189498516E2,1.987537007E1,1.591210507E0,3.597722431E1,4.722931442E0,4.722931442E0
6.316379178E1,3.211688372E1,1.189498732E2,1.998435442E1,1.587422048E0,4.963073630E1,4.705177745E0,4.705177745E0
6.416379833E1,3.211688792E1,1.189498870E2,2.088120543E1,1.570017857E0,5.454159148E1,4.697496331E0,4.697496331E0
6.516380525E1,3.211689109E1,1.189498970E2,2.066338000E1,1.495019099E0,5.031389603E1,4.713281687E0,4.713281687E0
6.616381204E1,3.211688934E1,1.189499076E2,2.042330493E1,1.105323249E0,5.726783866E1,4.722605696E0,4.722605696E0
6.716381919E1,3.211689361E1,1.189499150E2,2.012882728E1,9.063551173E-1,5.706658563E1,4.721560294E0,4.721560294E0
6.816382682E1,3.211688842E1,1.189499230E2,1.992967231E1,6.824804428E-1,6.840064199E1,4.722328055E0,4.722328055E0
6.916383231E1,3.211688832E1,1.189499402E2,1.910034955E1,9.914947932E-1,7.202117410E1,4.729094102E0,4.729094102E0
7.016383946E1,3.211688809E1,1.189499535E2,1.834668447E1,9.731621094E-1,7.169382739E1,4.727713758E0,4.727713758E0
7.116384685E1,3.211688837E1,1.189499596E2,2.013912308E1,6.776033294E-1,6.964629905E1,4.735515583E0,4.735515583E0
7.216385388E1,3.211689023E1,1.189499745E2,2.108726154E1,9.069867352E-1,7.023192748E1,4.745417737E0,4.745417737E0
7.316386056E1,3.211689238E1,1.189499938E2,2.085072863E1,1.190052176E0,7.069095445E1,4.740709329E0,4.740709329E0
7.416386724E1,3.211689575E1,1.189500047E2,1.984374717E1,1.151198702E0,6.740632681E1,4.741605864E0,4.741605864E0
7.516387451E1,3.211689591E1,1.189500096E2,1.935469748E1,7.737493567E-1,6.074249083E1,4.737210017E0,4.737210017E0
7.616388094E1,3.211689968E1,1.189500213E2,1.925541462E1,7.836702987E-1,6.108453139E1,4.735062827E0,4.735062827E0
7.716388714E1,3.211690582E1,1.189500320E2,1.881100052E1,9.092823013E-1,5.541270782E1,4.742547496E0,4.742547496E0
7.816389549E1,3.211690535E1,1.189500465E2,1.851965596E1,1.058893090E0,6.563417890E1,4.743376883E0,4.743376883E0
7.916390169E1,3.211692168E1,1.189500549E2,1.862225247E1,1.231355380E0,4.964897521E1,4.738258952E0,4.738258952E0
8.016390908E1,3.211692216E1,1.189500685E2,1.771130880E1,1.149726411E0,5.929399967E1,4.743934925E0,4.743934925E0
8.116391575E1,3.211692073E1,1.189500761E2,1.826870268E1,5.789925371E-1,7.825633925E1,4.732519786E0,4.732519786E0
8.216392410E1,3.211692002E1,1.189500966E2,1.867030389E1,1.001838973E0,7.688821052E1,4.695952829E0,4.695952829E0
8.316392994E1,3.211691852E1,1.189501097E2,1.920915791E1,1.011871037E0,7.607839807E1,4.708963052E0,4.708963052E0
8.416393745E1,3.211692971E1,1.189501206E2,1.871852120E1,1.039571322E0,5.950994867E1,4.714539622E0,4.714539622E0
8.516394317E1,3.211693971E1,1.189501308E2,1.849802750E1,1.247398848E0,4.082805728E1,4.707367931E0,4.707367931E0
8.616395009E1,3.211694659E1,1.189501505E2,1.828706248E1,1.502167835E0,4.270773151E1,4.722821010E0,4.722821010E0
8.716395819E1,3.211694700E1,1.189501689E2,1.891556709E1,1.574914323E0,5.158097673E1,4.696655985E0,4.696655985E0
8.816396391E1,3.211695307E1,1.189501899E2,1.925770295E1,1.493344442E0,5.958626841E1,4.713202755E0,4.713202755E0
8.916397238E1,3.211696149E1,1.189501971E2,1.806218762E1,1.017529692E0,4.722616024E1,4.715210695E0,4.715210695E0
9.016397870E1,3.211696293E1,1.189502105E2,1.765096766E1,8.796694500E-1,5.548838034E1,4.720354330E0,4.720354330E0
9.116398644E1,3.211697148E1,1.189502334E2,1.985749361E1,1.219086306E0,6.148830005E1,4.706548090E0,4.706548090E0
9.216399300E1,3.211696887E1,1.189502545E2,2.061245741E1,1.305372253E0,7.048435242E1,4.695641888E0,4.695641888E0
9.316399932E1,3.211696035E1,1.189502738E2,1.991669897E1,1.197478111E0,7.698781827E1,4.710788473E0,4.710788473E0
9.416400707E1,3.211694471E1,1.189502881E2,1.997834987E1,7.857926727E-1,9.345123245E1,4.695901763E0,4.695901763E0
9.516401398E1,3.211694765E1,1.189503069E2,1.913360795E1,9.557835565E-1,6.801210486E1,4.704127414E0,4.704127414E0
9.616402102E1,3.211693747E1,1.189503271E2,1.843806857E1,1.160698636E0,7.792855609E1,4.709158658E0,4.709158658E0
9.716402781E1,3.211692460E1,1.189503470E2,1.822545269E1,1.262605104E0,8.381419848E1,4.713306999E0,4.713306999E0
9.816403532E1,3.211692241E1,1.189503674E2,1.842388141E1,1.315580807E0,8.009431165E1,4.716297921E0,4.716297921E0
9.916404188E1,3.211692042E1,1.189503864E2,1.814894840E1,1.336221187E0,7.323191078E1,4.717478628E0,4.717478628E0
1.001640489E2,3.211691830E1,1.189504031E2,1.808328575E1,1.365279854E0,7.107914238E1,4.719056337E0,4.719056337E0
1.011640563E2,3.211691301E1,1.189504161E2,1.834675616E1,1.137703414E0,7.572463418E1,4.703294655E0,4.703294655E0
1.021640617E2,3.211691107E1,1.189504316E2,1.769589886E1,1.239517401E0,7.308433282E1,4.708034948E0,4.708034948E0
1.031640702E2,3.211691515E1,1.189504447E2,1.594527188E1,1.151638265E0,6.271938567E1,4.714258772E0,4.714258772E0
1.041640761E2,3.211691763E1,1.189504513E2,1.513340028E1,9.013190767E-1,5.345705808E1,4.710301569E0,4.710301569E0
1.051640835E2,3.211691692E1,1.189504672E2,1.540878502E1,1.015854054E0,6.947715581E1,4.716580639E0,4.716580639E0
1.061640917E2,3.211691718E1,1.189504813E2,1.558396899E1,1.104157659E0,7.479682587E1,4.706152741E0,4.706152741E0
1.071640977E2,3.211691690E1,1.189504957E2,1.630977855E1,1.150295113E0,7.600761165E1,4.714953344E0,4.714953344E0
1.081641051E2,3.211691671E1,1.189505065E2,1.604688970E1,8.690868333E-1,8.058128645E1,4.719890973E0,4.719890973E0
1.091641109E2,3.211692126E1,1.189505233E2,1.610860418E1,1.023545723E0,7.195945145E1,4.718565683E0,4.718565683E0
1.101641192E2,3.211692198E1,1.189505342E2,1.596018686E1,9.357878113E-1,6.432939068E1,4.720640710E0,4.720640710E0
1.111641265E2,3.211692598E1,1.189505439E2,1.612376613E1,1.109334330E0,6.049964938E1,4.716202659E0,4.716202659E0
1.121641322E2,3.211693319E1,1.189505550E2,1.647079079E1,1.110174189E0,4.891467706E1,4.722709652E0,4.722709652E0
1.131641403E2,3.211693698E1,1.189505690E2,1.634730921E1,1.170234700E0,5.538416681E1,4.719334894E0,4.719334894E0
1.141641470E2,3.211694353E1,1.189505859E2,1.667612157E1,1.407700098E0,5.612576970E1,4.720415085E0,4.720415085E0
1.151641533E2,3.211694814E1,1.189506036E2,1.634003548E1,1.549072506E0,6.094825863E1,4.713966690E0,4.713966690E0
1.161641611E2,3.211695350E1,1.189506167E2,1.695020656E1,1.476926076E0,5.716721086E1,4.715929159E0,4.715929159E0
1.171641678E2,3.211695960E1,1.189506316E2,1.677877051E1,1.548200328E0,5.897970519E1,4.715130739E0,4.715130739E0
1.181641747E2,3.211696176E1,1.189506476E2,1.648409383E1,1.536523127E0,6.668562404E1,4.717188701E0,4.717188701E0
1.191641822E2,3.211696053E1,1.189506632E2,1.644491071E1,1.534233809E0,7.779735483E1,4.715740525E0,4.715740525E0
1.201641896E2,3.211696611E1,1.189506770E2,1.681452092E1,1.492956713E0,6.858025001E1,4.716494421E0,4.716494421E0
1.211639886E2,3.211697373E1,1.189506911E2,1.732255498E1,1.559635437E0,6.213117536E1,4.713023136E0,4.713023136E0
1.221639842E2,3.211697959E1,1.189507056E2,1.738837404E1,1.530819928E0,6.246313708E1,4.715810466E0,4.715810466E0
1.231639761E2,3.211698484E1,1.189507205E2,1.710069641E1,1.538809793E0,6.324753831E1,4.709784843E0,4.709784843E0
1.241639696E2,3.211698999E1,1.189507363E2,1.682734839E1,1.553415271E0,6.640259835E1,4.714012786E0,4.714012786E0
1.251639632E2,3.211699897E1,1.189507486E2,1.637251646E1,1.538996247E0,5.838653188E1,4.708319327E0,4.708319327E0
1.261639555E2,3.211700547E1,1.189507613E2,1.739844505E1,1.517675192E0,5.696013703E1,4.712585838E0,4.712585838E0
1.271639439E2,3.211701027E1,1.189507739E2,1.698446936E1,1.525452088E0,5.911524563E1,4.715053743E0,4.715053743E0
1.281639324E2,3.211701566E1,1.189507857E2,1.651339829E1,1.488739059E0,6.104239506E1,4.715520033E0,4.715520033E0
1.291639203E2,3.211702313E1,1.189507971E2,1.651662106E1,1.557633485E0,5.586346995E1,4.717585672E0,4.717585672E0
1.301639059E2,3.211702854E1,1.189508111E2,1.650826367E1,1.561839735E0,5.704034576E1,4.711000447E0,4.711000447E0
1.311638862E2,3.211703796E1,1.189508270E2,1.656398734E1,1.574626755E0,5.515933178E1,4.709503641E0,4.709503641E0
1.321638889E2,3.211704594E1,1.189508406E2,1.679481049E1,1.551888527E0,5.562178081E1,4.712601732E0,4.712601732E0
1.331638923E2,3.211705028E1,1.189508546E2,1.670919614E1,1.541979866E0,6.021735463E1,4.715327610E0,4.715327610E0
1.341638963E2,3.211705808E1,1.189508682E2,1.616910419E1,1.574136753E0,5.707578672E1,4.717105569E0,4.717105569E0
1.351638994E2,3.211706456E1,1.189508833E2,1.694444539E1,1.635962793E0,5.741020896E1,4.716354742E0,4.716354742E0
1.361639032E2,3.211706678E1,1.189509005E2,1.713360635E1,1.579218004E0,7.158014135E1,4.715757453E0,4.715757453E0
1.371639060E2,3.211706783E1,1.189509162E2,1.744964760E1,1.519319145E0,7.845084423E1,4.710040713E0,4.710040713E0
1.381639056E2,3.211707460E1,1.189509311E2,1.728033817E1,1.605866033E0,7.472299127E1,4.709028854E0,4.709028854E0
1.391638986E2,3.211708125E1,1.189509448E2,1.802000718E1,1.519253750E0,6.948010415E1,4.698828604E0,4.698828604E0
