"Time (s)","X (rad/s)","Y (rad/s)","Z (rad/s)"
2.297546000E0,4.178390503E-1,6.558837891E-1,1.910789870E-2
2.317484000E0,3.345502615E-1,7.203469276E-1,4.545769095E-2
2.337421000E0,3.762029111E-1,7.378337383E-1,8.388633281E-2
2.357358000E0,4.699156880E-1,8.185592294E-1,1.125726923E-1
2.377296000E0,5.027815700E-1,8.194250464E-1,1.620644331E-1
2.397233000E0,4.295771122E-1,6.447805762E-1,1.819699854E-1
2.417171000E0,3.542109430E-1,4.515418410E-1,1.925525367E-1
2.437108000E0,2.774246633E-1,3.747716844E-1,2.314990461E-1
2.457046000E0,1.051079482E-1,2.928347588E-1,2.900282145E-1
2.476983000E0,-7.848402858E-2,2.914664149E-1,2.397376299E-1
2.496920000E0,-1.351970136E-1,1.038461849E-1,1.897727847E-1
2.516858000E0,-1.706218421E-1,-1.067248955E-1,4.639888182E-2
2.536795000E0,-2.767947614E-1,-1.882922053E-1,-3.995994478E-2
2.556733000E0,-4.332970679E-1,-2.171555459E-1,-2.321132645E-2
2.576670000E0,-5.174510479E-1,-2.884233296E-1,-2.165254951E-2
2.596607000E0,-5.034708381E-1,-3.450493217E-1,-9.961233288E-2
2.616545000E0,-5.886492133E-1,-3.924780786E-1,-2.092652023E-1
2.636482000E0,-9.471014142E-1,-2.352203131E-1,-2.736323178E-1
2.656420000E0,-1.238111496E0,-1.761487275E-1,-4.381469786E-1
2.676357000E0,-8.606241345E-1,-7.041899562E-1,-5.588926077E-1
2.696295000E0,-4.921210408E-1,-7.861921191E-1,-6.327764392E-1
2.716232000E0,-2.886222899E-1,-1.125545740E0,-5.508770943E-1
2.736169000E0,-2.663882375E-1,-8.876271248E-1,-7.495092601E-2
2.756107000E0,-1.047827676E-1,-8.306187391E-1,1.592234969E-1
2.776044000E0,-2.184903622E-2,-6.681653261E-1,1.858508140E-1
2.795982000E0,-1.026642561E0,-1.152401567E0,-3.160817027E-1
2.815919000E0,-4.376824200E-1,-5.868318677E-1,-5.802817345E-1
2.835857000E0,5.513013601E-1,6.018666029E-1,-5.159202218E-1
2.855794000E0,7.035287023E-1,5.895300508E-1,-4.041905999E-1
2.875730000E0,3.196767271E-1,1.107842289E-2,-2.546249628E-1
2.895668000E0,-1.538251042E-1,-3.572764397E-1,-2.518292665E-1
2.915605000E0,-2.480723262E-1,-1.436818689E-1,-3.790138960E-1
2.935543000E0,-5.687749982E-1,2.156344950E-1,-2.364318073E-1
2.955480000E0,-1.183518171E0,3.512077630E-1,5.315123871E-2
2.975418000E0,-1.686269045E0,5.277673602E-1,3.426494896E-1
2.995355000E0,-1.955683827E0,6.809912324E-1,4.713325202E-1
3.015292000E0,-2.065715313E0,6.092851162E-1,3.589501083E-1
3.035230000E0,-2.090560913E0,2.799215913E-1,2.253687531E-1
3.055167000E0,-1.977432370E0,7.680123299E-2,1.830305308E-1
3.075105000E0,-1.474326611E0,2.012347728E-1,-5.052538589E-2
3.095042000E0,-7.719791532E-1,2.454999685E-1,-3.727045376E-3
3.114980000E0,-1.891878843E-1,5.448115468E-1,1.237669662E-1
3.134917000E0,5.038456321E-1,6.943637729E-1,1.208374277E-1
3.154855000E0,8.574087620E-1,2.952139974E-1,6.484281272E-2
3.174792000E0,6.343895197E-1,-7.468096167E-2,-9.702296555E-2
3.194729000E0,-1.021826863E-1,1.507048681E-2,-3.859761655E-1
3.214667000E0,-8.024758697E-1,-1.699262708E-1,-5.660725236E-1
3.234604000E0,-9.759227037E-1,-4.620899558E-1,-4.341820478E-1
3.254542000E0,-6.115505695E-1,-2.462386191E-1,-8.262026310E-2
3.274479000E0,-3.306287527E-1,1.426433623E-1,3.488998413E-1
3.294417000E0,1.346951723E-2,5.334846377E-1,7.562561035E-1
3.314354000E0,3.085838258E-1,6.748121977E-1,1.029284716E0
3.334292000E0,8.382660151E-1,8.667541742E-1,1.071025968E0
3.354229000E0,1.596611619E0,8.778217435E-1,1.051122308E0
3.374166000E0,1.921473861E0,8.446366191E-1,1.087399840E0
3.394104000E0,1.824305892E0,9.696629643E-1,1.030136108E0
3.414041000E0,1.502215624E0,9.619163871E-1,1.052179337E0
3.433979000E0,1.170492530E0,8.139586449E-1,1.338081121E0
3.453916000E0,1.117538571E0,6.789073348E-1,1.393308043E0
3.473854000E0,1.258790374E0,8.117079735E-1,1.370373249E0
3.493791000E0,1.304832578E0,7.240968943E-1,1.331728101E0
3.513729000E0,1.340595126E0,7.173361778E-1,1.152339816E0
3.533666000E0,1.414378881E0,8.477999568E-1,9.368544817E-1
3.553604000E0,1.199942946E0,3.812130392E-1,7.967984676E-1
3.573541000E0,8.431969285E-1,5.195751321E-3,5.681040287E-1
3.593478000E0,5.580756068E-1,3.508519754E-2,3.343089223E-1
3.613416000E0,4.421477318E-1,-5.209217314E-3,2.159296572E-1
3.633353000E0,2.773601115E-1,-2.064320743E-1,-5.854940508E-3
3.653291000E0,1.341694295E-1,-3.618424535E-1,-2.098421603E-1
3.673228000E0,-5.353444815E-2,2.171628475E-1,-1.790038794E-1
3.693166000E0,-4.593951702E-1,1.985884644E-2,-3.681578338E-1
3.713103000E0,-1.041975737E0,-4.485672116E-1,-2.796004713E-1
3.733041000E0,-1.729127169E0,-8.180773258E-1,-1.537589133E-1
3.752978000E0,-2.340668440E0,-9.899335504E-1,-6.767699867E-2
3.772916000E0,-2.769810200E0,-9.472824931E-1,8.192654699E-2
3.792853000E0,-2.853775740E0,-4.721385837E-1,2.789749019E-2
3.812791000E0,-3.365083694E0,-1.134461403E0,1.063794270E-1
3.832728000E0,-3.424879551E0,-1.287115455E0,1.018797532E-1
3.852665000E0,-3.108439922E0,-1.825740576E0,-2.205862105E-1
3.872603000E0,-2.968479633E0,-1.945727110E0,-2.480091602E-1
3.892540125E0,-2.834174395E0,-1.772535086E0,-3.713324070E-1
3.912478125E0,-2.783352137E0,-1.639648676E0,-3.128638268E-1
3.932415125E0,-2.771883726E0,-1.350693583E0,-1.306531280E-1
3.952353125E0,-2.710745096E0,-1.148901343E0,8.413839340E-2
3.972290125E0,-2.463174820E0,-9.278403521E-1,2.298153788E-1
3.992228125E0,-2.192264557E0,-5.065572858E-1,2.044453919E-1
4.012165125E0,-2.152047634E0,-2.771459222E-1,2.674459517E-1
4.032103125E0,-1.928044081E0,7.713942230E-2,3.266650140E-1
4.052040125E0,-1.340236902E0,-4.036748782E-2,5.514642596E-1
4.071978125E0,-9.430096745E-1,4.646147192E-1,6.891967654E-1
4.091915125E0,-1.368218660E0,9.752281904E-1,4.444731474E-1
4.111853125E0,-1.079724312E0,5.258985758E-1,3.983626366E-1
4.131790125E0,-8.583961725E-1,1.909669340E-1,6.798056960E-1
4.151728125E0,-8.292925358E-1,4.579778612E-1,8.050146103E-1
4.171665125E0,-8.129749298E-1,6.317800283E-1,7.425028682E-1
4.191603125E0,-1.126853347E0,1.209945083E-1,4.821846187E-1
4.211540125E0,-1.043766379E0,3.017777950E-2,1.959652454E-1
4.231477125E0,-6.934355497E-1,-1.618359923E0,-1.579215229E-1
4.251415125E0,3.399310410E-1,-1.967458487E0,-1.839127243E-1
4.271352125E0,1.120370150E0,-9.464198947E-1,-1.998307407E-1
4.291290125E0,1.420403361E0,-7.616108656E-1,7.599647623E-3
4.311227125E0,1.385721684E0,-8.131222725E-1,2.969737351E-2
4.331165125E0,1.391532302E0,-4.930888712E-1,9.822621942E-2
4.351102125E0,1.295222163E0,-7.543867081E-2,1.746369004E-1
4.371040125E0,1.292223811E0,2.257968187E-1,2.883332670E-1
4.390977125E0,1.405746102E0,4.573629200E-1,4.316547215E-1
4.410915125E0,1.457954764E0,4.346027374E-1,5.688736439E-1
4.430852125E0,1.365746975E0,-1.828394234E-1,5.124105811E-1
4.450790125E0,1.100271940E0,-7.420552969E-1,3.950307369E-1
4.470727125E0,7.423723936E-1,-7.897024155E-1,3.944312036E-1
4.490665125E0,3.890857100E-1,-4.628252685E-1,3.788061738E-1
4.510602125E0,-7.774879038E-2,-3.499972522E-1,3.501396775E-1
4.530540125E0,-3.867660165E-1,-4.933954477E-1,2.710797787E-1
4.550477125E0,-6.113436818E-1,-5.345172882E-1,1.414392442E-1
4.570415125E0,-7.338503599E-1,-3.734637201E-1,-2.002384327E-2
4.590352125E0,-7.767131925E-1,-7.063938677E-2,-1.806418300E-1
4.610290125E0,-7.908788919E-1,2.827674150E-1,-3.503541946E-1
4.630227125E0,-7.714757323E-1,3.587228954E-1,-4.623258710E-1
4.650165125E0,-7.527114749E-1,1.967563629E-1,-5.043874383E-1
4.670102125E0,-7.257149220E-1,1.298897117E-1,-4.757300913E-1
4.690040125E0,-8.757400513E-1,3.240634501E-1,-4.869001806E-1
4.709977125E0,-1.096376300E0,3.912030756E-1,-4.982591867E-1
4.729915125E0,-1.241966367E0,2.560572326E-1,-3.806383014E-1
4.749852125E0,-1.295081615E0,-1.921237409E-1,-1.009710953E-1
4.769790125E0,-1.003904700E0,-1.382297039E0,1.999325007E-1
4.789727125E0,4.358377159E-1,-3.456155539E0,6.233461499E-1
4.809665125E0,1.775969744E0,-2.079824686E0,6.064093113E-1
4.829602125E0,2.671553493E-1,1.645872444E-1,3.875475228E-1
4.849540125E0,-1.016027927E0,-2.077602297E-1,-4.287290573E-2
4.869477125E0,-1.115927339E0,-1.384141892E-1,-2.399212867E-1
4.889415000E0,-1.106886864E0,1.513409317E-1,-2.532433867E-1
4.909352000E0,-1.072093964E0,3.869273663E-1,-3.295579851E-1
4.929290000E0,-9.909226894E-1,6.787784100E-1,-3.411897421E-1
4.949227000E0,-8.585955501E-1,8.533616066E-1,-2.588291466E-1
4.969165000E0,-6.285050511E-1,7.926408052E-1,-2.094401419E-1
4.989102000E0,-3.941784501E-1,3.764872551E-1,-1.286773235E-1
5.009040000E0,-2.057778686E-1,4.704942927E-2,-2.585364878E-2
5.028977000E0,-1.660083234E-1,1.117759570E-1,1.453500837E-1
5.048915000E0,-3.126646876E-1,2.127278745E-1,2.949429154E-1
5.068852000E0,-5.562636852E-1,1.122041792E-1,4.346651733E-1
5.088790000E0,-7.423857450E-1,1.672133654E-1,5.174914598E-1
5.108727000E0,-9.447128773E-1,4.531790912E-1,4.903739989E-1
5.128665000E0,-1.099271297E0,7.171300650E-1,4.291383326E-1
5.148602000E0,-1.229262710E0,7.564470768E-1,2.168411762E-1
5.168540000E0,-1.348865390E0,6.282997727E-1,-6.962788105E-2
5.188477000E0,-1.310606360E0,5.036550164E-1,-2.455918640E-1
5.208415000E0,-1.096427441E0,4.691620469E-1,-3.598840237E-1
5.228352000E0,-9.302184582E-1,-7.438538969E-2,-2.868432403E-1
5.248290000E0,-4.736843705E-1,-8.852090240E-1,-2.272069901E-1
5.268227000E0,3.054525554E-1,-1.156361341E0,-8.067254722E-2
5.288165000E0,8.587725163E-1,-3.260194957E-1,4.468990490E-2
5.308102000E0,1.231232285E0,-3.530995846E-1,2.360560298E-1
5.328040000E0,1.367898464E0,-6.255734563E-1,3.787603080E-1
5.347977000E0,1.358598948E0,-5.341311693E-1,4.052545428E-1
5.367915000E0,1.274225712E0,-3.132531047E-1,3.567602634E-1
5.387852000E0,1.113137960E0,-4.324025474E-3,2.838222980E-1
5.407790000E0,9.652954936E-1,2.948693335E-1,2.483919114E-1
5.427727000E0,9.302510023E-1,2.672401071E-1,2.558296025E-1
5.447665000E0,9.485032558E-1,1.314271390E-1,2.797914445E-1
5.467602000E0,9.184871912E-1,1.537644118E-1,2.982736528E-1
5.487540000E0,9.288833141E-1,2.037346363E-1,2.581099570E-1
5.507477000E0,1.026372671E0,1.667861938E-1,1.932732910E-1
5.527415000E0,1.135273457E0,8.580107242E-2,1.301764399E-1
5.547352000E0,1.164415002E0,-5.142255872E-2,4.110765830E-2
5.567290000E0,1.150018930E0,-1.311898381E-1,-2.411007695E-2
5.587227000E0,1.017897367E0,-4.045433924E-2,-1.091055721E-1
5.607165000E0,7.701240182E-1,1.497353017E-1,-2.120184898E-1
5.627102000E0,5.228486061E-1,3.475615978E-1,-3.639020920E-1
5.647040000E0,3.164602816E-1,4.784324765E-1,-5.346996784E-1
5.666977000E0,1.454429328E-1,5.483875871E-1,-7.121890187E-1
5.686915000E0,5.840627104E-2,6.721558571E-1,-8.335144520E-1
5.706852000E0,-1.415989995E-1,7.325009704E-1,-8.871821761E-1
5.726790000E0,-5.795722008E-1,5.817370415E-1,-8.381465077E-1
5.746727000E0,-1.086372018E0,3.340630829E-1,-6.706739068E-1
5.766665000E0,-1.568524003E0,9.863032401E-2,-5.786625743E-1
5.786602000E0,-1.721165538E0,-7.682994604E-1,-3.505733013E-1
5.806540000E0,-1.349388957E0,-2.687124491E0,-1.590816118E-2
5.826477000E0,-1.540511101E-1,-3.033772707E0,1.508362591E-1
5.846415000E0,-8.251513839E-1,1.211942136E-1,-3.008405268E-1
5.866353000E0,-1.133844137E0,-2.784330547E-1,-5.287488103E-1
5.886290375E0,-7.093425393E-1,-2.880681455E-1,-5.857943892E-1
5.906228375E0,-3.427808583E-1,8.277730644E-2,-4.658872187E-1
5.926165375E0,-1.748272479E-1,1.743314713E-1,-3.359880149E-1
5.946103375E0,-7.594396919E-2,2.817441821E-1,-2.376552671E-1
5.966040375E0,-4.725106806E-2,5.337442160E-1,-7.936975360E-2
5.985978375E0,-1.070587710E-1,6.654106379E-1,3.348445147E-2
6.005915375E0,-2.579173446E-1,6.658577919E-1,1.328276247E-1
6.025853375E0,-3.931105435E-1,6.546197534E-1,2.530805767E-1
6.045790375E0,-5.822676420E-1,5.267382264E-1,3.417239785E-1
6.065728375E0,-7.336300015E-1,3.166353405E-1,3.944456875E-1
6.085665375E0,-8.244188428E-1,2.200595587E-1,4.231176674E-1
6.105603375E0,-8.485233188E-1,4.170982838E-1,4.595525265E-1
6.125540375E0,-7.629880905E-1,6.506862640E-1,4.695975780E-1
6.145478375E0,-6.114217043E-1,6.944734454E-1,3.926929235E-1
6.165415375E0,-6.099221110E-1,6.889281869E-1,2.981590033E-1
6.185353375E0,-5.562999845E-1,4.235221148E-1,1.473232806E-1
6.205290375E0,-4.026587903E-1,4.215239286E-1,1.108105183E-1
6.225228375E0,-3.367860019E-1,4.882971048E-1,2.908721566E-2
6.245166375E0,-4.344368577E-1,2.839069366E-1,-6.388480216E-2
6.265103375E0,-4.950554073E-1,-4.227551222E-1,-9.560189396E-2
6.285041375E0,1.112321019E-1,-1.124468923E0,8.299954236E-2
6.304978375E0,1.023352027E0,-4.796085358E-1,1.473775804E-1
6.324916375E0,1.479917526E0,-2.868683934E-1,3.591909707E-1
6.344853375E0,1.816274881E0,-8.636813760E-1,5.107147694E-1
6.364791375E0,1.914079189E0,-8.623806834E-1,4.808641076E-1
6.384728375E0,1.776297331E0,-6.076897979E-1,3.733714521E-1
6.404666375E0,1.510798216E0,-2.099485695E-1,2.668046355E-1
6.424603375E0,1.238660932E0,1.305008829E-1,2.340471298E-1
6.444541375E0,1.052603364E0,2.017705292E-1,2.543329000E-1
6.464478375E0,9.554190040E-1,7.467331737E-2,3.413282633E-1
6.484416375E0,8.634005189E-1,-1.039834227E-3,4.267284870E-1
6.504353375E0,7.759445310E-1,1.049433202E-1,4.455831945E-1
6.524291375E0,7.354892492E-1,2.076894045E-1,3.647429049E-1
6.544229375E0,6.738330126E-1,2.194453925E-1,2.676233351E-1
6.564166375E0,6.281397343E-1,1.078139395E-1,1.831972748E-1
6.584104375E0,5.506252646E-1,-2.007196546E-1,8.994483203E-2
6.604041375E0,4.230186045E-1,-1.790598929E-1,-4.846142977E-2
6.623979375E0,3.232774734E-1,-4.922734573E-2,-2.234979570E-1
6.643916375E0,2.104703188E-1,1.450531930E-1,-3.937345147E-1
6.663854375E0,2.381918021E-2,2.515594065E-1,-5.741413236E-1
6.683791375E0,-1.863033623E-1,2.873469591E-1,-7.494207025E-1
6.703729375E0,-4.037061334E-1,2.978802919E-1,-8.798491955E-1
6.723666375E0,-6.336877346E-1,1.313381791E-1,-9.164474010E-1
6.743604375E0,-9.221240878E-1,-2.162393183E-2,-8.207901716E-1
6.763542375E0,-1.483991265E0,5.244709924E-2,-7.012011409E-1
6.783479375E0,-1.914404869E0,-2.380449325E-1,-5.503332019E-1
6.803417375E0,-2.021522522E0,-8.976004720E-1,-2.592207193E-1
6.823354375E0,-7.169325948E-1,-1.766721487E0,1.348497123E-1
6.843292375E0,1.176664114E0,-9.458710551E-1,1.657169610E-1
6.863229375E0,-4.009865820E-1,-9.623959661E-2,-2.392349392E-1
6.883167708E0,-6.737080216E-1,-3.308912516E-1,-3.401917517E-1
6.903104708E0,-3.748233616E-1,1.553923786E-1,-3.152289391E-1
6.923042708E0,-2.203587890E-1,3.443045020E-1,-2.548727393E-1
6.942979708E0,-1.774095558E-2,3.725987375E-1,-2.259008139E-1
6.962917708E0,2.624092400E-1,4.333315492E-1,-1.351115108E-1
6.982855708E0,4.571329355E-1,5.604218841E-1,-3.261408210E-2
7.002792708E0,5.068244934E-1,5.011963844E-1,1.112985313E-1
7.022730708E0,4.294457436E-1,4.545372725E-1,2.732024193E-1
7.042667708E0,2.030435503E-1,4.404936135E-1,3.847846091E-1
7.062605708E0,-9.353963286E-2,5.437185764E-1,4.083909690E-1
7.082542708E0,-3.638608456E-1,5.360116363E-1,3.607185483E-1
7.102480708E0,-5.811295509E-1,5.077711940E-1,3.070832193E-1
7.122417708E0,-7.121756077E-1,4.502474666E-1,2.517982423E-1
7.142355708E0,-8.471388221E-1,3.876008093E-1,1.461711973E-1
7.162293708E0,-1.051679015E0,3.596451283E-1,-2.316033281E-2
7.182230708E0,-1.177887201E0,3.091678321E-1,-2.265115082E-1
7.202168708E0,-1.072069168E0,2.811369896E-1,-3.702819347E-1
7.222105708E0,-9.756555557E-1,3.865728676E-1,-4.596374035E-1
7.242043708E0,-1.016509295E0,3.311530352E-1,-5.811385512E-1
7.261980708E0,-9.686873555E-1,-3.359344602E-1,-6.174302697E-1
7.281918708E0,-2.165698260E-1,-1.253789783E0,-3.374557793E-1
7.301855708E0,8.996241689E-1,-6.844695210E-1,-1.024508327E-1
7.321793708E0,1.263436317E0,-5.872625709E-1,1.758505553E-1
7.341730708E0,1.495965481E0,-6.296275854E-1,3.356155753E-1
7.361668708E0,1.583256841E0,-5.273742080E-1,3.384926915E-1
7.381606708E0,1.531614661E0,-3.323352039E-1,3.014502525E-1
7.401543708E0,1.508797765E0,-1.104952320E-1,3.775508702E-1
7.421481708E0,1.457498312E0,1.220370755E-1,3.904767334E-1
7.441418708E0,1.412979007E0,2.476852834E-1,4.360344112E-1
7.461356708E0,1.430939913E0,2.246755809E-1,4.664112329E-1
7.481293708E0,1.435360670E0,1.952934414E-1,4.897097647E-1
7.501231708E0,1.381982684E0,1.374549270E-1,5.006791353E-1
7.521168708E0,1.381072164E0,2.272140980E-1,5.249832273E-1
7.541106708E0,1.411425948E0,3.186351061E-1,5.125196576E-1
7.561044708E0,1.411139131E0,3.530638814E-1,4.452685416E-1
7.580981708E0,1.389745116E0,3.736229837E-1,3.490070701E-1
7.600919708E0,1.360811949E0,4.277887344E-1,2.367404252E-1
7.620856708E0,1.311640859E0,4.355902076E-1,1.820406020E-1
7.640794708E0,1.281893134E0,4.023526311E-1,1.580921561E-1
7.660731708E0,1.349641204E0,4.630833268E-1,1.453387290E-1
7.680669708E0,1.376531124E0,6.354317069E-1,5.406758189E-2
7.700607708E0,1.349707246E0,8.733789921E-1,-1.518908292E-1
7.720544708E0,1.229467630E0,9.878438115E-1,-3.655237854E-1
