"Time (s)","X (µT)","Y (µT)","Z (µT)"
2.417171000E0,-2.157331085E1,-2.515151596E1,-3.778167725E1
2.437108000E0,-2.118809509E1,-2.568459892E1,-3.776698685E1
2.457046000E0,-2.089199066E1,-2.591213608E1,-3.823869324E1
2.476983000E0,-2.023327637E1,-2.605267715E1,-3.828052521E1
2.496920000E0,-2.006687164E1,-2.590573883E1,-3.843747711E1
2.516858000E0,-1.971905518E1,-2.590912628E1,-3.869638062E1
2.536795000E0,-1.926712799E1,-2.613412857E1,-3.860192871E1
2.556733000E0,-1.924102783E1,-2.589234924E1,-3.877342224E1
2.576670000E0,-1.925343323E1,-2.556308174E1,-3.901160049E1
2.596607000E0,-1.932939911E1,-2.535199547E1,-3.929365540E1
2.616545000E0,-1.944445038E1,-2.520458031E1,-3.948263550E1
2.636482000E0,-1.932815552E1,-2.496748352E1,-3.985619354E1
2.656420000E0,-1.943538666E1,-2.393294525E1,-4.029259491E1
2.676357000E0,-1.975306702E1,-2.336822891E1,-4.090953827E1
2.696295000E0,-2.025101471E1,-2.355942917E1,-4.068027496E1
2.716232000E0,-2.068363953E1,-2.359747696E1,-4.053590012E1
2.736169000E0,-2.141594696E1,-2.389878654E1,-4.016374969E1
2.756107000E0,-2.188362885E1,-2.425364685E1,-3.972602081E1
2.776044000E0,-2.289019012E1,-2.446419525E1,-3.935987091E1
2.795982000E0,-2.331261444E1,-2.452783966E1,-3.894629669E1
2.815919000E0,-2.396113586E1,-2.426219940E1,-3.894179535E1
2.835857000E0,-2.388056183E1,-2.460656357E1,-3.820529175E1
2.855794000E0,-2.267848206E1,-2.558932304E1,-3.753025436E1
2.875730000E0,-2.177304077E1,-2.676478195E1,-3.736711884E1
2.895668000E0,-2.141857147E1,-2.720529175E1,-3.704862976E1
2.915605000E0,-2.116960144E1,-2.745045853E1,-3.675897217E1
2.935543000E0,-2.094720459E1,-2.755867004E1,-3.710933685E1
2.955480000E0,-2.053595734E1,-2.714914513E1,-3.808294678E1
2.975418000E0,-2.032131958E1,-2.545687866E1,-3.932553864E1
2.995355000E0,-1.977510071E1,-2.352043152E1,-4.074460602E1
3.015292000E0,-1.917840576E1,-2.106127548E1,-4.251205444E1
3.035230000E0,-1.859959412E1,-1.861252213E1,-4.369063568E1
3.055167000E0,-1.823289490E1,-1.642451286E1,-4.455774307E1
3.075105000E0,-1.799244690E1,-1.422417450E1,-4.528698730E1
3.095042000E0,-1.763442993E1,-1.331792068E1,-4.581247711E1
3.114980000E0,-1.737367249E1,-1.309782219E1,-4.589512253E1
3.134917000E0,-1.651112366E1,-1.294162560E1,-4.611077118E1
3.154855000E0,-1.574500275E1,-1.349285316E1,-4.586353302E1
3.174792000E0,-1.511315155E1,-1.445426559E1,-4.543542099E1
3.194729000E0,-1.486076355E1,-1.528898048E1,-4.509400177E1
3.214667000E0,-1.424958801E1,-1.541619110E1,-4.508592224E1
3.234604000E0,-1.420391083E1,-1.536048126E1,-4.506391144E1
3.254542000E0,-1.426144409E1,-1.482936859E1,-4.466664886E1
3.274479000E0,-1.445776367E1,-1.467579651E1,-4.470668793E1
3.294417000E0,-1.456406403E1,-1.439729118E1,-4.458012772E1
3.314354000E0,-1.421105957E1,-1.482056236E1,-4.473543930E1
3.334292000E0,-1.378007507E1,-1.511345482E1,-4.433179474E1
3.354229000E0,-1.342432404E1,-1.621286201E1,-4.371868134E1
3.374166000E0,-1.305823517E1,-1.797212601E1,-4.280873108E1
3.394104000E0,-1.268303680E1,-1.978313446E1,-4.150303650E1
3.414041000E0,-1.234253693E1,-2.114732552E1,-4.097351456E1
3.433979000E0,-1.224424744E1,-2.210763931E1,-3.990893555E1
3.453916000E0,-1.255255127E1,-2.261525345E1,-3.915889740E1
3.473854000E0,-1.282927704E1,-2.313008118E1,-3.834621429E1
3.493791000E0,-1.287781525E1,-2.322583771E1,-3.755712128E1
3.513729000E0,-1.307756805E1,-2.394514847E1,-3.688858032E1
3.533666000E0,-1.327902222E1,-2.476416397E1,-3.596504974E1
3.553604000E0,-1.340686798E1,-2.568207359E1,-3.483835602E1
3.573541000E0,-1.373559570E1,-2.619902992E1,-3.390863419E1
3.593478000E0,-1.417672729E1,-2.658135986E1,-3.314294052E1
3.613416000E0,-1.461530304E1,-2.658346939E1,-3.254683685E1
3.633353000E0,-1.498616791E1,-2.651302528E1,-3.176601028E1
3.653291000E0,-1.547050476E1,-2.641882706E1,-3.146083069E1
3.673228000E0,-1.574150085E1,-2.636105156E1,-3.123338318E1
3.693166000E0,-1.573683929E1,-2.611569595E1,-3.088997650E1
3.713103000E0,-1.570915985E1,-2.558817291E1,-3.068176270E1
3.733041000E0,-1.616658020E1,-2.415435791E1,-3.066834641E1
3.752978000E0,-1.699604034E1,-2.223097229E1,-3.089945984E1
3.772916000E0,-1.821821594E1,-2.008981514E1,-3.193922806E1
3.792853000E0,-1.906419373E1,-1.809497261E1,-3.269358444E1
3.812791000E0,-2.022545624E1,-1.539427948E1,-3.356394196E1
3.832728000E0,-2.183165741E1,-1.247418213E1,-3.464614868E1
3.852665000E0,-2.336223602E1,-9.788589478E0,-3.480420303E1
3.872603000E0,-2.514640045E1,-7.393217087E0,-3.441776276E1
3.892540125E0,-2.600357056E1,-6.062595367E0,-3.404566956E1
3.912478125E0,-2.763376617E1,-3.993186951E0,-3.331927872E1
3.932415125E0,-2.905664062E1,-1.815132141E0,-3.245137024E1
3.952353125E0,-3.046817017E1,2.251510620E-1,-3.194707489E1
3.972290125E0,-3.151464081E1,2.394397736E0,-3.144432831E1
3.992228125E0,-3.232906342E1,4.267303467E0,-3.052347946E1
4.012165125E0,-3.256291962E1,6.047767639E0,-2.966917419E1
4.032103125E0,-3.286861420E1,7.955928802E0,-2.885413742E1
4.052040125E0,-3.263269043E1,9.655685425E0,-2.838460541E1
4.071978125E0,-3.240921021E1,1.105590439E1,-2.791713333E1
4.091915125E0,-3.182391357E1,1.231608200E1,-2.733536530E1
4.111853125E0,-3.122910309E1,1.346263504E1,-2.746327591E1
4.131790125E0,-3.082568359E1,1.463826752E1,-2.720952988E1
4.151728125E0,-3.047731018E1,1.577437973E1,-2.686629868E1
4.171665125E0,-2.967869568E1,1.713880157E1,-2.691855621E1
4.191603125E0,-2.906484222E1,1.885277939E1,-2.694079208E1
4.211540125E0,-2.891680145E1,2.005480194E1,-2.710359573E1
4.231477125E0,-2.956535339E1,2.088850784E1,-2.644290161E1
4.251415125E0,-3.098114014E1,2.096186447E1,-2.526777267E1
4.271352125E0,-3.222590637E1,2.004768372E1,-2.439473343E1
4.291290125E0,-3.244596100E1,1.962532043E1,-2.411824417E1
4.311227125E0,-3.302748871E1,1.862629700E1,-2.365428925E1
4.331165125E0,-3.337398529E1,1.768003464E1,-2.277501678E1
4.351102125E0,-3.370384979E1,1.666375732E1,-2.251131058E1
4.371040125E0,-3.375841522E1,1.597857666E1,-2.245268250E1
4.390977125E0,-3.359852600E1,1.530743790E1,-2.277105331E1
4.410915125E0,-3.336735535E1,1.462246704E1,-2.310121536E1
4.430852125E0,-3.282128906E1,1.399122238E1,-2.342184067E1
4.450790125E0,-3.324274445E1,1.357279587E1,-2.319178391E1
4.470727125E0,-3.361232758E1,1.320144272E1,-2.289263153E1
4.490665125E0,-3.421551514E1,1.312278748E1,-2.231596756E1
4.510602125E0,-3.432515717E1,1.334195709E1,-2.183899689E1
4.530540125E0,-3.448376465E1,1.364870834E1,-2.152275467E1
4.550477125E0,-3.473567200E1,1.417796707E1,-2.068027878E1
4.570415125E0,-3.491003418E1,1.458266449E1,-2.013239288E1
4.590352125E0,-3.507516479E1,1.497526550E1,-1.971365738E1
4.610290125E0,-3.490473938E1,1.520352936E1,-1.923858643E1
4.630227125E0,-3.495702362E1,1.537630463E1,-1.899222565E1
4.650165125E0,-3.482429504E1,1.557228088E1,-1.873130035E1
4.670102125E0,-3.495534515E1,1.555463791E1,-1.877193069E1
4.690040125E0,-3.496846008E1,1.553246307E1,-1.835751343E1
4.709977125E0,-3.479956055E1,1.571364212E1,-1.807534790E1
4.729915125E0,-3.487821198E1,1.591537857E1,-1.842724991E1
4.749852125E0,-3.484273529E1,1.626816559E1,-1.837331772E1
4.769790125E0,-3.521431732E1,1.708471298E1,-1.796755981E1
4.789727125E0,-3.584500122E1,1.784371567E1,-1.640449905E1
4.809665125E0,-3.719590759E1,1.804885101E1,-1.498603439E1
4.829602125E0,-3.751631927E1,1.817420959E1,-1.459604645E1
4.849540125E0,-3.744965363E1,1.838739777E1,-1.477622986E1
4.869477125E0,-3.763526154E1,1.887085342E1,-1.400474167E1
4.889415000E0,-3.780747986E1,1.885902405E1,-1.374459839E1
4.909352000E0,-3.786294556E1,1.902215958E1,-1.312363815E1
4.929290000E0,-3.805987549E1,1.901369476E1,-1.293804169E1
4.949227000E0,-3.781805420E1,1.916551208E1,-1.357292557E1
4.969165000E0,-3.732435608E1,1.917010880E1,-1.329124832E1
4.989102000E0,-3.721887970E1,1.940058517E1,-1.316466522E1
5.009040000E0,-3.717087555E1,1.928791428E1,-1.289285278E1
5.028977000E0,-3.710499573E1,1.947140121E1,-1.282717133E1
5.048915000E0,-3.703237915E1,1.968024063E1,-1.296138000E1
5.068852000E0,-3.698342133E1,1.995709610E1,-1.301485062E1
5.088790000E0,-3.683917236E1,2.046132278E1,-1.286838913E1
5.108727000E0,-3.671247101E1,2.126718903E1,-1.281152725E1
5.128665000E0,-3.633055878E1,2.216188812E1,-1.299721909E1
5.148602000E0,-3.581941986E1,2.301816940E1,-1.309278488E1
5.168540000E0,-3.535613251E1,2.361534500E1,-1.328344727E1
5.188477000E0,-3.509702301E1,2.447082901E1,-1.332226944E1
5.208415000E0,-3.498179626E1,2.471685410E1,-1.310093689E1
5.228352000E0,-3.478028870E1,2.499754715E1,-1.278314590E1
5.248290000E0,-3.508856964E1,2.514562607E1,-1.269366837E1
5.268227000E0,-3.552030945E1,2.534099579E1,-1.203366470E1
5.288165000E0,-3.599015045E1,2.496517181E1,-1.161886978E1
5.308102000E0,-3.604883575E1,2.454458618E1,-1.148532104E1
5.328040000E0,-3.627425385E1,2.434251404E1,-1.147348022E1
5.347977000E0,-3.657521057E1,2.410775757E1,-1.123768997E1
5.367915000E0,-3.668148041E1,2.402562332E1,-1.147760391E1
5.387852000E0,-3.656406403E1,2.388042450E1,-1.143748474E1
5.407790000E0,-3.638533783E1,2.362338257E1,-1.192550659E1
5.427727000E0,-3.626020813E1,2.339497757E1,-1.245749664E1
5.447665000E0,-3.618833923E1,2.345137405E1,-1.258180618E1
5.467602000E0,-3.600681305E1,2.332784271E1,-1.308819199E1
5.487540000E0,-3.590036774E1,2.314548111E1,-1.356232834E1
5.507477000E0,-3.549320221E1,2.290159988E1,-1.403583527E1
5.527415000E0,-3.550224304E1,2.268803787E1,-1.440154266E1
5.547352000E0,-3.549146271E1,2.222685242E1,-1.492439651E1
5.567290000E0,-3.559642792E1,2.177619553E1,-1.531794739E1
5.587227000E0,-3.571034241E1,2.100270081E1,-1.549420547E1
5.607165000E0,-3.578210449E1,2.071626663E1,-1.556418228E1
5.627102000E0,-3.566191101E1,2.024676895E1,-1.590803528E1
5.647040000E0,-3.549360657E1,1.962726593E1,-1.622343063E1
5.666977000E0,-3.548960114E1,1.894493484E1,-1.653003693E1
5.686915000E0,-3.527945709E1,1.826676178E1,-1.690676880E1
5.706852000E0,-3.511466980E1,1.743830490E1,-1.733974838E1
5.726790000E0,-3.499535370E1,1.698224258E1,-1.787722397E1
5.746727000E0,-3.496895599E1,1.674142456E1,-1.793969727E1
5.766665000E0,-3.506295776E1,1.686854172E1,-1.781691360E1
5.786602000E0,-3.554549408E1,1.738380814E1,-1.724364090E1
5.806540000E0,-3.639122772E1,1.825105667E1,-1.610795212E1
5.826477000E0,-3.754460144E1,1.884204102E1,-1.399961853E1
5.846415000E0,-3.781758118E1,1.896126175E1,-1.350011826E1
5.866353000E0,-3.823029327E1,1.911315536E1,-1.278888321E1
5.886290375E0,-3.853982544E1,1.886090851E1,-1.246382141E1
5.906228375E0,-3.875660706E1,1.857611465E1,-1.187968445E1
5.926165375E0,-3.887103271E1,1.824807739E1,-1.130016708E1
5.946103375E0,-3.893881226E1,1.796202469E1,-1.126128006E1
5.966040375E0,-3.889057159E1,1.793642807E1,-1.162950897E1
5.985978375E0,-3.865940094E1,1.772056961E1,-1.193258667E1
6.005915375E0,-3.858165741E1,1.778070450E1,-1.218626785E1
6.025853375E0,-3.821603394E1,1.800093079E1,-1.249049759E1
6.045790375E0,-3.791043091E1,1.830985641E1,-1.285516739E1
6.065728375E0,-3.774786377E1,1.877502441E1,-1.317365646E1
6.085665375E0,-3.727288055E1,1.956190491E1,-1.327624893E1
6.105603375E0,-3.709581757E1,2.042375946E1,-1.304920578E1
6.125540375E0,-3.680995178E1,2.110940552E1,-1.328672791E1
6.145478375E0,-3.648806763E1,2.176009750E1,-1.366443634E1
6.165415375E0,-3.577069092E1,2.243642044E1,-1.374360657E1
6.185353375E0,-3.556596375E1,2.279970551E1,-1.408501434E1
6.205290375E0,-3.536811829E1,2.326928329E1,-1.406367874E1
6.225228375E0,-3.520008087E1,2.345066071E1,-1.444094086E1
6.245166375E0,-3.508529663E1,2.361418533E1,-1.465729523E1
6.265103375E0,-3.513618469E1,2.397112656E1,-1.473114014E1
6.285041375E0,-3.553868866E1,2.433079529E1,-1.453525543E1
6.304978375E0,-3.597488403E1,2.431150055E1,-1.393698120E1
6.324916375E0,-3.626669312E1,2.409121323E1,-1.386021042E1
6.344853375E0,-3.629973602E1,2.386905670E1,-1.421723175E1
6.364791375E0,-3.663947296E1,2.343844223E1,-1.378923798E1
6.384728375E0,-3.682315063E1,2.295144653E1,-1.380791473E1
6.404666375E0,-3.684793091E1,2.243136215E1,-1.414245605E1
6.424603375E0,-3.686649323E1,2.204182053E1,-1.468762207E1
6.444541375E0,-3.665048981E1,2.157752609E1,-1.466342163E1
6.464478375E0,-3.665767670E1,2.144791412E1,-1.498832321E1
6.484416375E0,-3.669448090E1,2.129107285E1,-1.524689484E1
6.504353375E0,-3.638330078E1,2.135799789E1,-1.571408463E1
6.524291375E0,-3.620121002E1,2.119760895E1,-1.596577835E1
6.544229375E0,-3.607965088E1,2.123968124E1,-1.636337280E1
6.564166375E0,-3.591347504E1,2.102445984E1,-1.662336731E1
6.584104375E0,-3.590458679E1,2.090073013E1,-1.677051544E1
6.604041375E0,-3.585173035E1,2.076647949E1,-1.666804886E1
6.623979375E0,-3.604766083E1,2.055448914E1,-1.654299927E1
6.643916375E0,-3.604036713E1,2.029542542E1,-1.639172745E1
6.663854375E0,-3.605533600E1,1.977274323E1,-1.687436676E1
6.683791375E0,-3.608751678E1,1.931399536E1,-1.742921829E1
6.703729375E0,-3.608836365E1,1.860589981E1,-1.711580276E1
6.723666375E0,-3.626580048E1,1.817148209E1,-1.684217453E1
6.743604375E0,-3.637273407E1,1.790962219E1,-1.710178757E1
6.763542375E0,-3.678927612E1,1.776184845E1,-1.677009583E1
6.783479375E0,-3.689515686E1,1.804380798E1,-1.642766190E1
6.803417375E0,-3.731291199E1,1.878248978E1,-1.582425690E1
6.823354375E0,-3.775433350E1,1.957392120E1,-1.468183136E1
6.843292375E0,-3.840861511E1,1.971269989E1,-1.399018097E1
6.863229375E0,-3.868093872E1,1.959830475E1,-1.455084610E1
6.883167708E0,-3.880552673E1,1.947981262E1,-1.389834976E1
6.903104708E0,-3.897369385E1,1.939142990E1,-1.370211411E1
6.923042708E0,-3.895355225E1,1.916196442E1,-1.373464584E1
6.942979708E0,-3.892668152E1,1.894176865E1,-1.344754028E1
6.962917708E0,-3.876509857E1,1.868636322E1,-1.393535233E1
6.982855708E0,-3.860356903E1,1.831752396E1,-1.418588638E1
7.002792708E0,-3.855336761E1,1.832817078E1,-1.491331863E1
7.022730708E0,-3.840651703E1,1.819265747E1,-1.496926498E1
7.042667708E0,-3.833570099E1,1.829330063E1,-1.539287186E1
7.062605708E0,-3.784241486E1,1.865245819E1,-1.583912277E1
7.082542708E0,-3.738640594E1,1.903791428E1,-1.627771759E1
7.102480708E0,-3.701982117E1,1.940860748E1,-1.679284286E1
7.122417708E0,-3.670002747E1,1.997225571E1,-1.715382004E1
7.142355708E0,-3.653560638E1,2.055264282E1,-1.715258408E1
7.162293708E0,-3.618239594E1,2.105601883E1,-1.724586868E1
7.182230708E0,-3.611675262E1,2.176021576E1,-1.700181580E1
7.202168708E0,-3.589649963E1,2.199449921E1,-1.699957275E1
7.222105708E0,-3.599718475E1,2.225014496E1,-1.683513260E1
7.242043708E0,-3.589585876E1,2.235766983E1,-1.687311172E1
7.261980708E0,-3.599188995E1,2.285026550E1,-1.660021210E1
7.281918708E0,-3.651441193E1,2.305474091E1,-1.629364014E1
7.301855708E0,-3.719953918E1,2.262635803E1,-1.555165482E1
7.321793708E0,-3.756504059E1,2.232696152E1,-1.509069443E1
7.341730708E0,-3.781405640E1,2.200341415E1,-1.475447083E1
7.361668708E0,-3.811153412E1,2.141157532E1,-1.481934738E1
7.381606708E0,-3.818476105E1,2.110657501E1,-1.487839127E1
7.401543708E0,-3.811002350E1,2.085213852E1,-1.506559372E1
7.421481708E0,-3.822507477E1,2.055651093E1,-1.535297394E1
7.441418708E0,-3.805421448E1,1.991592026E1,-1.598190308E1
7.461356708E0,-3.779475403E1,1.994435120E1,-1.633882523E1
7.481293708E0,-3.770005798E1,1.981710434E1,-1.697983170E1
7.501231708E0,-3.737367249E1,1.925226212E1,-1.782040024E1
7.521168708E0,-3.714279938E1,1.907962799E1,-1.818542480E1
7.541106708E0,-3.695542908E1,1.879433060E1,-1.862102890E1
7.561044708E0,-3.673340607E1,1.848312378E1,-1.922067261E1
7.580981708E0,-3.645570374E1,1.795302582E1,-1.997919464E1
7.600919708E0,-3.614324188E1,1.728567886E1,-2.059658432E1
7.620856708E0,-3.591027069E1,1.675664902E1,-2.115663910E1
7.640794708E0,-3.577043915E1,1.626892853E1,-2.176412964E1
7.660731708E0,-3.552571106E1,1.542054367E1,-2.214241791E1
7.680669708E0,-3.504048157E1,1.461494064E1,-2.290261078E1
7.700607708E0,-3.445602417E1,1.378006744E1,-2.345463181E1
7.720544708E0,-3.391351318E1,1.272285080E1,-2.416310120E1
7.740482708E0,-3.336354828E1,1.131912231E1,-2.506930161E1
7.760419708E0,-3.303131104E1,1.021588135E1,-2.559327316E1
7.780357708E0,-3.271826935E1,9.029632568E0,-2.593132782E1
7.800294708E0,-3.287956238E1,8.597587585E0,-2.582998276E1
7.820232708E0,-3.306481934E1,7.712596893E0,-2.567122650E1
7.840170708E0,-3.327993774E1,7.085464478E0,-2.542611313E1
7.860107708E0,-3.329355621E1,6.641170502E0,-2.518652725E1
7.880045708E0,-3.345751190E1,6.222362518E0,-2.500111771E1
7.899982708E0,-3.385333252E1,6.155075073E0,-2.517328262E1
7.919920708E0,-3.425270844E1,6.411418915E0,-2.481707764E1
7.939857708E0,-3.481790924E1,7.015537262E0,-2.393541336E1
7.959795708E0,-3.542879486E1,7.440864563E0,-2.342170715E1
7.979733708E0,-3.548249054E1,7.801815033E0,-2.314451981E1
7.999670708E0,-3.529927063E1,8.001579285E0,-2.326610565E1
8.019608708E0,-3.572804260E1,8.349704742E0,-2.316767120E1
8.039545708E0,-3.589572144E1,8.567722321E0,-2.272071075E1
8.059483708E0,-3.616858673E1,9.015663147E0,-2.246277618E1
