"Time (s)","X (m/s^2)","Y (m/s^2)","Z (m/s^2)"
2.879340158E1,1.198557587E1,2.623145142E0,5.739514618E0
2.881333958E1,1.345342346E1,1.380728760E0,5.019511871E0
2.883327658E1,1.466754868E1,-3.278182983E-2,3.379671936E0
2.885321458E1,1.565878738E1,-1.921254730E0,1.384620667E-1
2.887315258E1,1.711525864E1,-2.600392456E0,-4.766687622E0
2.889308958E1,1.376762009E1,-2.730322266E0,-9.436077576E0
2.891302771E1,1.101798798E1,-2.664459229E0,-1.031235535E1
2.893296571E1,7.405250702E0,-2.457589417E0,-6.045628052E0
2.895290271E1,7.065906372E0,-1.534459076E0,-2.179168396E0
2.897284071E1,7.531288605E0,-5.607339478E-1,-3.002755737E-1
2.899277871E1,7.652386780E0,5.141807556E-1,1.125958557E0
2.901271571E1,6.958579559E0,1.175056458E0,3.137475586E0
2.903265371E1,6.849007416E0,1.708547058E0,3.950285339E0
2.905259171E1,5.875881042E0,1.563049622E0,4.301455078E0
2.907252871E1,6.259982300E0,8.807684326E-1,5.490881653E0
2.909246671E1,7.463329926E0,-3.035687256E-1,4.662803650E0
2.911240471E1,7.842491455E0,-1.212628326E0,3.767365723E0
2.913234171E1,8.259524231E0,-1.727856903E0,2.829565887E0
2.915227971E1,9.308243408E0,-1.850901031E0,2.104473724E0
2.917221771E1,9.957443390E0,-1.497036896E0,1.629212036E0
2.919215471E1,9.670490112E0,-9.934840393E-1,2.708318024E0
2.921209271E1,9.582922211E0,-7.720944214E-1,4.156556396E0
2.923203071E1,9.019044800E0,-8.677455139E-1,5.107828217E0
2.925196771E1,8.623267822E0,-5.954617310E-1,5.839506683E0
2.927190571E1,8.678802338E0,5.598358154E-2,6.488257599E0
2.929184371E1,1.030606842E1,6.959028625E-1,6.904541931E0
2.931178171E1,1.211805038E1,1.015188904E0,5.679788818E0
2.933171871E1,1.240380615E1,1.310225372E0,2.309397583E0
2.935165671E1,1.346659607E1,1.012644196E0,-1.524280243E0
2.937159471E1,1.777343994E1,3.772155762E-2,-5.402864685E0
2.939153171E1,1.191686874E1,-1.761836243E-1,-1.019754410E1
2.941146971E1,1.123683289E1,-3.353027344E-1,-1.263657211E1
2.943140771E1,9.815688171E0,1.023122406E0,-6.837930450E0
2.945134471E1,6.664890289E0,1.718725891E0,-1.790127411E0
2.947128271E1,6.264323273E0,1.619931335E0,1.038091278E0
2.949122071E1,5.909261627E0,3.212319946E-1,2.211201782E0
2.951115771E1,6.886579285E0,-2.975811768E-1,3.598217468E0
2.953109571E1,6.479276276E0,-1.951940918E-1,3.868106232E0
2.955103371E1,6.630910950E0,-1.457968140E-1,3.820804596E0
2.957097071E1,7.029981079E0,-2.134561157E-1,2.186203766E0
2.959090871E1,7.434440002E0,-6.017486572E-2,1.859133911E0
2.961084671E1,7.770640869E0,8.265811157E-1,2.213596802E0
2.963078371E1,8.186775513E0,1.499282227E0,2.652933197E0
2.965072171E1,8.549321594E0,2.160307617E0,3.139421539E0
2.967065971E1,8.324638824E0,2.421813812E0,3.655697937E0
2.969059671E1,8.320148163E0,2.505789185E0,4.220922546E0
2.971053471E1,8.332722015E0,2.936293945E0,4.580923920E0
2.973047271E1,8.391699371E0,3.627855835E0,4.442312164E0
2.975040971E1,8.221503296E0,3.969146118E0,4.174519043E0
2.977034771E1,7.631430359E0,3.678001556E0,4.750521240E0
2.979028571E1,9.430090027E0,3.564836884E0,5.731431427E0
2.981022271E1,1.097472794E1,2.758164368E0,4.870571594E0
2.983016071E1,1.218840408E1,1.331331482E0,3.714375916E0
2.985009871E1,1.471080872E1,-7.289840698E-2,2.086511078E0
2.987003671E1,1.674687469E1,-2.034269714E0,-7.635621643E-1
2.988997371E1,1.732212845E1,-3.471730499E0,-4.641398163E0
2.990991121E1,1.401370834E1,-3.920347595E0,-7.753127289E0
2.992984921E1,1.163844772E1,-3.529061279E0,-9.155411224E0
2.994978621E1,7.603737946E0,-2.564766541E0,-5.353168030E0
2.996972421E1,6.597979431E0,-1.743274841E0,-2.017055511E0
2.998966221E1,6.832541656E0,-8.714877319E-1,-6.915618896E-2
3.000959921E1,6.841822357E0,-4.294569397E-1,1.661844177E0
3.002953721E1,7.322023773E0,5.080435181E-1,2.758164368E0
3.004947521E1,6.989116058E0,1.334924011E0,3.532354431E0
3.006941221E1,6.560856628E0,1.905687103E0,3.957171021E0
3.008935021E1,6.586603088E0,1.604064331E0,4.612807617E0
3.010928821E1,7.890840912E0,6.087840271E-1,4.280798035E0
3.012922521E1,8.598569183E0,-3.180885315E-1,3.761228485E0
3.014916321E1,8.287216644E0,-7.640112305E-1,3.392994232E0
3.016910121E1,8.509354706E0,-9.794132996E-1,2.509082336E0
3.018903821E1,8.878786469E0,-1.172362061E0,1.790426788E0
3.020897621E1,9.303303680E0,-1.479673004E0,2.115850067E0
3.022891421E1,9.672585754E0,-1.714833984E0,3.396586761E0
3.024885121E1,9.810149689E0,-1.519639893E0,4.937332764E0
3.026878921E1,9.426497498E0,-1.091679840E0,6.152805176E0
3.028872721E1,9.460626526E0,-1.336720276E-1,6.698719940E0
3.030866421E1,9.896669769E0,1.124611359E0,6.617289276E0
3.032860221E1,9.889634399E0,1.858984222E0,5.462440796E0
3.034854021E1,1.032762360E1,1.594484253E0,3.583997040E0
3.036847721E1,1.165506317E1,7.909552002E-1,7.987390137E-1
3.038841521E1,1.452729034E1,-4.038601685E-1,-1.992057495E0
3.040835321E1,1.811338303E1,-1.375639343E0,-5.558241577E0
3.042829021E1,1.220157669E1,-3.131488037E-1,-9.020841064E0
3.044822821E1,1.179113022E1,6.812333679E-1,-1.043480072E1
3.046816621E1,9.808952179E0,2.108066254E0,-5.831573181E0
3.048810321E1,6.874753876E0,2.242037659E0,-9.372010803E-1
3.050804121E1,6.968758392E0,1.935624847E0,1.192570038E0
3.052797921E1,6.452182617E0,1.317560120E0,2.807861023E0
3.054791621E1,6.499633942E0,1.114432526E0,3.300785980E0
3.056785421E1,6.143823853E0,8.993298340E-1,4.795727234E0
3.058779221E1,7.016359406E0,1.654060364E-1,3.367547150E0
3.060773021E1,7.352410583E0,-3.167413330E-1,2.325713654E0
3.062766721E1,7.326364746E0,-3.644920349E-1,2.003134460E0
3.064760521E1,7.286098480E0,2.993774414E-2,2.318229218E0
3.066754321E1,7.745792542E0,6.239025879E-1,2.726580048E0
3.068748021E1,8.239615631E0,1.298399963E0,3.161874847E0
3.070741821E1,8.119714966E0,1.845811615E0,3.778442688E0
3.072735621E1,7.991132355E0,2.190395050E0,4.258943481E0
3.074729321E1,8.164621582E0,2.416125641E0,4.743485870E0
3.076723121E1,8.433312836E0,2.887645111E0,5.065316620E0
3.078716921E1,9.034462738E0,3.277733917E0,4.717589722E0
3.080710621E1,9.901010742E0,2.905009003E0,5.037923584E0
3.082704421E1,1.151061356E1,2.516117706E0,5.941295013E0
3.084698221E1,1.202404587E1,2.293829956E0,4.947661285E0
3.086691921E1,1.223869949E1,1.391356659E0,3.885170746E0
3.088685721E1,1.275737091E1,3.129991150E-1,2.132016449E0
3.090679562E1,1.409454025E1,-1.002465363E0,-6.735992432E-1
3.092673262E1,1.511107635E1,-1.684596863E0,-4.362528076E0
3.094667063E1,1.416010391E1,-1.892664185E0,-9.256301422E0
3.096660863E1,1.206820404E1,-1.876348114E0,-1.102666992E1
3.098654563E1,9.158404999E0,-2.547702026E0,-6.527925110E0
3.100648363E1,8.310867462E0,-1.465751953E0,-2.474803619E0
3.102642163E1,8.171806641E0,-6.361770630E-1,-3.984713745E-1
3.104635863E1,7.705077209E0,5.852828979E-2,1.306483154E0
3.106629663E1,7.076833649E0,6.908134460E-1,2.590812378E0
3.108623462E1,6.546037445E0,1.078207855E0,3.535048828E0
3.110617162E1,6.179300079E0,1.620679779E0,4.172124023E0
3.112610962E1,5.872288513E0,1.668729858E0,4.868475952E0
3.114604762E1,6.640191650E0,9.175918579E-1,5.369035034E0
3.116598462E1,7.843239899E0,7.289840698E-2,5.138813782E0
3.118592263E1,7.906707916E0,-2.245330811E-1,4.304149475E0
3.120586063E1,8.030500488E0,-2.947370911E-1,3.481609955E0
3.122579763E1,8.182733917E0,-2.513273621E-1,2.821931763E0
3.124573563E1,8.318501587E0,-2.850073242E-1,2.354902954E0
3.126567363E1,9.029073944E0,-7.244934082E-1,3.081791382E0
3.128561063E1,9.734407196E0,-9.907896423E-1,4.155807953E0
3.130554863E1,1.005863297E1,-8.918453979E-1,5.217400360E0
3.132548662E1,1.098984650E1,-1.701960754E-1,5.631289673E0
3.134542362E1,1.167572021E1,5.430706787E-1,5.179529114E0
3.136536162E1,1.175535461E1,5.224136353E-1,3.957919464E0
3.138529962E1,1.174457703E1,2.103126526E-1,9.874964905E-1
3.140523662E1,1.300151321E1,-6.583309937E-1,-1.906884613E0
3.142517463E1,1.570174805E1,-1.798959045E0,-4.616849213E0
3.144511263E1,1.271426056E1,-1.690734100E0,-7.952961731E0
3.146504963E1,1.267234772E1,-1.345402222E0,-1.091724747E1
3.148498763E1,9.717492371E0,2.603086853E-1,-7.567064209E0
3.150492563E1,8.246201935E0,1.685345306E0,-2.631827087E0
3.152486263E1,6.867568817E0,1.575024719E0,5.936654663E-1
3.154480063E1,6.879693604E0,2.510279846E-1,2.234702911E0
3.156473862E1,6.896758118E0,-6.021977234E-1,4.145030365E0
3.158467662E1,6.211632843E0,-3.474275208E-1,4.413571930E0
3.160461362E1,5.749094696E0,1.152603149E-2,4.552183685E0
3.162455162E1,6.254294128E0,-2.915936279E-1,2.691103821E0
3.164448963E1,6.667884064E0,-2.700384521E-1,2.087409210E0
3.166442663E1,7.051985321E0,5.285508728E-1,2.329156494E0
3.168436463E1,7.593110046E0,1.292412415E0,2.755619659E0
3.170430263E1,8.376880188E0,1.943109283E0,3.058589630E0
3.172423963E1,8.524473267E0,2.474803619E0,3.304079132E0
3.174417763E1,8.791667633E0,3.050656128E0,3.844904480E0
3.176411563E1,9.048533478E0,3.581751709E0,4.601431274E0
3.178405263E1,9.049281921E0,4.068689117E0,4.623435516E0
3.180399062E1,8.410260773E0,4.168381805E0,4.821773071E0
3.182392862E1,7.979007568E0,4.124523010E0,4.896617432E0
3.184386562E1,9.921967163E0,3.331621857E0,5.588478699E0
3.186380362E1,1.299268158E1,2.461780701E0,5.319637756E0
3.188374163E1,1.430979263E1,1.090632019E0,4.523443451E0
3.190367871E1,1.434960983E1,-4.477189636E-1,2.994971924E0
3.192361671E1,1.470811432E1,-2.033521271E0,1.423539734E-1
3.194355471E1,1.666304901E1,-2.600242767E0,-4.964576111E0
3.196349171E1,1.347018860E1,-2.741698608E0,-8.977880402E0
3.198342971E1,1.067370392E1,-2.419418793E0,-9.582473145E0
3.200336771E1,7.216493225E0,-2.250120850E0,-5.898783417E0
