"Time (s)","Latitude (°)","Longitude (°)","Height (m)","Velocity (m/s)","Direction (°)","Horizontal Accuracy (m)","Vertical Accuracy (°)"
3.520293343E1,3.211663349E1,1.189494764E2,1.799348237E1,7.179054221E-1,6.452926816E1,5.560757240E0,5.560757240E0
3.620300937E1,3.211664083E1,1.189494809E2,1.781440541E1,6.356335531E-1,5.559489012E1,5.529929098E0,5.529929098E0
3.720308042E1,3.211664327E1,1.189494816E2,1.781438808E1,4.962603636E-1,-1.000000000E0,5.527687258E0,5.527687258E0
3.820314872E1,3.211665428E1,1.189494984E2,1.823648345E1,6.835980841E-1,5.841975119E1,5.488030866E0,5.488030866E0
3.920321476E1,3.211665284E1,1.189494979E2,1.818842178E1,3.817288709E-1,-1.000000000E0,5.502445372E0,5.502445372E0
4.020327771E1,3.211666497E1,1.189495141E2,1.822828015E1,5.298719175E-1,-1.000000000E0,5.466547685E0,5.466547685E0
4.120333791E1,3.211667717E1,1.189495289E2,1.801719492E1,8.288329430E-1,4.878428130E1,5.475404465E0,5.475404465E0
4.220339680E1,3.211667308E1,1.189495442E2,1.787635700E1,7.293496907E-1,7.036818418E1,5.394225969E0,5.394225969E0
4.320345271E1,3.211667481E1,1.189495597E2,1.829070883E1,8.552435637E-1,8.600998608E1,5.353709866E0,5.353709866E0
4.420350718E1,3.211668582E1,1.189495507E2,1.823114461E1,5.776304448E-1,6.032428368E1,5.341910139E0,5.341910139E0
4.520355928E1,3.211668747E1,1.189495599E2,1.817165888E1,7.436638256E-1,7.335294521E1,5.366811914E0,5.366811914E0
4.620360959E1,3.211670226E1,1.189495731E2,1.842845597E1,1.071602413E0,6.395500093E1,5.360822884E0,5.360822884E0
4.720365882E1,3.211672007E1,1.189495928E2,1.845932550E1,1.139740369E0,5.967902994E1,5.338381531E0,5.338381531E0
4.820370531E1,3.211673420E1,1.189496114E2,1.765569038E1,1.018749098E0,5.601508608E1,5.323458164E0,5.323458164E0
4.920375037E1,3.211674604E1,1.189496312E2,1.783816360E1,1.072410082E0,5.603703274E1,5.326813358E0,5.326813358E0
5.020379496E1,3.211676608E1,1.189496711E2,1.814763326E1,1.763569464E0,5.738169454E1,5.311825871E0,5.311825871E0
5.120383811E1,3.211676587E1,1.189496801E2,1.816547574E1,1.323600447E0,6.186019270E1,5.270047038E0,5.270047038E0
5.220387983E1,3.211677053E1,1.189496909E2,1.791967583E1,1.140534984E0,6.335678485E1,5.277933520E0,5.277933520E0
5.320391977E1,3.211677858E1,1.189497012E2,1.787540605E1,9.698377654E-1,6.468277231E1,5.261244400E0,5.261244400E0
5.420395982E1,3.211678969E1,1.189497212E2,1.767901388E1,1.246508147E0,6.491051324E1,5.251005090E0,5.251005090E0
5.520399761E1,3.211680049E1,1.189497314E2,1.742702313E1,1.221225337E0,6.020278996E1,5.279661094E0,5.279661094E0
5.620403445E1,3.211680576E1,1.189497408E2,1.772579057E1,1.024731456E0,6.117901983E1,5.252981601E0,5.252981601E0
5.720407164E1,3.211681773E1,1.189497513E2,1.739015123E1,1.137765391E0,5.706514691E1,5.286674648E0,5.286674648E0
5.820410633E1,3.211682504E1,1.189497645E2,1.755727015E1,1.124489972E0,5.775438049E1,5.298898329E0,5.298898329E0
5.920414197E1,3.211683035E1,1.189497725E2,1.726463475E1,9.978366795E-1,5.687058665E1,5.329028148E0,5.329028148E0
6.020417535E1,3.211683159E1,1.189497834E2,1.740902552E1,9.123148368E-1,6.276044790E1,5.376074369E0,5.376074369E0
6.120420873E1,3.211683704E1,1.189497930E2,1.740740893E1,8.603897249E-1,5.973750972E1,5.373473562E0,5.373473562E0
6.220423424E1,3.211683804E1,1.189498055E2,1.742696657E1,7.971603389E-1,6.390292051E1,5.405041416E0,5.405041416E0
6.320425963E1,3.211684377E1,1.189498208E2,1.741279301E1,8.714095030E-1,6.409295798E1,5.353072442E0,5.353072442E0
6.420428538E1,3.211685179E1,1.189498364E2,1.729585428E1,8.662493060E-1,6.332730082E1,5.338586892E0,5.338586892E0
6.520431018E1,3.211685402E1,1.189498463E2,1.733070560E1,8.741453159E-1,6.273415224E1,5.331615481E0,5.331615481E0
6.620433545E1,3.211686070E1,1.189498614E2,1.712848074E1,1.079975464E0,6.140557229E1,5.351792057E0,5.351792057E0
6.720436025E1,3.211686875E1,1.189498773E2,1.705901774E1,1.023109426E0,6.069777468E1,5.325576962E0,5.325576962E0
6.820438445E1,3.211687387E1,1.189498900E2,1.699322206E1,1.080378309E0,6.009420633E1,5.359371575E0,5.359371575E0
6.920440960E1,3.211688090E1,1.189499067E2,1.704316410E1,1.182276942E0,5.954094063E1,5.404402366E0,5.404402366E0
7.020443451E1,3.211688752E1,1.189499255E2,1.722048020E1,1.235883468E0,5.926233948E1,5.401130830E0,5.401130830E0
7.120445871E1,3.211688853E1,1.189499287E2,1.748082873E1,8.316698532E-1,5.569430835E1,5.418833556E0,5.418833556E0
7.220448220E1,3.211689187E1,1.189499512E2,1.685533803E1,1.028052419E0,6.309328686E1,5.423742738E0,5.423742738E0
7.320450735E1,3.211689937E1,1.189499631E2,1.712776646E1,9.833645280E-1,6.228315071E1,5.416291718E0,5.416291718E0
7.420453131E1,3.211690372E1,1.189499681E2,1.739566439E1,8.106118037E-1,5.986286983E1,5.434862999E0,5.434862999E0
7.520455503E1,3.211690680E1,1.189499744E2,1.665265477E1,7.279398454E-1,5.903511370E1,5.517520976E0,5.517520976E0
7.620457864E1,3.211691214E1,1.189499898E2,1.698049578E1,9.187823370E-1,5.709772914E1,5.469785928E0,5.469785928E0
7.720460331E1,3.211690973E1,1.189499973E2,1.682627138E1,7.381154517E-1,6.497172201E1,5.457013197E0,5.457013197E0
7.820462704E1,3.211690689E1,1.189499986E2,1.689022195E1,0.000000000E0,6.575434745E1,5.503469665E0,5.503469665E0
7.920465124E1,3.211691172E1,1.189500259E2,1.691753186E1,8.950980172E-1,7.119052006E1,5.490651527E0,5.490651527E0
8.020467532E1,3.211691380E1,1.189500351E2,1.734318950E1,6.225826106E-1,6.757531792E1,5.510001308E0,5.510001308E0
8.120469868E1,3.211692409E1,1.189500580E2,1.707037764E1,9.719801875E-1,6.201473070E1,5.449913457E0,5.449913457E0
8.220472479E1,3.211692680E1,1.189500808E2,1.716815595E1,9.726872942E-1,6.840906442E1,5.410898083E0,5.410898083E0
8.320474732E1,3.211693918E1,1.189501073E2,1.665341284E1,1.186050477E0,6.401858654E1,5.341778175E0,5.341778175E0
8.420477033E1,3.211694341E1,1.189501272E2,1.677993632E1,1.178586428E0,6.507005369E1,5.323100711E0,5.323100711E0
8.520479369E1,3.211694583E1,1.189501419E2,1.677314564E1,1.078638944E0,6.353314415E1,5.334380305E0,5.334380305E0
8.620481706E1,3.211694773E1,1.189501532E2,1.677179750E1,8.149544452E-1,5.930410698E1,5.325041340E0,5.325041340E0
8.720484030E1,3.211694708E1,1.189501626E2,1.648245156E1,6.708876188E-1,6.835635038E1,5.319979217E0,5.319979217E0
8.820486343E1,3.211695263E1,1.189501733E2,1.672543620E1,8.378190993E-1,6.374828112E1,5.301744612E0,5.301744612E0
8.920488822E1,3.211696535E1,1.189501871E2,1.713916338E1,1.024736586E0,6.342238236E1,5.283686169E0,5.283686169E0
9.020491087E1,3.211697174E1,1.189502057E2,1.692797229E1,1.163974211E0,6.354948968E1,5.277167494E0,5.277167494E0
9.120493436E1,3.211697469E1,1.189502225E2,1.703697762E1,1.222826555E0,6.508441330E1,5.270932566E0,5.270932566E0
9.220495760E1,3.211697949E1,1.189502391E2,1.704377034E1,1.245906265E0,6.241669360E1,5.181554855E0,5.181554855E0
9.320498097E1,3.211698146E1,1.189502511E2,1.676688510E1,1.136997763E0,6.416463462E1,5.156463510E0,5.156463510E0
9.420500433E1,3.211699058E1,1.189502642E2,1.690283178E1,1.104710603E0,5.911388562E1,5.150697760E0,5.150697760E0
9.520502782E1,3.211698789E1,1.189502804E2,1.670781929E1,1.022735292E0,6.958159253E1,5.143553006E0,5.143553006E0
9.620505083E1,3.211699190E1,1.189503028E2,1.669394495E1,1.333621073E0,6.892029255E1,5.169357562E0,5.169357562E0
9.720507431E1,3.211699329E1,1.189503218E2,1.647208038E1,1.343892523E0,7.031790564E1,5.155897276E0,5.155897276E0
9.820509756E1,3.211699750E1,1.189503434E2,1.677512264E1,1.379372185E0,6.766866794E1,5.118092290E0,5.118092290E0
9.920512128E1,3.211699197E1,1.189503573E2,1.665136312E1,1.066969671E0,7.103520883E1,5.097283351E0,5.097283351E0
1.002051456E2,3.211699154E1,1.189503716E2,1.636003251E1,1.005306016E0,7.309003640E1,5.083893820E0,5.083893820E0
1.012051675E2,3.211698344E1,1.189503928E2,1.667518223E1,9.579770391E-1,7.742550002E1,5.056468675E0,5.056468675E0
1.022051936E2,3.211697419E1,1.189504148E2,1.667681012E1,1.036148859E0,8.285189124E1,5.031558208E0,5.031558208E0
1.032052138E2,3.211696719E1,1.189504220E2,1.675737315E1,7.135240139E-1,8.395192765E1,5.034380386E0,5.034380386E0
1.042052369E2,3.211696449E1,1.189504469E2,1.690034859E1,9.725709230E-1,7.089620703E1,5.019705783E0,5.019705783E0
1.052052600E2,3.211696077E1,1.189504736E2,1.705745073E1,1.133902120E0,7.020329200E1,5.004838043E0,5.004838043E0
1.062052836E2,3.211696380E1,1.189504914E2,1.713990728E1,1.154348175E0,6.326485461E1,5.019880078E0,5.019880078E0
1.072053066E2,3.211696022E1,1.189505098E2,1.717812959E1,1.105256414E0,6.927381923E1,5.019889864E0,5.019889864E0
1.082053303E2,3.211695656E1,1.189505260E2,1.706547961E1,1.112122178E0,6.935053776E1,4.997839831E0,4.997839831E0
1.092053535E2,3.211695578E1,1.189505426E2,1.700051063E1,9.195275893E-1,6.799542843E1,4.987579890E0,4.987579890E0
1.102053754E2,3.211695722E1,1.189505450E2,1.747835647E1,6.908347064E-1,6.148898233E1,5.010468376E0,5.010468376E0
1.112054009E2,3.211695577E1,1.189505492E2,1.713394269E1,5.370853975E-1,6.035447721E1,5.004473598E0,5.004473598E0
1.122054222E2,3.211695653E1,1.189505661E2,1.716035610E1,7.035365119E-1,7.117149061E1,4.982456602E0,4.982456602E0
1.132054452E2,3.211695967E1,1.189505788E2,1.718788012E1,7.597347173E-1,7.054687089E1,4.977470815E0,4.977470815E0
1.142054683E2,3.211696198E1,1.189505828E2,1.707964643E1,6.298057385E-1,5.926655031E1,4.966155764E0,4.966155764E0
1.152054914E2,3.211696974E1,1.189505981E2,1.727503922E1,9.394355949E-1,6.190241463E1,4.984975590E0,4.984975590E0
1.162055149E2,3.211697127E1,1.189506154E2,1.689347417E1,1.399998756E0,6.868723883E1,4.968886018E0,4.968886018E0
1.172055374E2,3.211697763E1,1.189506210E2,1.718649225E1,1.024635266E0,6.692879144E1,4.956695040E0,4.956695040E0
1.182055613E2,3.211698521E1,1.189506399E2,1.723895702E1,1.364041024E0,6.998359174E1,4.937604322E0,4.937604322E0
1.192055839E2,3.211698247E1,1.189506439E2,1.728075513E1,9.315651379E-1,7.538805913E1,4.938532138E0,4.938532138E0
1.202056075E2,3.211698966E1,1.189506562E2,1.736424698E1,8.974718384E-1,6.746923549E1,4.899456408E0,4.899456408E0
1.212056305E2,3.211699390E1,1.189506681E2,1.732584125E1,8.789031208E-1,7.206888182E1,4.895875231E0,4.895875231E0
1.222056528E2,3.211700245E1,1.189506816E2,1.721874966E1,1.014126952E0,6.532792683E1,4.898356194E0,4.898356194E0
1.232056766E2,3.211700395E1,1.189506852E2,1.705433747E1,6.825559967E-1,6.829263599E1,4.902366379E0,4.902366379E0
1.242056993E2,3.211700938E1,1.189506881E2,1.710231653E1,4.865095295E-1,5.657417891E1,4.911229647E0,4.911229647E0
1.252057226E2,3.211701057E1,1.189506960E2,1.725967155E1,6.012482904E-1,6.274422312E1,4.922099417E0,4.922099417E0
1.262057456E2,3.211700554E1,1.189506952E2,1.723025042E1,0.000000000E0,7.978360677E1,4.931164341E0,4.931164341E0
1.272057683E2,3.211700487E1,1.189507093E2,1.723035117E1,6.867371506E-1,7.397634172E1,4.907246558E0,4.907246558E0
1.282057915E2,3.211700933E1,1.189507237E2,1.746728987E1,9.206788466E-1,6.872852261E1,4.892864378E0,4.892864378E0
1.292058142E2,3.211701541E1,1.189507393E2,1.748043199E1,1.336776050E0,6.462466032E1,4.892824880E0,4.892824880E0
1.302058386E2,3.211701748E1,1.189507392E2,1.746948437E1,9.686744937E-1,6.191305810E1,4.889917213E0,4.889917213E0
1.312058607E2,3.211701169E1,1.189507324E2,1.736814258E1,0.000000000E0,6.730446049E1,4.897334866E0,4.897334866E0
1.322058839E2,3.211700810E1,1.189507295E2,1.742797309E1,0.000000000E0,6.730445911E1,4.913154435E0,4.913154435E0
1.332059069E2,3.211700328E1,1.189507388E2,1.737077711E1,4.863073210E-1,6.577770088E1,4.910785014E0,4.910785014E0
1.342053101E2,3.211700501E1,1.189507569E2,1.762528268E1,1.067974496E0,7.073070234E1,4.910598057E0,4.910598057E0
1.352052861E2,3.211700188E1,1.189507695E2,1.748825926E1,1.109005185E0,7.741369755E1,4.907805385E0,4.907805385E0
1.362052503E2,3.211700331E1,1.189507852E2,1.675569755E1,1.256468373E0,7.639673421E1,4.903736932E0,4.903736932E0
1.372052013E2,3.211700639E1,1.189507970E2,1.709500539E1,1.240942888E0,7.451556860E1,4.896250036E0,4.896250036E0
1.382051389E2,3.211700982E1,1.189508057E2,1.718208688E1,1.096118219E0,7.160244578E1,4.894563811E0,4.894563811E0
1.392050850E2,3.211701436E1,1.189508069E2,1.750570667E1,8.242605040E-1,5.478728018E1,4.901777789E0,4.901777789E0
1.402050233E2,3.211701592E1,1.189508142E2,1.722406476E1,8.615444581E-1,5.671330019E1,4.902774716E0,4.902774716E0
1.412049713E2,3.211702108E1,1.189508232E2,1.738342411E1,1.002082109E0,5.275954364E1,4.904152186E0,4.904152186E0
1.422049084E2,3.211702564E1,1.189508358E2,1.740674330E1,1.223039795E0,5.603363380E1,4.897858641E0,4.897858641E0
1.432048552E2,3.211702846E1,1.189508365E2,1.742464789E1,1.024927437E0,5.097936003E1,4.899513219E0,4.899513219E0
1.442047940E2,3.211702811E1,1.189508355E2,1.752538148E1,8.362651039E-1,4.916273441E1,4.906194246E0,4.906194246E0
1.452047480E2,3.211702788E1,1.189508405E2,1.770152750E1,7.643351295E-1,5.807463070E1,4.891548751E0,4.891548751E0
1.462046939E2,3.211703357E1,1.189508483E2,1.728355026E1,8.744306040E-1,5.348939704E1,4.897827761E0,4.897827761E0
