"Time (s)","Latitude (°)","Longitude (°)","Height (m)","Velocity (m/s)","Direction (°)","Horizontal Accuracy (m)","Vertical Accuracy (°)"
3.948440051E1,3.211783182E1,1.189536652E2,1.875503439E1,1.027515566E0,1.807354344E2,4.761451247E0,4.761451247E0
4.048442495E1,3.211781754E1,1.189536483E2,1.858687366E1,1.138823956E0,1.976199968E2,4.762854083E0,4.762854083E0
4.148445070E1,3.211780691E1,1.189536390E2,1.875627459E1,1.224838209E0,2.059425821E2,4.761563332E0,4.761563332E0
4.248447609E1,3.211779558E1,1.189536266E2,1.894463800E1,1.147948029E0,2.106381957E2,4.757339734E0,4.757339734E0
4.348450077E1,3.211778916E1,1.189536091E2,1.847836498E1,9.359309400E-1,2.459263945E2,4.760362681E0,4.760362681E0
4.448452425E1,3.211777458E1,1.189535988E2,1.811379236E1,1.009261276E0,2.222946430E2,4.760565924E0,4.760565924E0
4.548454797E1,3.211777578E1,1.189535985E2,1.737944091E1,1.203707521E0,2.242942715E2,4.720794202E0,4.720794202E0
4.648456967E1,3.211776907E1,1.189535913E2,1.663921626E1,1.044053030E0,2.241982945E2,4.716769368E0,4.716769368E0
4.748459280E1,3.211776046E1,1.189535846E2,1.652259728E1,9.886039059E-1,2.197988240E2,4.714148592E0,4.714148592E0
4.848461437E1,3.211775160E1,1.189535779E2,1.646851345E1,9.443120321E-1,2.196444197E2,4.715786524E0,4.715786524E0
4.948463655E1,3.211773801E1,1.189535666E2,1.649851846E1,1.321611983E0,2.172467596E2,4.719320262E0,4.719320262E0
5.048465741E1,3.211772591E1,1.189535578E2,1.668781649E1,1.434042355E0,2.151330169E2,4.716099227E0,4.716099227E0
5.148467839E1,3.211771505E1,1.189535441E2,1.710202835E1,1.473985662E0,2.205267908E2,4.721856336E0,4.721856336E0
5.248469818E1,3.211770592E1,1.189535297E2,1.698774150E1,1.471102708E0,2.256295097E2,4.717325701E0,4.717325701E0
5.348471880E1,3.211769750E1,1.189535146E2,1.701174843E1,1.502228468E0,2.284802240E2,4.715955595E0,4.715955595E0
5.448473728E1,3.211768776E1,1.189535014E2,1.705874523E1,1.489667566E0,2.285034305E2,4.717064259E0,4.717064259E0
5.548475802E1,3.211767951E1,1.189534862E2,1.756648504E1,1.447289612E0,2.334617953E2,4.715038955E0,4.715038955E0
5.648477674E1,3.211767356E1,1.189534743E2,1.681251997E1,1.361476981E0,2.354775765E2,4.709934675E0,4.709934675E0
5.748479509E1,3.211766546E1,1.189534648E2,1.713669060E1,1.211184094E0,2.326875443E2,4.714365544E0,4.714365544E0
5.848481417E1,3.211765807E1,1.189534576E2,1.703782391E1,1.048063270E0,2.254497019E2,4.720894607E0,4.720894607E0
5.948483324E1,3.211764950E1,1.189534468E2,1.671088832E1,1.148165087E0,2.272706470E2,4.722753158E0,4.722753158E0
6.048485076E1,3.211764108E1,1.189534332E2,1.636396929E1,1.262815622E0,2.311297484E2,4.717102914E0,4.717102914E0
6.148486781E1,3.211763309E1,1.189534236E2,1.669555496E1,1.174897534E0,2.269873464E2,4.722199712E0,4.722199712E0
6.248488593E1,3.211762400E1,1.189534151E2,1.655479981E1,1.169761096E0,2.232171517E2,4.723743790E0,4.723743790E0
6.348490369E1,3.211761362E1,1.189534056E2,1.646951600E1,1.220101731E0,2.235819521E2,4.723752026E0,4.723752026E0
6.448492157E1,3.211760492E1,1.189533980E2,1.662446022E1,1.059814059E0,2.219361769E2,4.724044110E0,4.724044110E0
6.548493898E1,3.211760030E1,1.189533841E2,1.653063897E1,9.675754189E-1,2.374706214E2,4.724973952E0,4.724973952E0
6.648495650E1,3.211759202E1,1.189533735E2,1.579350519E1,1.049328512E0,2.365133736E2,4.721258163E0,4.721258163E0
6.748497260E1,3.211758204E1,1.189533627E2,1.667420068E1,1.123107883E0,2.345884405E2,4.725762666E0,4.725762666E0
6.848499024E1,3.211757452E1,1.189533505E2,1.672593954E1,1.141941934E0,2.368400934E2,4.727984276E0,4.727984276E0
6.948500776E1,3.211756638E1,1.189533425E2,1.592311212E1,1.081349624E0,2.334364850E2,4.717158436E0,4.717158436E0
7.048502433E1,3.211755708E1,1.189533333E2,1.585528325E1,1.125010819E0,2.286804129E2,4.712369604E0,4.712369604E0
7.148504007E1,3.211754487E1,1.189533251E2,1.615297082E1,1.245509633E0,2.236448307E2,4.719397538E0,4.719397538E0
7.248505735E1,3.211753289E1,1.189533197E2,1.640115489E1,1.151989427E0,2.195791739E2,4.720162715E0,4.720162715E0
7.348507297E1,3.211752214E1,1.189533100E2,1.687928230E1,1.141655859E0,2.223807967E2,4.719944837E0,4.719944837E0
7.448508942E1,3.211751117E1,1.189532990E2,1.685103377E1,1.241167588E0,2.260116706E2,4.718578618E0,4.718578618E0
7.548510587E1,3.211750038E1,1.189532891E2,1.679214477E1,1.237770868E0,2.283707568E2,4.721556087E0,4.721556087E0
7.648512173E1,3.211749398E1,1.189532780E2,1.646786377E1,1.148037364E0,2.311133708E2,4.715118120E0,4.715118120E0
7.748513818E1,3.211748445E1,1.189532694E2,1.698619555E1,1.104548724E0,2.280700812E2,4.721165194E0,4.721165194E0
7.848515451E1,3.211747207E1,1.189532601E2,1.737946592E1,1.217416276E0,2.227832284E2,4.720799364E0,4.720799364E0
7.948517001E1,3.211746233E1,1.189532505E2,1.741753510E1,1.289374189E0,2.207017321E2,4.722013942E0,4.722013942E0
8.048518527E1,3.211745447E1,1.189532415E2,1.738587080E1,1.189142995E0,2.222429390E2,4.723035058E0,4.723035058E0
8.148520124E1,3.211743856E1,1.189532308E2,1.785661869E1,1.550657996E0,2.197160612E2,4.723028613E0,4.723028613E0
8.248521793E1,3.211742854E1,1.189532187E2,1.847821904E1,1.506046304E0,2.218698051E2,4.718127494E0,4.718127494E0
8.348523331E1,3.211742094E1,1.189532058E2,1.850515294E1,1.446593787E0,2.297331393E2,4.712849883E0,4.712849883E0
8.448524928E1,3.211741384E1,1.189531973E2,1.813515342E1,1.205472292E0,2.307349516E2,4.720223901E0,4.720223901E0
8.548526657E1,3.211740574E1,1.189531935E2,1.788030688E1,9.950545591E-1,2.239315990E2,4.724931300E0,4.724931300E0
8.648528111E1,3.211739758E1,1.189531849E2,1.747110599E1,1.062856708E0,2.239378426E2,4.718273851E0,4.718273851E0
8.748529589E1,3.211738849E1,1.189531732E2,1.770065308E1,1.129990189E0,2.283910851E2,4.723474282E0,4.723474282E0
8.848531222E1,3.211737465E1,1.189531670E2,1.792244032E1,1.313771320E0,2.198996773E2,4.726822890E0,4.726822890E0
8.948532760E1,3.211737037E1,1.189531532E2,1.751635064E1,1.254185744E0,2.340481486E2,4.728186762E0,4.728186762E0
9.048534298E1,3.211736098E1,1.189531456E2,1.785626731E1,1.159922058E0,2.288431221E2,4.729016446E0,4.729016446E0
9.148535895E1,3.211735162E1,1.189531365E2,1.734609515E1,1.122505423E0,2.259133981E2,4.720608019E0,4.720608019E0
9.248537362E1,3.211734559E1,1.189531266E2,1.709880156E1,1.066741504E0,2.298622519E2,4.723718919E0,4.723718919E0
9.348538923E1,3.211733750E1,1.189531146E2,1.713784416E1,1.165482174E0,2.331282082E2,4.723651709E0,4.723651709E0
9.448540366E1,3.211733071E1,1.189531051E2,1.684002193E1,1.058073521E0,2.374678011E2,4.723410610E0,4.723410610E0
9.548542035E1,3.211732092E1,1.189530961E2,1.700712395E1,1.050441227E0,2.336112347E2,4.721614555E0,4.721614555E0
9.648543489E1,3.211731195E1,1.189530813E2,1.623768645E1,1.292823356E0,2.337724322E2,4.713442048E0,4.713442048E0
9.748545086E1,3.211730128E1,1.189530723E2,1.631570907E1,1.270833411E0,2.272100641E2,4.720050322E0,4.720050322E0
9.848546612E1,3.211729497E1,1.189530638E2,1.638675613E1,1.124524539E0,2.289952833E2,4.722451452E0,4.722451452E0
9.948548198E1,3.211728707E1,1.189530541E2,1.640967771E1,1.106803027E0,2.302093679E2,4.723132732E0,4.723132732E0
1.004854972E2,3.211727485E1,1.189530447E2,1.722145969E1,1.196920001E0,2.265668228E2,4.722748359E0,4.722748359E0
1.014855109E2,3.211726744E1,1.189530363E2,1.686362006E1,1.059179901E0,2.280500142E2,4.723323443E0,4.723323443E0
1.024855274E2,3.211725480E1,1.189530276E2,1.715150449E1,1.170954894E0,2.236711805E2,4.725502624E0,4.725502624E0
1.034855430E2,3.211724715E1,1.189530177E2,1.732144113E1,1.064762662E0,2.253519759E2,4.725460793E0,4.725460793E0
1.044855585E2,3.211723706E1,1.189530102E2,1.692040579E1,1.104027318E0,2.183627339E2,4.722349105E0,4.722349105E0
1.054855739E2,3.211722859E1,1.189530008E2,1.707893794E1,1.165557347E0,2.228444511E2,4.728254147E0,4.728254147E0
1.064855882E2,3.211721827E1,1.189529914E2,1.733659128E1,1.250885057E0,2.219385091E2,4.728216490E0,4.728216490E0
1.074856036E2,3.211720880E1,1.189529829E2,1.745279942E1,1.285533111E0,2.238589022E2,4.730372376E0,4.730372376E0
1.084856192E2,3.211720157E1,1.189529746E2,1.750138451E1,1.160575277E0,2.257201888E2,4.726757177E0,4.726757177E0
1.094856336E2,3.211719333E1,1.189529645E2,1.773734972E1,1.155368590E0,2.268466543E2,4.717264950E0,4.717264950E0
1.104856485E2,3.211718162E1,1.189529539E2,1.772106958E1,1.314194593E0,2.230722456E2,4.721180129E0,4.721180129E0
1.114856646E2,3.211717768E1,1.189529469E2,1.776845836E1,1.030426431E0,2.289258066E2,4.724021580E0,4.724021580E0
1.124856794E2,3.211716844E1,1.189529365E2,1.811859897E1,1.143579075E0,2.273989446E2,4.724453689E0,4.724453689E0
1.134856945E2,3.211715940E1,1.189529220E2,1.810404744E1,1.299986331E0,2.305616064E2,4.723660034E0,4.723660034E0
1.144857100E2,3.211715216E1,1.189529112E2,1.806713424E1,1.303929032E0,2.283024998E2,4.724977449E0,4.724977449E0
1.154857254E2,3.211714511E1,1.189528970E2,1.774522791E1,1.374670741E0,2.278314487E2,4.725027594E0,4.725027594E0
1.164857404E2,3.211713923E1,1.189528877E2,1.709919298E1,1.220133569E0,2.261367993E2,4.718340095E0,4.718340095E0
1.174857551E2,3.211713198E1,1.189528761E2,1.702240336E1,1.197450793E0,2.272066538E2,4.724055381E0,4.724055381E0
1.184857699E2,3.211712657E1,1.189528645E2,1.687329725E1,1.138171952E0,2.299824135E2,4.726046437E0,4.726046437E0
1.194857857E2,3.211711308E1,1.189528514E2,1.644666046E1,1.516829021E0,2.257446083E2,4.725847381E0,4.725847381E0
1.204857999E2,3.211710504E1,1.189528400E2,1.626199264E1,1.631361979E0,2.246658034E2,4.719647432E0,4.719647432E0
1.214858158E2,3.211709585E1,1.189528278E2,1.639071391E1,1.629646095E0,2.238202016E2,4.719446845E0,4.719446845E0
1.224858304E2,3.211708659E1,1.189528169E2,1.656055389E1,1.588398030E0,2.239537151E2,4.712879139E0,4.712879139E0
1.234858465E2,3.211707624E1,1.189528091E2,1.584876738E1,1.578945566E0,2.227309478E2,4.714570299E0,4.714570299E0
1.244858620E2,3.211706427E1,1.189528008E2,1.654498872E1,1.616354118E0,2.246195561E2,4.714165419E0,4.714165419E0
1.254858760E2,3.211705784E1,1.189527881E2,1.654732889E1,1.576063188E0,2.338141988E2,4.714694288E0,4.714694288E0
1.264858915E2,3.211704873E1,1.189527769E2,1.744567503E1,1.607710277E0,2.338991246E2,4.715698983E0,4.715698983E0
1.274859260E2,3.211703564E1,1.189527705E2,1.752728722E1,1.578286365E0,2.233905031E2,4.713745348E0,4.713745348E0
1.284859220E2,3.211702900E1,1.189527614E2,1.651632713E1,1.517378941E0,2.302054175E2,4.716855328E0,4.716855328E0
1.294859368E2,3.211701936E1,1.189527528E2,1.678698406E1,1.488545136E0,2.273367814E2,4.719458665E0,4.719458665E0
1.304859519E2,3.211701071E1,1.189527429E2,1.660400059E1,1.526081202E0,2.304530946E2,4.719721448E0,4.719721448E0
1.314859673E2,3.211700161E1,1.189527341E2,1.658957063E1,1.531275564E0,2.314684250E2,4.717454376E0,4.717454376E0
1.324855363E2,3.211699640E1,1.189527249E2,1.622134417E1,1.387539099E0,2.366238731E2,4.719432628E0,4.719432628E0
1.334855372E2,3.211698647E1,1.189527144E2,1.690029792E1,1.541378713E0,2.338320691E2,4.720507014E0,4.720507014E0
1.344855288E2,3.211697867E1,1.189527031E2,1.737484961E1,1.576082740E0,2.313785972E2,4.717726883E0,4.717726883E0
1.354855245E2,3.211696924E1,1.189526932E2,1.785865738E1,1.537393283E0,2.268964449E2,4.713728950E0,4.713728950E0
1.364855146E2,3.211696295E1,1.189526816E2,1.656888886E1,1.523570288E0,2.299628785E2,4.701688819E0,4.701688819E0
1.374855046E2,3.211695754E1,1.189526699E2,1.608798471E1,1.443812515E0,2.367760240E2,4.715188332E0,4.715188332E0
1.384854891E2,3.211695127E1,1.189526574E2,1.583169062E1,1.481389978E0,2.392249908E2,4.721360765E0,4.721360765E0
1.394854738E2,3.211694588E1,1.189526445E2,1.560370215E1,1.532647378E0,2.408761165E2,4.721801298E0,4.721801298E0
1.404854537E2,3.211693754E1,1.189526328E2,1.568548308E1,1.572585011E0,2.384200890E2,4.722307933E0,4.722307933E0
1.414854342E2,3.211692844E1,1.189526215E2,1.628510051E1,1.605324637E0,2.321504401E2,4.719395760E0,4.719395760E0
1.424854050E2,3.211691901E1,1.189526111E2,1.667602316E1,1.592526183E0,2.298348569E2,4.718294152E0,4.718294152E0
1.434853892E2,3.211691164E1,1.189525984E2,1.633883280E1,1.583728937E0,2.359332679E2,4.716778625E0,4.716778625E0
1.444853723E2,3.211689823E1,1.189525916E2,1.684082149E1,1.584830499E0,2.234961727E2,4.719534406E0,4.719534406E0
1.454853528E2,3.211689179E1,1.189525796E2,1.676625539E1,1.601292048E0,2.262253228E2,4.719238697E0,4.719238697E0
