"Time (s)","X (m/s^2)","Y (m/s^2)","Z (m/s^2)"
2.348748967E-4,2.069895630E0,3.642525330E0,7.725285187E0
4.011187493E-2,1.899100800E0,3.835474091E0,8.146359558E0
6.004987494E-2,1.907034302E0,3.874093781E0,8.749305725E0
7.998787495E-2,2.001487885E0,3.950285339E0,9.257947998E0
9.992587497E-2,2.035916290E0,3.946543121E0,9.385033722E0
1.198638750E-1,1.985770569E0,3.831432495E0,9.557624817E0
1.398018750E-1,2.017953644E0,3.768263855E0,9.945318604E0
1.597398750E-1,1.956431580E0,3.447630615E0,1.032462982E1
1.796778749E-1,2.273172913E0,3.589535522E0,1.084180435E1
1.996158749E-1,2.926713867E0,3.811673584E0,1.041564056E1
2.195538749E-1,3.318898315E0,3.692970428E0,9.617949371E0
2.394918749E-1,3.504811707E0,3.710933075E0,9.046138458E0
2.594298749E-1,4.012855225E0,3.785777435E0,8.795409851E0
2.793688750E-1,4.121678925E0,3.372337189E0,9.654623108E0
2.993066249E-1,3.729494476E0,2.651286621E0,1.014964371E1
3.192446249E-1,3.126398621E0,2.179318085E0,9.657167816E0
3.391826249E-1,2.557431793E0,1.669478302E0,9.305698700E0
3.591206250E-1,1.922901306E0,1.405277710E0,9.175619202E0
3.790586250E-1,1.282532959E0,1.415755920E0,8.867260437E0
3.989966250E-1,1.092727661E0,1.575473785E0,8.695417786E0
4.189346250E-1,1.030307465E0,1.660946045E0,8.644074554E0
4.388726249E-1,8.876541138E-1,1.764380951E0,8.681496735E0
4.588106249E-1,6.979985046E-1,2.066303101E0,8.836125183E0
4.787486249E-1,4.351451111E-1,2.397414551E0,8.906628571E0
4.986866249E-1,1.350192261E-1,2.754422150E0,8.563841400E0
5.186246249E-1,-1.456471252E-1,3.219505005E0,8.168663177E0
5.385636250E-1,-3.023712158E-1,3.601061554E0,7.786208496E0
5.585016250E-1,-4.746629333E-1,3.917204132E0,7.582482147E0
5.784396250E-1,-5.689668274E-1,3.977079620E0,7.611372070E0
5.983776250E-1,-7.714956665E-1,4.052672424E0,7.689359894E0
6.183156249E-1,-8.116122437E-1,4.003724213E0,7.707172852E0
6.382536249E-1,-8.449928284E-1,4.026925964E0,7.948920135E0
6.581916249E-1,-8.936416626E-1,4.014352112E0,8.219557343E0
6.781296249E-1,-9.988728333E-1,4.052971802E0,8.305478668E0
6.980676249E-1,-1.086889801E0,4.025279388E0,8.231682129E0
7.180056249E-1,-1.047821045E0,4.098776550E0,8.364605713E0
7.379436250E-1,-1.316212921E0,4.393962708E0,9.190438385E0
7.578816250E-1,-1.172811127E0,4.381089478E0,1.005938141E1
7.778196250E-1,-1.260229340E0,4.444856873E0,1.050754944E1
7.977586249E-1,-1.228944397E0,4.244723053E0,1.037881714E1
8.176966249E-1,-1.219663696E0,4.219126282E0,1.043779449E1
8.376346249E-1,-1.306782532E0,3.986060944E0,1.021610550E1
8.575726249E-1,-1.545086975E0,3.672014008E0,9.947863312E0
8.775106249E-1,-1.678759003E0,3.440445557E0,9.375453644E0
8.974486249E-1,-1.667382660E0,2.956052856E0,8.558602295E0
9.173866250E-1,-1.711840210E0,2.865790558E0,8.432115326E0
9.373246250E-1,-1.801354065E0,2.485880585E0,8.230634308E0
9.572626250E-1,-1.614692230E0,5.436694336E-1,8.424780579E0
9.772006250E-1,-2.377805328E0,5.084925842E-1,9.560618591E0
9.971386249E-1,-2.408940582E0,8.547225952E-1,9.490863647E0
1.017076625E0,-2.013013916E0,1.682950287E0,8.649463348E0
1.037014625E0,-2.042652283E0,2.208657074E0,7.784112854E0
1.056953625E0,-1.597178650E0,2.645897827E0,7.204218750E0
1.076891625E0,-1.615889740E0,2.384241943E0,7.189399567E0
1.096829625E0,-1.844314728E0,2.246827698E0,7.127278748E0
1.116767625E0,-1.452878723E0,2.894081726E0,7.159312134E0
1.136705625E0,-9.355545044E-1,3.112477570E0,6.966063995E0
1.156643625E0,-1.025068359E0,3.547472992E0,7.710316315E0
1.176581625E0,-1.053509216E0,3.592678986E0,9.363927612E0
1.196519625E0,-9.102571106E-1,3.208877106E0,1.072714279E1
1.216457625E0,4.490661621E-2,2.032473450E0,1.057071808E1
1.236395625E0,-3.073109436E-1,2.140249329E0,1.121901993E1
1.256333625E0,-8.164022827E-1,2.280657349E0,1.182121765E1
1.276271625E0,-8.711883545E-2,2.143841858E0,1.177690979E1
1.296209542E0,1.633553009E0,1.668280792E0,1.278027328E1
1.316147542E0,5.035678253E0,1.572330322E0,1.528696060E1
1.336086542E0,6.559509430E0,1.009500732E0,1.674447968E1
1.356024542E0,5.197042694E0,1.302291870E-2,1.608974121E1
1.375962542E0,3.219205627E0,-4.965174866E-1,1.344728622E1
1.395900542E0,2.527643738E0,6.077362061E-2,1.006432114E1
1.415838542E0,1.920506287E0,7.750881958E-1,8.710536346E0
1.435776542E0,1.399589539E0,1.104702759E0,8.740474091E0
1.455714542E0,7.354206848E-1,1.059796143E0,8.368647308E0
1.475652542E0,9.982740784E-1,7.469467163E-1,7.409292297E0
1.495590542E0,9.472302246E-1,1.217867432E0,6.772815857E0
1.515528542E0,1.316961365E0,1.165476379E0,5.941893768E0
1.535466542E0,3.861968994E-1,1.866019592E0,5.897735596E0
1.555404542E0,-1.486408997E-1,1.927541656E0,5.892197113E0
1.575342542E0,3.802093506E-2,2.161505127E0,5.806425476E0
1.595280542E0,1.718426514E-1,2.538870392E0,6.469097443E0
1.615218542E0,1.064286804E0,2.722089386E0,9.398655396E0
1.635157542E0,2.338137817E0,1.379231873E0,1.074046509E1
1.655095542E0,1.653461609E0,1.900897064E0,1.099224152E1
1.675033542E0,3.339555359E-1,2.427951050E0,1.021505768E1
1.694971542E0,3.607498169E-2,3.175197144E0,1.012734009E1
1.714909542E0,7.608677673E-1,4.291425934E0,1.098939743E1
1.734847542E0,1.604064331E0,5.821843414E0,1.307770477E1
1.754785542E0,1.622476044E0,5.512586517E0,1.369861359E1
1.774723542E0,1.310973816E0,3.874243469E0,1.254990234E1
1.794661542E0,4.989125061E-1,2.532733154E0,1.140388550E1
1.814599542E0,-3.812571716E-1,9.834548950E-2,1.007105713E1
1.834537542E0,-6.878196716E-1,-1.449735260E0,7.771239624E0
1.854475542E0,-1.505569153E0,-2.428998871E0,7.505691833E0
1.874413542E0,-1.121018829E0,-2.784958649E0,9.956844635E0
1.894351542E0,-8.412506104E-1,-3.336561584E0,1.171703430E1
1.914289542E0,-8.143066406E-1,-2.840792542E0,1.154459290E1
1.934227542E0,-8.449928284E-1,-2.597847748E0,1.124970612E1
1.954166542E0,-1.098266144E0,-2.160307617E0,1.068133804E1
1.974104542E0,-1.180594940E0,-1.736389160E0,9.818532257E0
1.994042542E0,-9.999206543E-1,-1.344953156E0,8.792416077E0
2.013980542E0,-6.429130554E-1,-8.226892090E-1,7.537276154E0
2.033918542E0,-2.089654541E-1,-7.174580383E-1,6.569388885E0
2.053856542E0,-1.071920929E0,2.930905151E-1,6.132447510E0
2.073794542E0,-8.466394043E-1,1.854643250E-1,5.877527618E0
2.093732542E0,-5.987548828E-4,3.857478333E-1,6.702761536E0
2.113670542E0,6.855743408E-1,4.888833618E-1,8.011040955E0
2.133608542E0,7.659571838E-1,4.137396240E-1,9.113648071E0
2.153546542E0,3.912863159E-1,6.207591248E-1,9.499096527E0
2.173484542E0,1.525328064E-1,1.263672180E0,9.760003967E0
2.193422542E0,3.842509460E-1,1.317709808E0,1.074899734E1
2.213360542E0,6.023474121E-1,1.165775757E0,1.223540634E1
2.233298542E0,3.335064697E-1,1.795665894E0,1.215038315E1
2.253236542E0,-1.236428833E-1,3.034639435E0,1.086261108E1
2.273175542E0,-1.432521057E-1,3.723207550E0,1.053643936E1
2.293113542E0,6.923103333E-1,1.961371307E0,1.241024277E1
2.313053250E0,1.220262451E0,-4.999603271E-1,1.511646515E1
2.332991250E0,3.830534363E-1,-2.145638123E0,1.510913040E1
2.352929250E0,-5.438191223E-1,-2.480192413E0,1.302291870E1
2.372867250E0,-1.004411316E0,-2.363884277E0,1.155507111E1
2.392805250E0,-1.046324158E0,-2.018103333E0,1.063478485E1
2.412743250E0,-8.675958252E-1,-1.391955414E0,1.001477417E1
2.432681250E0,-4.894821167E-1,-8.152047729E-1,9.583520966E0
2.452619250E0,-1.246907043E-1,-2.327659607E-1,8.525670776E0
2.472557250E0,1.764830017E-1,3.513194275E-1,7.174430695E0
2.492495250E0,2.290237427E-1,9.502239990E-1,6.065237274E0
2.512433250E0,7.499404907E-2,1.522334290E0,5.371579742E0
2.532371250E0,-5.987548828E-4,2.002835083E0,4.940027161E0
2.552309250E0,-1.112187195E-1,2.447410583E0,4.841831360E0
2.572247250E0,-2.619552612E-2,2.761008453E0,5.363047485E0
2.592185250E0,-2.273771667E-1,2.703677673E0,6.345155182E0
2.612123250E0,-6.559359741E-1,2.370021515E0,7.685467987E0
2.632061250E0,-1.063688049E0,1.929786987E0,9.059161377E0
2.652000250E0,-1.729204102E0,1.788031769E0,1.020008881E1
2.671938250E0,-2.181264038E0,1.820963287E0,1.135748199E1
2.691876250E0,-2.442919922E0,1.943708038E0,1.181567917E1
2.711814250E0,-2.477348328E0,2.300715637E0,1.244242584E1
2.731752250E0,-2.111060028E0,2.883154449E0,1.436353088E1
2.751690250E0,-1.104852448E0,2.893183594E0,1.636516846E1
2.771628250E0,3.185375977E-1,1.569785614E0,1.726554611E1
2.791566250E0,8.352630615E-1,-7.783813477E-2,1.618748795E1
2.811504250E0,2.263293457E-1,-9.213340759E-1,1.399978729E1
2.831442250E0,-1.088835754E0,-1.090632019E0,1.101664078E1
2.851380250E0,-1.804048462E0,-7.647596741E-1,9.381291504E0
2.871318250E0,-9.448352051E-1,-1.806742859E-1,9.179511108E0
2.891256250E0,2.809657288E-1,-2.724334717E-2,9.074279938E0
2.911194250E0,1.001417542E0,-1.077758789E-2,8.921447754E0
2.931132250E0,1.122515717E0,8.726852417E-2,8.419391785E0
2.951070250E0,1.239871674E0,1.908531189E-1,7.533533936E0
2.971008250E0,1.235231323E0,3.345542908E-1,6.492149506E0
2.990946250E0,1.054407349E0,5.602848816E-1,5.755381622E0
3.010884250E0,8.916957092E-1,7.677534485E-1,5.286706238E0
3.030822250E0,1.030906219E0,1.173260193E0,4.790039062E0
3.050761250E0,1.028810577E0,1.357826385E0,4.409230957E0
3.070699250E0,7.270381165E-1,1.384470978E0,4.551734619E0
3.090637250E0,8.523275757E-1,1.711091766E0,4.991819458E0
3.110575250E0,1.391506348E0,2.334994354E0,6.687493286E0
3.130513250E0,2.506088562E0,2.835254059E0,8.768316193E0
3.150451250E0,2.613265686E0,1.812730408E0,8.927884369E0
3.170389250E0,1.795216827E0,2.941083984E0,9.469607849E0
3.190327250E0,1.653910675E0,4.070186005E0,1.051772827E1
3.210265250E0,1.975891113E0,4.548441467E0,1.177571228E1
3.230203250E0,2.534978485E0,5.228327637E0,1.204215820E1
3.250141250E0,3.408112793E0,7.380402374E0,1.201222046E1
3.270079250E0,5.589526520E0,6.906038818E0,1.400248169E1
3.290017250E0,7.286996613E0,3.808230743E0,1.672576859E1
3.309954375E0,6.640191650E0,1.789079590E0,1.637579636E1
3.329892375E0,5.002597046E0,7.783813477E-2,1.445184723E1
3.349830375E0,3.138673096E0,-7.234455872E-1,1.216879486E1
3.369768375E0,1.752854919E0,-8.333171082E-1,1.003513184E1
3.389706375E0,1.233584747E0,-4.668791199E-1,8.688083038E0
3.409644375E0,1.397793274E0,-2.423460388E-1,8.090525665E0
3.429582375E0,1.551822968E0,6.331832886E-2,7.208709412E0
3.449520375E0,1.500330048E0,5.066963196E-1,6.046825562E0
