"Time (s)","X (rad/s)","Y (rad/s)","Z (rad/s)"
2.053856542E0,4.373768568E-1,2.349688262E-1,2.890983224E-1
2.073794542E0,2.911961973E-1,5.973224342E-2,3.437441885E-1
2.093732542E0,2.686083317E-1,-6.411922723E-2,2.439524233E-1
2.113670542E0,4.485730827E-1,-2.163392305E-1,5.606409907E-2
2.133608542E0,7.138953209E-1,-3.151584864E-1,-8.958604932E-2
2.153546542E0,8.006147146E-1,-3.928225338E-1,-1.714493185E-1
2.173484542E0,6.430052519E-1,-4.221221805E-1,-2.637950480E-1
2.193422542E0,5.125016570E-1,-2.078110576E-1,-3.685786128E-1
2.213360542E0,5.907287598E-1,2.520016730E-1,-4.539255798E-1
2.233298542E0,5.733484626E-1,4.721660018E-1,-5.809469223E-1
2.253236542E0,4.649237543E-2,1.368165165E-1,-8.031136394E-1
2.273175542E0,-9.028060436E-1,-3.212852776E-1,-1.145488024E0
2.293113542E0,-1.530963540E0,-2.565333843E-1,-1.463004470E0
2.313053250E0,-1.348440886E0,1.360546201E-1,-1.567812800E0
2.332991250E0,-9.707183242E-1,6.278375983E-1,-1.327484488E0
2.352929250E0,-8.425096869E-1,8.449558020E-1,-9.270886779E-1
2.372867250E0,-7.129204869E-1,8.282846212E-1,-5.421247482E-1
2.392805250E0,-4.082352221E-1,5.293236375E-1,-2.064869255E-1
2.412743250E0,4.185745493E-2,1.432904005E-1,4.978303611E-2
2.432681250E0,5.979938507E-1,-1.198677570E-1,2.136065811E-1
2.452619250E0,1.078526497E0,-2.893305719E-1,2.916474938E-1
2.472557250E0,1.333511949E0,-4.424823523E-1,2.600886822E-1
2.492495250E0,1.372093201E0,-5.262588859E-1,1.608498991E-1
2.512433250E0,1.250424743E0,-5.478737950E-1,3.732680902E-2
2.532371250E0,9.594860673E-1,-4.940842092E-1,-9.796275198E-2
2.552309250E0,5.278123021E-1,-4.059789181E-1,-2.732591331E-1
2.572247250E0,3.174148127E-2,-2.474688143E-1,-4.900914729E-1
2.592185250E0,-4.307468235E-1,-4.713944718E-2,-6.778736115E-1
2.612123250E0,-7.448652387E-1,2.158226073E-1,-7.556040287E-1
2.632061250E0,-8.565801978E-1,4.744776487E-1,-7.372590899E-1
2.652000250E0,-8.043710589E-1,6.078569889E-1,-6.124472618E-1
2.671938250E0,-6.488074064E-1,5.802655220E-1,-4.420899451E-1
2.691876250E0,-6.105441451E-1,3.472333848E-1,-2.237527221E-1
2.711814250E0,-6.896508932E-1,-8.493021131E-3,5.633423477E-2
2.731752250E0,-5.463268161E-1,-5.321624875E-1,4.071414173E-1
2.751690250E0,-1.017818451E-1,-1.201656342E0,6.043323874E-1
2.771628250E0,5.956085920E-1,-1.505891204E0,5.256819725E-1
2.791566250E0,1.295836806E0,-1.247163057E0,3.038814366E-1
2.811504250E0,1.731127739E0,-8.063417077E-1,2.172915936E-1
2.831442250E0,1.631544948E0,-6.687486768E-1,4.094105363E-1
2.851380250E0,1.290035248E0,-7.453730702E-1,7.440412641E-1
2.871318250E0,1.016813874E0,-8.443425894E-1,9.050070047E-1
2.891256250E0,8.190746307E-1,-7.932969928E-1,8.345608115E-1
2.911194250E0,7.649203539E-1,-6.697800159E-1,6.481680870E-1
2.931132250E0,8.330472708E-1,-4.469190538E-1,5.176955462E-1
2.951070250E0,9.122500420E-1,-2.516601384E-1,3.998188078E-1
2.971008250E0,9.433563948E-1,-1.098473296E-1,2.950137258E-1
2.990946250E0,9.270960689E-1,-3.114388511E-2,2.116066366E-1
3.010884250E0,8.942055702E-1,-1.188972313E-2,1.981258094E-1
3.030822250E0,7.378384471E-1,-2.031450626E-3,1.448878050E-1
3.050761250E0,4.397123456E-1,-4.280040413E-2,5.705692619E-2
3.070699250E0,1.130762398E-1,-2.113230675E-1,4.109633714E-2
3.090637250E0,-1.827077419E-1,-4.724487960E-1,6.780038774E-2
3.110575250E0,-2.663609385E-1,-9.602261186E-1,-2.245645225E-2
3.130513250E0,-7.811067253E-2,-1.363427639E0,-3.522269130E-1
3.150451250E0,1.235035365E-3,-1.365740299E0,-5.427759886E-1
3.170389250E0,-1.052645296E-1,-6.885282993E-1,-4.421384335E-1
3.190327250E0,-3.581912220E-1,-4.363010824E-1,-1.525240093E-1
3.210265250E0,-5.225026011E-1,6.778965890E-2,7.065147907E-2
3.230203250E0,-8.965532184E-1,6.061837077E-1,2.250208855E-1
3.250141250E0,-1.593813062E0,6.244042516E-1,2.699946761E-1
3.270079250E0,-1.731464148E0,2.828809619E-1,1.790135503E-1
3.290017250E0,-9.813424945E-1,-3.032919765E-1,-3.869817853E-1
3.309954375E0,-5.252000317E-2,-6.248664856E-1,-9.262277484E-1
3.329892375E0,4.952729344E-1,-5.402685404E-1,-1.126781583E0
3.349830375E0,6.236182451E-1,-1.557222903E-1,-8.796927929E-1
3.369768375E0,5.459505916E-1,2.714571059E-1,-4.740090966E-1
3.389706375E0,5.538564920E-1,4.663029015E-1,-1.362392157E-1
3.409644375E0,8.154079318E-1,5.043376088E-1,5.842561275E-2
3.429582375E0,1.240326524E0,4.962294102E-1,1.556975693E-1
3.449520375E0,1.592755318E0,2.876550257E-1,1.388744712E-1
3.469459375E0,1.759823680E0,-4.818902537E-2,1.814911887E-2
3.489397375E0,1.802948236E0,-3.770275116E-1,-1.811871529E-1
3.509335375E0,1.824334025E0,-5.389312506E-1,-2.942647934E-1
3.529273375E0,1.780627489E0,-4.213183820E-1,-2.560885549E-1
3.549211375E0,1.502470136E0,-2.844442427E-1,-2.031219155E-1
3.569149375E0,1.002903581E0,-1.323188543E-1,-1.452289671E-1
3.589087375E0,3.821319938E-1,-7.359832525E-2,-1.048217267E-1
3.609025375E0,-1.624938995E-1,-8.432053775E-2,-6.716329604E-2
3.628963375E0,-5.732079148E-1,1.890729070E-1,5.896570161E-2
3.648901375E0,-7.400920987E-1,6.067280173E-1,3.370921314E-1
3.668839375E0,-6.434134841E-1,5.701363683E-1,6.987575293E-1
3.688777375E0,-3.446896076E-1,-1.970061064E-1,1.140334487E0
3.708715375E0,3.565281630E-1,-1.336202979E0,1.597428918E0
3.728653375E0,1.535200357E0,-2.217469931E0,1.293917179E0
3.748591375E0,2.398403168E0,-1.679274321E0,4.571158290E-1
3.768529375E0,2.287085772E0,-2.683960795E-1,3.409003615E-1
3.788467375E0,1.500498414E0,9.790450931E-1,7.556431293E-1
3.808405375E0,7.383707166E-1,1.625504494E0,1.121505976E0
3.828343375E0,3.551006019E-1,1.653285146E0,1.263326645E0
3.848281375E0,2.091650963E-1,1.284840703E0,1.223700523E0
3.868219375E0,2.633811831E-1,8.169664741E-1,1.233960867E0
3.888157375E0,4.386965334E-1,4.242627621E-1,1.299349904E0
3.908095375E0,6.483902931E-1,2.639434934E-1,1.368498325E0
3.928033375E0,7.619006038E-1,2.917889655E-1,1.368845105E0
3.947971375E0,7.090213895E-1,3.270421624E-1,1.311503649E0
3.967909375E0,5.958142877E-1,2.955048084E-1,1.192183256E0
3.987848375E0,4.858343899E-1,2.958588302E-1,1.036710501E0
4.007786375E0,3.187313974E-1,3.163536787E-1,9.068633318E-1
4.027724375E0,8.718436956E-2,2.915661335E-1,7.655170560E-1
4.047662375E0,-2.171682119E-1,1.337785572E-1,5.627570152E-1
4.067600375E0,-5.001888275E-1,-3.700521775E-3,3.183114231E-1
4.087538375E0,-8.032250404E-1,-5.594197288E-2,6.465820223E-2
4.107476375E0,-1.060083032E0,8.487445302E-3,-2.465215027E-1
4.127414375E0,-1.174566031E0,2.055983543E-1,-6.094756722E-1
4.147352375E0,-1.106554747E0,5.688423514E-1,-9.343912601E-1
4.167290375E0,-1.183316827E0,7.829746604E-1,-1.234723330E0
4.187228375E0,-1.636563301E0,7.135520577E-1,-1.497476101E0
4.207166375E0,-2.366632938E0,4.189124703E-1,-1.562977195E0
4.227104375E0,-2.578876495E0,1.037694588E-1,-1.183583498E0
4.247042375E0,-1.794587851E0,-5.940871835E-1,-8.883186579E-1
4.266980375E0,-5.883264542E-1,-1.380077481E0,-1.352582693E0
4.286918375E0,-8.900357410E-3,-1.227906108E0,-1.962666392E0
4.306856167E0,-2.160940468E-1,-5.319218040E-1,-1.864818811E0
4.326794167E0,-6.793698668E-1,2.131574601E-1,-1.180641294E0
4.346732167E0,-8.931784034E-1,6.421728134E-1,-3.480002880E-1
4.366670167E0,-6.591175199E-1,5.461143255E-1,2.533362508E-1
4.386608167E0,-5.513989180E-2,4.722410813E-2,3.702208996E-1
4.406546167E0,6.565172076E-1,-5.724648833E-1,1.899459213E-1
4.426484167E0,1.105938792E0,-1.016232014E0,3.240590543E-2
4.446422167E0,1.153236389E0,-1.113508701E0,2.888440900E-2
4.466360167E0,8.728252649E-1,-9.099153876E-1,1.575172096E-1
4.486298167E0,3.888123930E-1,-5.704442263E-1,3.165350258E-1
4.506236167E0,-1.559343934E-1,-2.180275321E-1,3.759717941E-1
4.526174167E0,-6.550081372E-1,6.185712293E-2,3.786184490E-1
4.546112167E0,-1.028339744E0,2.819941044E-1,3.802287579E-1
4.566051167E0,-1.284832954E0,5.548124909E-1,4.552410543E-1
4.585989167E0,-1.369389772E0,7.039226294E-1,6.801424623E-1
4.605927167E0,-1.349045992E0,4.287680387E-1,8.388399482E-1
4.625865167E0,-7.545588017E-1,2.412788570E-1,1.038926005E0
4.645803167E0,3.329095542E-1,1.660130620E-1,1.311776280E0
4.665741167E0,9.667749405E-1,-1.119820550E-1,1.879625559E0
4.685679167E0,1.255005836E0,-5.724973083E-1,2.331618309E0
4.705617167E0,1.682575226E0,-7.635431290E-1,1.893868208E0
4.725555167E0,2.018804789E0,-4.571345448E-1,1.513978481E0
4.745493167E0,2.160044909E0,6.605955958E-2,1.683078647E0
4.765431167E0,2.357295990E0,6.536146998E-1,1.958427310E0
4.785369167E0,2.492101431E0,8.513700366E-1,2.027339697E0
4.805307167E0,2.499905586E0,6.677125692E-1,1.903773069E0
4.825245167E0,2.403049707E0,4.016138911E-1,1.723757625E0
4.845183167E0,2.269484043E0,2.252904773E-1,1.523999929E0
4.865121167E0,2.138343096E0,1.894675195E-1,1.350835562E0
4.885059167E0,1.969002485E0,3.272201717E-1,1.184280753E0
4.904997167E0,1.741885424E0,5.369315147E-1,1.022856474E0
4.924935167E0,1.457919121E0,6.642093658E-1,8.918038607E-1
4.944873167E0,1.133552432E0,5.695285797E-1,7.706121206E-1
4.964811167E0,8.946587443E-1,6.307283044E-1,6.671889424E-1
4.984749167E0,5.239204764E-1,4.551825523E-1,5.389322042E-1
5.004687167E0,1.655354351E-1,4.060408175E-1,4.060811400E-1
5.024625167E0,-2.486231178E-1,3.825216591E-1,2.407180965E-1
5.044563167E0,-6.351064444E-1,4.844360948E-1,6.981596351E-3
5.064501167E0,-9.720821381E-1,6.446842551E-1,-2.373969853E-1
5.084439167E0,-1.307739854E0,7.337777019E-1,-4.520080686E-1
5.104377167E0,-1.677216053E0,6.457882524E-1,-6.298969984E-1
5.124315167E0,-2.075678110E0,4.244393110E-1,-7.613826394E-1
5.144253167E0,-2.539612293E0,3.035528064E-1,-9.314722419E-1
5.164191167E0,-3.243390560E0,3.088118136E-1,-1.232198238E0
5.184129167E0,-4.030601501E0,5.761629343E-1,-1.468747854E0
5.204067167E0,-3.951334476E0,1.336757898E0,-1.125746489E0
5.224005167E0,-2.562603235E0,1.299628496E0,-2.654816210E-1
5.243943167E0,-8.476523757E-1,-1.082084477E-1,-6.840121746E-1
5.263881167E0,1.307280660E-1,-1.085305214E0,-1.899150729E0
5.283819167E0,3.323077261E-1,-1.114372253E0,-2.038946390E0
5.303758000E0,1.619971544E-1,-5.596003532E-1,-1.544017792E0
5.323696000E0,1.118217707E-1,1.527165323E-1,-9.228658676E-1
5.343634000E0,3.004750311E-1,3.882248700E-1,-4.683247209E-1
5.363572000E0,6.239651442E-1,1.665585041E-1,-3.112665713E-1
5.383510000E0,8.843647242E-1,-2.843533158E-1,-4.062470794E-1
5.403448000E0,9.182036519E-1,-6.950370073E-1,-5.367047787E-1
5.423386000E0,7.150493264E-1,-8.702966571E-1,-5.618317723E-1
5.443324000E0,3.163612783E-1,-9.013556242E-1,-4.986653328E-1
5.463262000E0,-2.834839225E-1,-8.443483114E-1,-4.842538238E-1
5.483200000E0,-9.824017882E-1,-7.011320591E-1,-5.689761043E-1
5.503138000E0,-1.581339717E0,-5.191549063E-1,-6.735531092E-1
5.523076000E0,-1.929546952E0,-2.117124051E-1,-6.585038304E-1
5.543014000E0,-2.034402370E0,1.528381705E-1,-3.514170349E-1
5.562952000E0,-2.074574232E0,3.317521811E-1,2.065609246E-1
5.582890000E0,-1.950402856E0,3.677085638E-1,7.047364712E-1
5.602828000E0,-1.353894114E0,6.284958124E-1,1.032423258E0
5.622766000E0,-6.896031499E-1,9.408469796E-1,1.289496541E0
5.642704000E0,-4.369774461E-1,1.036521792E0,1.554433703E0
5.662642000E0,-3.324992061E-1,8.746017218E-1,1.976926208E0
5.682580000E0,1.108514071E-1,6.597986817E-1,1.902397513E0
5.702518000E0,9.087731838E-1,5.907291174E-1,1.435111165E0
5.722456000E0,1.470165610E0,5.562826991E-1,1.338041663E0
5.742394000E0,1.667815328E0,3.181084991E-1,1.527077794E0
5.762332000E0,1.704033017E0,8.315602317E-3,1.739395142E0
5.782270000E0,1.588325500E0,-1.936689466E-1,1.745478392E0
5.802208000E0,1.461663604E0,-1.252893060E-1,1.593936086E0
5.822146000E0,1.427007675E0,5.831864476E-2,1.474692822E0
5.842084000E0,1.453363895E0,2.063870430E-1,1.408962250E0
5.862022000E0,1.528174520E0,2.801181674E-1,1.363434911E0
5.881960000E0,1.508349180E0,3.147414327E-1,1.301371932E0
5.901898000E0,1.436395407E0,3.719869852E-1,1.203930736E0
5.921836000E0,1.285760760E0,3.638640344E-1,1.117565513E0
5.941774000E0,9.930428863E-1,2.422188222E-1,1.051484227E0
5.961712000E0,5.917775035E-1,3.126094863E-2,9.548071623E-1
5.981650000E0,1.712958962E-1,-9.703946114E-2,7.879509330E-1
6.001588000E0,-2.209927887E-1,-1.417632550E-1,6.000425220E-1
6.021526000E0,-5.942002535E-1,-1.368205994E-1,4.628045261E-1
6.041464000E0,-9.354190826E-1,-1.544616073E-1,3.474198878E-1
6.061402000E0,-1.260222554E0,-3.312289119E-1,2.251534462E-1
6.081340000E0,-1.785070419E0,-9.487667680E-1,7.364611328E-2
6.101278000E0,-2.277035713E0,-1.503415108E0,1.410517842E-1
6.121216000E0,-2.172096014E0,-1.108409762E0,3.055475354E-1
6.141154000E0,-1.694617987E0,1.099031195E-1,1.177189425E-1
6.161092000E0,-1.446465969E0,1.063742638E0,3.850798905E-1
6.181030000E0,-1.545268059E0,1.360161424E0,5.803135633E-1
6.200968000E0,-1.477972865E0,3.604919910E-1,-3.469634056E-1
6.220906000E0,-1.068550587E0,-8.052433729E-1,-1.899689198E0
6.240844000E0,-6.162849069E-1,-1.340376139E0,-2.484248877E0
6.260782000E0,-2.026036233E-1,-9.226057529E-1,-2.008628607E0
6.280720000E0,2.626580894E-1,-1.415406913E-1,-1.166688919E0
6.300658250E0,7.086329460E-1,4.451989830E-1,-4.782614410E-1
6.320596250E0,1.056785107E0,7.088927627E-1,-1.311605573E-1
6.340534250E0,1.302329659E0,6.305414438E-1,-4.838427901E-2
6.360472250E0,1.430926800E0,2.846827507E-1,-3.902895004E-2
6.380410250E0,1.453798652E0,-1.058231145E-1,-1.101915166E-2
6.400349250E0,1.370248199E0,-3.492578864E-1,3.056752868E-2
6.420287250E0,1.148965240E0,-4.316909611E-1,2.913741022E-2
6.440225250E0,7.211933732E-1,-4.040092528E-1,2.520418726E-2
6.460163250E0,2.229775488E-1,-2.171209455E-1,4.694830626E-3
6.480101250E0,-2.852537334E-1,1.406330615E-1,2.450679429E-2
6.500039250E0,-1.133980870E0,6.260420680E-1,1.793863028E-1
6.519977250E0,-2.365253687E0,1.300064325E0,3.386822939E-1
6.539915250E0,-3.098792076E0,1.704427958E0,3.444733620E-1
6.559853250E0,-3.123569727E0,1.483970404E0,2.650117278E-1
6.579791250E0,-2.669227123E0,7.633001208E-1,1.221703216E-1
6.599729250E0,-1.947792649E0,1.689881980E-1,8.559411764E-2
6.619667250E0,-1.286188006E0,1.359118335E-2,4.822748899E-1
6.639605250E0,-6.413279772E-1,2.784827948E-1,1.938500404E0
6.659543250E0,5.851130560E-2,4.910763800E-1,3.750536203E0
6.679481250E0,5.395175815E-1,4.507876635E-1,3.223416328E0
6.699419250E0,8.719948530E-1,2.937693000E-1,9.350101352E-1
6.719357250E0,1.527331114E0,-2.112360895E-1,6.249128282E-2
6.739295250E0,1.993465304E0,-6.682417989E-1,6.537433863E-1
6.759233250E0,2.122734547E0,-8.507040739E-1,1.885009766E0
6.779171250E0,2.010127068E0,-1.024411082E0,2.617341757E0
6.799109250E0,1.813969731E0,-1.179753542E0,2.502129555E0
6.819047250E0,1.639031053E0,-1.348983645E0,1.940611839E0
6.838985250E0,1.614592075E0,-1.382805943E0,1.433088422E0
6.858923250E0,1.652894616E0,-1.184529066E0,1.154351592E0
6.878861250E0,1.690132856E0,-7.391580939E-1,1.036258459E0
6.898799250E0,1.609526634E0,-2.251140922E-1,9.618143439E-1
6.918737250E0,1.409094810E0,1.829732805E-1,8.409226537E-1
6.938675250E0,1.110141993E0,3.622877002E-1,6.489590406E-1
6.958613250E0,7.898044586E-1,3.643010557E-1,4.394076765E-1
6.978551250E0,4.082211554E-1,3.435040116E-1,2.024299204E-1
6.998489250E0,-1.151467487E-1,4.455819130E-1,-5.129058287E-2
7.018427250E0,-6.736649871E-1,6.394568086E-1,-2.134498358E-1
7.038365250E0,-1.154317975E0,8.327236176E-1,-2.847378850E-1
7.058303250E0,-1.633600235E0,9.653575420E-1,-3.446082175E-1
7.078241250E0,-2.102245808E0,9.570905566E-1,-4.240047634E-1
7.098179250E0,-2.460887194E0,9.672621489E-1,-4.894273579E-1
7.118117250E0,-2.603330612E0,1.129679203E0,-3.984530866E-1
7.138055250E0,-2.788068295E0,1.399234653E0,-1.275635213E-1
7.157993250E0,-2.848065615E0,1.603356361E0,4.274459779E-1
7.177931250E0,-2.368328333E0,9.769269228E-1,2.216306925E0
7.197869250E0,-1.239044547E0,-1.216998622E-1,1.685731888E0
7.217807250E0,3.551290035E-1,-9.960170984E-1,-1.408973575E0
7.237745250E0,1.295763373E0,-1.633668780E0,-3.118341446E0
7.257683250E0,1.449920416E0,-1.304948211E0,-3.014843941E0
7.277621250E0,1.213717699E0,-4.282157123E-1,-1.690060377E0
7.297559250E0,9.139274359E-1,4.506648183E-1,-4.010236561E-1
7.317496500E0,7.897048593E-1,9.230353236E-1,2.866905630E-1
7.337434500E0,8.907191157E-1,8.424507380E-1,2.882253528E-1
7.357372500E0,1.175645947E0,4.113563597E-1,-2.733917907E-2
7.377310500E0,1.421650171E0,-1.388902813E-1,-3.052970171E-1
7.397248500E0,1.511715651E0,-5.136277080E-1,-4.249381125E-1
7.417186500E0,1.372719765E0,-6.329647303E-1,-5.009846687E-1
7.437124500E0,1.004197478E0,-5.128672719E-1,-5.607194901E-1
7.457062500E0,5.088455081E-1,-2.059227377E-1,-6.915412545E-1
7.477000500E0,3.098801710E-3,2.187508345E-1,-8.926140666E-1
7.496938500E0,-4.555166662E-1,6.660535336E-1,-1.001984119E0
7.516876500E0,-8.966102600E-1,9.960343838E-1,-9.916269779E-1
7.536814500E0,-1.182853818E0,1.230966091E0,-8.732582927E-1
7.556752500E0,-1.344648838E0,1.242217183E0,-6.222662330E-1
7.576690500E0,-1.634781122E0,8.493643999E-1,-3.282111287E-1
7.596628500E0,-1.760541916E0,4.807754755E-1,-5.338187516E-2
7.616566500E0,-1.498145223E0,3.798763156E-1,4.194827676E-1
7.636504500E0,-1.145437241E0,4.169438481E-1,1.119230747E0
7.656442500E0,-7.450894117E-1,3.674427420E-2,1.787695646E0
7.676380500E0,2.197775543E-1,-4.641427100E-2,1.830424905E0
7.696318500E0,1.639433026E0,1.213971749E-1,1.449248433E0
7.716256500E0,2.455095530E0,-1.020345539E-1,1.406398416E0
7.736194500E0,2.410823822E0,-5.472717881E-1,1.533597350E0
7.756132500E0,1.901829720E0,-8.661980033E-1,1.628083706E0
7.776070500E0,1.318054199E0,-8.115736246E-1,1.509719610E0
7.796008500E0,8.637415171E-1,-5.324723125E-1,1.282005668E0
