"Time (s)","X (rad/s)","Y (rad/s)","Z (rad/s)"
3.522467625E0,1.220511943E-1,-1.911826879E-1,1.598640084E-1
3.542507625E0,-4.513279721E-2,-1.510260254E-1,2.201377898E-1
3.562547625E0,-2.039851695E-1,-1.647240669E-1,2.299434394E-1
3.582587626E0,-2.629527450E-1,-2.716423273E-1,1.623649746E-1
3.602627626E0,-2.776906788E-1,-3.270741403E-1,8.163030446E-2
3.622667626E0,-3.482274711E-1,-1.544341296E-1,3.876709193E-2
3.642707625E0,-4.200825393E-1,4.182622954E-2,3.772031516E-2
3.662748626E0,-2.626281977E-1,1.766009480E-1,3.660785034E-2
3.682788625E0,-1.828084588E-1,3.243860304E-1,9.369634092E-2
3.702828625E0,-1.308746487E-1,2.078320682E-1,1.674305946E-1
3.722868625E0,4.919397831E-2,-1.889033616E-2,2.183607817E-1
3.742908626E0,2.329421490E-1,3.246553615E-2,2.695186138E-1
3.762948626E0,3.430041373E-1,6.241399795E-2,3.273592293E-1
3.782988626E0,1.656053364E-1,1.776801795E-2,4.282355905E-1
3.803029626E0,-2.390985340E-1,-5.991926417E-2,5.238562226E-1
3.823069626E0,-6.315721273E-1,-1.267661750E-1,5.244687200E-1
3.843109625E0,-7.543773651E-1,-9.379141778E-2,4.591636658E-1
3.863149625E0,-5.035926700E-1,-2.209359780E-2,4.036817849E-1
3.883189625E0,-2.200186700E-1,3.076599911E-2,4.215761423E-1
3.903229626E0,-7.883132249E-2,-1.080014836E-2,4.671487212E-1
3.923269626E0,-5.985513330E-3,-1.455996037E-1,4.591223001E-1
3.943310626E0,-3.544193693E-3,-2.010884285E-1,4.199343920E-1
3.963350626E0,-5.117650330E-2,-1.449932009E-1,4.246467054E-1
3.983390626E0,-6.999164820E-2,-9.607931226E-2,4.316635430E-1
4.003430625E0,-9.394025058E-2,-6.005266681E-2,3.910583556E-1
4.023470625E0,-1.211971715E-1,-1.761756651E-2,3.251202106E-1
4.043510625E0,-1.062347293E-1,4.341874272E-2,2.137246728E-1
4.063550625E0,2.169718035E-2,1.202814877E-1,4.886171967E-2
4.083590626E0,1.708687246E-1,2.225058675E-1,-8.904676139E-2
4.103631626E0,1.569013447E-1,3.678488135E-1,-7.587856054E-2
4.123671626E0,-8.860801347E-3,4.965898097E-1,-2.753927745E-2
4.143711626E0,-6.964959949E-2,3.853200674E-1,-8.981667459E-2
4.163751625E0,-8.446232229E-2,1.014929637E-1,-3.589242101E-1
4.183791625E0,-3.024754226E-1,-9.042988718E-2,-6.076847315E-1
4.203831625E0,-5.714877248E-1,-7.323717326E-2,-7.466851473E-1
4.223871625E0,-5.708199739E-1,1.484815478E-1,-9.208359122E-1
