"Time (s)","X (µT)","Y (µT)","Z (µT)"
1.799016626E0,3.265311432E1,-1.686526108E1,-3.432083130E1
1.819056625E0,3.250552368E1,-1.720695877E1,-3.407086182E1
1.839096625E0,3.295562744E1,-1.714945602E1,-3.384259033E1
1.859136625E0,3.269683838E1,-1.725045395E1,-3.414410400E1
1.879176625E0,3.285053253E1,-1.739704514E1,-3.375692749E1
1.899216626E0,3.313317108E1,-1.778051376E1,-3.389007568E1
1.919256917E0,3.290030670E1,-1.838010025E1,-3.397836304E1
1.939296917E0,3.256398010E1,-1.854756546E1,-3.426199341E1
1.959337917E0,3.222984314E1,-1.845544052E1,-3.397457886E1
1.979377917E0,3.190380096E1,-1.844514084E1,-3.401434326E1
1.999417917E0,3.222856140E1,-1.857829666E1,-3.415945435E1
2.019457917E0,3.226274109E1,-1.866408157E1,-3.381390381E1
2.039497918E0,3.209853363E1,-1.878788376E1,-3.378366089E1
2.059537917E0,3.219958496E1,-1.892444992E1,-3.382388306E1
2.079577917E0,3.176122284E1,-1.991608810E1,-3.378155518E1
2.099617917E0,3.200772858E1,-2.011667252E1,-3.360461426E1
2.119657917E0,3.185596466E1,-2.067971420E1,-3.312145996E1
2.139698917E0,3.197282410E1,-2.131787491E1,-3.268295288E1
2.159738917E0,3.190411377E1,-2.124699783E1,-3.281918335E1
2.179778917E0,3.199611664E1,-2.071399307E1,-3.280145264E1
2.199818918E0,3.211131287E1,-2.040930557E1,-3.305462646E1
2.219858917E0,3.235792542E1,-1.966230392E1,-3.299673462E1
2.239898917E0,3.234587097E1,-1.928931808E1,-3.361120605E1
2.259938917E0,3.276517487E1,-1.926955032E1,-3.286422729E1
2.279978917E0,3.314094543E1,-1.941783524E1,-3.240582275E1
2.300019917E0,3.337322235E1,-1.910342789E1,-3.227529907E1
2.320059917E0,3.395861053E1,-1.923592758E1,-3.205621338E1
2.340099917E0,3.395079803E1,-1.904893875E1,-3.197167969E1
2.360139917E0,3.396269989E1,-1.858525467E1,-3.183697510E1
2.380179917E0,3.407634735E1,-1.902846146E1,-3.181210327E1
2.400219917E0,3.428140259E1,-1.940835190E1,-3.173538208E1
2.420259917E0,3.441207123E1,-1.969015884E1,-3.216519165E1
2.440299917E0,3.412040710E1,-1.975345230E1,-3.180953979E1
2.460340917E0,3.392801666E1,-1.984235764E1,-3.178045654E1
2.480380917E0,3.396714783E1,-2.002402878E1,-3.201187134E1
2.500420917E0,3.372564697E1,-1.973765182E1,-3.180245972E1
2.520460917E0,3.359449005E1,-1.972986221E1,-3.173684692E1
2.540500917E0,3.351914215E1,-1.942314529E1,-3.209994507E1
2.560540917E0,3.316316223E1,-1.910815048E1,-3.235046387E1
2.580580917E0,3.317889404E1,-1.877391434E1,-3.251693726E1
2.600621917E0,3.350961304E1,-1.879150772E1,-3.252496338E1
2.620661917E0,3.377487183E1,-1.930223465E1,-3.184848022E1
2.640701917E0,3.449700928E1,-1.943418503E1,-3.134060669E1
2.660741917E0,3.450380707E1,-1.979578781E1,-3.080773926E1
2.680781917E0,3.474761200E1,-1.954249191E1,-3.069833374E1
2.700821918E0,3.452196503E1,-1.920940781E1,-3.113186646E1
2.720861917E0,3.430342102E1,-1.912977219E1,-3.136505127E1
2.740901917E0,3.412217712E1,-1.882566452E1,-3.147482300E1
2.760942917E0,3.423287201E1,-1.925339127E1,-3.169848633E1
2.780982917E0,3.410483551E1,-1.913110733E1,-3.166931152E1
2.801022917E0,3.410062408E1,-1.965801620E1,-3.153713989E1
2.821062917E0,3.370734406E1,-1.960210037E1,-3.166079712E1
2.841102917E0,3.367835236E1,-1.993508530E1,-3.210150146E1
2.861142918E0,3.346732330E1,-2.008924484E1,-3.238165283E1
2.881182917E0,3.325369263E1,-2.016972733E1,-3.224694824E1
2.901222917E0,3.306553650E1,-2.014789200E1,-3.208941650E1
2.921263626E0,3.251773071E1,-2.011386490E1,-3.195281982E1
2.941303626E0,3.275150299E1,-2.020286179E1,-3.249450684E1
2.961343626E0,3.282608032E1,-2.055477524E1,-3.223834229E1
2.981383625E0,3.261699677E1,-2.124348831E1,-3.237640381E1
3.001423625E0,3.287084198E1,-2.134279251E1,-3.197726440E1
3.021463625E0,3.262975311E1,-2.123125076E1,-3.189929199E1
3.041503625E0,3.256543732E1,-2.126073837E1,-3.185018921E1
3.061544625E0,3.246420288E1,-2.127653122E1,-3.209732056E1
3.081584626E0,3.241329193E1,-2.106620407E1,-3.207861328E1
3.101624626E0,3.240118408E1,-2.101158524E1,-3.199014282E1
3.121664626E0,3.284747314E1,-2.078983688E1,-3.262011719E1
3.141704625E0,3.253022766E1,-2.100961685E1,-3.239416504E1
3.161744625E0,3.282371521E1,-2.130100632E1,-3.209167480E1
3.181784625E0,3.240122223E1,-2.156426620E1,-3.155563354E1
3.201824625E0,3.244928741E1,-2.174950027E1,-3.144924927E1
3.221865625E0,3.234023285E1,-2.182170486E1,-3.135806274E1
3.241905625E0,3.226215363E1,-2.190443802E1,-3.154745483E1
3.261945626E0,3.230192566E1,-2.222285843E1,-3.223928833E1
3.281985626E0,3.218550110E1,-2.189810562E1,-3.199145508E1
3.302025625E0,3.252724457E1,-2.142560196E1,-3.191598511E1
3.322065625E0,3.259018707E1,-2.101714706E1,-3.225003052E1
3.342105625E0,3.281665802E1,-2.014416122E1,-3.254714966E1
3.362146625E0,3.296550751E1,-1.985667801E1,-3.277633667E1
3.382186625E0,3.289427185E1,-1.918510056E1,-3.285971069E1
3.402226625E0,3.311203766E1,-1.903605270E1,-3.284738159E1
3.422266626E0,3.323405457E1,-1.894264603E1,-3.337011719E1
3.442306626E0,3.319561005E1,-1.895166397E1,-3.294430542E1
3.462346626E0,3.325807190E1,-1.893447495E1,-3.279849243E1
3.482386625E0,3.315681458E1,-1.912855148E1,-3.278961182E1
3.502427625E0,3.281310272E1,-1.901476669E1,-3.308413696E1
3.522467625E0,3.274922943E1,-1.931393814E1,-3.325344849E1
3.542507625E0,3.241802979E1,-1.951900101E1,-3.329208374E1
3.562547625E0,3.218238831E1,-1.990839005E1,-3.372689819E1
3.582587626E0,3.204432678E1,-1.955495834E1,-3.361544800E1
3.602627626E0,3.189698792E1,-1.949006271E1,-3.340319824E1
3.622667626E0,3.151271057E1,-1.906921768E1,-3.392138672E1
3.642707625E0,3.168298340E1,-1.918510818E1,-3.404257202E1
3.662748626E0,3.165697479E1,-1.891119766E1,-3.393997192E1
3.682788625E0,3.157803345E1,-1.899057388E1,-3.411859131E1
3.702828625E0,3.167584991E1,-1.886505508E1,-3.440551758E1
3.722868625E0,3.177713776E1,-1.895726395E1,-3.425820923E1
3.742908626E0,3.164350891E1,-1.900110245E1,-3.420846558E1
3.762948626E0,3.170312500E1,-1.934476852E1,-3.385321045E1
3.782988626E0,3.175524902E1,-1.958620071E1,-3.346618652E1
3.803029626E0,3.170934296E1,-2.018149948E1,-3.328271484E1
3.823069626E0,3.125445557E1,-2.019186020E1,-3.380081177E1
3.843109625E0,3.076041412E1,-2.024696732E1,-3.385498047E1
3.863149625E0,3.051799011E1,-1.989552689E1,-3.442419434E1
3.883189625E0,3.046500397E1,-1.999115372E1,-3.443518066E1
3.903229626E0,3.030226135E1,-1.995177078E1,-3.409527588E1
3.923269626E0,3.022489929E1,-2.010980606E1,-3.459130859E1
3.943310626E0,2.994622803E1,-2.087969589E1,-3.481796265E1
3.963350626E0,2.952297211E1,-2.093180466E1,-3.465844727E1
3.983390626E0,2.939028931E1,-2.085795212E1,-3.485552979E1
4.003430625E0,2.903665161E1,-2.132522964E1,-3.496963501E1
4.023470625E0,2.869192505E1,-2.131382370E1,-3.508459473E1
4.043510625E0,2.866155243E1,-2.123570633E1,-3.515100098E1
4.063550625E0,2.873356628E1,-2.124894333E1,-3.516290283E1
4.083590626E0,2.877881622E1,-2.126814651E1,-3.504205322E1
4.103631626E0,2.889419556E1,-2.170968246E1,-3.495004272E1
4.123671626E0,2.932442474E1,-2.155310440E1,-3.484912109E1
4.143711626E0,2.971855927E1,-2.139337540E1,-3.432546997E1
4.163751625E0,2.972219849E1,-2.116402054E1,-3.418737793E1
4.183791625E0,3.025818634E1,-2.100399399E1,-3.448211670E1
4.203831625E0,3.053406525E1,-2.037753677E1,-3.468817139E1
4.223871625E0,3.049669647E1,-1.960645676E1,-3.468609619E1
4.243912625E0,3.113917542E1,-1.840381241E1,-3.432470703E1
4.263952625E0,3.181488800E1,-1.773498917E1,-3.432583618E1
4.283992626E0,3.233315277E1,-1.798844528E1,-3.405572510E1
4.304032626E0,3.259519196E1,-1.850835037E1,-3.356146240E1
4.324072625E0,3.276683044E1,-1.894930649E1,-3.283541870E1
4.344112625E0,3.306329346E1,-1.895331192E1,-3.306506348E1
4.364152625E0,3.308959961E1,-1.898781204E1,-3.303396606E1
4.384193625E0,3.283054352E1,-1.870185471E1,-3.334396362E1
4.404233625E0,3.289208984E1,-1.818712234E1,-3.383264160E1
4.424273625E0,3.234207916E1,-1.775925827E1,-3.437814331E1
4.444313626E0,3.238155365E1,-1.747871017E1,-3.394271851E1
4.464353626E0,3.254290771E1,-1.735129929E1,-3.439443970E1
4.484393626E0,3.235050201E1,-1.750541306E1,-3.429556274E1
4.504433625E0,3.215557098E1,-1.739257431E1,-3.455499268E1
4.524474625E0,3.257540894E1,-1.757674026E1,-3.409457397E1
4.544514625E0,3.239606476E1,-1.773354721E1,-3.437777710E1
4.564554625E0,3.222300720E1,-1.823385239E1,-3.420281982E1
4.584594625E0,3.229029846E1,-1.850431442E1,-3.355087280E1
4.604634626E0,3.239451599E1,-1.875690842E1,-3.354479980E1
4.624674626E0,3.232456970E1,-1.867168808E1,-3.348165894E1
4.644714626E0,3.186397552E1,-1.860482407E1,-3.406686401E1
4.664754625E0,3.184182739E1,-1.831168747E1,-3.394592285E1
4.684795626E0,3.164116669E1,-1.800326157E1,-3.453121948E1
4.704835625E0,3.192416382E1,-1.769340897E1,-3.466516113E1
4.724875625E0,3.175858307E1,-1.745223618E1,-3.511737061E1
4.744915625E0,3.195703888E1,-1.693510818E1,-3.495672607E1
4.764955626E0,3.200560760E1,-1.662622452E1,-3.490530396E1
4.784995626E0,3.210511017E1,-1.652079391E1,-3.511843872E1
4.805035626E0,3.217195892E1,-1.661920547E1,-3.485522461E1
4.825076626E0,3.212229919E1,-1.665999985E1,-3.475338745E1
4.845116626E0,3.231609344E1,-1.710984421E1,-3.481097412E1
4.865156625E0,3.253699493E1,-1.797557449E1,-3.428393555E1
4.885196625E0,3.253929901E1,-1.863991165E1,-3.370428467E1
4.905236625E0,3.264079285E1,-1.939255142E1,-3.356900024E1
4.925276792E0,3.270241547E1,-1.946124649E1,-3.370791626E1
4.945316792E0,3.236164093E1,-1.943081284E1,-3.362179565E1
4.965357793E0,3.199877167E1,-1.902994156E1,-3.406112671E1
4.985397792E0,3.183024597E1,-1.845829391E1,-3.475723267E1
5.005437792E0,3.150685120E1,-1.847909927E1,-3.483837891E1
5.025477792E0,3.129402161E1,-1.839944077E1,-3.494262695E1
5.045517792E0,3.095953369E1,-1.855280685E1,-3.462246704E1
5.065557792E0,3.077588654E1,-1.889557266E1,-3.467172241E1
5.085597792E0,3.077346802E1,-1.946674728E1,-3.492599487E1
5.105637792E0,3.043743134E1,-1.921391678E1,-3.480981445E1
5.125678792E0,3.018706512E1,-1.915136337E1,-3.524984741E1
5.145718792E0,3.031543732E1,-1.938372421E1,-3.496588135E1
5.165758792E0,3.011399078E1,-1.926105881E1,-3.507559204E1
5.185798792E0,2.999935913E1,-1.951254654E1,-3.511447144E1
5.205838792E0,2.996742249E1,-1.954519272E1,-3.488064575E1
5.225878792E0,3.026763916E1,-1.973931503E1,-3.466918945E1
5.245918792E0,3.012195587E1,-1.996867752E1,-3.434066772E1
5.265959792E0,3.016589355E1,-2.016099930E1,-3.432427979E1
5.285999792E0,3.023184967E1,-2.011627579E1,-3.449804688E1
5.306039792E0,3.048908997E1,-1.942399216E1,-3.438162231E1
5.326079792E0,3.134705353E1,-1.860918808E1,-3.408135986E1
5.346119792E0,3.164427185E1,-1.831217575E1,-3.425274658E1
5.366159792E0,3.191160583E1,-1.822159958E1,-3.362722778E1
5.386199792E0,3.243972778E1,-1.831219864E1,-3.351574707E1
5.406240792E0,3.266437531E1,-1.839169693E1,-3.296093750E1
5.426280792E0,3.310697937E1,-1.925740433E1,-3.242178345E1
5.446320792E0,3.360906219E1,-1.912705612E1,-3.175552368E1
5.466360793E0,3.363134766E1,-1.923041916E1,-3.187039185E1
5.486400792E0,3.327474213E1,-1.904854965E1,-3.229003906E1
5.506440792E0,3.323219299E1,-1.830446243E1,-3.249533081E1
5.526480792E0,3.329018402E1,-1.755112076E1,-3.264291382E1
5.546521792E0,3.351174164E1,-1.686686325E1,-3.319873047E1
5.566561792E0,3.374029541E1,-1.610818863E1,-3.329272461E1
5.586601792E0,3.377121735E1,-1.565969467E1,-3.300213623E1
5.606641792E0,3.422908783E1,-1.536588669E1,-3.304031372E1
5.626681793E0,3.448415375E1,-1.509100723E1,-3.278961182E1
5.646721792E0,3.489132690E1,-1.555279922E1,-3.222183228E1
5.666761792E0,3.485999298E1,-1.552824020E1,-3.217492676E1
5.686801792E0,3.491065216E1,-1.580128860E1,-3.188900757E1
5.706842792E0,3.505266571E1,-1.598514175E1,-3.181222534E1
5.726882792E0,3.514920807E1,-1.642157364E1,-3.177947998E1
5.746922792E0,3.491936493E1,-1.644069290E1,-3.198675537E1
5.766962792E0,3.447688293E1,-1.688651657E1,-3.223397827E1
5.787002792E0,3.443102264E1,-1.733969498E1,-3.201144409E1
5.807042792E0,3.419385529E1,-1.753458023E1,-3.256863403E1
5.827082792E0,3.364318085E1,-1.711497879E1,-3.311264038E1
5.847123792E0,3.284987640E1,-1.707509232E1,-3.395898438E1
5.867163792E0,3.234215546E1,-1.654601669E1,-3.448767090E1
5.887203792E0,3.212439728E1,-1.662467575E1,-3.470843506E1
5.907243792E0,3.182627869E1,-1.705918503E1,-3.449139404E1
5.927286875E0,3.188319397E1,-1.799386978E1,-3.426333618E1
5.947326875E0,3.202954865E1,-1.925981522E1,-3.323114014E1
5.967366875E0,3.231455994E1,-2.007002640E1,-3.248626709E1
5.987407875E0,3.258000183E1,-2.060126877E1,-3.170086670E1
6.007447875E0,3.275168610E1,-2.126356888E1,-3.163079834E1
6.027487876E0,3.225896454E1,-2.160743332E1,-3.164379883E1
6.047527876E0,3.204960632E1,-2.183069229E1,-3.170452881E1
6.067567876E0,3.207392883E1,-2.188592148E1,-3.175625610E1
6.087607875E0,3.166025543E1,-2.185121536E1,-3.183416748E1
6.107647875E0,3.136303711E1,-2.220495987E1,-3.171948242E1
6.127688875E0,3.120848083E1,-2.277821732E1,-3.136001587E1
6.147728875E0,3.079383850E1,-2.283445358E1,-3.174182129E1
6.167768875E0,3.051600647E1,-2.342221451E1,-3.191867065E1
6.187808875E0,3.044311523E1,-2.308583450E1,-3.189288330E1
6.207848876E0,3.013076782E1,-2.301935959E1,-3.206362915E1
6.227888876E0,2.981555939E1,-2.316697311E1,-3.201687622E1
6.247928875E0,2.951170349E1,-2.304030991E1,-3.228390503E1
6.267969876E0,2.916531372E1,-2.356155777E1,-3.259823608E1
6.288009875E0,2.883022308E1,-2.356090927E1,-3.279522705E1
6.308049875E0,2.878467560E1,-2.393072891E1,-3.286135864E1
6.328089875E0,2.867749786E1,-2.386835098E1,-3.257351685E1
6.348129875E0,2.820709991E1,-2.376144028E1,-3.253097534E1
6.368169876E0,2.846806335E1,-2.335680008E1,-3.326187134E1
6.388209876E0,2.810507202E1,-2.266665268E1,-3.413015747E1
6.408249876E0,2.772841644E1,-2.213936234E1,-3.451113892E1
6.428290876E0,2.793438721E1,-2.184252548E1,-3.485031128E1
6.448330875E0,2.784565735E1,-2.165347672E1,-3.473522949E1
6.468370875E0,2.831072235E1,-2.191981888E1,-3.460733032E1
6.488410875E0,2.850287628E1,-2.234534836E1,-3.386013794E1
6.508450875E0,2.890899658E1,-2.285856247E1,-3.362356567E1
6.528490876E0,2.968678284E1,-2.282785416E1,-3.299508667E1
6.548530876E0,2.987990570E1,-2.232513046E1,-3.303610229E1
6.568571876E0,2.980338287E1,-2.199829483E1,-3.268270874E1
6.588611876E0,2.996013641E1,-2.152883530E1,-3.358523560E1
6.608651876E0,3.029550171E1,-2.101836014E1,-3.336190796E1
6.628691875E0,3.050403595E1,-2.047564316E1,-3.356069946E1
6.648731875E0,3.081011963E1,-2.019540787E1,-3.374499512E1
6.668771875E0,3.126663208E1,-1.997474289E1,-3.345803833E1
6.688811876E0,3.182787323E1,-1.953348923E1,-3.348394775E1
6.708852875E0,3.165834808E1,-1.909808731E1,-3.345599365E1
6.728892876E0,3.208381653E1,-1.852310562E1,-3.306094360E1
6.748932876E0,3.214258575E1,-1.793365097E1,-3.381381226E1
6.768972876E0,3.261309814E1,-1.745042801E1,-3.429925537E1
6.789012875E0,3.266634369E1,-1.703680038E1,-3.427868652E1
6.809052875E0,3.254799652E1,-1.688423538E1,-3.394378662E1
6.829092875E0,3.260039520E1,-1.656837082E1,-3.429754639E1
6.849133875E0,3.260500336E1,-1.688497543E1,-3.414874268E1
6.869173875E0,3.250002289E1,-1.682718277E1,-3.417648315E1
6.889213876E0,3.260326385E1,-1.686251450E1,-3.427523804E1
6.909253876E0,3.310227203E1,-1.698407364E1,-3.386102295E1
6.929290542E0,3.265729523E1,-1.722619247E1,-3.399121094E1
6.949330542E0,3.271073151E1,-1.743099594E1,-3.389819336E1
6.969370542E0,3.237633514E1,-1.804832840E1,-3.381976318E1
6.989411542E0,3.200060272E1,-1.829774857E1,-3.373159790E1
7.009451542E0,3.159516907E1,-1.858490372E1,-3.389590454E1
7.029491542E0,3.111519623E1,-1.945037460E1,-3.386193848E1
7.049531542E0,3.070314026E1,-2.044517899E1,-3.337445068E1
7.069571543E0,3.023466492E1,-2.203703690E1,-3.278186035E1
7.089611542E0,3.005235291E1,-2.309977341E1,-3.239657593E1
7.109651542E0,2.964645386E1,-2.393513870E1,-3.217272949E1
7.129692542E0,2.857682800E1,-2.472357559E1,-3.269897461E1
7.149732542E0,2.763988495E1,-2.515859604E1,-3.315966797E1
7.169772542E0,2.684764099E1,-2.548699570E1,-3.413824463E1
7.189812542E0,2.580062866E1,-2.575622940E1,-3.449722290E1
7.209852542E0,2.479507446E1,-2.668009567E1,-3.452703857E1
7.229892542E0,2.362991333E1,-2.734969711E1,-3.414663696E1
7.249932542E0,2.265188599E1,-2.861265945E1,-3.424447632E1
7.269973543E0,2.139614868E1,-2.967209244E1,-3.394873047E1
7.290013542E0,2.040304565E1,-3.035684586E1,-3.393389893E1
7.310053542E0,1.894985962E1,-3.127018356E1,-3.419396973E1
7.330093542E0,1.764807129E1,-3.170001602E1,-3.452978516E1
7.350133542E0,1.625419617E1,-3.222793961E1,-3.459429932E1
7.370173542E0,1.482185364E1,-3.268307114E1,-3.485665894E1
7.390213542E0,1.356956482E1,-3.358566666E1,-3.481585693E1
7.410254542E0,1.258912659E1,-3.376746750E1,-3.461520386E1
7.430294542E0,1.196879578E1,-3.439912033E1,-3.436767578E1
7.450334542E0,1.107710266E1,-3.449325943E1,-3.427862549E1
7.470374542E0,1.049868774E1,-3.502526474E1,-3.480197144E1
7.490414542E0,9.922332764E0,-3.508607101E1,-3.450720215E1
7.510454542E0,9.737121582E0,-3.536431503E1,-3.431848145E1
7.530494542E0,8.783157349E0,-3.519385910E1,-3.415884399E1
7.550535542E0,8.187545776E0,-3.548397446E1,-3.373815918E1
7.570575542E0,7.471359253E0,-3.593991470E1,-3.398098755E1
7.590615542E0,7.047698975E0,-3.597613907E1,-3.412420654E1
7.610655542E0,6.936920166E0,-3.573894119E1,-3.455068970E1
7.630695542E0,6.477355957E0,-3.529696274E1,-3.499526978E1
7.650735542E0,6.781509399E0,-3.455511856E1,-3.578036499E1
7.670775542E0,6.973052979E0,-3.348677444E1,-3.638076782E1
7.690816542E0,7.779922485E0,-3.289896011E1,-3.705783081E1
7.710856542E0,8.470626831E0,-3.244531631E1,-3.750366211E1
7.730896542E0,9.606445312E0,-3.202112961E1,-3.723687744E1
7.750936542E0,1.031407166E1,-3.199462509E1,-3.694381714E1
7.770976542E0,1.134910583E1,-3.183970261E1,-3.687811279E1
7.791016542E0,1.216311646E1,-3.186361313E1,-3.658810425E1
7.811056542E0,1.311437988E1,-3.156104660E1,-3.645883179E1
7.831097542E0,1.421977234E1,-3.094668961E1,-3.673977661E1
7.851137542E0,1.506095886E1,-3.100149155E1,-3.655264282E1
7.871177542E0,1.616104126E1,-3.093095779E1,-3.640631104E1
7.891217542E0,1.738876343E1,-3.102911758E1,-3.585955811E1
7.911257542E0,1.863383484E1,-3.098492813E1,-3.540338135E1
7.931297543E0,1.956257629E1,-3.118147659E1,-3.427816772E1
7.951337542E0,2.071559143E1,-3.124242020E1,-3.376974487E1
7.971378542E0,2.156433105E1,-3.128110123E1,-3.332131958E1
7.991418542E0,2.179864502E1,-3.168738174E1,-3.294262695E1
8.011458542E0,2.251731873E1,-3.176030350E1,-3.258126831E1
8.031498542E0,2.307089233E1,-3.125259018E1,-3.231546021E1
8.051538542E0,2.354306030E1,-3.080089951E1,-3.215338135E1
8.071578542E0,2.405447388E1,-2.980780411E1,-3.249734497E1
8.091619542E0,2.445242310E1,-2.929773331E1,-3.327239990E1
8.111659542E0,2.526672363E1,-2.810847855E1,-3.353497314E1
8.131699543E0,2.650141907E1,-2.752292252E1,-3.317709351E1
8.151739542E0,2.766869354E1,-2.678991318E1,-3.248260498E1
8.171779542E0,2.876338196E1,-2.601343155E1,-3.238015747E1
