"Time (s)","Latitude (°)","Longitude (°)","Height (m)","Velocity (m/s)","Direction (°)","Horizontal Accuracy (m)","Vertical Accuracy (°)"
3.677568626E1,3.211598007E1,1.189515102E2,3.709333407E0,1.539457271E0,2.042097141E2,4.725475488E0,4.725475488E0
3.777568388E1,3.211596733E1,1.189514934E2,1.188478361E1,1.379568863E0,2.086409429E2,4.721512938E0,4.721512938E0
3.877568173E1,3.211596473E1,1.189514755E2,1.226080110E1,1.439566776E0,2.312184752E2,4.718912072E0,4.718912072E0
3.977567995E1,3.211595927E1,1.189514667E2,1.199250938E1,1.273152442E0,2.297378990E2,4.720255608E0,4.720255608E0
4.077567935E1,3.211595534E1,1.189514592E2,1.196980881E1,1.017163462E0,2.278580006E2,4.724287341E0,4.724287341E0
4.177567911E1,3.211595167E1,1.189514455E2,1.222464764E1,1.196303322E0,2.375607557E2,4.727582970E0,4.727582970E0
4.277567947E1,3.211594752E1,1.189514323E2,1.230159906E1,1.303815621E0,2.405647946E2,4.730182757E0,4.730182757E0
4.377568102E1,3.211594112E1,1.189514274E2,1.195151636E1,1.080951048E0,2.269789606E2,4.727349206E0,4.727349206E0
4.477568150E1,3.211593626E1,1.189514153E2,1.197160512E1,1.132699225E0,2.320704109E2,4.730012451E0,4.730012451E0
4.577568448E1,3.211592729E1,1.189514242E2,1.245928356E1,7.250269180E-1,1.806654800E2,4.729958941E0,4.729958941E0
4.677568603E1,3.211591664E1,1.189513961E2,1.216816658E1,1.409858981E0,2.209059254E2,4.729608731E0,4.729608731E0
4.777568901E1,3.211590764E1,1.189513811E2,1.106924635E1,1.554548732E0,2.263898395E2,4.730560085E0,4.730560085E0
4.877569270E1,3.211591151E1,1.189513591E2,1.230133499E1,1.613049986E0,2.502932714E2,4.724435506E0,4.724435506E0
4.977569568E1,3.211590165E1,1.189513491E2,1.202376762E1,1.564094417E0,2.374762987E2,4.723455661E0,4.723455661E0
5.077569938E1,3.211588790E1,1.189513434E2,1.222695014E1,1.534205764E0,2.176938702E2,4.721427860E0,4.721427860E0
5.177570498E1,3.211587916E1,1.189513348E2,1.140457168E1,1.523462032E0,2.130491808E2,4.719644750E0,4.719644750E0
5.277570927E1,3.211587121E1,1.189513237E2,1.142505988E1,1.531048230E0,2.173336179E2,4.718842855E0,4.718842855E0
5.377571332E1,3.211586415E1,1.189513113E2,1.110734375E1,1.536194905E0,2.248252916E2,4.713241082E0,4.713241082E0
5.477571881E1,3.211585565E1,1.189512989E2,1.183309607E1,1.546290997E0,2.292573569E2,4.715887376E0,4.715887376E0
5.577572417E1,3.211584915E1,1.189512851E2,1.265966949E1,1.538888978E0,2.340660794E2,4.715960177E0,4.715960177E0
5.677573073E1,3.211584508E1,1.189512700E2,1.251064946E1,1.578999979E0,2.433187593E2,4.715110865E0,4.715110865E0
5.777573609E1,3.211582712E1,1.189512649E2,1.243788903E1,1.587187267E0,2.196309453E2,4.711611595E0,4.711611595E0
5.877574146E1,3.211582110E1,1.189512507E2,1.241833356E1,1.549762341E0,2.281000143E2,4.713294572E0,4.713294572E0
5.977574885E1,3.211581283E1,1.189512391E2,1.253748065E1,1.564999502E0,2.275496440E2,4.712499965E0,4.712499965E0
6.077575517E1,3.211580999E1,1.189512243E2,1.251569629E1,1.565745337E0,2.380260975E2,4.713319274E0,4.713319274E0
6.177576149E1,3.211580420E1,1.189512113E2,1.301686514E1,1.538304057E0,2.415012879E2,4.714802054E0,4.714802054E0
6.277576828E1,3.211580349E1,1.189511946E2,1.279198617E1,1.561748660E0,2.514989057E2,4.715033554E0,4.715033554E0
6.377577591E1,3.211579779E1,1.189511813E2,1.296498242E1,1.544760694E0,2.497999705E2,4.714689030E0,4.714689030E0
6.477578175E1,3.211579563E1,1.189511675E2,1.277680807E1,1.534781013E0,2.517741520E2,4.718030909E0,4.718030909E0
6.577578986E1,3.211579474E1,1.189511539E2,1.261154864E1,1.510117692E0,2.559669455E2,4.717504801E0,4.717504801E0
6.677579737E1,3.211578715E1,1.189511405E2,1.259346149E1,1.546300550E0,2.477178205E2,4.717959009E0,4.717959009E0
6.777580464E1,3.211578112E1,1.189511268E2,1.292276451E1,1.579689311E0,2.438374100E2,4.719195826E0,4.719195826E0
6.877581203E1,3.211577824E1,1.189511139E2,1.317628550E1,1.567328309E0,2.467365600E2,4.718890875E0,4.718890875E0
6.977582061E1,3.211577337E1,1.189511026E2,1.340509951E1,1.520013278E0,2.454930788E2,4.718044330E0,4.718044330E0
7.077582777E1,3.211576262E1,1.189510915E2,1.342876000E1,1.565113081E0,2.346647062E2,4.712120636E0,4.712120636E0
7.177583504E1,3.211575574E1,1.189510802E2,1.350420364E1,1.563932698E0,2.347223315E2,4.716569970E0,4.716569970E0
7.277584326E1,3.211574495E1,1.189510713E2,1.362280505E1,1.566435419E0,2.304280903E2,4.713946730E0,4.713946730E0
7.377585149E1,3.211573475E1,1.189510609E2,1.364262149E1,1.648603936E0,2.219358633E2,4.710228424E0,4.710228424E0
7.477586019E1,3.211572613E1,1.189510522E2,1.342023955E1,1.575943410E0,2.220131529E2,4.714495959E0,4.714495959E0
7.577586830E1,3.211572029E1,1.189510385E2,1.424702803E1,1.561593078E0,2.312358665E2,4.713492297E0,4.713492297E0
7.677587652E1,3.211571485E1,1.189510261E2,1.474848489E1,1.523803888E0,2.372842474E2,4.715314602E0,4.715314602E0
7.777588415E1,3.211571346E1,1.189510093E2,1.445767078E1,1.555152258E0,2.502867093E2,4.715270122E0,4.715270122E0
7.877589250E1,3.211570230E1,1.189510002E2,1.478582359E1,1.555155016E0,2.367182667E2,4.716815384E0,4.716815384E0
7.977590156E1,3.211571869E1,1.189509767E2,1.451634813E1,1.667253943E0,2.799551548E2,4.717954994E0,4.717954994E0
8.077591026E1,3.211571572E1,1.189509652E2,1.456031161E1,1.582934432E0,2.735643229E2,4.719418037E0,4.719418037E0
8.177591956E1,3.211569552E1,1.189509578E2,1.438773610E1,1.554362145E0,2.337473365E2,4.717708790E0,4.717708790E0
8.277592707E1,3.211568384E1,1.189509515E2,1.413826608E1,1.548512874E0,2.211720927E2,4.719253027E0,4.719253027E0
8.377593565E1,3.211568206E1,1.189509371E2,1.436505347E1,1.561853201E0,2.358885836E2,4.713615831E0,4.713615831E0
8.477594447E1,3.211567426E1,1.189509272E2,1.481063338E1,1.522145379E0,2.354051659E2,4.714469698E0,4.714469698E0
8.577595282E1,3.211566965E1,1.189509141E2,1.491372796E1,1.584640000E0,2.391026082E2,4.714782517E0,4.714782517E0
8.677596152E1,3.211566494E1,1.189509016E2,1.493301082E1,1.570367966E0,2.396213370E2,4.716238807E0,4.716238807E0
8.777597010E1,3.211566084E1,1.189508877E2,1.447572793E1,1.580985548E0,2.416936023E2,4.717054543E0,4.717054543E0
8.877597857E1,3.211565527E1,1.189508742E2,1.450875105E1,1.594787290E0,2.411979010E2,4.715021933E0,4.715021933E0
8.977598834E1,3.211564830E1,1.189508622E2,1.480672145E1,1.581766411E0,2.392029598E2,4.717422640E0,4.717422640E0
9.077599728E1,3.211564640E1,1.189508488E2,1.490529060E1,1.564223194E0,2.470345260E2,4.715752935E0,4.715752935E0
9.177600574E1,3.211563958E1,1.189508389E2,1.509411226E1,1.578272889E0,2.416818881E2,4.715041600E0,4.715041600E0
9.277601469E1,3.211563884E1,1.189508257E2,1.475447865E1,1.553121984E0,2.483133640E2,4.716694551E0,4.716694551E0
9.377602434E1,3.211563359E1,1.189508128E2,1.455961682E1,1.573489628E0,2.435006329E2,4.718402995E0,4.718402995E0
9.477603269E1,3.211562693E1,1.189508005E2,1.460315457E1,1.587276741E0,2.408785450E2,4.719124701E0,4.719124701E0
9.577604270E1,3.211562004E1,1.189507879E2,1.440547358E1,1.575617890E0,2.356742602E2,4.715445962E0,4.715445962E0
9.677605021E1,3.211562016E1,1.189507719E2,1.450013803E1,1.605573995E0,2.475639983E2,4.711133789E0,4.711133789E0
9.777605963E1,3.211562124E1,1.189507547E2,1.389765440E1,1.606327460E0,2.547651203E2,4.698704943E0,4.698704943E0
9.877606809E1,3.211561517E1,1.189507405E2,1.423684385E1,1.579860800E0,2.478132346E2,4.704861438E0,4.704861438E0
9.977607846E1,3.211561142E1,1.189507278E2,1.412809666E1,1.571160098E0,2.451666051E2,4.712152933E0,4.712152933E0
1.007760862E2,3.211560381E1,1.189507163E2,1.434584857E1,1.545679558E0,2.405589959E2,4.708609998E0,4.708609998E0
1.017760956E2,3.211560038E1,1.189507027E2,1.433937026E1,1.578646435E0,2.420395592E2,4.710945968E0,4.710945968E0
1.027761053E2,3.211559551E1,1.189506901E2,1.463870561E1,1.543371526E0,2.421806773E2,4.712238305E0,4.712238305E0
1.037761132E2,3.211559252E1,1.189506767E2,1.425991810E1,1.551856713E0,2.462070592E2,4.711848198E0,4.711848198E0
1.047761225E2,3.211559023E1,1.189506639E2,1.435508036E1,1.574113702E0,2.495722008E2,4.713547235E0,4.713547235E0
1.057761310E2,3.211558567E1,1.189506533E2,1.444709159E1,1.576632989E0,2.436802080E2,4.714366688E0,4.714366688E0
1.067761403E2,3.211558068E1,1.189506413E2,1.448120851E1,1.575348335E0,2.451258985E2,4.711811219E0,4.711811219E0
1.077761494E2,3.211557526E1,1.189506295E2,1.472974953E1,1.576504989E0,2.419853129E2,4.711419571E0,4.711419571E0
1.087761594E2,3.211557041E1,1.189506169E2,1.500806883E1,1.547101567E0,2.391881465E2,4.712064098E0,4.712064098E0
1.097761676E2,3.211556941E1,1.189506020E2,1.500399684E1,1.568292332E0,2.493630374E2,4.713227826E0,4.713227826E0
1.107761778E2,3.211556687E1,1.189505883E2,1.473525605E1,1.565056564E0,2.534054725E2,4.712934585E0,4.712934585E0
1.117761862E2,3.211557153E1,1.189505738E2,1.451139130E1,1.542215244E0,2.664472249E2,4.715673225E0,4.715673225E0
1.127761953E2,3.211557505E1,1.189505608E2,1.383927123E1,1.518883905E0,2.732220611E2,4.719893158E0,4.719893158E0
1.137762041E2,3.211557915E1,1.189505474E2,1.377067658E1,1.563917762E0,2.783181587E2,4.722693799E0,4.722693799E0
1.147762139E2,3.211557604E1,1.189505340E2,1.384485110E1,1.545819449E0,2.695362884E2,4.724089554E0,4.724089554E0
1.157762231E2,3.211557052E1,1.189505212E2,1.339164378E1,1.547185279E0,2.617757779E2,4.724699291E0,4.724699291E0
1.167762314E2,3.211556491E1,1.189505091E2,1.365949498E1,1.558611638E0,2.557582853E2,4.724938848E0,4.724938848E0
1.177762425E2,3.211555599E1,1.189504997E2,1.353026532E1,1.589114424E0,2.407843847E2,4.722608985E0,4.722608985E0
1.187762505E2,3.211555174E1,1.189504862E2,1.362437213E1,1.582589982E0,2.452988398E2,4.721757865E0,4.721757865E0
1.197762593E2,3.211554687E1,1.189504745E2,1.378101430E1,1.588694789E0,2.465640919E2,4.720736960E0,4.720736960E0
1.207762686E2,3.211553701E1,1.189504654E2,1.383734246E1,1.566233170E0,2.369821098E2,4.719663255E0,4.719663255E0
1.217762778E2,3.211553830E1,1.189504494E2,1.373521140E1,1.567789671E0,2.471728770E2,4.717042840E0,4.717042840E0
1.227762877E2,3.211553541E1,1.189504372E2,1.385741008E1,1.553603401E0,2.493809265E2,4.716128256E0,4.716128256E0
1.237762959E2,3.211552847E1,1.189504246E2,1.416167307E1,1.558107788E0,2.482079320E2,4.712792533E0,4.712792533E0
1.247763051E2,3.211552517E1,1.189504105E2,1.413783897E1,1.559284317E0,2.530418729E2,4.719899352E0,4.719899352E0
1.257763182E2,3.211551467E1,1.189504058E2,1.443431757E1,1.125512719E0,2.419040216E2,4.723144612E0,4.723144612E0
1.267763244E2,3.211551274E1,1.189504006E2,1.450362837E1,7.813031628E-1,2.533650907E2,4.731446507E0,4.731446507E0
1.277763333E2,3.211550843E1,1.189503926E2,1.428276907E1,7.591165347E-1,2.527428441E2,4.730273774E0,4.730273774E0
1.287763424E2,3.211550033E1,1.189503757E2,1.486575200E1,1.208741217E0,2.524363884E2,4.729534805E0,4.729534805E0
1.297763513E2,3.211549756E1,1.189503668E2,1.492866796E1,1.162587364E0,2.567733224E2,4.731513785E0,4.731513785E0
1.307763603E2,3.211548917E1,1.189503557E2,1.493538617E1,1.211173247E0,2.509512105E2,4.732666492E0,4.732666492E0
1.317763700E2,3.211548138E1,1.189503466E2,1.527747646E1,1.184457488E0,2.471196276E2,4.731783171E0,4.731783171E0
1.327762870E2,3.211547760E1,1.189503341E2,1.514651819E1,1.158812353E0,2.537034798E2,4.735133392E0,4.735133392E0
1.337762890E2,3.211547420E1,1.189503239E2,1.506700536E1,1.104564053E0,2.605095651E2,4.736789159E0,4.736789159E0
1.347762889E2,3.211547112E1,1.189503151E2,1.486564337E1,9.014136332E-1,2.748644282E2,4.736409676E0,4.736409676E0
1.357762781E2,3.211546588E1,1.189502994E2,1.496142437E1,1.180471236E0,2.608032165E2,4.736667638E0,4.736667638E0
1.367762591E2,3.211545840E1,1.189502934E2,1.521316822E1,8.129588989E-1,2.642976521E2,4.735940882E0,4.735940882E0
1.377762411E2,3.211545407E1,1.189502779E2,1.541650791E1,1.160254409E0,2.670056599E2,4.736453929E0,4.736453929E0
1.387762225E2,3.211544423E1,1.189502613E2,1.526740195E1,1.427131432E0,2.541000648E2,4.738160360E0,4.738160360E0
1.397761972E2,3.211543727E1,1.189502481E2,1.524271597E1,1.551022282E0,2.513875493E2,4.734744797E0,4.734744797E0
1.407761680E2,3.211542967E1,1.189502351E2,1.542461836E1,1.536903134E0,2.488201476E2,4.735581260E0,4.735581260E0
1.417761408E2,3.211542556E1,1.189502172E2,1.514282586E1,1.703283075E0,2.625244978E2,4.733707797E0,4.733707797E0
1.427761164E2,3.211541972E1,1.189502059E2,1.505607016E1,1.529515610E0,2.573300836E2,4.734721605E0,4.734721605E0
1.437760884E2,3.211541371E1,1.189501933E2,1.459098478E1,1.409692535E0,2.547097513E2,4.737240870E0,4.737240870E0
1.447760584E2,3.211540882E1,1.189501803E2,1.498961030E1,1.422907386E0,2.555243281E2,4.740148826E0,4.740148826E0
1.457760313E2,3.211539979E1,1.189501701E2,1.568679666E1,1.409757376E0,2.486090597E2,4.736825260E0,4.736825260E0
1.467760046E2,3.211539259E1,1.189501608E2,1.586097225E1,1.463776304E0,2.413872546E2,4.733697866E0,4.733697866E0
1.477759780E2,3.211538692E1,1.189501537E2,1.544965600E1,1.377174139E0,2.379453160E2,4.733131566E0,4.733131566E0
1.487759421E2,3.211538184E1,1.189501454E2,1.506897959E1,1.430286930E0,2.303395929E2,4.732781607E0,4.732781607E0
1.497759162E2,3.211538952E1,1.189501331E2,1.499921574E1,1.228987284E0,2.445118483E2,4.732568478E0,4.732568478E0
