"Time (s)","X (µT)","Y (µT)","Z (µT)"
9.997517084E-1,-4.229337311E1,-1.981674194E0,4.276557922E0
1.019688708E0,-4.224868774E1,-9.642219543E-1,5.224487305E0
1.039626708E0,-4.231509399E1,2.623672485E-1,7.153289795E0
1.059564708E0,-4.208310699E1,1.813663483E0,8.505126953E0
1.079501708E0,-4.207041931E1,3.731910706E0,9.985801697E0
1.099439708E0,-4.224912262E1,5.482555389E0,1.071932220E1
1.119377708E0,-4.231958771E1,6.552883148E0,1.094075012E1
1.139314958E0,-4.220061493E1,7.112182617E0,1.125522614E1
1.159252958E0,-4.203065491E1,7.803749084E0,1.185892487E1
1.179190958E0,-4.152392578E1,8.455852509E0,1.308508301E1
1.199127958E0,-4.084368896E1,9.388790131E0,1.415156555E1
1.219065958E0,-4.068825531E1,9.798892975E0,1.482088470E1
1.239003958E0,-3.995688629E1,1.037667084E1,1.591621399E1
1.258940958E0,-3.934452057E1,1.141355515E1,1.698398590E1
1.278878958E0,-3.849839020E1,1.255344391E1,1.828941345E1
1.298816958E0,-3.788973999E1,1.415288544E1,1.868561554E1
1.318754958E0,-3.692221832E1,1.563951874E1,1.910184479E1
1.338691958E0,-3.585713959E1,1.678614807E1,1.982618713E1
1.358629958E0,-3.499254608E1,1.765665054E1,2.045307922E1
1.378567958E0,-3.416308594E1,1.829456329E1,2.086130524E1
1.398504958E0,-3.331764221E1,1.892483902E1,2.132303619E1
1.418442958E0,-3.224893188E1,1.973136902E1,2.159077454E1
1.438380958E0,-3.094524384E1,2.112593079E1,2.217168427E1
1.458317958E0,-3.038771057E1,2.230563354E1,2.136280823E1
1.478255958E0,-2.954312897E1,2.409657669E1,2.037531281E1
1.498193958E0,-2.943013763E1,2.573463821E1,1.929790497E1
1.518131958E0,-3.015174103E1,2.682547379E1,1.771594238E1
1.538068958E0,-3.097740936E1,2.722478104E1,1.627941132E1
1.558006958E0,-3.127845764E1,2.743307114E1,1.535173798E1
1.577944958E0,-3.144252014E1,2.779130173E1,1.487024689E1
1.597881958E0,-3.147033691E1,2.811290359E1,1.493740082E1
1.617819958E0,-3.156575012E1,2.815842056E1,1.527021027E1
1.637757958E0,-3.275400543E1,2.893831253E1,1.582490540E1
1.657695958E0,-3.262335205E1,3.456393051E1,1.659371948E1
1.677632958E0,-2.119766235E1,3.811407089E1,9.676948547E0
1.697570958E0,-1.796863556E1,3.274225235E1,1.003540039E0
1.717508958E0,-1.759567261E1,3.128292465E1,-6.653060913E-1
1.737445958E0,-1.729638672E1,3.154435349E1,5.317687988E-3
1.757383958E0,-1.666708374E1,3.127647018E1,7.928543091E-1
1.777321958E0,-1.610858917E1,3.070294571E1,1.135955811E0
1.797259958E0,-1.580780792E1,3.058095932E1,2.131958008E0
1.817196958E0,-1.577573395E1,3.075955582E1,3.604125977E0
1.837134958E0,-1.593349457E1,3.094169998E1,4.503967285E0
1.857072958E0,-1.628922272E1,3.083677292E1,4.519187927E0
1.877009958E0,-1.672463989E1,3.099238968E1,4.015228271E0
1.896947958E0,-1.693039703E1,3.159498978E1,4.451530457E0
1.916885958E0,-1.732213593E1,3.198796463E1,5.602600098E0
1.936823958E0,-1.749231720E1,3.169524765E1,6.812454224E0
1.956760958E0,-1.766103363E1,3.125551987E1,8.097518921E0
1.976698958E0,-1.803498840E1,3.106342697E1,9.447647095E0
1.996636958E0,-1.813722992E1,3.085611343E1,1.033194733E1
2.016574958E0,-1.884436798E1,3.014456558E1,1.197992706E1
2.036511958E0,-1.948597717E1,2.952859879E1,1.380235291E1
2.056449958E0,-2.045863342E1,2.861696243E1,1.639972687E1
2.076387958E0,-2.140053558E1,2.753994370E1,1.852858734E1
2.096324958E0,-2.169487762E1,2.653173447E1,2.010136414E1
2.116262958E0,-2.149116516E1,2.608427048E1,2.084387207E1
2.136201083E0,-2.107248688E1,2.589178848E1,2.131805420E1
2.156139083E0,-2.068918610E1,2.594268036E1,2.150734711E1
2.176076083E0,-2.022906494E1,2.573596191E1,2.118579865E1
2.196014083E0,-1.988034058E1,2.550260925E1,2.086625671E1
2.215952083E0,-1.968831635E1,2.518934250E1,2.075656891E1
2.235890083E0,-1.927675629E1,2.458575058E1,2.110316467E1
2.255827083E0,-1.914027405E1,2.392054367E1,2.100694275E1
2.275765083E0,-1.925658417E1,2.320986557E1,2.078100586E1
2.295703083E0,-2.013378906E1,2.297484970E1,2.014411163E1
2.315641083E0,-2.084068298E1,2.282499695E1,1.936149597E1
2.335578083E0,-2.147828674E1,2.276472092E1,1.873211670E1
2.355516083E0,-2.215007782E1,2.297356415E1,1.681423187E1
2.375454083E0,-2.282071686E1,2.312675858E1,1.477770996E1
2.395392083E0,-2.323744965E1,2.325139236E1,1.363052368E1
2.415329083E0,-2.364243317E1,2.350321579E1,1.164115906E1
2.435267083E0,-2.385099030E1,2.385171890E1,1.046613312E1
2.455205083E0,-2.395700836E1,2.394838333E1,9.841415405E0
2.475143083E0,-2.392645264E1,2.393344879E1,9.833671570E0
2.495080083E0,-2.414181519E1,2.393447876E1,9.795913696E0
2.515018083E0,-2.431686401E1,2.370486450E1,1.026229858E1
2.534956083E0,-2.457346344E1,2.358221817E1,1.040609741E1
2.554894083E0,-2.498584747E1,2.352154922E1,1.073737335E1
2.574831083E0,-2.527515411E1,2.366354370E1,1.089282990E1
2.594769083E0,-2.540441895E1,2.334870148E1,1.132279968E1
2.614707083E0,-2.580262756E1,2.355030060E1,1.155552673E1
2.634645083E0,-2.596840668E1,2.324827194E1,1.172045135E1
2.654582083E0,-2.603314972E1,2.335451126E1,1.243654633E1
2.674520083E0,-2.618356323E1,2.309951782E1,1.299674225E1
2.694458083E0,-2.609498596E1,2.271374512E1,1.349472046E1
2.714396083E0,-2.615110779E1,2.225490189E1,1.409500122E1
2.734333083E0,-2.641876984E1,2.186466217E1,1.518952179E1
2.754271083E0,-2.677815247E1,2.134840393E1,1.586781311E1
2.774209083E0,-2.700415802E1,2.116304779E1,1.628347015E1
2.794147083E0,-2.727185059E1,2.073951721E1,1.643122101E1
2.814085083E0,-2.759223938E1,2.038166809E1,1.627581024E1
2.834022083E0,-2.778685760E1,2.017942810E1,1.527368927E1
2.853960083E0,-2.779873657E1,1.977774429E1,1.523075867E1
2.873898083E0,-2.759316254E1,1.863494873E1,1.694288635E1
2.893836083E0,-2.731962585E1,1.792084503E1,1.912559509E1
2.913773083E0,-2.700221252E1,1.711680984E1,2.009616852E1
2.933711083E0,-2.642510986E1,1.661518097E1,2.160621643E1
2.953649083E0,-2.585701752E1,1.592086411E1,2.288234711E1
2.973587083E0,-2.573483276E1,1.511567307E1,2.388361359E1
2.993524083E0,-2.577196503E1,1.403137207E1,2.498619080E1
3.013462083E0,-2.585691833E1,1.332047653E1,2.606632233E1
3.033400083E0,-2.619277191E1,1.267939377E1,2.674526978E1
3.053338083E0,-2.634886169E1,1.178665924E1,2.727725983E1
3.073276083E0,-2.629335785E1,1.063344955E1,2.841001129E1
3.093213083E0,-2.595719147E1,8.999694824E0,3.004737091E1
3.113151083E0,-2.511801910E1,7.372806549E0,3.213975525E1
3.133088833E0,-2.385656738E1,5.472202301E0,3.394389343E1
3.153026833E0,-2.247615814E1,3.436027527E0,3.528656769E1
3.172963833E0,-2.209288025E1,2.354190826E0,3.582073975E1
3.192901833E0,-2.191803741E1,3.787918091E-1,3.659564972E1
3.212839833E0,-2.235691833E1,-2.522033691E0,3.723284912E1
3.232777833E0,-2.338051605E1,-5.492465973E0,3.680012512E1
3.252715833E0,-2.534958649E1,-8.165550232E0,3.580736542E1
3.272652833E0,-2.785617065E1,-1.071346474E1,3.376009369E1
3.292590833E0,-3.041224670E1,-1.306372261E1,3.147366333E1
3.312528833E0,-3.121336365E1,-1.513315201E1,3.048865509E1
3.332466833E0,-3.167587280E1,-1.631078720E1,2.964693451E1
3.352404833E0,-3.219235992E1,-1.659531021E1,2.933798981E1
3.372341833E0,-3.280991364E1,-1.624869156E1,2.973256683E1
3.392279833E0,-3.313989258E1,-1.567044067E1,3.040151215E1
3.412217833E0,-3.353188324E1,-1.471196175E1,3.033638763E1
3.432155833E0,-3.403539276E1,-1.356631470E1,3.068605042E1
3.452093833E0,-3.466520691E1,-1.283434296E1,3.122174072E1
3.472030833E0,-3.539708710E1,-1.172079468E1,3.113835907E1
3.491968833E0,-3.638463593E1,-1.103745270E1,3.079462433E1
3.511906833E0,-3.734378052E1,-1.035823059E1,3.040718842E1
3.531844833E0,-3.838372803E1,-9.572742462E0,2.937016296E1
3.551782833E0,-3.893722534E1,-9.275968552E0,2.891313934E1
3.571719833E0,-3.988774872E1,-8.805116653E0,2.796057129E1
3.591657833E0,-4.060157013E1,-8.434488297E0,2.690949249E1
3.611595833E0,-4.140961456E1,-8.522645950E0,2.559742737E1
3.631533833E0,-4.213770294E1,-8.993383408E0,2.477552032E1
3.651471833E0,-4.278571320E1,-9.613212585E0,2.375376129E1
3.671408833E0,-4.300017548E1,-1.044531059E1,2.370590210E1
3.691346833E0,-4.316827393E1,-1.122340965E1,2.375435638E1
3.711284833E0,-4.292979431E1,-1.168994522E1,2.423184204E1
3.731222833E0,-4.266875458E1,-1.202498627E1,2.482719421E1
3.751160833E0,-4.235737610E1,-1.215665627E1,2.547367096E1
3.771097833E0,-4.181440735E1,-1.212685776E1,2.586631012E1
3.791035833E0,-4.117440033E1,-1.249019814E1,2.588117981E1
3.810973833E0,-4.058948517E1,-1.307391739E1,2.615037537E1
3.830911833E0,-3.981138611E1,-1.412800407E1,2.572219849E1
3.850849833E0,-3.881321716E1,-1.529438400E1,2.539711761E1
3.870786833E0,-3.735005951E1,-1.661849976E1,2.565814972E1
3.890724833E0,-3.638766479E1,-1.801028061E1,2.565701294E1
3.910662833E0,-3.561316681E1,-1.900979424E1,2.554159546E1
3.930600833E0,-3.509634399E1,-1.947085381E1,2.529785156E1
3.950538833E0,-3.504351807E1,-1.945116615E1,2.543032074E1
3.970476833E0,-3.444369507E1,-1.952364349E1,2.535562134E1
3.990413833E0,-3.411052704E1,-1.945815086E1,2.502822876E1
4.010351833E0,-3.408357239E1,-1.899107552E1,2.458016968E1
4.030289833E0,-3.408961487E1,-1.873436165E1,2.408771515E1
4.050227833E0,-3.420413208E1,-1.820943642E1,2.288700867E1
4.070165833E0,-3.411401367E1,-1.771672249E1,2.152663422E1
4.090103833E0,-3.417729950E1,-1.738777733E1,2.014028168E1
4.110040833E0,-3.423851776E1,-1.704850388E1,1.868230438E1
4.129978833E0,-3.407254791E1,-1.677960014E1,1.728965759E1
4.149916333E0,-3.377912903E1,-1.681252861E1,1.566250610E1
4.169854333E0,-3.347751617E1,-1.705765915E1,1.434330750E1
4.189792333E0,-3.256338501E1,-1.743780899E1,1.318840027E1
4.209729333E0,-3.153304291E1,-1.852936745E1,1.178961945E1
4.229667333E0,-3.014720917E1,-1.980399323E1,1.118885803E1
4.249605333E0,-2.850298309E1,-2.086104202E1,1.178521729E1
4.269543333E0,-2.719669342E1,-2.201192856E1,1.223640442E1
4.289481333E0,-2.561849213E1,-2.231513214E1,1.300121307E1
4.309419333E0,-2.442816925E1,-2.268483734E1,1.382701111E1
4.329356333E0,-2.358774567E1,-2.269381905E1,1.464646912E1
4.349294333E0,-2.313471222E1,-2.300675964E1,1.479544830E1
4.369232333E0,-2.209569550E1,-2.294472504E1,1.529856110E1
4.389170333E0,-2.163312531E1,-2.306946754E1,1.572402191E1
4.409108333E0,-2.126335907E1,-2.326005554E1,1.569412231E1
4.429046333E0,-2.117498779E1,-2.341212463E1,1.576499939E1
4.448984333E0,-2.109716797E1,-2.348215866E1,1.584363556E1
4.468921333E0,-2.100508118E1,-2.390280914E1,1.561005402E1
4.488859333E0,-2.104380798E1,-2.424771881E1,1.579168701E1
4.508797333E0,-2.085038757E1,-2.439249420E1,1.632915497E1
4.528735333E0,-2.086914062E1,-2.464479065E1,1.677153015E1
4.548673333E0,-2.086476898E1,-2.412998199E1,1.705489349E1
4.568611333E0,-2.095903015E1,-2.350475693E1,1.726939392E1
4.588548333E0,-2.140065002E1,-2.297117233E1,1.743890381E1
4.608486333E0,-2.185043335E1,-2.273584366E1,1.756246185E1
4.628424333E0,-2.241381836E1,-2.230752182E1,1.784418488E1
4.648362333E0,-2.302292633E1,-2.179529572E1,1.722412872E1
4.668300333E0,-2.359404755E1,-2.150537300E1,1.686685181E1
4.688238333E0,-2.400092316E1,-2.115404892E1,1.624445343E1
4.708176333E0,-2.423925781E1,-2.116126251E1,1.546461487E1
4.728113333E0,-2.448678589E1,-2.128223038E1,1.486380768E1
4.748051333E0,-2.492847443E1,-2.167601395E1,1.362670898E1
4.767989333E0,-2.511579895E1,-2.238152122E1,1.227302551E1
4.787927333E0,-2.525356293E1,-2.348439598E1,1.018832397E1
4.807865333E0,-2.536252594E1,-2.440777779E1,8.176849365E0
4.827803333E0,-2.501481628E1,-2.555479431E1,5.264961243E0
4.847741333E0,-2.461365509E1,-2.641020775E1,2.843513489E0
4.867678333E0,-2.424299622E1,-2.716687012E1,1.124519348E0
4.887616333E0,-2.370428467E1,-2.807323647E1,4.949722290E-1
4.907554333E0,-2.283451080E1,-2.902171898E1,3.937988281E-1
4.927492333E0,-2.237834930E1,-2.965612793E1,6.898574829E-1
4.947430333E0,-2.204955292E1,-3.047905731E1,6.231460571E-1
4.967368333E0,-2.197483063E1,-3.070376587E1,1.159324646E0
4.987306333E0,-2.242272186E1,-3.103171921E1,5.847625732E-1
5.007243333E0,-2.292658234E1,-3.101679420E1,4.445571899E-1
5.027181333E0,-2.374864197E1,-3.090366936E1,-1.674270630E-1
5.047119333E0,-2.475297546E1,-3.056340027E1,-6.874923706E-1
5.067057333E0,-2.575128174E1,-3.012012863E1,-1.416793823E0
5.086995333E0,-2.686642456E1,-2.963994980E1,-2.244430542E0
5.106933333E0,-2.744034576E1,-2.928616524E1,-3.156036377E0
5.126871333E0,-2.761568451E1,-2.923629189E1,-3.664966583E0
5.146809708E0,-2.775116730E1,-2.905292892E1,-4.969940186E0
5.166746708E0,-2.760597992E1,-2.925653458E1,-6.295742035E0
5.186684708E0,-2.782795715E1,-2.919365883E1,-7.601062775E0
5.206622708E0,-2.798133850E1,-2.915109253E1,-8.316417694E0
5.226560708E0,-2.849438477E1,-2.893642044E1,-8.196788788E0
5.246498708E0,-2.906725311E1,-2.857724762E1,-7.571552277E0
5.266436708E0,-2.946869659E1,-2.851074982E1,-6.521476746E0
5.286374708E0,-2.988546753E1,-2.824268723E1,-5.757099152E0
5.306312708E0,-3.042476654E1,-2.770753479E1,-4.519287109E0
5.326249708E0,-3.098896027E1,-2.730521584E1,-3.806392670E0
5.346187708E0,-3.163095856E1,-2.677924728E1,-3.292186737E0
5.366125708E0,-3.220843506E1,-2.604644585E1,-2.901855469E0
5.386063708E0,-3.311815643E1,-2.529442406E1,-2.482368469E0
5.406001708E0,-3.383052063E1,-2.442455292E1,-2.265563965E0
5.425939708E0,-3.437840271E1,-2.374537468E1,-1.891395569E0
5.445877708E0,-3.511907196E1,-2.328881836E1,-1.511886597E0
5.465815708E0,-3.560745239E1,-2.222914886E1,-1.076316833E0
5.485752708E0,-3.630532074E1,-2.152485657E1,-3.662109375E-1
5.505690708E0,-3.656150055E1,-2.131800079E1,-2.112197876E-1
5.525628708E0,-3.712717438E1,-2.065039253E1,4.554748535E-3
5.545566708E0,-3.752279663E1,-2.014510155E1,4.805374146E-1
5.565504708E0,-3.785622406E1,-1.967250252E1,9.361190796E-1
5.585442708E0,-3.815983582E1,-1.927060318E1,1.261787415E0
5.605380708E0,-3.852441406E1,-1.887035179E1,1.205200195E0
5.625318708E0,-3.883233643E1,-1.851305008E1,1.174041748E0
5.645256708E0,-3.888171387E1,-1.843522453E1,6.538925171E-1
5.665194708E0,-3.890481567E1,-1.857313538E1,-1.206283569E-1
5.685131708E0,-3.872337341E1,-1.903485870E1,-1.037452698E0
5.705069708E0,-3.867768860E1,-1.925548935E1,-2.378322601E0
5.725007708E0,-3.847789001E1,-1.964667511E1,-3.222007751E0
5.744945708E0,-3.854764557E1,-2.017966080E1,-3.432933807E0
5.764883708E0,-3.874810028E1,-1.992213821E1,-2.466598511E0
5.784821708E0,-3.880789948E1,-2.026764297E1,-1.766860962E0
5.804759708E0,-3.842033386E1,-2.098480225E1,-1.136817932E0
5.824697708E0,-3.769436646E1,-2.173274994E1,-3.593597412E-1
5.844635708E0,-3.715013123E1,-2.209934235E1,8.893127441E-1
5.864572708E0,-3.714245605E1,-2.180563354E1,1.756744385E-1
5.884510708E0,-3.793189240E1,-2.108148575E1,-6.615371704E-1
5.904448708E0,-3.807891083E1,-2.078097916E1,-7.305145264E-1
5.924386708E0,-3.822789764E1,-2.030384254E1,-5.666732788E-1
5.944324708E0,-3.844351196E1,-2.001461601E1,-4.529571533E-1
5.964262708E0,-3.880949402E1,-1.971447754E1,-2.266616821E-1
5.984200708E0,-3.883163452E1,-1.946103859E1,-8.017349243E-1
6.004138708E0,-3.895475769E1,-1.922786522E1,-1.183113098E0
6.024076708E0,-3.903720856E1,-1.892455101E1,-1.458625793E0
6.044014708E0,-3.921622467E1,-1.868963432E1,-2.326450348E0
6.063952708E0,-3.925833893E1,-1.873692703E1,-3.925548553E0
6.083889708E0,-3.919416046E1,-1.868328857E1,-4.718601227E0
6.103827708E0,-3.899650574E1,-1.876227570E1,-5.653671265E0
6.123765708E0,-3.878726959E1,-1.894414139E1,-6.523063660E0
6.143703708E0,-3.824362946E1,-1.921597099E1,-7.806625366E0
6.163641708E0,-3.765629578E1,-1.980244064E1,-8.660717010E0
6.183579708E0,-3.789650726E1,-1.994577599E1,-8.242336273E0
6.203517708E0,-3.831091309E1,-1.992849159E1,-6.943008423E0
6.223455708E0,-3.901518250E1,-1.946535492E1,-5.603794098E0
6.243393708E0,-3.949430084E1,-1.901259804E1,-4.385074615E0
6.263331708E0,-4.013673401E1,-1.801418304E1,-2.542438507E0
6.283269708E0,-4.048538208E1,-1.741447258E1,-1.647392273E0
6.303207708E0,-4.065604401E1,-1.706702042E1,-1.041259766E0
6.323144708E0,-4.106155396E1,-1.632090378E1,-2.910079956E-1
6.343082708E0,-4.160466003E1,-1.554590797E1,5.567550659E-1
6.363020708E0,-4.180156708E1,-1.463981628E1,1.375755310E0
6.382958708E0,-4.221311188E1,-1.387825012E1,2.001693726E0
6.402896708E0,-4.252242279E1,-1.316842461E1,2.858703613E0
6.422834708E0,-4.287427521E1,-1.258555603E1,3.073455811E0
6.442772708E0,-4.296952057E1,-1.209587479E1,3.544075012E0
6.462710708E0,-4.320252228E1,-1.161544800E1,3.537384033E0
6.482648708E0,-4.310531616E1,-1.161521339E1,3.812797546E0
6.502586708E0,-4.313590240E1,-1.190854454E1,4.000030518E0
6.522524708E0,-4.300833893E1,-1.239753914E1,4.082305908E0
6.542462708E0,-4.281313324E1,-1.311493111E1,4.142700195E0
6.562400708E0,-4.260053253E1,-1.387850380E1,4.203933716E0
6.582337708E0,-4.212779999E1,-1.493367195E1,4.067779541E0
6.602275708E0,-4.190597534E1,-1.600929260E1,3.462928772E0
6.622213708E0,-4.139791870E1,-1.737007713E1,2.672569275E0
6.642151708E0,-4.069982147E1,-1.876165390E1,1.857337952E0
6.662089708E0,-4.027239990E1,-2.024493599E1,6.098785400E-1
6.682027708E0,-3.997308350E1,-2.071403122E1,-6.460571289E-2
6.701965708E0,-3.943534088E1,-2.181179047E1,-1.177078247E0
6.721903708E0,-3.915683746E1,-2.218723679E1,-1.463897705E0
6.741841708E0,-3.942203522E1,-2.213412666E1,-1.058418274E0
6.761779708E0,-3.992587280E1,-2.212320328E1,-3.140258789E-2
6.781717708E0,-3.956123352E1,-2.251374435E1,1.766822815E0
6.801655708E0,-3.937346649E1,-2.273635674E1,2.812553406E0
6.821593708E0,-3.919340515E1,-2.280294609E1,3.431083679E0
6.841531708E0,-3.954059601E1,-2.258010483E1,2.617858887E0
6.861469708E0,-3.973431396E1,-2.192148590E1,1.751976013E0
6.881406708E0,-4.011034393E1,-2.117364883E1,7.753219604E-1
6.901344708E0,-4.023885345E1,-2.060167122E1,6.861419678E-1
6.921282708E0,-4.037575531E1,-2.009291267E1,1.009773254E0
6.941220708E0,-4.051869202E1,-1.970555496E1,5.853652954E-1
6.961158708E0,-4.065570068E1,-1.963579941E1,-2.745056152E-2
6.981096708E0,-4.061348724E1,-1.983130264E1,-9.658126831E-1
7.001034708E0,-4.041498566E1,-1.973781013E1,-1.574607849E0
7.020972708E0,-4.024353027E1,-2.012525940E1,-2.343910217E0
7.040910708E0,-3.983003235E1,-2.058515739E1,-3.482654572E0
7.060848708E0,-3.947386932E1,-2.079853439E1,-4.482791901E0
7.080786708E0,-3.931177521E1,-2.102405357E1,-4.719856262E0
7.100724708E0,-3.903009033E1,-2.095403862E1,-6.291751862E0
7.120662708E0,-3.891398621E1,-2.071519661E1,-7.867744446E0
7.140601125E0,-3.862545013E1,-2.074868011E1,-1.003367996E1
7.160539125E0,-3.774163055E1,-2.077944946E1,-1.309115601E1
7.180477125E0,-3.674592590E1,-2.080921936E1,-1.553701019E1
7.200415125E0,-3.622146606E1,-2.088820076E1,-1.667318726E1
7.220353125E0,-3.628730774E1,-2.097808266E1,-1.641877747E1
7.240290125E0,-3.715671539E1,-2.076536560E1,-1.498986053E1
7.260228125E0,-3.816477203E1,-2.017900848E1,-1.309527969E1
7.280166125E0,-3.879724121E1,-2.004999542E1,-1.129328156E1
7.300104125E0,-3.923590851E1,-1.979886436E1,-9.251949310E0
7.320042125E0,-3.972244263E1,-1.936267281E1,-7.298461914E0
7.339980125E0,-4.022962952E1,-1.881742859E1,-6.240413666E0
7.359918125E0,-4.066049957E1,-1.806267166E1,-5.193927765E0
7.379856125E0,-4.138451385E1,-1.696417046E1,-4.376426697E0
7.399794125E0,-4.183158112E1,-1.559432793E1,-3.377182007E0
7.419732125E0,-4.221798706E1,-1.421903610E1,-2.983085632E0
7.439670125E0,-4.251927948E1,-1.339447403E1,-3.114780426E0
7.459608125E0,-4.245103455E1,-1.312977219E1,-3.044155121E0
7.479546125E0,-4.238055420E1,-1.288561440E1,-3.988384247E0
7.499484125E0,-4.223678589E1,-1.278497887E1,-5.054893494E0
7.519422125E0,-4.183143616E1,-1.256589127E1,-5.934291840E0
7.539360125E0,-4.181111145E1,-1.213342285E1,-7.314762115E0
7.559298125E0,-4.162638855E1,-1.160803032E1,-8.163124084E0
7.579236125E0,-4.133443451E1,-1.120717621E1,-9.422466278E0
7.599174125E0,-4.089393616E1,-1.089640617E1,-1.120416641E1
7.619112125E0,-4.009466553E1,-1.053846169E1,-1.347138596E1
7.639050125E0,-3.913780975E1,-9.810335159E0,-1.602149582E1
7.658988125E0,-3.843832397E1,-8.734533310E0,-1.735361099E1
7.678926125E0,-3.844409943E1,-8.238452911E0,-1.757578278E1
7.698864125E0,-3.917645264E1,-7.804195404E0,-1.632346344E1
7.718802125E0,-3.990234375E1,-7.035713196E0,-1.509237289E1
7.738740125E0,-4.037389374E1,-6.460865021E0,-1.461420822E1
7.758677125E0,-4.008535767E1,-6.540739059E0,-1.502738190E1
7.778615125E0,-3.980586243E1,-7.053098679E0,-1.544197845E1
7.798553125E0,-3.942746735E1,-6.985137939E0,-1.565226746E1
7.818491125E0,-3.917790222E1,-7.120506287E0,-1.602654648E1
7.838429125E0,-3.879180145E1,-7.085580826E0,-1.637604523E1
7.858367125E0,-3.849165344E1,-7.174573898E0,-1.670452881E1
7.878305125E0,-3.815950775E1,-7.415611267E0,-1.691717911E1
7.898243125E0,-3.792852020E1,-7.529928207E0,-1.726878357E1
7.918181125E0,-3.754271698E1,-7.863529205E0,-1.723970032E1
7.938119125E0,-3.755413055E1,-8.076829910E0,-1.700482178E1
7.958057125E0,-3.732169342E1,-8.387292862E0,-1.762875748E1
7.977995125E0,-3.684582520E1,-8.666223526E0,-1.784499359E1
7.997933125E0,-3.653992462E1,-8.575883865E0,-1.841708755E1
8.017871125E0,-3.609400940E1,-8.626213074E0,-1.869757843E1
8.037809125E0,-3.588785553E1,-8.603742599E0,-1.842504501E1
8.057747125E0,-3.591210938E1,-8.316082001E0,-1.867932129E1
8.077685125E0,-3.553341675E1,-8.425348282E0,-1.901597214E1
