"Time (s)","X (m/s^2)","Y (m/s^2)","Z (m/s^2)"
2.617766673E-2,5.710876125E-1,-2.137025759E-1,-2.843657677E0
4.611266672E-2,-1.623046732E-1,-1.266803657E-1,-2.021327487E0
6.604866672E-2,3.394834936E-2,-2.412926629E-2,-1.136271876E-1
8.598366671E-2,2.143858230E-1,7.132141292E-3,5.550019222E-1
1.059186667E-1,-1.149738014E-1,4.600185817E-1,1.198427778E-1
1.258536667E-1,-1.805444777E-2,8.867106655E-1,-5.353605402E-1
1.457886667E-1,-2.001805973E-1,1.233277038E0,-8.214074993E-1
1.657236667E-1,-4.359087574E-1,9.886419600E-1,-4.585339737E-1
1.856586667E-1,-2.062941536E-1,7.363626713E-1,-4.184852242E-1
2.055936668E-1,2.014529514E-1,9.165881833E-1,-3.865290213E-1
2.255286667E-1,-1.656983972E-2,7.157863194E-1,1.232210067E0
2.454636667E-1,-9.840422478E-1,1.243619446E-1,2.530801234E0
2.653986667E-1,-4.597013703E-1,-3.285442302E-1,2.230447308E0
2.853336667E-1,1.328154982E0,-4.842586528E-1,1.620093303E0
3.052696667E-1,1.782492701E0,-3.991335717E-1,1.164467735E0
3.252046667E-1,9.827199000E-1,-6.834203728E-1,1.021568801E0
3.451396667E-1,-1.028633407E-1,-1.497464473E0,4.147126007E-1
3.650746667E-1,-3.547593445E-2,-1.223172757E0,-2.104237497E-2
3.850096667E-1,4.103397605E-1,-6.057196476E-1,-3.984801453E-1
4.049446667E-1,3.911424744E-1,-5.422722414E-2,-6.621094644E-1
4.248796667E-1,2.677691478E-1,5.245499886E-1,-1.974522865E-1
4.448146668E-1,3.129839122E-2,1.000387189E0,-3.040283167E-1
4.647496667E-1,1.168817478E-1,1.306807236E0,-7.508520716E-1
4.846846667E-1,-4.034170957E-1,1.596122643E0,-7.425308990E-1
5.046196667E-1,-1.829842284E-1,1.802538418E0,-1.321295321E-1
5.245546667E-1,4.042703506E-1,1.532906348E0,-3.622309166E-1
5.444906667E-1,9.681191102E-1,1.482708879E0,-5.684464252E-1
5.644256667E-1,1.105079758E0,1.455871913E0,-1.373774081E-1
5.843606667E-1,1.491419329E0,6.594170409E-1,-5.840964979E-1
6.042956667E-1,2.207023508E0,-4.618281488E-1,-1.853341075E0
6.242306667E-1,1.225923433E0,-2.905285941E-1,-1.045278091E0
6.441656667E-1,-1.286024624E0,1.424116050E-1,-9.950148404E-2
6.641006666E-1,-1.064464706E0,-8.343726768E-1,7.232023430E-1
6.840356668E-1,-1.920951260E0,-3.711959407E-1,1.159796979E0
7.039706667E-1,-2.477863760E0,-8.912253007E-3,9.357632500E-1
7.239056667E-1,-1.678744823E0,2.708608630E-1,3.663993967E-1
7.438406667E-1,-9.576312518E-1,3.388443929E-1,2.706740445E-1
7.637756667E-1,-1.471078767E0,5.318191740E-1,3.049398977E-1
7.837116667E-1,-1.690741409E0,1.523132434E-1,-5.244309247E-2
8.036466667E-1,-1.676598457E0,-2.242217168E-1,-4.622685903E-1
8.235816667E-1,-1.605050172E0,-7.386729062E-1,-8.851257777E-1
8.435166667E-1,-1.689667714E0,-9.695794523E-1,-4.293528593E-1
8.634516667E-1,-1.490580108E0,-1.012622853E0,9.633872509E-2
8.833866667E-1,-1.022914026E0,-8.810966076E-1,2.056465745E-3
9.033216668E-1,-5.529515961E-1,-8.427261552E-1,-5.153016669E-1
9.232566667E-1,-2.785449449E-1,-8.446387795E-1,-8.792697912E-1
9.431916667E-1,-4.785682887E-2,-8.436380285E-1,-9.794758648E-1
9.631266667E-1,5.686800946E-1,-7.681146602E-1,-9.542369431E-1
9.830616667E-1,1.346742696E0,-5.631231201E-1,-3.761554760E-1
1.002996667E0,1.121806888E0,-5.064048359E-1,1.171074504E-1
1.022932292E0,7.091744341E-1,-4.501996449E-1,2.917380542E-1
1.042867292E0,1.161105513E0,-6.908450210E-1,4.240927041E-2
1.062802292E0,1.715560062E0,-3.386634947E-1,-1.083559227E-1
1.082737292E0,1.820941068E0,-5.956646293E-2,-3.083488244E-1
1.102672292E0,1.944651487E0,-2.509138177E-1,-4.981009126E-1
1.122607292E0,2.070294849E0,-3.698344897E-1,-7.272158718E-1
1.142542292E0,2.517038058E0,-9.302598506E-2,-1.077396262E0
1.162477292E0,2.819010201E0,3.616276301E-1,-1.286154140E0
1.182412292E0,2.862764331E0,6.217546132E-1,-1.189917156E0
1.202347292E0,2.525070378E0,6.715316677E-1,-8.022748250E-1
1.222282292E0,1.854958414E0,2.397087984E-1,-8.578391612E-1
1.242217292E0,9.075546737E-1,1.197075610E-1,-4.731666309E-1
1.262152292E0,3.826460315E-1,2.750679347E-1,-4.845727944E-1
1.282087292E0,5.611550935E-2,1.066723631E0,-1.047424604E0
1.302023292E0,1.111441821E0,1.019862437E0,-1.225658846E0
1.321958292E0,1.608951142E0,1.027716856E-1,2.197833878E-1
1.341893292E0,1.164329010E0,-3.341486402E-1,3.519334436E0
1.361828292E0,5.595432719E-1,-1.042582378E0,5.045861179E0
1.381763292E0,-7.344909593E-2,-1.449992099E0,5.295659494E0
1.401698292E0,-4.119216516E-1,-1.623212939E0,4.009436358E0
1.421633292E0,-1.084337199E0,-1.056098071E0,2.446492571E0
1.441568292E0,-1.142324183E0,-7.396019556E-1,1.595847239E0
1.461503292E0,-3.729817170E-1,-5.778836120E-1,9.101705718E-1
1.481438292E0,5.286300295E-1,-5.311447708E-1,1.872927493E-1
1.501373292E0,5.657178220E-1,-1.410417303E-1,-8.865367109E-1
1.521308292E0,5.969524786E-2,4.046407717E-1,-1.898050640E0
1.541243292E0,-2.565681484E-1,6.987274332E-1,-2.956837553E0
1.561178292E0,-3.886173909E-1,9.229416948E-1,-3.805532838E0
1.581113292E0,-6.567234479E-1,1.153522624E0,-4.370114838E0
1.601049292E0,-1.163086038E0,1.528812858E0,-4.054704332E0
1.620984292E0,-1.510944644E0,1.359707435E0,-3.449187729E0
1.640919292E0,-1.787493240E0,1.297381086E0,-2.300980516E0
1.660854292E0,-2.155581167E0,9.449442557E-1,-5.926492202E-1
1.680789292E0,-2.131997738E0,7.110591379E-1,7.076072341E-1
1.700724292E0,-2.310401550E0,1.455061781E0,2.192688913E0
1.720659292E0,-2.291153247E0,2.322179596E0,3.443889567E0
1.740594292E0,-2.450661489E0,2.564756893E0,4.353192996E0
1.760529292E0,-3.026458011E0,2.050965854E0,4.557561954E0
1.780464292E0,-2.872245007E0,1.502994331E0,4.786151249E0
1.800399292E0,-1.753695749E0,1.308191272E0,5.048674275E0
1.820334292E0,-1.031356309E0,1.879859367E-1,5.056545796E0
1.840269292E0,-1.786432117E0,-7.046470081E-1,3.593730315E0
1.860204292E0,-2.572176132E0,-1.141686690E0,1.507285895E0
1.880139292E0,-2.522696116E0,-1.181079382E0,-6.898042166E-1
1.900075292E0,-2.265915933E0,-9.694374380E-1,-1.603864356E0
1.920010292E0,-1.752183513E0,-1.146928719E0,-1.204098408E0
1.939945292E0,-1.658504248E0,-1.086305518E0,-3.267476732E-1
1.959880292E0,-1.171912702E0,-1.418363194E0,-5.423514712E-1
1.979815292E0,-3.059923417E-1,-1.926462260E0,-1.467093889E0
1.999750292E0,6.570538156E-1,-2.736606268E0,-2.234561409E0
2.019685583E0,1.219383249E0,-2.712952527E0,-2.427545838E0
2.039620583E0,7.377272652E-1,-1.191512715E0,-1.917465734E0
2.059555583E0,1.189318255E0,-1.258650007E0,-1.753043200E0
2.079490583E0,1.608835074E0,-1.002019805E0,-2.179083611E0
2.099425583E0,2.300479117E0,-7.191868407E-1,-2.631329489E0
2.119360583E0,3.306685528E0,-8.680266188E-1,-2.758331598E0
2.139295583E0,3.131568436E0,-1.293847029E-1,-2.110325033E0
2.159230583E0,3.269681717E0,-8.021695751E-1,-2.909999601E0
2.179165583E0,2.591134267E0,-7.794617669E-1,-3.104601955E0
2.199100583E0,1.958637734E0,-9.469507277E-1,-3.027959576E0
2.219036583E0,1.739432490E0,-6.608844727E-1,-2.571101999E0
2.238971583E0,1.676045602E0,-7.166800663E-2,-1.857083877E0
2.258906583E0,2.010875589E0,2.084402280E-1,-8.211619163E-1
2.278841583E0,2.500028215E0,-5.692359455E-1,-1.519083238E-1
2.298776583E0,1.690143824E0,-1.283158026E0,1.761246259E0
2.318711583E0,3.837401552E-1,-2.571825007E0,4.089688223E0
2.338646583E0,-6.722769684E-1,-3.086576743E0,5.813023474E0
2.358581583E0,-1.113402831E0,-2.571586441E0,6.104179146E0
2.378516583E0,-8.981501582E-1,-1.807503582E0,4.583721812E0
2.398451583E0,-8.174622367E-1,-1.058006383E0,2.595377884E0
2.418386583E0,-3.146058202E-1,-5.593518122E-1,1.008307316E0
2.438321583E0,2.872132594E-1,2.253500833E-1,2.603630644E-1
2.458256583E0,1.006189016E0,5.139424816E-1,4.398509502E-2
2.478191583E0,8.607506360E-1,3.868823393E-1,-3.281942743E-1
2.498126583E0,3.249840067E-1,4.894244851E-1,-1.262444265E0
2.518061583E0,-2.295283939E-1,6.018213454E-1,-2.317536322E0
2.537996583E0,-6.285469582E-1,7.497360574E-1,-3.105219421E0
2.557932583E0,-9.475300406E-1,9.456652173E-1,-3.591001419E0
2.577867583E0,-1.206571780E0,1.161613563E0,-3.369715297E0
2.597802583E0,-1.272681278E0,1.004009685E0,-2.681339555E0
2.617737583E0,-1.547426008E0,1.215172450E0,-2.281927364E0
2.637672583E0,-1.628635501E0,1.239051602E0,-1.327685743E0
2.657607583E0,-1.530161811E0,1.163873073E0,-9.727603376E-2
2.677542583E0,-2.395768706E0,1.107511030E0,8.059094542E-1
2.697477583E0,-3.456833840E0,1.225266425E0,2.087459496E0
2.717412583E0,-3.237252766E0,1.675859076E0,3.289104998E0
2.737347583E0,-2.282051763E0,1.880147050E0,4.032329961E0
2.757282583E0,-1.560109203E0,1.871259282E0,3.670384973E0
2.777217583E0,-9.381649207E-1,2.293752773E0,3.609952245E0
2.797152583E0,2.688162744E-1,1.061940755E0,5.864233974E0
2.817087583E0,1.243898286E-1,-9.342923829E-1,7.344232668E0
2.837022583E0,-6.875923611E-1,-1.643771311E0,6.351278386E0
2.856957583E0,-1.646225826E0,-1.482062030E0,3.469388105E0
2.876892583E0,-1.965238363E0,-1.158388896E0,3.430426937E-1
2.896827583E0,-1.812160889E0,-6.474628470E-1,-2.029681989E0
2.916762583E0,-1.530665402E0,-2.788394619E-1,-2.938465601E0
2.936698583E0,-9.579427622E-1,-4.884804887E-1,-2.422342401E0
2.956633583E0,-4.002216654E-1,-9.420657445E-1,-1.303478855E0
2.976568583E0,-2.895345309E-1,-1.349703434E0,-7.783450949E-1
2.996503583E0,-3.666769932E-1,-1.499952756E0,-1.224156112E0
3.016438542E0,-1.796063285E-1,-1.171057401E0,-1.978947453E0
3.036373542E0,5.042097546E-1,-9.431591738E-1,-2.400196656E0
3.056308542E0,8.354304381E-1,-3.903248875E-1,-2.785242823E0
3.076243542E0,9.434596476E-1,1.415724199E-1,-3.205932448E0
3.096178542E0,1.086380655E0,4.526768178E-2,-2.878426391E0
3.116113542E0,1.024053721E0,-4.160910818E-1,-2.457887040E0
3.136048542E0,7.701940032E-1,-8.545059559E-1,-2.105718012E0
3.155983542E0,6.057806048E-1,-1.200501055E0,-1.860492219E0
3.175918542E0,6.185332359E-1,-9.235152335E-1,-1.846364177E0
3.195853542E0,1.250585673E0,-9.654881555E-1,-1.805947053E0
3.215788542E0,1.515845488E0,-6.757505800E-1,-1.297762617E0
3.235723542E0,1.599906961E0,-4.607638825E-1,-5.180048347E-2
3.255658542E0,1.802065963E0,-5.688919830E-1,8.544664872E-1
3.275593542E0,2.085601543E0,-2.393766034E-1,1.056294830E0
3.295528542E0,2.453302238E0,-1.157073346E-1,1.571826877E0
3.315463542E0,2.699443412E0,-8.213876919E-1,2.884828507E0
3.335398542E0,2.419630170E0,-1.661449052E0,3.779586988E0
3.355334542E0,1.871946038E0,-1.825357470E0,3.636467029E0
3.375269542E0,1.399525804E0,-1.624277425E0,2.812400216E0
3.395204542E0,1.088433612E0,-1.299769527E0,1.507751334E0
3.415139542E0,1.032010466E0,-8.161084601E-1,-5.724190235E-2
3.435074542E0,1.341965374E0,-2.347733098E-1,-1.199758020E0
3.455009542E0,1.549354273E0,2.330917602E-2,-1.852209054E0
3.474944542E0,1.418679382E0,2.095789367E-1,-2.542893861E0
3.494879542E0,1.074313902E0,3.093243958E-1,-3.418547149E0
3.514814542E0,5.181084400E-1,4.393533522E-1,-4.052370123E0
3.534749542E0,-1.464645843E-1,5.494376753E-1,-4.389603608E0
3.554684542E0,-8.706271680E-1,7.673856586E-1,-4.221675083E0
3.574619542E0,-1.359721907E0,1.042589541E0,-3.502057668E0
3.594554542E0,-1.843467759E0,1.065227694E0,-1.930243655E0
3.614489542E0,-2.291683151E0,1.379288006E0,-6.387492532E-1
3.634424542E0,-2.415697771E0,1.793174103E0,3.468925005E-1
3.654359542E0,-2.778465316E0,1.796062773E0,1.474873610E0
3.674294542E0,-3.561492276E0,1.695181785E0,2.326772584E0
3.694229542E0,-4.463749226E0,1.545700933E0,2.915040486E0
3.714164542E0,-5.121230620E0,1.232389576E0,3.574448537E0
3.734099542E0,-4.687010538E0,1.139096374E0,3.986828683E0
3.754034542E0,-3.630837915E0,1.018033647E0,5.101083453E0
3.773969542E0,-2.318989356E0,-5.089667203E-1,7.055357410E0
3.793904542E0,-1.852735595E0,-2.006943044E0,8.187338600E0
3.813839542E0,-2.121066222E0,-2.215157131E0,6.371628451E0
3.833775542E0,-2.121473773E0,-1.753468000E0,2.594835262E0
3.853710542E0,-1.677167683E0,-1.242443864E0,-6.452765000E-1
3.873645542E0,-1.264259825E0,-7.332656204E-1,-2.365683466E0
3.893580542E0,-7.369049274E-1,-5.461849058E-1,-2.911948478E0
3.913515542E0,-2.753192553E-1,-6.794061861E-1,-2.878022933E0
3.933450542E0,-8.117658427E-2,-1.029197151E0,-2.787876409E0
3.953385542E0,4.933891531E-2,-1.251949536E0,-2.813030546E0
3.973320542E0,2.986158964E-1,-1.282076584E0,-2.972117497E0
3.993255542E0,5.864670322E-1,-1.160329953E0,-3.099782095E0
4.013190333E0,7.379001235E-1,-1.007333243E0,-3.229216645E0
4.033125333E0,9.078500312E-1,-8.425038148E-1,-3.139198760E0
4.053060333E0,1.145814167E0,-1.052486977E0,-3.277444480E0
4.072995333E0,1.234040976E0,-1.232505644E0,-3.447439996E0
4.092930333E0,1.030972147E0,-1.061974523E0,-3.194057922E0
4.112865333E0,1.391643757E0,-6.264268309E-1,-2.367124220E0
4.132800333E0,2.511385262E0,-6.323751303E-1,-1.871037673E0
4.152735333E0,3.389150565E0,-5.299188289E-1,-1.420669920E0
4.172670333E0,3.334358646E0,-6.677008644E-2,-6.321056467E-1
4.192605333E0,2.919236740E0,3.265183892E-2,4.596513766E-1
4.212540333E0,2.538430681E0,8.559373543E-3,1.696564944E0
4.232475333E0,2.465703013E0,2.084355136E-1,2.397550791E0
4.252410333E0,2.651235166E0,-1.624380263E-2,2.977899224E0
4.272345333E0,2.497767974E0,-4.939280471E-1,3.922378918E0
4.292280333E0,1.982335622E0,-1.171046145E0,5.231499166E0
4.312215333E0,1.431191693E0,-1.606787964E0,5.888999856E0
4.332150333E0,7.122300428E-1,-1.585696473E0,4.955152738E0
4.352085333E0,1.542826222E-1,-1.445003693E0,2.799038744E0
4.372020333E0,-2.259591804E-1,-1.151242137E0,9.173860359E-1
4.391955333E0,-1.707018596E-1,-1.048402112E0,-3.357383519E-1
4.411891333E0,2.195234790E-2,-7.973302002E-1,-9.357310903E-1
4.431826333E0,3.305527853E-1,-5.459038009E-1,-1.384720069E0
4.451761333E0,4.357108657E-1,-2.135699172E-1,-2.203034976E0
4.471696333E0,5.757797838E-1,3.075149383E-2,-3.144148428E0
4.491631333E0,4.189202205E-1,2.666294889E-1,-4.160215584E0
4.511566333E0,-4.661607712E-2,5.200163865E-1,-4.847294413E0
4.531501333E0,-5.830146168E-1,6.864368051E-1,-5.004310865E0
4.551436333E0,-9.698579259E-1,7.770090061E-1,-4.599741429E0
4.571371333E0,-1.244290707E0,9.237322383E-1,-3.744675018E0
4.591306333E0,-2.012516026E0,7.690072377E-1,-2.257471384E0
4.611241333E0,-2.599253711E0,1.209841251E0,-8.827863067E-1
4.631176333E0,-2.922979543E0,1.726279909E0,4.806376183E-1
4.651111333E0,-2.854464209E0,1.887694928E0,2.101895687E0
4.671046333E0,-2.389158721E0,1.676348780E0,3.587190789E0
4.690981333E0,-2.677509921E0,1.959302416E0,4.822722659E0
4.710916333E0,-2.963484375E0,2.008256329E0,5.368029313E0
4.730851333E0,-2.487392675E0,1.772742762E0,6.121890947E0
4.750786333E0,-1.380700693E0,-3.109808754E-2,7.529613962E0
4.770721333E0,-1.189744883E0,-1.604883087E0,8.276655403E0
4.790656333E0,-1.764429775E0,-2.065338895E0,6.669713073E0
4.810591333E0,-1.935358361E0,-1.654727677E0,2.789067487E0
4.830526333E0,-1.516504616E0,-1.054925120E0,-5.552363956E-1
4.850461333E0,-1.137843242E0,-5.238049071E-1,-2.421102206E0
4.870396333E0,-6.958129616E-1,-4.216368004E-1,-3.157001193E0
4.890331333E0,-3.371509296E-1,-6.897078107E-1,-2.998748640E0
4.910266333E0,-1.379463057E-1,-1.219052662E0,-2.675681205E0
4.930201333E0,-3.107322957E-1,-1.677819794E0,-2.741560614E0
4.950136333E0,-4.550550631E-1,-1.976630640E0,-3.075934226E0
4.970071333E0,-3.844546484E-1,-1.972315687E0,-3.345490867E0
4.990006333E0,-1.625064752E-1,-1.930950145E0,-3.443205442E0
5.009941333E0,2.432148620E-1,-1.846860021E0,-3.455821980E0
5.029876167E0,9.291447135E-1,-1.546224112E0,-3.112079374E0
5.049811167E0,1.818067454E0,-1.450552993E0,-2.983958108E0
5.069746167E0,2.607150083E0,-1.160037884E0,-3.015157682E0
5.089681167E0,2.953615445E0,-9.991634399E-1,-2.945048397E0
5.109616167E0,2.933260995E0,-8.977823684E-1,-2.754521552E0
5.129551167E0,2.549446836E0,-5.312800607E-1,-2.639730769E0
5.149487167E0,2.333466038E0,-2.668730620E-1,-1.903197359E0
5.169422167E0,2.215966386E0,-3.033730631E-1,-4.968379140E-1
5.189357167E0,1.808403760E0,8.936438553E-2,6.466032332E-1
5.209292167E0,1.688838433E0,3.535541968E-1,6.528316873E-1
5.229227167E0,2.105406063E0,1.649222158E-1,4.005974221E-1
5.249162167E0,1.769221861E0,-7.978989881E-1,2.689732649E0
5.269097167E0,7.523465469E-1,-2.544362389E0,6.667357814E0
5.289032167E0,-7.930040646E-1,-3.026430821E0,8.194714277E0
5.308967167E0,-1.896979576E0,-2.239481402E0,6.478046606E0
5.328902167E0,-1.472413978E0,-1.289429604E0,3.809209567E0
5.348837167E0,-5.547252393E-1,-5.920624521E-1,1.687014686E0
5.368772167E0,7.404120874E-2,-1.066630807E-1,2.175971138E-1
5.388707167E0,7.675816865E-1,2.391267081E-1,-7.089690506E-1
5.408642167E0,1.271926987E0,4.501866348E-1,-1.386107029E0
5.428577167E0,1.376895618E0,6.016230883E-1,-2.071565010E0
5.448512167E0,1.180339198E0,6.771124696E-1,-2.983645282E0
5.468447167E0,9.054640748E-1,1.000469050E0,-3.978124518E0
5.488382167E0,5.655284453E-1,1.240893913E0,-4.643298508E0
5.508317167E0,9.329744205E-2,1.369790958E0,-4.608733862E0
5.528252167E0,-2.518588740E-1,1.445738688E0,-4.043705134E0
5.548187167E0,-3.952299705E-1,1.537018987E0,-3.118446407E0
5.568122167E0,-8.095859642E-1,1.287987242E0,-1.422855610E0
5.588057167E0,-1.715574534E0,8.192261955E-1,4.349486446E-1
5.607992167E0,-2.279866513E0,1.053719935E0,1.358065537E0
5.627927167E0,-2.186832195E0,1.725592569E0,2.005814824E0
5.647862167E0,-2.324602683E0,1.872896356E0,2.698758996E0
5.667797167E0,-3.043275188E0,1.722115230E0,3.605165715E0
5.687732167E0,-3.750024050E0,1.424545894E0,4.380662631E0
5.707667167E0,-3.909455987E0,1.159758241E0,4.712072874E0
5.727602167E0,-3.378074769E0,5.250337726E-1,5.819634336E0
5.747537167E0,-2.876620186E0,-1.118300459E0,7.105361044E0
5.767472167E0,-3.086998035E0,-1.955832094E0,6.098724278E0
5.787407167E0,-2.886426551E0,-1.690949863E0,2.612114954E0
5.807342167E0,-2.109731102E0,-1.018207456E0,-1.039697508E0
5.827277167E0,-1.445351749E0,-2.416595757E-1,-3.180206453E0
5.847212167E0,-7.723581308E-1,1.674912266E-1,-3.744356344E0
5.867147167E0,-1.451188293E-1,1.012439178E-1,-3.197373878E0
5.887082167E0,2.329501480E-1,-4.390916893E-1,-2.115970520E0
5.907017167E0,2.450936455E-1,-1.090837476E0,-1.495752262E0
5.926952167E0,-6.137705326E-2,-1.643995113E0,-1.663531099E0
5.946887167E0,-4.864952493E-1,-1.742405945E0,-2.258333849E0
5.966822167E0,-4.933355780E-1,-1.641968468E0,-2.547249452E0
5.986757167E0,1.939245151E-1,-1.388308944E0,-2.501598485E0
6.006692167E0,9.985658544E-1,-1.077296274E0,-2.357311422E0
6.026627917E0,1.858218968E0,-7.727519408E-1,-1.967797982E0
6.046562917E0,2.537055708E0,-5.809720382E-1,-1.664456128E0
6.066497917E0,2.829330537E0,-5.995473267E-1,-1.680246534E0
6.086432917E0,2.603555800E0,-7.279374182E-1,-2.085096052E0
6.106367917E0,2.253353775E0,-7.061876763E-1,-2.142722116E0
6.126302917E0,2.040029806E0,-5.679285081E-1,-2.111864020E0
6.146237917E0,2.177780559E0,-3.835856425E-1,-1.810443562E0
6.166172917E0,2.106265019E0,-1.301150932E-1,-4.457724255E-1
6.186107917E0,2.213549147E0,-1.408904519E-1,7.426601225E-1
6.206042917E0,2.611993917E0,-3.530046681E-1,6.862134415E-1
6.225977917E0,2.512899691E0,-7.177710105E-1,7.229450655E-1
6.245912917E0,1.346142772E0,-1.720763353E0,2.827219985E0
6.265847917E0,-1.075965887E-1,-2.629816815E0,4.850310407E0
6.285782917E0,-1.153747450E0,-2.435067111E0,4.755277950E0
6.305717917E0,-1.552194120E0,-1.701135712E0,3.021880810E0
6.325652917E0,-1.207423208E0,-1.212310311E0,1.498579976E0
6.345587917E0,-3.268749232E-1,-7.762017980E-1,6.234348106E-1
6.365523917E0,5.976642309E-1,-3.691940734E-1,2.779052961E-1
6.385457917E0,1.135324920E0,4.460183010E-2,8.778424859E-2
6.405393917E0,1.338330014E0,3.344282833E-1,-3.279603857E-1
6.425327917E0,1.015249276E0,5.276784682E-1,-1.419056089E0
6.445263917E0,6.414426269E-1,7.916122080E-1,-2.751498542E0
6.465198917E0,3.350597826E-1,1.126691579E0,-3.893870233E0
6.485133917E0,-3.102561861E-2,1.343551870E0,-4.463760921E0
6.505068917E0,-5.022167677E-1,1.553635897E0,-4.241733372E0
6.525003917E0,-6.904132772E-1,1.470466563E0,-3.528923285E0
6.544938917E0,-1.054447914E0,1.451101170E0,-2.555743117E0
6.564873917E0,-1.643965292E0,1.310613627E0,-8.845340395E-1
6.584808917E0,-2.133696793E0,1.076687945E0,7.235186774E-1
6.604743917E0,-2.640905182E0,1.205316237E0,1.300945256E0
6.624678917E0,-3.244165345E0,1.380941891E0,1.715015833E0
6.644613917E0,-3.695164304E0,1.303303000E0,2.069056554E0
6.664548917E0,-4.015053778E0,1.649173261E0,2.243510572E0
6.684483917E0,-3.734998460E0,1.894684982E0,2.547426038E0
6.704418917E0,-2.852930776E0,1.963799948E0,2.938715862E0
6.724353917E0,-2.114631507E0,1.187143676E0,4.027367429E0
6.744288917E0,-1.683836432E0,-1.168294957E0,6.517177343E0
6.764223917E0,-2.210433750E0,-2.422702443E0,6.931183015E0
6.784158917E0,-2.377513845E0,-2.101866451E0,3.833895927E0
6.804093917E0,-1.802246350E0,-1.372487548E0,2.893272471E-1
6.824028917E0,-1.046663296E0,-7.536990809E-1,-1.497900530E0
6.843963917E0,-2.823429673E-1,-8.091717620E-1,-1.332969287E0
6.863898917E0,9.353467455E-2,-1.219303069E0,-6.197955036E-1
6.883833917E0,-6.657310836E-3,-1.504462860E0,-3.548476374E-1
6.903768917E0,-1.854827437E-1,-1.668363530E0,-1.074990132E0
6.923703917E0,-2.694806095E-1,-1.559737174E0,-2.131493123E0
6.943638917E0,1.706772465E-1,-1.289979534E0,-2.942062224E0
6.963573917E0,7.107999600E-1,-9.442604969E-1,-3.547462467E0
6.983508917E0,1.139503121E0,-6.840420780E-1,-3.856377302E0
7.003443917E0,1.547414752E0,-5.461579355E-1,-3.847253891E0
7.023379292E0,1.915877338E0,-6.325672844E-1,-3.489035919E0
7.043314292E0,2.134942980E0,-6.686065981E-1,-3.176491717E0
7.063249292E0,2.307299310E0,-7.207014158E-1,-3.081835236E0
7.083184292E0,2.318023249E0,-6.540324131E-1,-3.126010365E0
7.103119292E0,2.021641044E0,-4.233735696E-1,-3.123263928E0
7.123054292E0,1.852187711E0,-2.644785541E-1,-2.694072452E0
7.142989292E0,1.822656056E0,-2.764106016E-1,-1.247665427E0
7.162924292E0,1.707824050E0,-1.280782887E-1,1.031567540E0
7.182859292E0,1.830950624E0,-1.754652938E-1,2.465803585E0
7.202794292E0,2.159217989E0,6.860362709E-2,2.144089195E0
7.222729292E0,2.258526807E0,3.050323202E-1,2.013275287E0
7.242664292E0,1.789754066E0,-4.745055702E-1,2.866908545E0
7.262599292E0,5.982149655E-1,-1.412816817E0,3.958053365E0
