"Time (s)","Latitude (°)","Longitude (°)","Height (m)","Velocity (m/s)","Direction (°)","Horizontal Accuracy (m)","Vertical Accuracy (°)"
4.863303006E1,3.211844657E1,1.189483320E2,1.161148176E1,1.188368100E0,1.612434455E2,4.720338075E0,4.720338075E0
4.963302851E1,3.211843766E1,1.189483369E2,1.159242248E1,1.096570430E0,1.593763330E2,4.720386373E0,4.720386373E0
5.063302648E1,3.211842703E1,1.189483415E2,1.198870689E1,1.155726995E0,1.612389029E2,4.718564765E0,4.718564765E0
5.163302553E1,3.211841639E1,1.189483484E2,1.173650641E1,1.207069870E0,1.603473317E2,4.719105386E0,4.719105386E0
5.263302279E1,3.211840421E1,1.189483541E2,1.194333875E1,1.369456584E0,1.601554801E2,4.716642043E0,4.716642043E0
5.363302183E1,3.211839468E1,1.189483617E2,1.165632862E1,1.313326389E0,1.543122285E2,4.718224425E0,4.718224425E0
5.463301992E1,3.211838288E1,1.189483678E2,1.226352069E1,1.339617259E0,1.544906010E2,4.717227506E0,4.717227506E0
5.563301778E1,3.211837378E1,1.189483778E2,1.255566510E1,1.327608516E0,1.476370515E2,4.719135327E0,4.719135327E0
5.663301635E1,3.211836568E1,1.189483816E2,1.256376235E1,1.134635017E0,1.545463482E2,4.719447749E0,4.719447749E0
5.763301408E1,3.211835437E1,1.189483906E2,1.266306697E1,1.204377209E0,1.533455488E2,4.720111724E0,4.720111724E0
5.863301182E1,3.211834086E1,1.189483990E2,1.238259570E1,1.460613336E0,1.545209632E2,4.693258207E0,4.693258207E0
5.963301015E1,3.211832912E1,1.189484045E2,1.251221875E1,1.453981671E0,1.559986962E2,4.707149601E0,4.707149601E0
6.063300812E1,3.211831702E1,1.189484105E2,1.232464812E1,1.388065357E0,1.569470978E2,4.711425533E0,4.711425533E0
6.163300657E1,3.211830625E1,1.189484144E2,1.255573114E1,1.253154934E0,1.608794390E2,4.712961353E0,4.712961353E0
6.263300478E1,3.211829483E1,1.189484181E2,1.247238861E1,1.250376565E0,1.623493427E2,4.714599289E0,4.714599289E0
6.363300204E1,3.211828379E1,1.189484242E2,1.247376441E1,1.256472253E0,1.592581451E2,4.716325562E0,4.716325562E0
6.463299990E1,3.211827198E1,1.189484280E2,1.279202961E1,1.284862432E0,1.595937022E2,4.718962610E0,4.718962610E0
6.563299811E1,3.211825945E1,1.189484321E2,1.252944021E1,1.325611113E0,1.591511013E2,4.719434061E0,4.719434061E0
6.663299608E1,3.211824972E1,1.189484377E2,1.203262546E1,1.260078788E0,1.585982705E2,4.720807279E0,4.720807279E0
6.763299429E1,3.211824075E1,1.189484400E2,1.226739083E1,1.123557133E0,1.637504145E2,4.721749895E0,4.721749895E0
6.863299227E1,3.211823150E1,1.189484403E2,1.245795391E1,1.030761223E0,1.679754951E2,4.721457390E0,4.721457390E0
6.963299060E1,3.211821957E1,1.189484482E2,1.198961516E1,1.220028212E0,1.611789636E2,4.720292702E0,4.720292702E0
7.063299167E1,3.211820732E1,1.189484577E2,1.159797179E1,1.354818311E0,1.548744893E2,4.712829046E0,4.712829046E0
7.163298571E1,3.211819767E1,1.189484635E2,1.096534191E1,1.286041507E0,1.550529691E2,4.702830495E0,4.702830495E0
7.263298368E1,3.211818670E1,1.189484685E2,1.125699990E1,1.236055475E0,1.571869646E2,4.710230757E0,4.710230757E0
7.363298178E1,3.211817420E1,1.189484740E2,1.170576595E1,1.287021788E0,1.573496450E2,4.713668404E0,4.713668404E0
7.463297963E1,3.211816456E1,1.189484779E2,1.148039735E1,1.194021476E0,1.571847657E2,4.706946055E0,4.706946055E0
7.563297701E1,3.211815301E1,1.189484842E2,1.172016772E1,1.194249654E0,1.547764638E2,4.714810276E0,4.714810276E0
7.663297534E1,3.211814618E1,1.189484875E2,1.135668096E1,1.002436410E0,1.526092079E2,4.708908922E0,4.708908922E0
7.763297284E1,3.211812900E1,1.189484944E2,1.125419543E1,1.452395281E0,1.577038718E2,4.714065531E0,4.714065531E0
7.863297105E1,3.211811723E1,1.189484981E2,1.077059049E1,1.508575542E0,1.581314789E2,4.705377859E0,4.705377859E0
7.963296866E1,3.211810486E1,1.189485038E2,1.140069757E1,1.507095542E0,1.584657038E2,4.710684321E0,4.710684321E0
8.063296664E1,3.211809146E1,1.189485071E2,1.117876944E1,1.515076577E0,1.622257288E2,4.705584691E0,4.705584691E0
8.163296449E1,3.211807898E1,1.189485117E2,1.182374845E1,1.494241783E0,1.607283107E2,4.711335365E0,4.711335365E0
8.263296247E1,3.211806917E1,1.189485188E2,1.156439353E1,1.487949522E0,1.558854247E2,4.707436252E0,4.707436252E0
8.363295984E1,3.211805879E1,1.189485258E2,1.175128953E1,1.469578344E0,1.543195609E2,4.710814016E0,4.710814016E0
8.463295746E1,3.211804686E1,1.189485291E2,1.200891538E1,1.448464661E0,1.588904726E2,4.707887408E0,4.707887408E0
8.563295627E1,3.211803588E1,1.189485352E2,1.213828340E1,1.415347479E0,1.574490653E2,4.713687424E0,4.713687424E0
8.663295364E1,3.211802709E1,1.189485401E2,1.248116536E1,1.261828438E0,1.568714610E2,4.716701943E0,4.716701943E0
8.763295102E1,3.211801820E1,1.189485405E2,1.265514654E1,1.073166141E0,1.641644494E2,4.719511992E0,4.719511992E0
8.863294923E1,3.211800932E1,1.189485493E2,1.209279141E1,1.150568056E0,1.536736282E2,4.712756721E0,4.712756721E0
8.963294661E1,3.211799706E1,1.189485587E2,1.221903021E1,1.337760834E0,1.501831735E2,4.717317726E0,4.717317726E0
9.063294458E1,3.211798652E1,1.189485636E2,1.220814057E1,1.292719685E0,1.539223403E2,4.720080991E0,4.720080991E0
9.163294172E1,3.211797815E1,1.189485677E2,1.183678681E1,1.145421922E0,1.565599175E2,4.711473301E0,4.711473301E0
9.263293982E1,3.211796979E1,1.189485728E2,1.126509588E1,1.097642246E0,1.568629097E2,4.707452563E0,4.707452563E0
9.363293755E1,3.211795843E1,1.189485825E2,1.157600207E1,1.267054296E0,1.521067893E2,4.715285430E0,4.715285430E0
9.463293588E1,3.211794597E1,1.189485878E2,1.181465761E1,1.317222445E0,1.552436143E2,4.719445831E0,4.719445831E0
9.563293338E1,3.211793435E1,1.189485938E2,1.179201277E1,1.310186498E0,1.564996993E2,4.720223611E0,4.720223611E0
9.663293135E1,3.211792525E1,1.189485952E2,1.176860722E1,1.131887485E0,1.634894499E2,4.721607704E0,4.721607704E0
9.763292909E1,3.211791514E1,1.189485986E2,1.203472352E1,1.107729312E0,1.640109659E2,4.717999728E0,4.717999728E0
9.863292646E1,3.211790137E1,1.189486027E2,1.159626364E1,1.281777194E0,1.628772467E2,4.714924259E0,4.714924259E0
9.963292444E1,3.211788582E1,1.189486168E2,1.199338039E1,1.658156899E0,1.538111734E2,4.713163485E0,4.713163485E0
1.006329221E2,3.211787596E1,1.189486228E2,1.199983134E1,1.492126717E0,1.558620403E2,4.711299564E0,4.711299564E0
1.016329199E2,3.211786457E1,1.189486294E2,1.215675444E1,1.462969194E0,1.559925764E2,4.715947969E0,4.715947969E0
1.026329181E2,3.211785326E1,1.189486342E2,1.223890431E1,1.429754829E0,1.572039934E2,4.705951348E0,4.705951348E0
1.036329155E2,3.211784253E1,1.189486396E2,1.237770938E1,1.335122612E0,1.560603423E2,4.714980661E0,4.714980661E0
1.046329142E2,3.211783322E1,1.189486429E2,1.153497281E1,1.213253527E0,1.588424572E2,4.710192975E0,4.710192975E0
1.056329111E2,3.211782114E1,1.189486465E2,1.119376162E1,1.280379859E0,1.604161805E2,4.706746542E0,4.706746542E0
1.066329089E2,3.211781116E1,1.189486537E2,1.160237025E1,1.217483291E0,1.560838297E2,4.712084677E0,4.712084677E0
1.076329068E2,3.211780066E1,1.189486611E2,1.183309625E1,1.249754247E0,1.548891927E2,4.714310536E0,4.714310536E0
1.086329048E2,3.211779145E1,1.189486641E2,1.122698168E1,1.181833318E0,1.605901543E2,4.708492493E0,4.708492493E0
1.096329025E2,3.211778224E1,1.189486686E2,1.082461365E1,1.104525527E0,1.608047052E2,4.705596709E0,4.705596709E0
1.106328998E2,3.211776939E1,1.189486751E2,1.115972830E1,1.287574229E0,1.595110798E2,4.709211794E0,4.709211794E0
1.116328979E2,3.211775862E1,1.189486784E2,1.129799505E1,1.279511991E0,1.621333694E2,4.709292753E0,4.709292753E0
1.126328949E2,3.211774769E1,1.189486824E2,1.114738836E1,1.218459946E0,1.629078411E2,4.715822053E0,4.715822053E0
1.136328936E2,3.211773812E1,1.189486886E2,1.147434913E1,1.122355574E0,1.611169601E2,4.718359124E0,4.718359124E0
1.146328911E2,3.211772868E1,1.189486953E2,1.106171329E1,1.151681337E0,1.560820271E2,4.712255746E0,4.712255746E0
1.156328887E2,3.211771514E1,1.189487030E2,1.136520704E1,1.374855165E0,1.550534322E2,4.717412755E0,4.717412755E0
1.166328863E2,3.211770498E1,1.189487099E2,1.164292201E1,1.303414430E0,1.528602664E2,4.719674938E0,4.719674938E0
1.176328843E2,3.211769531E1,1.189487176E2,1.142975698E1,1.270132231E0,1.517626247E2,4.712748545E0,4.712748545E0
1.186328824E2,3.211768478E1,1.189487239E2,1.112477068E1,1.294354591E0,1.531452697E2,4.710245521E0,4.710245521E0
1.196328789E2,3.211767424E1,1.189487301E2,1.073502948E1,1.342185005E0,1.555339327E2,4.708833841E0,4.708833841E0
1.206328778E2,3.211766221E1,1.189487351E2,1.115607984E1,1.384935454E0,1.591010819E2,4.715164668E0,4.715164668E0
1.216328747E2,3.211765054E1,1.189487415E2,1.123933639E1,1.389301579E0,1.583717953E2,4.717354941E0,4.717354941E0
1.226328726E2,3.211764318E1,1.189487493E2,1.128111279E1,1.209000534E0,1.535263863E2,4.719067285E0,4.719067285E0
1.236328704E2,3.211763396E1,1.189487510E2,1.179105757E1,1.093055202E0,1.581433375E2,4.720224587E0,4.720224587E0
1.246328688E2,3.211762149E1,1.189487590E2,1.191473230E1,1.313479485E0,1.574329636E2,4.716956215E0,4.716956215E0
1.256328659E2,3.211760868E1,1.189487628E2,1.121833542E1,1.367071062E0,1.610701878E2,4.710112729E0,4.710112729E0
1.266328644E2,3.211759813E1,1.189487714E2,1.167503658E1,1.457616507E0,1.540895042E2,4.711406496E0,4.711406496E0
1.276328620E2,3.211758541E1,1.189487747E2,1.228323665E1,1.438714836E0,1.596215357E2,4.714573555E0,4.714573555E0
1.286328597E2,3.211757427E1,1.189487770E2,1.224838443E1,1.326308325E0,1.650882224E2,4.713258212E0,4.713258212E0
1.296328565E2,3.211755971E1,1.189487776E2,1.251084764E1,1.451439080E0,1.705904035E2,4.718032551E0,4.718032551E0
1.306328548E2,3.211754642E1,1.189487783E2,1.291112033E1,1.493098666E0,1.744832974E2,4.713738884E0,4.713738884E0
1.316328523E2,3.211753392E1,1.189487829E2,1.276538625E1,1.486157307E0,1.706114453E2,4.713439864E0,4.713439864E0
1.326333749E2,3.211752306E1,1.189487873E2,1.235710645E1,1.402753240E0,1.673340766E2,4.717737549E0,4.717737549E0
1.336333693E2,3.211751342E1,1.189487925E2,1.257310358E1,1.240744470E0,1.616760508E2,4.723531572E0,4.723531572E0
1.346333712E2,3.211750092E1,1.189487959E2,1.295131777E1,1.285610613E0,1.593768326E2,4.723356039E0,4.723356039E0
1.356333622E2,3.211748818E1,1.189488006E2,1.349436608E1,1.371247921E0,1.594167559E2,4.721552596E0,4.721552596E0
1.366333702E2,3.211747541E1,1.189488048E2,1.403014641E1,1.349556916E0,1.597612370E2,4.720768099E0,4.720768099E0
1.376333640E2,3.211746353E1,1.189488065E2,1.430452730E1,1.282009459E0,1.588934217E2,4.717066572E0,4.717066572E0
1.386333681E2,3.211745762E1,1.189488050E2,1.297310182E1,9.234703600E-1,1.608690086E2,4.708315576E0,4.708315576E0
1.396333593E2,3.211744581E1,1.189488101E2,1.338888537E1,1.063259986E0,1.591565723E2,4.714104179E0,4.714104179E0
