"Time (s)","X (rad/s)","Y (rad/s)","Z (rad/s)"
2.617737583E0,-5.038461685E-1,1.310221404E-1,-8.465651274E-1
2.637672583E0,-6.494180560E-1,-6.646249443E-2,-7.713033557E-1
2.657607583E0,-6.439883113E-1,-1.334049106E-1,-6.899816990E-1
2.677542583E0,-6.125173569E-1,-1.959816664E-1,-4.620958865E-1
2.697477583E0,-3.493323028E-1,-2.885959446E-1,8.298843354E-2
2.717412583E0,8.248863369E-2,-3.234971762E-1,5.613231659E-1
2.737347583E0,3.448705077E-1,-5.850002915E-2,7.959242463E-1
2.757282583E0,2.265257239E-1,1.105461642E-1,9.972600341E-1
2.777217583E0,-4.414677620E-1,-2.468154132E-1,1.047559500E0
2.797152583E0,-7.930342555E-1,-5.725649595E-1,8.282978535E-1
2.817087583E0,-2.609824538E-1,-4.286547601E-1,7.098172903E-1
2.837022583E0,7.919154167E-1,-1.203652173E-1,7.301951647E-1
2.856957583E0,1.616836309E0,6.559003890E-2,9.676451087E-1
2.876892583E0,1.872617483E0,1.137783006E-1,1.222405434E0
2.896827583E0,1.588442564E0,-4.552904516E-2,1.342341781E0
2.916762583E0,1.023518562E0,-3.284024298E-1,1.349392772E0
2.936698583E0,5.546046495E-1,-5.388209820E-1,1.235806823E0
2.956633583E0,4.296941459E-1,-4.356569052E-1,1.081318140E0
2.976568583E0,5.494265556E-1,-4.475393891E-2,9.663702846E-1
2.996503583E0,7.093219161E-1,3.028950691E-1,9.871873856E-1
3.016438542E0,7.828553319E-1,4.445481896E-1,1.036484241E0
3.036373542E0,8.074846268E-1,4.404285550E-1,9.663903117E-1
3.056308542E0,8.086006045E-1,3.295448422E-1,7.542698383E-1
3.076243542E0,6.680427194E-1,-2.651339583E-2,4.522601664E-1
3.096178542E0,5.120089650E-1,-2.658278644E-1,1.498290747E-1
3.116113542E0,4.178181887E-1,-3.235717118E-1,-5.553890765E-2
3.136048542E0,3.438251615E-1,-2.999824882E-1,-1.190769821E-1
3.155983542E0,2.799902856E-1,-1.514385194E-1,-7.109954208E-2
3.175918542E0,1.491652727E-1,-3.315792233E-2,1.443881448E-2
3.195853542E0,-1.084477827E-1,5.800329149E-2,-8.222907782E-3
3.215788542E0,-4.494385421E-1,8.830510080E-2,-6.793308258E-2
3.235723542E0,-6.609966755E-1,2.600229681E-1,-1.073146015E-1
3.255658542E0,-7.452333570E-1,4.810698032E-1,-1.176262200E-1
3.275593542E0,-9.761735201E-1,4.704867601E-1,-1.974702030E-1
3.295528542E0,-1.392284036E0,3.534185886E-1,-4.048464298E-1
3.315463542E0,-1.492902517E0,3.306528628E-1,-6.785966158E-1
3.335398542E0,-1.175039411E0,2.867863476E-1,-8.292868733E-1
3.355334542E0,-6.935503483E-1,1.486973166E-1,-8.715401292E-1
3.375269542E0,-2.386284322E-1,8.922297508E-3,-8.282453418E-1
3.395204542E0,8.161975443E-2,-2.317682467E-2,-7.439358830E-1
3.415139542E0,2.296764851E-1,-4.817872122E-2,-6.641432643E-1
3.435074542E0,2.333940715E-1,-1.530256569E-1,-7.061672211E-1
3.455009542E0,2.642288506E-1,-1.865405887E-1,-8.753079772E-1
3.474944542E0,3.322868943E-1,-1.133312583E-1,-1.075582981E0
3.494879542E0,2.981962264E-1,1.632129401E-2,-1.268104672E0
3.514814542E0,1.322388202E-1,1.836882830E-1,-1.393379092E0
3.534749542E0,-1.128654853E-1,3.633132875E-1,-1.417673826E0
3.554684542E0,-3.716569245E-1,4.737668335E-1,-1.317491174E0
3.574619542E0,-5.733790398E-1,4.709418416E-1,-1.144877911E0
3.594554542E0,-5.991370082E-1,4.784055352E-1,-9.067127109E-1
3.614489542E0,-4.404274523E-1,4.264102280E-1,-6.713708043E-1
3.634424542E0,-2.749142349E-1,2.367549539E-1,-5.898308754E-1
3.654359542E0,-9.395699948E-2,8.975009620E-2,-5.695656538E-1
3.674294542E0,5.497568101E-2,1.610797830E-2,-4.853036106E-1
3.694229542E0,5.119574815E-2,5.684816279E-3,-2.691803277E-1
3.714164542E0,-7.404819131E-2,1.238479465E-1,1.641769409E-1
3.734099542E0,-4.136522114E-1,1.250846088E-1,5.999230146E-1
3.754034542E0,-8.293544650E-1,-1.931137443E-1,8.043002486E-1
3.773969542E0,-7.170469165E-1,-4.671522677E-1,8.564160466E-1
3.793904542E0,1.815651953E-1,-2.240056396E-1,1.023772955E0
3.813839542E0,1.331052184E0,7.899250090E-2,1.324972272E0
3.833775542E0,1.927079201E0,1.636865735E-1,1.578870893E0
3.853710542E0,1.878214121E0,5.363060907E-2,1.690835595E0
3.873645542E0,1.479213834E0,-9.012592584E-2,1.685790896E0
3.893580542E0,9.811630845E-1,-8.671777695E-2,1.606620193E0
3.913515542E0,5.458227992E-1,3.836557269E-2,1.482567310E0
3.933450542E0,2.552832365E-1,1.851296276E-1,1.369961143E0
3.953385542E0,9.548965096E-2,3.135967851E-1,1.299638748E0
3.973320542E0,-2.479337156E-2,3.817198575E-1,1.223391652E0
3.993255542E0,-7.737395167E-2,4.587734640E-1,1.127555013E0
4.013190333E0,-9.567593038E-2,5.364517570E-1,1.017952204E0
4.033125333E0,-9.012942016E-2,5.639630556E-1,9.118423462E-1
4.053060333E0,-8.494976163E-2,4.901443422E-1,7.438002229E-1
4.072995333E0,-1.432323307E-1,2.766820192E-1,5.926843286E-1
4.092930333E0,-2.433934510E-1,-4.234549776E-2,6.281594038E-1
4.112865333E0,-2.373959124E-1,-1.637782454E-1,7.350010872E-1
4.132800333E0,-2.463682741E-1,-2.272616029E-1,6.111616492E-1
4.152735333E0,-3.305428326E-1,-2.405776232E-1,2.454504371E-1
4.172670333E0,-5.099349022E-1,-2.917388380E-1,-1.517284364E-1
4.192605333E0,-6.911726594E-1,-2.160621583E-1,-4.620591998E-1
4.212540333E0,-8.008523583E-1,6.083716452E-2,-6.450987458E-1
4.232475333E0,-1.026689887E0,1.207846850E-1,-9.233980179E-1
4.252410333E0,-1.387030005E0,-5.287349224E-3,-1.292907953E0
4.272345333E0,-1.663022757E0,-1.276202947E-1,-1.627029061E0
4.292280333E0,-1.550053716E0,-8.985018730E-2,-1.775419116E0
4.312215333E0,-9.878920913E-1,8.180529624E-2,-1.696111202E0
4.332150333E0,-3.588586152E-1,2.279188037E-1,-1.519637108E0
4.352085333E0,1.095375791E-2,3.053434193E-1,-1.298095942E0
4.372020333E0,1.776919067E-1,1.807197481E-1,-1.074356675E0
4.391955333E0,2.713779211E-1,-1.067681164E-1,-9.004833102E-1
4.411891333E0,3.888509274E-1,-4.167875946E-1,-7.932496071E-1
4.431826333E0,6.151274443E-1,-5.225021243E-1,-7.404636741E-1
4.451761333E0,8.269509077E-1,-4.254936278E-1,-7.174698114E-1
4.471696333E0,9.165177941E-1,-1.451210827E-1,-7.730023265E-1
4.491631333E0,8.079974055E-1,1.598273069E-1,-8.822978139E-1
4.511566333E0,5.425471663E-1,3.821044266E-1,-9.616212845E-1
4.531501333E0,1.908359528E-1,4.654530883E-1,-9.731209874E-1
4.551436333E0,-1.488074958E-1,4.860771298E-1,-8.817059994E-1
4.571371333E0,-4.808880091E-1,4.071861207E-1,-7.998038530E-1
4.591306333E0,-6.239364147E-1,4.492526650E-1,-5.388171077E-1
4.611241333E0,-5.288028121E-1,3.921150267E-1,-1.641454101E-1
4.631176333E0,-2.874777615E-1,8.562989533E-2,1.425039172E-1
4.651111333E0,5.543310195E-2,-2.487788349E-1,3.970974982E-1
4.671046333E0,3.623263836E-1,-5.243169665E-1,5.379316807E-1
4.690981333E0,4.017857015E-1,-6.883988976E-1,6.243966818E-1
4.710916333E0,1.721883714E-1,-6.110023260E-1,8.198978305E-1
4.730851333E0,-2.013195008E-1,-6.945453286E-1,9.312543273E-1
4.750786333E0,-1.381658167E-1,-8.049476743E-1,8.933828473E-1
4.770721333E0,5.516663790E-1,-4.696802795E-1,9.257941842E-1
4.790656333E0,1.471752167E0,6.955777295E-3,1.140566945E0
4.810591333E0,1.883784890E0,3.683583438E-1,1.362004161E0
4.830526333E0,1.718743086E0,4.428709745E-1,1.403068066E0
4.850461333E0,1.242577910E0,3.096788228E-1,1.271206021E0
4.870396333E0,7.365211844E-1,8.657556027E-2,1.021469831E0
4.890331333E0,3.846266866E-1,-1.440845877E-1,7.100705504E-1
4.910266333E0,2.454540581E-1,-1.441883892E-1,4.187376201E-1
4.930201333E0,2.272184193E-1,6.491257809E-3,2.583129108E-1
4.950136333E0,2.020833641E-1,2.103523463E-1,2.534508109E-1
4.970071333E0,1.289040446E-1,3.749901652E-1,3.198059797E-1
4.990006333E0,5.538316816E-2,4.965034723E-1,4.406057894E-1
5.009941333E0,-1.739057899E-2,5.557197332E-1,5.776111484E-1
5.029876167E0,-5.241506174E-2,5.668411851E-1,6.691470742E-1
5.049811167E0,-4.187845439E-2,5.036271214E-1,6.448424459E-1
5.069746167E0,-8.896595240E-2,3.632382452E-1,4.431160986E-1
5.089681167E0,-1.737995446E-1,2.228023410E-1,1.626870632E-1
5.109616167E0,-2.495288253E-1,1.354995221E-1,-7.722547650E-2
5.129551167E0,-4.357131720E-1,2.414699271E-2,-2.428161055E-1
5.149487167E0,-6.638981104E-1,-1.301847547E-1,-3.767245114E-1
5.169422167E0,-7.871755362E-1,-1.409220546E-1,-5.226301551E-1
5.189357167E0,-8.105408549E-1,2.505060285E-3,-6.608144641E-1
5.209292167E0,-1.085304737E0,1.491664797E-1,-8.654724956E-1
5.229227167E0,-1.954920530E0,-6.929000467E-2,-1.273530722E0
5.249162167E0,-2.785593987E0,-4.639960229E-1,-1.761673689E0
5.269097167E0,-2.452252626E0,-2.803127766E-1,-1.837329984E0
5.289032167E0,-1.208621621E0,6.036661565E-2,-1.421233416E0
5.308967167E0,-1.603630930E-1,1.983771622E-1,-8.106120229E-1
5.328902167E0,2.539857924E-1,3.250817358E-1,-3.960741758E-1
5.348837167E0,3.307741880E-1,4.007564485E-1,-2.357468009E-1
5.368772167E0,3.546549678E-1,2.559394836E-1,-1.938961446E-1
5.388707167E0,4.107234478E-1,-1.787971519E-2,-2.770608664E-1
5.408642167E0,5.016857982E-1,-1.762656718E-1,-4.541545510E-1
5.428577167E0,5.931124091E-1,-1.160255000E-1,-6.353219748E-1
5.448512167E0,6.069929004E-1,1.084477678E-1,-7.639867663E-1
5.468447167E0,4.407880008E-1,4.141403735E-1,-8.771318197E-1
5.488382167E0,1.155438200E-1,6.663233042E-1,-9.880659580E-1
5.508317167E0,-1.870569885E-1,7.193657756E-1,-1.045084357E0
5.528252167E0,-3.718847334E-1,5.455949306E-1,-1.051225066E0
5.548187167E0,-5.117762685E-1,2.026874721E-1,-1.063278556E0
5.568122167E0,-5.674358010E-1,8.039221913E-2,-1.015390396E0
5.588057167E0,-4.341297150E-1,3.023162782E-1,-7.062244415E-1
5.607992167E0,-2.826253772E-1,6.762986779E-1,-3.217118382E-1
5.627927167E0,-2.740837336E-1,1.059441090E0,-7.615037262E-2
5.647862167E0,-2.995415032E-1,1.312610745E0,5.938518047E-2
5.667797167E0,-2.435276061E-1,1.307419538E0,2.598986626E-1
5.687732167E0,-2.208649069E-1,9.371277690E-1,5.324039459E-1
5.707667167E0,-3.769381940E-1,3.847317100E-1,8.097285628E-1
5.727602167E0,-3.872779012E-1,-2.426770777E-1,9.516617656E-1
5.747537167E0,2.670180202E-1,-6.709598899E-1,1.081456542E0
5.767472167E0,1.263193011E0,-7.395134568E-1,1.391366839E0
5.787407167E0,1.861385107E0,-6.011124849E-1,1.745548487E0
5.807342167E0,1.749528527E0,-4.633339047E-1,1.924369097E0
5.827277167E0,1.188697696E0,-5.423259735E-1,1.888502121E0
5.847212167E0,5.597200394E-1,-7.843090296E-1,1.666901588E0
5.867147167E0,9.364294261E-2,-1.006571770E0,1.329481483E0
5.887082167E0,-5.676269904E-2,-1.066044927E0,9.617738128E-1
5.907017167E0,2.697805502E-2,-9.815437794E-1,6.771672368E-1
5.926952167E0,1.512480229E-1,-7.131712437E-1,5.712507963E-1
5.946887167E0,1.602637023E-1,-4.023661613E-1,6.437891126E-1
5.966822167E0,7.970990986E-2,-1.333073080E-1,8.158154488E-1
5.986757167E0,-1.643857546E-2,1.174025461E-1,9.482369423E-1
6.006692167E0,-6.265667081E-2,3.262907565E-1,9.628713131E-1
6.026627917E0,-2.138675377E-2,4.025525153E-1,8.219678998E-1
6.046562917E0,9.314294159E-2,3.517417312E-1,5.315231085E-1
6.066497917E0,2.334622145E-1,3.120124042E-1,1.742013991E-1
6.086432917E0,2.283497602E-1,3.271580338E-1,-1.094328612E-1
6.106367917E0,1.252875477E-1,3.902675211E-1,-2.857438326E-1
6.126302917E0,-2.001735754E-2,3.871421218E-1,-3.937427402E-1
6.146237917E0,-2.684052289E-1,2.319542170E-1,-5.273354650E-1
6.166172917E0,-4.187340736E-1,6.164230779E-2,-6.874929667E-1
6.186107917E0,-4.464452863E-1,1.169884298E-2,-8.891321421E-1
6.206042917E0,-7.631238103E-1,-7.714441419E-2,-1.258902311E0
6.225977917E0,-1.524257064E0,-2.072592825E-1,-1.759913087E0
6.245912917E0,-1.970607281E0,-4.591843113E-2,-1.990663648E0
6.265847917E0,-1.511341691E0,3.376017511E-1,-1.738738418E0
6.285782917E0,-6.757681370E-1,3.703268170E-1,-1.291479468E0
6.305717917E0,-1.610661000E-1,1.133826971E-1,-8.743963838E-1
6.325652917E0,-1.634465158E-2,-1.306659579E-1,-5.378616452E-1
6.345587917E0,-8.043489070E-4,-3.631687164E-1,-3.575530350E-1
6.365523917E0,5.078595132E-2,-4.938326478E-1,-3.393277824E-1
6.385457917E0,1.708192676E-1,-4.465925395E-1,-4.358309805E-1
6.405393917E0,4.192415774E-1,-2.467697263E-1,-5.841999054E-1
6.425327917E0,6.449849010E-1,6.298707332E-3,-6.879860759E-1
6.445263917E0,6.968442798E-1,1.934716851E-1,-7.469344139E-1
6.465198917E0,5.372046232E-1,3.091134131E-1,-8.185082674E-1
6.485133917E0,2.159568816E-1,3.337032199E-1,-8.894802928E-1
6.505068917E0,-1.004339680E-1,2.947323024E-1,-9.069228172E-1
6.525003917E0,-3.135086894E-1,1.749067605E-1,-9.138020873E-1
6.544938917E0,-4.225737154E-1,3.277114779E-2,-9.006813765E-1
6.564873917E0,-3.507524729E-1,-8.408192545E-2,-7.777385116E-1
6.584808917E0,-2.808360010E-2,2.577431686E-2,-5.520905852E-1
6.604743917E0,2.648534179E-1,2.685046196E-1,-2.611621022E-1
6.624678917E0,4.354918897E-1,4.554024637E-1,5.511333793E-2
6.644613917E0,5.960049033E-1,4.995049834E-1,4.335746169E-1
6.664548917E0,6.196935177E-1,4.145712554E-1,8.401634693E-1
6.684483917E0,4.484657645E-1,1.951299012E-1,1.192315459E0
6.704418917E0,-5.854238942E-2,-8.946594596E-2,1.283116221E0
6.724353917E0,-6.008096337E-1,-6.380701661E-1,1.100358129E0
6.744288917E0,-2.568569481E-1,-9.904717803E-1,9.924287796E-1
6.764223917E0,7.972760797E-1,-9.714889526E-1,1.195413709E0
6.784158917E0,1.485977530E0,-9.124985933E-1,1.476932049E0
6.804093917E0,1.340979099E0,-8.259215951E-1,1.589524984E0
6.824028917E0,7.361986637E-1,-7.466108203E-1,1.514538288E0
6.843963917E0,2.104194164E-1,-6.072836518E-1,1.324571490E0
6.863898917E0,7.770853490E-2,-3.298827410E-1,1.090131998E0
6.883833917E0,2.558770180E-1,-3.725711256E-2,9.465221167E-1
6.903768917E0,4.961384833E-1,1.321565062E-1,9.071021676E-1
6.923703917E0,6.277722120E-1,1.936473846E-1,9.669753909E-1
6.943638917E0,6.576324701E-1,1.938952208E-1,9.976528287E-1
6.963573917E0,6.060787439E-1,1.839088649E-1,9.172157645E-1
6.983508917E0,4.622422457E-1,1.583295017E-1,7.599809170E-1
7.003443917E0,2.824825048E-1,1.815990210E-1,5.575403571E-1
7.023379292E0,1.556377709E-1,3.002636433E-1,3.436616659E-1
7.043314292E0,1.204498038E-1,3.889108300E-1,1.415923536E-1
7.063249292E0,1.308394074E-1,3.806119561E-1,-7.487143576E-2
7.083184292E0,1.196830794E-1,3.150179684E-1,-3.087417781E-1
7.103119292E0,1.028035022E-2,1.565118581E-1,-5.097259283E-1
7.123054292E0,-2.292097360E-1,-7.424571365E-2,-6.967717409E-1
7.142989292E0,-4.618464112E-1,-2.516822219E-1,-8.616147637E-1
7.162924292E0,-4.682480395E-1,-2.148980200E-1,-9.722408056E-1
7.182859292E0,-2.678843141E-1,7.887656987E-2,-1.052142382E0
7.202794292E0,-3.908230066E-1,2.181623131E-1,-1.250979662E0
7.222729292E0,-9.490362406E-1,2.042507082E-1,-1.639394164E0
7.242664292E0,-1.436493039E0,3.316935599E-1,-1.967566252E0
7.262599292E0,-1.449155927E0,5.396395326E-1,-1.988626838E0
7.282534292E0,-1.130101681E0,6.299112439E-1,-1.690637589E0
7.302469292E0,-8.153756261E-1,3.969046772E-1,-1.269782782E0
7.322404292E0,-5.886208415E-1,-3.982670978E-2,-8.160684109E-1
7.342339292E0,-4.508878589E-1,-5.017691255E-1,-4.207363725E-1
7.362274292E0,-3.136842251E-1,-7.842269540E-1,-1.882458031E-1
7.382209292E0,-1.058014184E-1,-7.822523713E-1,-1.235060915E-1
7.402144292E0,9.092799574E-2,-6.108248234E-1,-1.745983362E-1
7.422079292E0,2.434243411E-1,-3.017798662E-1,-3.088057339E-1
7.442014292E0,3.074027598E-1,-4.744292796E-2,-4.361413717E-1
7.461949292E0,2.775637507E-1,1.530031860E-1,-5.011133552E-1
7.481884292E0,1.638426930E-1,2.652337551E-1,-5.135239959E-1
7.501819292E0,5.375560746E-2,3.629161119E-1,-4.897401035E-1
7.521754292E0,-7.787528634E-2,3.842273653E-1,-4.855789244E-1
7.541689292E0,-1.356380880E-1,3.715508282E-1,-4.742920697E-1
7.561624292E0,3.568485612E-3,3.492494524E-1,-3.823909163E-1
7.581559292E0,1.917435825E-1,3.074220121E-1,-2.123671323E-1
7.601494292E0,2.951822877E-1,2.562562227E-1,2.122255601E-2
7.621429292E0,2.893923223E-1,2.095726281E-1,2.481930256E-1
7.641364292E0,2.662097514E-1,1.848169118E-1,4.944744706E-1
7.661299292E0,1.443989426E-1,1.922242902E-2,6.702435017E-1
7.681234292E0,-7.503384352E-2,-1.262488216E-1,7.303004861E-1
